1.1713,0.30012,-1.1474
-0.14247,-0.45845,0.56767
-0.067538,1.0102,-0.6681
-0.1075,-0.034487,2.1308
-0.0041599,-0.4773,0.62676
-0.19373,1.0681,-0.033867
-0.18747,1.6318,1.8608
-0.10304,-0.17234,0.66901
-0.42153,0.49745,0.68992
-0.22583,0.30763,-0.21914
-0.89314,-1.1725,2.0338
-0.1128,-0.48947,-0.011064
0.016581,-0.5431,-1.7862
-0.024481,-0.039739,-0.026061
-0.082741,-0.036756,-0.12424
-0.57395,1.5885,-0.23379
2.5006,0.27278,0.47064
-0.32098,-0.2048,1.5187
-0.086522,-0.018109,-0.11277
-0.36014,0.62495,0.79915
