-0.39032,-0.39041,-0.38688,-0.38562,-0.3811,-0.37698,-0.37437,-0.37099,-0.36677,-0.36207,-0.34962,-0.34494,-0.34455,-0.34078,-0.33821,-0.3353,-0.33475,-0.3334,-0.33179,-0.33073,-0.32905,-0.32899,-0.32857,-0.32721,-0.32706,-0.3265,-0.32629,-0.32642,-0.32674,-0.32706,-0.32703,-0.32734,-0.32794,-0.32806,-0.32819,-0.32851,-0.32889,-0.32891,-0.329,-0.32911,-0.32915,-0.32929,-0.32957,-0.33003,-0.33363,-0.33351,-0.34098,-0.34147,-0.34544
-0.47478,-0.47495,-0.47572,-0.47581,-0.47629,-0.47529,-0.47528,-0.47643,-0.47632,-0.47702,-0.47896,-0.47925,-0.48036,-0.48143,-0.48589,-0.48513,-0.48611,-0.48689,-0.48704,-0.48748,-0.48799,-0.48838,-0.48818,-0.48826,-0.48802,-0.48781,-0.48758,-0.48711,-0.48709,-0.48683,-0.48602,-0.48544,-0.48517,-0.4847,-0.48464,-0.48439,-0.48448,-0.48456,-0.48462,-0.48451,-0.48449,-0.48447,-0.48433,-0.48406,-0.48409,-0.4841,-0.48418,-0.48423,-0.48347
-0.46059,-0.46036,-0.45922,-0.4592,-0.45861,-0.45837,-0.45808,-0.45819,-0.45822,-0.45812,-0.4578,-0.45752,-0.45721,-0.4571,-0.45731,-0.45722,-0.45737,-0.45756,-0.45783,-0.45815,-0.45798,-0.45814,-0.45815,-0.4581,-0.45815,-0.45815,-0.45816,-0.45819,-0.4583,-0.45842,-0.45849,-0.45852,-0.45847,-0.45842,-0.45839,-0.45839,-0.45834,-0.45833,-0.4583,-0.45829,-0.45828,-0.45823,-0.45823,-0.45826,-0.45826,-0.45837,-0.45852,-0.45863,-0.45869
-0.51927,-0.51969,-0.51892,-0.51586,-0.51254,-0.50109,-0.48903,-0.46408,-0.45389,-0.43447,-0.41821,-0.40125,-0.38578,-0.37317,-0.35971,-0.34251,-0.32812,-0.32875,-0.31241,-0.30931,-0.30313,-0.30349,-0.30182,-0.30152,-0.30074,-0.3001,-0.29938,-0.29858,-0.29792,-0.29617,-0.29794,-0.29839,-0.29728,-0.29665,-0.29615,-0.2956,-0.29568,-0.29515,-0.29512,-0.29631,-0.29816,-0.30496,-0.321,-0.32852,-0.33748,-0.35591,-0.37509,-0.41391,-0.42306
0.95644,0.95689,0.95732,0.9574,0.95766,0.95783,0.95763,0.95752,0.95754,0.95765,0.95747,0.95746,0.95735,0.95721,0.95718,0.957,0.95672,0.9565,0.9563,0.9563,0.95585,0.95586,0.95563,0.95467,0.95354,0.95381,0.953,0.95228,0.95228,0.95171,0.9506,0.94886,0.94784,0.9457,0.94539,0.94416,0.94424,0.94427,0.94429,0.94443,0.9447,0.94404,0.94418,0.94438,0.94448,0.94524,0.9451,0.94488,0.94481
0.078994,0.079307,0.080591,0.082892,0.085241,0.092412,0.093524,0.10434,0.10356,0.10531,0.11084,0.1161,0.1203,0.12395,0.12951,0.12983,0.13572,0.1423,0.14726,0.14656,0.15033,0.15515,0.16618,0.16677,0.17014,0.17209,0.17336,0.17421,0.17789,0.1764,0.1808,0.18412,0.18741,0.19242,0.19596,0.19876,0.20053,0.20145,0.20105,0.2026,0.20246,0.20274,0.2022,0.20097,0.19809,0.18973,0.18861,0.18561,0.17814
-0.37481,-0.37418,-0.37332,-0.37341,-0.37336,-0.37472,-0.37536,-0.37717,-0.37962,-0.38382,-0.38234,-0.38733,-0.39019,-0.39248,-0.39846,-0.40466,-0.40774,-0.41032,-0.42399,-0.42392,-0.42623,-0.42806,-0.42905,-0.43736,-0.4322,-0.43656,-0.4384,-0.44015,-0.44133,-0.44376,-0.44514,-0.44584,-0.44943,-0.44964,-0.44928,-0.4523,-0.45255,-0.45264,-0.45361,-0.45545,-0.45744,-0.46015,-0.45907,-0.45773,-0.45534,-0.45535,-0.45204,-0.44773,-0.42996
-0.43848,-0.44389,-0.43351,-0.42047,-0.41511,-0.40867,-0.40378,-0.39962,-0.39501,-0.39068,-0.38867,-0.38546,-0.38091,-0.37552,-0.3645,-0.35568,-0.34377,-0.333,-0.32142,-0.3095,-0.30745,-0.30347,-0.29086,-0.28984,-0.28474,-0.31218,-0.34558,-0.36046,-0.37585,-0.38465,-0.39303,-0.39839,-0.40704,-0.40707,-0.41311,-0.41352,-0.41569,-0.41741,-0.41952,-0.42109,-0.42184,-0.42224,-0.42252,-0.42333,-0.4285,-0.43347,-0.45117,-0.46146,-0.46741
0.96006,0.9612,0.96187,0.96219,0.96239,0.96214,0.96201,0.96142,0.96106,0.96089,0.96084,0.96084,0.96075,0.96067,0.96023,0.95979,0.95938,0.9589,0.95869,0.95816,0.95808,0.95796,0.95704,0.95704,0.95569,0.95606,0.95528,0.9532,0.95281,0.95119,0.95026,0.9495,0.94834,0.94736,0.94662,0.94611,0.94609,0.94615,0.94589,0.94584,0.9456,0.94528,0.94503,0.94493,0.94521,0.94656,0.94676,0.94698,0.94687
-1,-0.99897,-0.95198,-0.92484,-0.87624,-0.83171,-0.78911,-0.76213,-0.74492,-0.73742,-0.73621,-0.74118,-0.7405,-0.73213,-0.72773,-0.72964,-0.72738,-0.72804,-0.72657,-0.72892,-0.7284,-0.7281,-0.72948,-0.73277,-0.74079,-0.74545,-0.74417,-0.74661,-0.74921,-0.75253,-0.76001,-0.7605,-0.76634,-0.77054,-0.77093,-0.7709,-0.77096,-0.77423,-0.77716,-0.78438,-0.79127,-0.79947,-0.83697,-0.86727,-0.88903,-0.90909,-0.92713,-0.94405,-0.95494
