-0.040737,-0.039791,-0.037177,-0.037555,-0.035649,-0.037104,-0.037148,-0.036855,-0.037436,-0.039955,-0.039821,-0.040925,-0.041511,-0.042773,-0.044096,-0.045082,-0.046939,-0.04888,-0.050677,-0.051954,-0.054771,-0.057222,-0.057127,-0.058603,-0.059859,-0.06081,-0.0625,-0.064108,-0.064879,-0.06527,-0.065324,-0.065134,-0.0643,-0.064072,-0.062478,-0.060822,-0.061077,-0.059224,-0.057025,-0.053911,-0.050483,-0.046978,-0.046931
-0.052331,-0.05201,-0.051371,-0.051342,-0.051877,-0.052138,-0.05451,-0.055705,-0.057633,-0.059467,-0.063631,-0.067099,-0.075701,-0.075329,-0.078661,-0.080356,-0.082374,-0.083538,-0.083467,-0.085502,-0.086599,-0.088337,-0.088806,-0.089396,-0.090601,-0.092018,-0.092819,-0.094128,-0.094818,-0.095439,-0.095087,-0.094857,-0.094627,-0.09429,-0.093071,-0.09229,-0.091515,-0.089761,-0.087842,-0.086019,-0.084341,-0.082822,-0.082021
-0.061972,-0.061986,-0.061319,-0.06049,-0.060008,-0.060061,-0.060108,-0.059709,-0.059642,-0.059562,-0.06014,-0.061004,-0.060996,-0.062247,-0.061778,-0.059616,-0.057659,-0.056931,-0.055279,-0.055187,-0.056454,-0.058474,-0.059551,-0.059505,-0.060726,-0.059614,-0.058952,-0.05922,-0.058984,-0.058537,-0.058594,-0.058345,-0.058872,-0.059387,-0.059631,-0.059354,-0.059045,-0.05857,-0.058149,-0.057944,-0.05821,-0.057909,-0.057976
-0.14454,-0.14149,-0.13493,-0.12992,-0.11745,-0.11994,-0.10881,-0.10796,-0.10024,-0.096215,-0.091711,-0.083503,-0.071418,-0.068951,-0.062329,-0.060178,-0.060274,-0.060287,-0.060225,-0.060153,-0.047771,-0.053882,-0.054352,-0.049459,-0.043576,-0.032016,-0.029002,-0.025744,-0.024112,-0.019843,-0.018774,-0.020005,-0.017457,-0.017568,-0.018897,-0.022782,-0.025504,-0.029517,-0.032424,-0.035053,-0.038248,-0.043177,-0.051186
0.91249,0.91247,0.91249,0.91262,0.91283,0.91274,0.91255,0.91259,0.91239,0.9104,0.90951,0.90847,0.90744,0.90589,0.9036,0.9029,0.90177,0.9012,0.9,0.9003,0.89964,0.89929,0.89845,0.89751,0.89807,0.89868,0.89931,0.90007,0.89982,0.90066,0.90061,0.90178,0.9028,0.90313,0.90304,0.90298,0.90302,0.90322,0.90319,0.90331,0.90357,0.90358,0.9037
0.26977,0.27068,0.27143,0.27134,0.27252,0.27533,0.27556,0.27818,0.27994,0.29328,0.30089,0.30304,0.30916,0.31696,0.32422,0.32919,0.33303,0.33872,0.33891,0.34152,0.34445,0.346,0.34828,0.34752,0.3465,0.34563,0.34674,0.34639,0.34563,0.34192,0.34179,0.33961,0.33882,0.33659,0.33535,0.33456,0.33376,0.33101,0.33269,0.33127,0.32986,0.32778,0.32591
-0.054208,-0.054679,-0.054967,-0.055197,-0.05557,-0.056064,-0.055827,-0.05561,-0.055401,-0.055867,-0.056065,-0.056171,-0.056229,-0.056283,-0.056511,-0.05675,-0.057002,-0.057125,-0.057231,-0.057294,-0.057316,-0.057389,-0.057456,-0.057497,-0.057522,-0.057572,-0.057626,-0.05762,-0.057658,-0.057658,-0.057667,-0.057712,-0.057729,-0.057783,-0.057811,-0.057784,-0.057801,-0.057807,-0.057814,-0.057822,-0.057829,-0.057833,-0.057835
0.038696,0.047774,0.050942,0.053244,0.052599,0.052889,0.052018,0.055202,0.059958,0.060947,0.060496,0.05985,0.055998,0.056375,0.054783,0.052211,0.050329,0.047505,0.041492,0.043508,0.039123,0.035921,0.03417,0.036031,0.03657,0.035155,0.031138,0.0237,0.0092137,0.0058301,-0.0014911,0.0033104,0.0056246,0.0063465,0.010279,0.011192,0.010909,0.010968,0.010902,0.011138,0.012152,0.014315,0.014191
0.9067,0.90593,0.90572,0.90567,0.9048,0.9047,0.90329,0.90333,0.90284,0.89951,-1,-0.99683,-0.98583,-0.96665,0.84771,0.89459,0.91287,0.92347,0.9297,0.93248,0.93517,0.93661,0.93578,0.93606,0.93647,0.93594,0.93583,0.93602,0.93626,0.93744,0.93822,0.93986,0.9335,0.92265,0.91604,0.91128,0.90869,0.90863,0.9068,0.90587,0.90599,0.90598,0.90642
-0.48601,-0.47765,-0.48346,-0.49086,-0.48581,-0.46007,-0.42906,-0.40632,-0.36968,-0.35287,-0.35873,-0.3692,-0.37103,-0.4004,-0.36506,-0.17308,-0.14301,-0.079019,-0.045864,-0.030699,0.0092502,0.044685,0.065488,0.068231,0.053502,0.036524,0.017739,0.0090953,0.012607,0.012787,0.022881,0.03587,-0.053238,-0.10697,-0.16241,-0.25887,-0.28796,-0.3169,-0.35101,-0.38346,-0.40832,-0.42792,-0.44052
-0.056039,-0.056587,-0.056935,-0.057204,-0.057388,-0.057548,-0.057619,-0.05769,-0.057733,-0.057768,-0.057798,-0.057818,-0.057842,-0.057843,-0.057851,-0.057856,-0.057859,-0.05786,-0.057863,-0.057865,-0.057867,-0.057868,-0.057869,-0.057869,-0.057869,-0.057869,-0.05787,-0.05787,-0.05787,-0.05787,-0.05787,-0.05787,-0.05787,-0.05787,-0.05787,-0.05787,-0.05787,-0.05787,-0.05787,-0.05575,-0.050586,-0.0445,-0.039106
-0.15558,-0.16628,-0.17412,-0.23669,-0.23912,-0.22102,-0.1693,-0.17343,0.21719,0.32552,0.22236,0.25973,-0.48741,-0.43656,-0.31863,-0.28461,-0.22603,0.48685,0.52171,0.63713,0.62982,0.77039,0.85352,0.87157,0.88804,0.90172,0.91615,0.9888,1,0.93188,0.92723,0.95946,0.98694,0.82286,0.65292,0.51136,0.3726,0.26972,0.16736,0.1113,0.049877,0.0074837,-0.017308
0.93553,0.93552,0.93544,0.93524,0.93271,0.93295,0.9333,0.93364,0.93339,0.9334,0.93329,0.93312,0.93176,0.93267,0.93273,0.93201,0.93163,0.93131,0.93132,0.93132,0.93092,0.93033,0.9298,0.92933,0.92842,0.92838,0.92833,0.92769,0.92762,0.92755,0.92735,0.92722,0.92719,0.92713,0.92715,0.92728,0.92736,0.92749,0.92776,0.92847,0.92952,0.93057,0.9313
0.30836,0.31012,0.31748,0.31759,0.3258,0.33086,0.33098,0.33089,0.33023,0.32858,0.32327,0.32302,0.31845,0.30966,0.30488,0.3076,0.30765,0.30888,0.30835,0.30773,0.3076,0.30751,0.30735,0.3075,0.30817,0.30873,0.30926,0.30947,0.30946,0.30962,0.31001,0.31047,0.31106,0.31102,0.31097,0.31091,0.31102,0.31233,0.314,0.31323,0.31146,0.30891,0.30787
-0.032509,-0.032966,-0.033368,-0.034366,-0.037772,-0.039684,-0.038371,-0.037244,-0.036234,-0.039129,-0.038479,-0.039644,-0.040122,-0.0409,-0.042014,-0.043238,-0.044902,-0.046206,-0.048278,-0.049281,-0.051181,-0.052183,-0.052143,-0.051919,-0.052267,-0.052308,-0.052462,-0.052499,-0.052425,-0.052317,-0.052257,-0.052163,-0.051824,-0.050796,-0.050026,-0.049304,-0.049508,-0.049182,-0.048871,-0.048435,-0.047412,-0.046344,-0.043996
-0.11897,-0.18148,-0.15031,-0.13265,-0.1243,-0.11143,-0.10737,-0.10259,-0.10067,-0.099925,-0.098431,-0.096728,-0.096516,-0.087364,-0.089219,-0.092878,-0.09334,-0.098227,-0.098332,-0.099657,-0.10011,-0.10026,-0.1003,-0.10156,-0.10355,-0.1037,-0.10498,-0.10496,-0.10511,-0.10494,-0.10481,-0.10467,-0.095315,-0.093898,-0.090453,-0.088256,-0.087642,-0.086847,-0.086058,-0.085446,-0.085397,-0.085627,-0.085634
0.93736,0.93727,0.93697,0.93646,0.93565,0.93584,0.93616,0.93587,0.93594,0.93626,0.9369,0.93774,0.93971,0.93992,0.94158,0.93782,0.93626,0.93665,0.93657,0.93659,0.9365,0.93642,0.93637,0.93637,0.93636,0.93636,0.93642,0.93648,0.93656,0.93652,0.93652,0.9365,0.93659,0.93684,0.93686,0.93737,0.93782,0.93775,0.93789,0.93796,0.93799,0.93806,0.9381
-0.41633,-0.41513,-0.41251,-0.41054,-0.4101,-0.40769,-0.40589,-0.40462,-0.40279,-0.40344,-0.40315,-0.40454,-0.4103,-0.41123,-0.411,-0.41269,-0.41407,-0.41451,-0.41468,-0.41545,-0.41546,-0.41648,-0.41638,-0.41736,-0.4178,-0.41816,-0.41824,-0.41835,-0.41835,-0.41844,-0.41843,-0.41834,-0.4181,-0.41789,-0.4171,-0.41545,-0.41372,-0.41375,-0.41336,-0.41231,-0.4114,-0.41205,-0.41132
-0.028828,-0.029177,-0.0299,-0.030603,-0.031093,-0.0326,-0.033278,-0.034498,-0.035702,-0.036891,-0.039912,-0.037824,-0.040487,-0.042967,-0.044212,-0.051471,-0.055396,-0.056174,-0.058192,-0.059968,-0.059672,-0.060717,-0.06153,-0.061615,-0.061478,-0.061307,-0.06161,-0.06147,-0.061212,-0.060899,-0.06087,-0.060686,-0.060236,-0.059006,-0.057229,-0.055256,-0.053948,-0.052863,-0.053087,-0.049817,-0.046203,-0.043679,-0.041854
-0.069815,-0.069145,-0.069431,-0.069509,-0.069078,-0.068768,-0.068521,-0.068267,-0.068238,-0.069077,-0.070191,-0.070043,-0.070116,-0.067458,-0.070957,-0.076986,-0.076726,-0.077404,-0.080134,-0.084565,-0.081418,-0.080677,-0.080027,-0.08297,-0.082555,-0.082216,-0.086423,-0.08643,-0.087256,-0.087553,-0.087585,-0.087522,-0.078894,-0.075506,-0.073629,-0.067892,-0.070787,-0.068066,-0.066279,-0.065507,-0.065393,-0.065599,-0.065628
