0.053409,0.05417,0.054156,0.055613,0.055573,0.057582,0.062181,0.059554,0.064422,0.068937,0.073586,0.073379,0.075821,0.075487,0.076967,0.078665,0.078598,0.079218,0.08002,0.07985,0.079913,0.080223,0.080929,0.080805,0.08094,0.081133,0.08122,0.081139,0.080532,0.079834,0.078951,0.077124,0.073774,0.070247,0.065705,0.060315,0.056686,0.052685,0.052427,0.051931
-0.0093908,-0.009275,-0.0091412,-0.0089343,-0.0083505,-0.0074216,-0.0067595,-0.0063858,-0.003753,-0.0011074,0.00089625,0.00076528,0.0011283,0.00095598,0.0010418,0.00078388,0.0008287,0.00085035,0.00087787,0.00083588,0.00079226,0.0005227,0.00024422,4.3186e-05,-0.00010128,-0.0002118,-0.00022289,4.6559e-05,0.00086395,0.0018115,0.002737,0.0033353,0.0032004,0.0032863,0.0023965,0.00223,-5.7981e-05,-0.0037222,-0.0034675,-0.0081678
-0.0047751,-0.0048445,-0.0048037,-0.0047947,-0.0048523,-0.0049336,-0.0050175,-0.0049872,-0.0066175,-0.0069575,-0.0071572,-0.007432,-0.0078625,-0.0077565,-0.0077564,-0.0077617,-0.0077599,-0.0077396,-0.0077307,-0.0077054,-0.0076091,-0.0075767,-0.007498,-0.0074614,-0.0075015,-0.0077407,-0.0089111,-0.0092921,-0.011832,-0.013804,-0.013651,-0.014677,-0.014685,-0.014928,-0.014885,-0.014712,-0.014137,-0.01359,-0.012969,-0.012703
-0.14668,-0.14706,-0.14706,-0.14689,-0.14676,-0.14613,-0.14405,-0.14229,-0.13337,-0.12063,-0.10718,-0.07305,-0.070436,-0.055411,-0.042473,-0.032132,-0.024423,-0.019718,-0.017634,-0.012091,-0.011385,-0.0073307,-0.0059163,1.4468e-05,0.0078638,0.013715,0.01428,0.012449,0.0095358,0.0060537,-0.00079259,-0.0053446,-0.015977,-0.015417,-0.013838,-0.0044011,-0.0038857,-0.00053684,0.00275,0.0053597
0.96588,0.9659,0.96585,0.96576,0.96583,0.96581,0.96462,0.9641,0.96363,0.96188,0.96026,0.95613,0.95731,0.95654,0.95543,0.95359,0.95001,0.94927,0.94788,0.94684,0.94514,0.94399,0.9432,0.94239,0.94187,0.94256,0.94319,0.94553,0.95449,0.95796,0.96915,0.969,0.97292,0.97666,0.97518,0.97615,0.97709,0.97634,0.97613,0.97671
0.35744,0.35654,0.3415,0.31967,0.26936,0.21558,0.13903,0.10278,-0.053029,-0.11281,-0.16488,-0.19895,-0.21075,-0.21787,-0.22141,-0.2228,-0.22632,-0.22978,-0.23316,-0.23527,-0.23783,-0.2391,-0.24894,-0.26744,-0.27793,-0.25724,-0.22162,-0.21591,-0.17913,-0.1072,0.0057916,0.042553,0.10897,0.15772,0.20894,0.2499,0.27938,0.3009,0.3239,0.33018
0.085735,0.086919,0.068376,0.043192,0.026417,0.018154,0.011257,0.0054652,0.0013897,-0.0020534,-0.0031452,-0.0045294,-0.0058901,-0.0067163,-0.0071748,-0.0078622,-0.0078918,-0.00782,-0.0081089,-0.0082445,-0.0082869,-0.0083867,-0.0085502,-0.0086606,-0.0087044,-0.0087585,-0.0087395,-0.0088111,-0.0088718,-0.0089114,0.017084,0.04912,0.063429,0.07229,0.074256,0.071053,0.070535,0.06962,0.068482,0.061794
0.0090942,0.0016588,-0.0096759,-0.016759,-0.020577,0.040911,0.070061,0.092644,-0.2514,0.048629,0.12229,0.092018,0.075364,0.051371,-0.15214,-0.091691,-0.082312,-0.082915,-0.071981,-0.068374,-0.052388,0.074144,0.085023,0.005958,-0.023162,-0.023535,0.20481,0.060558,0.12044,0.134,0.14314,0.1455,0.13402,0.10261,0.056313,0.030235,0.00095304,-0.00041043,-0.0084114,-0.012857
-0.99963,-0.99979,-1,-0.99999,-0.99989,-0.99976,-0.99905,-0.99875,-0.99757,-0.99664,-0.99519,-0.99418,-0.9945,-0.99349,-0.99303,-0.99158,-0.99149,-0.99141,-0.99073,-0.99084,-0.99096,-0.99024,-0.98965,-0.98975,-0.98938,-0.98925,-0.98913,-0.98899,-0.98895,-0.98906,-0.98909,-0.98927,-0.98992,-0.99075,-0.99256,-0.99324,-0.99434,-0.99554,-0.99634,-0.99716
-0.38143,-0.38139,-0.38138,-0.38174,-0.38322,-0.38808,-0.38849,-0.39329,-0.39798,-0.40283,-0.40486,-0.4038,-0.40664,-0.40741,-0.40881,-0.40874,-0.40954,-0.40927,-0.4109,-0.41002,-0.41154,-0.41149,-0.41173,-0.41188,-0.41203,-0.4116,-0.412,-0.41187,-0.41213,-0.4113,-0.41049,-0.40851,-0.40631,-0.40043,-0.39261,-0.38817,-0.38384,-0.37821,-0.37338,-0.36797
