-0.31612,-0.3156,-0.31386,-0.31381,-0.31259,-0.30341,-0.29934,-0.29211,-0.28371,-0.28334,-0.28076,-0.27928,-0.27589,-0.27473,-0.27368,-0.27352,-0.2729,-0.27105,-0.2723,-0.27132,-0.27168,-0.27212,-0.27208,-0.27338,-0.27559,-0.27902,-0.28957,-0.28998,-0.30177,-0.30492,-0.3154,-0.31623,-0.32005,-0.3198,-0.32122,-0.32129,-0.32102,-0.32068,-0.32011,-0.31946
-0.40267,-0.40248,-0.40207,-0.39985,-0.39724,-0.39954,-0.39619,-0.39281,-0.38976,-0.38672,-0.38773,-0.38842,-0.38543,-0.38259,-0.382,-0.38271,-0.38375,-0.38482,-0.38584,-0.38687,-0.38777,-0.38633,-0.38559,-0.38465,-0.38472,-0.38302,-0.38412,-0.38403,-0.38539,-0.38645,-0.38886,-0.38859,-0.39019,-0.3915,-0.3913,-0.39495,-0.39452,-0.39536,-0.39612,-0.39593
-0.41463,-0.4146,-0.41452,-0.41457,-0.41444,-0.41414,-0.41479,-0.41507,-0.41589,-0.41648,-0.41699,-0.41756,-0.41816,-0.41783,-0.41763,-0.41872,-0.41945,-0.41982,-0.4197,-0.41952,-0.41938,-0.41967,-0.41982,-0.41981,-0.41984,-0.4198,-0.41958,-0.4195,-0.41922,-0.41898,-0.41879,-0.4183,-0.41809,-0.41748,-0.41701,-0.41665,-0.41615,-0.41608,-0.41608,-0.41591
-0.42711,-0.42751,-0.42556,-0.42454,-0.42038,-0.41024,-0.4142,-0.41045,-0.4013,-0.37773,-0.37794,-0.36065,-0.3466,-0.32209,-0.30186,-0.30105,-0.29211,-0.29338,-0.29015,-0.29106,-0.29375,-0.29828,-0.30543,-0.32718,-0.32809,-0.33971,-0.35039,-0.36508,-0.36867,-0.37672,-0.37907,-0.38069,-0.38421,-0.38462,-0.38493,-0.38491,-0.38483,-0.38562,-0.38571,-0.38629
0.95955,0.95868,0.95801,0.95695,0.9554,0.95611,0.9568,0.95724,0.95602,0.95431,0.95439,0.9543,0.95498,0.957,0.95833,0.95886,0.95952,0.95975,0.95897,0.95743,0.95616,0.95543,0.95529,0.9555,0.95616,0.95704,0.9575,0.9579,0.95765,0.95715,0.95598,0.95543,0.95422,0.95405,0.95361,0.95334,0.95312,0.95291,0.95269,0.95256
-0.029347,-0.098146,-0.21468,-0.31887,-0.42741,-0.46148,-0.51945,-0.56132,-0.57089,-0.59301,-0.61891,-0.62876,-0.64793,-0.67015,-0.67567,-0.67302,-0.65387,-0.60935,-0.54307,-0.47244,-0.38146,-0.32061,-0.20557,-0.16432,-0.099199,-0.047604,-0.0057167,0.023363,0.045803,0.075707,0.080866,0.081996,0.089216,0.093658,0.097719,0.099108,0.097306,0.091872,0.086911,0.084896
-0.3814,-0.38996,-0.39685,-0.40168,-0.40593,-0.40733,-0.40905,-0.41065,-0.41161,-0.41238,-0.41294,-0.41329,-0.41345,-0.4136,-0.41372,-0.41374,-0.41388,-0.41401,-0.41411,-0.41418,-0.41423,-0.41425,-0.41427,-0.4143,-0.37974,-0.35174,-0.33709,-0.32218,-0.31395,-0.31177,-0.30934,-0.31017,-0.31148,-0.33255,-0.35888,-0.38501,-0.38528,-0.39554,-0.39434,-0.39802
-0.43343,-0.27318,-0.26492,-0.26105,-0.63567,-0.23072,-0.38811,-0.41982,-0.37018,-0.28893,-0.22051,-0.15943,-0.24242,-0.3029,-0.3258,-0.33083,-0.30443,-0.24823,-0.19558,-0.19051,-0.20352,-0.20176,-0.21526,-0.24373,-0.27659,-0.28955,-0.29325,-0.29835,-0.30756,-0.30955,-0.31798,-0.31743,-0.31732,-0.32389,-0.33203,-0.33242,-0.33437,-0.33849,-0.3444,-0.34827
0.96923,0.97016,0.97013,0.96984,0.97055,0.97061,0.97055,0.97058,0.97028,0.96973,0.96831,0.96671,0.9622,0.96401,0.95964,0.95682,0.95843,0.95633,0.95511,0.95535,0.95561,0.95515,0.95472,0.95402,0.95411,0.95312,0.95245,0.95243,0.95275,0.95324,0.95372,0.95358,0.95344,0.95407,0.95443,0.95459,0.95462,0.95462,0.95463,0.95463
-0.91294,-0.91264,-0.91523,-0.91826,-0.92099,-0.9241,-0.92954,-0.92807,-0.92655,-0.92819,-0.93341,-0.94202,-0.96733,-0.9875,-0.99507,-1,-0.99498,-0.9875,-0.97217,-0.97365,-0.97025,-0.96845,-0.96828,-0.96759,-0.96788,-0.9682,-0.96851,-0.96843,-0.96721,-0.96837,-0.96858,-0.96746,-0.96393,-0.95877,-0.95546,-0.95265,-0.95124,-0.9499,-0.95271,-0.95526
-0.41836,-0.41827,-0.43632,-0.46356,-0.48186,-0.48517,-0.49685,-0.49522,-0.48169,-0.46151,-0.45287,-0.44196,-0.44903,-0.45642,-0.44245,-0.43509,-0.43244,-0.42865,-0.42598,-0.42448,-0.42522,-0.4258,-0.42328,-0.42375,-0.42403,-0.42197,-0.42228,-0.42279,-0.42125,-0.43978,-0.46352,-0.47629,-0.46364,-0.45022,-0.442,-0.43985,-0.43919,-0.43713,-0.4535,-0.47625
-0.41724,-0.41741,-0.42926,-0.43175,-0.43801,-0.43727,-0.44334,-0.44683,-0.44805,-0.44619,-0.44434,-0.44092,-0.44315,-0.44058,-0.43879,-0.43708,-0.43504,-0.43642,-0.43557,-0.43312,-0.43498,-0.43543,-0.43589,-0.43658,-0.43525,-0.42435,-0.4199,-0.40674,-0.40693,-0.40519,-0.4048,-0.40978,-0.41717,-0.41588,-0.41469,-0.41553,-0.41639,-0.41642,-0.42647,-0.43893
0.99962,0.99963,0.99968,0.99969,0.99976,0.99986,0.99986,0.99994,0.99998,0.99998,1,0.99997,0.99985,0.99966,0.99944,0.99898,0.9989,0.99887,0.99826,0.99791,0.99797,0.99797,0.998,0.99809,0.99812,0.99815,0.99814,0.99818,0.99812,0.99803,0.99795,0.99779,0.99768,0.99751,0.99744,0.9974,0.99739,0.99739,0.99754,0.99759
0.14907,0.14693,0.14435,0.14487,0.14518,0.14327,0.14301,0.14257,0.14258,0.14403,0.14557,0.14574,0.15148,0.15414,0.15794,0.16375,0.1692,0.17122,0.17061,0.17134,0.16985,0.16835,0.16438,0.16006,0.16101,0.16111,0.16085,0.16058,0.16008,0.15892,0.15925,0.15591,0.15666,0.15704,0.15754,0.15789,0.15879,0.15649,0.1551,0.15525
-0.32043,-0.31991,-0.31883,-0.31899,-0.31698,-0.31477,-0.31155,-0.3078,-0.30472,-0.30342,-0.30325,-0.30315,-0.30329,-0.30382,-0.30449,-0.30509,-0.30542,-0.30588,-0.30694,-0.30702,-0.30753,-0.30744,-0.30752,-0.3074,-0.30742,-0.30725,-0.30715,-0.30699,-0.30711,-0.30714,-0.30756,-0.30826,-0.30949,-0.30959,-0.31158,-0.31423,-0.31684,-0.32136,-0.31897,-0.32067
-0.41157,-0.41164,-0.41147,-0.41053,-0.40849,-0.40633,-0.40526,-0.40299,-0.40116,-0.40004,-0.39845,-0.39649,-0.39103,-0.38771,-0.37885,-0.38451,-0.38044,-0.37892,-0.37844,-0.37836,-0.37828,-0.37803,-0.37789,-0.3773,-0.37687,-0.37597,-0.37635,-0.37664,-0.37783,-0.38594,-0.38451,-0.38544,-0.38676,-0.3883,-0.3892,-0.39128,-0.39241,-0.39296,-0.39437,-0.39401
0.9909,0.99087,0.99086,0.99072,0.99064,0.99064,0.98916,0.98829,0.98744,0.98716,0.98683,0.98658,0.98657,0.98654,0.98654,0.98654,0.98654,0.98661,0.98661,0.98673,0.98683,0.98704,0.98718,0.98748,0.98767,0.98789,0.98808,0.98831,0.98887,0.98896,0.98899,0.98907,0.98921,0.99014,0.99066,0.99101,0.99116,0.99128,0.99136,0.99157
