-0.35102,-0.35218,-0.35473,-0.35399,-0.35284,-0.34465,-0.33446,-0.32738,-0.3225,-0.32128,-0.31995,-0.32022,-0.32045,-0.32339,-0.3243,-0.32968,-0.34085,-0.34385,-0.35441,-0.35735,-0.36418,-0.37553,-0.37626
-0.4957,-0.49611,-0.49909,-0.50392,-0.50946,-0.51195,-0.51255,-0.51607,-0.51698,-0.51673,-0.51657,-0.51635,-0.51604,-0.51602,-0.51499,-0.51549,-0.51613,-0.51626,-0.51672,-0.51703,-0.51548,-0.50891,-0.4969
-0.47006,-0.46935,-0.46872,-0.46799,-0.46752,-0.46728,-0.46705,-0.4669,-0.46676,-0.46674,-0.46684,-0.46703,-0.46598,-0.46517,-0.46483,-0.46441,-0.46394,-0.46363,-0.46336,-0.46281,-0.46168,-0.46101,-0.46124
-0.31773,-0.29945,-0.28449,-0.26333,-0.25559,-0.23882,-0.24059,-0.22812,-0.23288,-0.22941,-0.22917,-0.23198,-0.23828,-0.24693,-0.25702,-0.27653,-0.30973,-0.31588,-0.35129,-0.36536,-0.41268,-0.46027,-0.5077
0.96655,0.96723,0.96692,0.97006,0.9693,0.96962,0.97013,0.97033,0.97071,0.97111,0.97136,0.97212,0.97296,0.97308,0.97315,0.97307,0.97225,0.97236,0.97195,0.97071,0.9697,0.96873,0.96837
0.10695,0.10589,0.10458,0.10588,0.111,0.11132,0.11143,0.10977,0.10861,0.1105,0.11107,0.10982,0.11004,0.10912,0.11004,0.10895,0.10801,0.10662,0.10517,0.10068,0.09242,0.078962,0.067639
-0.37291,-0.37876,-0.37397,-0.37333,-0.37812,-0.40753,-0.43102,-0.42963,-0.43334,-0.43579,-0.43707,-0.43634,-0.43288,-0.43185,-0.4322,-0.42846,-0.42352,-0.42284,-0.41975,-0.41314,-0.41007,-0.40281,-0.39096
-0.53954,-0.53505,-0.53011,-0.52895,-0.52526,-0.49592,-0.47292,-0.46193,-0.4635,-0.45971,-0.45886,-0.45959,-0.45984,-0.46129,-0.46357,-0.46261,-0.46295,-0.46327,-0.46528,-0.45523,-0.45054,-0.44294,-0.43565
0.96048,0.96236,0.96508,0.96894,0.96904,0.97017,0.97098,0.9716,0.97281,0.97236,0.9719,0.97267,0.97318,0.97373,0.97443,0.97618,0.97576,0.97759,0.97946,0.97911,0.97832,0.97969,0.97903
-0.2657,-0.13578,-0.077697,-0.031534,0.0015656,0.047238,0.071197,0.093495,0.10736,0.11712,0.11742,0.11679,0.104,0.056537,0.015783,-0.059652,-0.12116,-0.21609,-0.30272,-0.43416,-0.57203,-0.64915,-0.75562
-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688,-0.46688
-0.65844,-0.66941,-0.60118,-0.56127,-0.50558,-0.44522,-0.4119,-0.37926,-0.3645,-0.37287,-0.37913,-0.38034,-0.38058,-0.45765,-0.64501,-0.682,-0.73288,-0.78984,-0.82147,-0.82585,-0.77409,-0.68336,-0.60196
0.9908,0.99043,0.98969,0.98822,0.98735,0.9867,0.98642,0.98593,0.98566,0.98555,0.98543,0.98545,0.9855,0.9857,0.9858,0.98618,0.98661,0.98691,0.98708,0.99013,0.99005,0.99062,0.9913
0.051524,0.046226,0.041418,0.039283,0.038572,0.037575,0.036073,0.034871,0.033084,0.031661,0.028688,0.030712,0.028593,0.028751,0.026442,0.02339,0.023674,0.023579,0.021223,0.016621,0.016495,0.015182,0.015324
-0.47143,-0.47205,-0.47592,-0.4805,-0.48454,-0.48778,-0.49015,-0.49442,-0.49492,-0.49824,-0.49716,-0.49665,-0.49606,-0.49571,-0.49467,-0.4966,-0.49675,-0.49538,-0.49243,-0.48484,-0.48116,-0.47742,-0.47128
-0.21862,-0.30652,-0.36385,-0.40802,-0.44739,-0.46928,-0.48102,-0.48615,-0.4933,-0.4935,-0.49557,-0.49627,-0.49691,-0.49945,-0.49828,-0.50097,-0.5052,-0.50954,-0.51426,-0.51716,-0.51522,-0.51739,-0.51664
0.99628,0.99711,0.99769,0.99886,1,0.99968,0.9994,0.99905,0.99965,0.99984,0.99992,0.99984,0.99979,0.99972,0.9996,0.99943,0.99941,0.99929,0.99896,0.99851,0.99723,0.99635,0.99254
-0.94591,-0.95159,-0.95842,-0.96619,-0.9663,-0.97612,-0.98553,-0.99053,-0.9947,-0.99719,-1,-0.99842,-0.99654,-0.9945,-0.99254,-0.99372,-0.99412,-0.99252,-0.99043,-0.98974,-0.98986,-0.99067,-0.9895
-0.48154,-0.487,-0.48715,-0.48896,-0.49351,-0.50095,-0.50133,-0.50497,-0.50853,-0.51172,-0.5138,-0.51332,-0.51455,-0.51501,-0.51494,-0.51407,-0.5124,-0.51041,-0.50812,-0.50384,-0.49988,-0.49374,-0.47549
-0.4677,-0.47483,-0.48179,-0.48177,-0.48576,-0.49062,-0.49107,-0.49211,-0.49267,-0.49456,-0.49403,-0.49462,-0.49311,-0.49306,-0.49319,-0.49494,-0.49513,-0.49744,-0.50009,-0.50189,-0.50257,-0.50086,-0.49783
