-0.37934,-0.37973,-0.3798,-0.37981,-0.37906,-0.37749,-0.37333,-0.36801,-0.35764,-0.35496,-0.35353,-0.34969,-0.34553,-0.34175,-0.3352,-0.33017,-0.32565,-0.31818,-0.30944,-0.30028,-0.29143,-0.28348,-0.2775,-0.2723,-0.26768,-0.2631,-0.25553,-0.25524,-0.2519,-0.24224,-0.24158,-0.23785,-0.23877,-0.23857,-0.23976,-0.2459,-0.2543,-0.25918,-0.27317,-0.27537,-0.29447,-0.31776,-0.33225,-0.35016,-0.3597,-0.3648,-0.36903,-0.36833,-0.37133,-0.37372,-0.3755,-0.37469,-0.37275,-0.37012,-0.36586,-0.36254,-0.35662,-0.35707,-0.35444,-0.35231,-0.35091,-0.34962,-0.34688,-0.34588,-0.34572,-0.34502,-0.34468,-0.34443,-0.34453,-0.34452,-0.34464,-0.34478,-0.34513,-0.34542,-0.34574,-0.346,-0.34596,-0.34596,-0.3467
-0.45649,-0.45758,-0.4575,-0.45853,-0.45702,-0.45601,-0.45531,-0.44914,-0.45202,-0.45101,-0.44741,-0.44296,-0.44282,-0.44189,-0.44274,-0.44383,-0.44287,-0.44392,-0.4443,-0.4432,-0.44328,-0.44434,-0.4442,-0.44426,-0.4442,-0.44405,-0.44381,-0.44387,-0.44369,-0.44411,-0.44434,-0.44478,-0.44526,-0.4463,-0.45013,-0.45212,-0.45044,-0.45299,-0.45464,-0.45568,-0.45166,-0.44479,-0.4431,-0.44178,-0.43679,-0.43589,-0.43367,-0.43116,-0.42688,-0.42533,-0.42494,-0.42371,-0.42332,-0.42242,-0.42325,-0.42366,-0.42332,-0.42348,-0.4237,-0.42425,-0.42467,-0.42588,-0.4267,-0.428,-0.43365,-0.43392,-0.43368,-0.43616,-0.43565,-0.4369,-0.43758,-0.43739,-0.43848,-0.43923,-0.43968,-0.44001,-0.44008,-0.44031,-0.44035
-0.45369,-0.44841,-0.4484,-0.44883,-0.44954,-0.45025,-0.44948,-0.4497,-0.45053,-0.45088,-0.45167,-0.45254,-0.4538,-0.45466,-0.45576,-0.45688,-0.45646,-0.45683,-0.45687,-0.45673,-0.45718,-0.45899,-0.45766,-0.459,-0.45841,-0.4593,-0.45886,-0.45876,-0.45741,-0.45837,-0.45794,-0.45783,-0.45777,-0.45784,-0.45787,-0.45784,-0.45777,-0.45894,-0.45913,-0.4602,-0.46232,-0.46184,-0.46177,-0.46291,-0.46431,-0.46349,-0.46305,-0.46314,-0.46204,-0.46139,-0.46023,-0.45909,-0.45765,-0.45782,-0.45776,-0.45684,-0.4556,-0.45342,-0.45327,-0.45245,-0.45263,-0.45172,-0.45167,-0.45172,-0.45169,-0.45163,-0.45166,-0.45172,-0.45181,-0.45194,-0.45217,-0.4524,-0.45259,-0.45274,-0.45276,-0.45276,-0.45286,-0.45289,-0.45301
-0.46405,-0.45771,-0.45214,-0.45208,-0.45314,-0.45908,-0.46839,-0.47004,-0.47689,-0.48476,-0.49051,-0.49186,-0.49408,-0.48455,-0.47839,-0.46423,-0.45346,-0.43409,-0.41899,-0.40915,-0.38494,-0.38585,-0.38139,-0.36581,-0.3666,-0.36163,-0.3583,-0.35624,-0.35609,-0.35399,-0.34621,-0.33529,-0.32522,-0.31788,-0.31638,-0.32,-0.32456,-0.33552,-0.32668,-0.33532,-0.35942,-0.39543,-0.44749,-0.45309,-0.48022,-0.48528,-0.49207,-0.50781,-0.51047,-0.51723,-0.52739,-0.52729,-0.52868,-0.52946,-0.52958,-0.52919,-0.52813,-0.52657,-0.52481,-0.5249,-0.52497,-0.52317,-0.52156,-0.52077,-0.5197,-0.51777,-0.51717,-0.51657,-0.51614,-0.51477,-0.51089,-0.50994,-0.51046,-0.51103,-0.50927,-0.50792,-0.50684,-0.50604,-0.50429
0.91651,0.91978,0.92204,0.9232,0.92571,0.92824,0.93359,0.9357,0.93669,0.94123,0.94187,0.94519,0.94392,0.94673,0.95032,0.95472,0.95628,0.96518,0.97675,0.98068,0.98441,0.98425,0.98656,0.98645,0.98686,0.98703,0.98692,0.98676,0.98654,0.98662,0.98643,0.98695,0.98792,0.98736,0.98675,0.98571,0.98449,0.98204,0.97961,0.97749,0.97493,0.97236,0.96857,0.96795,0.96609,0.96468,0.9638,0.9632,0.96174,0.96017,0.95928,0.95881,0.95813,0.9584,0.95809,0.95817,0.95839,0.95861,0.95892,0.95944,0.95936,0.95934,0.96021,0.9611,0.96115,0.96168,0.96242,0.96352,0.9649,0.96432,0.96551,0.96559,0.96601,0.96631,0.96635,0.96653,0.96653,0.96664,0.96675
0.17109,0.17054,0.1656,0.16529,0.15826,0.15657,0.14744,0.14154,0.12334,0.12168,0.075048,0.048116,-0.03494,-0.10921,-0.22543,-0.35907,-0.44091,-0.44115,-0.50539,-0.46957,-0.47209,-0.48805,-0.52088,-0.5467,-0.55487,-0.5596,-0.55859,-0.55913,-0.56113,-0.56356,-0.55684,-0.5348,-0.51936,-0.48694,-0.50473,-0.36224,-0.24039,-0.17407,-0.11189,-0.067456,-0.034893,-0.017325,-0.0075056,-0.0010117,0.0044312,0.0045567,0.0064703,0.0065331,0.011427,0.012745,0.014094,0.016807,0.020948,0.022627,0.026219,0.028462,0.039677,0.044336,0.047065,0.048618,0.050155,0.050092,0.049465,0.04959,0.048571,0.048508,0.048257,0.047394,0.047426,0.049104,0.048602,0.04741,0.045983,0.043285,0.04272,0.042563,0.042014,0.041402,0.041167
-0.34034,-0.33848,-0.34268,-0.34372,-0.34382,-0.34306,-0.33843,-0.33744,-0.32923,-0.30979,-0.34242,-0.38003,-0.39884,-0.41808,-0.42636,-0.43558,-0.44047,-0.44451,-0.44892,-0.44888,-0.45021,-0.45197,-0.4529,-0.4536,-0.45379,-0.45439,-0.45407,-0.45423,-0.45463,-0.4549,-0.45509,-0.45518,-0.45526,-0.45535,-0.4554,-0.45545,-0.38803,-0.36338,-0.35721,-0.35164,-0.35734,-0.3618,-0.36288,-0.3613,-0.35845,-0.35184,-0.34165,-0.33254,-0.35467,-0.38823,-0.40503,-0.42018,-0.43166,-0.43125,-0.4365,-0.43984,-0.41402,-0.38116,-0.36643,-0.35542,-0.34801,-0.34816,-0.34632,-0.34414,-0.34309,-0.34186,-0.34069,-0.33813,-0.33387,-0.35772,-0.38944,-0.41897,-0.41725,-0.42365,-0.43164,-0.43201,-0.4348,-0.43678,-0.43963
-0.3495,-0.3456,-0.34917,-0.354,-0.36978,-0.36685,-0.37585,-0.37755,-0.37886,-0.38351,-0.37939,-0.36182,-0.4412,-0.28618,-0.25057,-0.23664,-0.15239,-0.17846,-0.38987,-0.46777,-0.53035,-0.56719,-0.58476,-0.59215,-0.59466,-0.57824,-0.56637,-0.5714,-0.58802,-0.61554,-0.62389,-0.4426,-0.28867,-0.27468,-0.25344,-0.19586,-0.20772,-0.26426,-0.29863,-0.31211,-0.29529,-0.26933,-0.2533,-0.24772,-0.24781,-0.23925,-0.23451,-0.24235,-0.27189,-0.30078,-0.31919,-0.33312,-0.3433,-0.35217,-0.36508,-0.38411,-0.38572,-0.39321,-0.39931,-0.40687,-0.40835,-0.4117,-0.41405,-0.41694,-0.41707,-0.41913,-0.41941,-0.42003,-0.4211,-0.41706,-0.41372,-0.41249,-0.41356,-0.41753,-0.4169,-0.4167,-0.41661,-0.41636,-0.41517
0.93294,0.94681,0.95399,0.95076,0.95464,0.95707,0.95779,0.95834,0.95807,0.95787,0.95777,0.95823,0.95911,0.96154,0.96367,0.96841,0.97137,0.97275,0.97617,0.98047,0.9837,0.98372,0.98406,0.98416,0.98435,0.9845,0.98464,0.98457,0.98431,0.98446,0.98767,0.98626,0.98789,0.98822,0.98944,0.98993,0.99024,0.99029,0.98946,0.98781,0.98444,0.98391,0.98322,0.98176,0.98044,0.97923,0.97843,0.97796,0.97779,0.97636,0.97584,0.97537,0.97515,0.97493,0.97434,0.9746,0.97459,0.97426,0.97365,0.97357,0.97355,0.9734,0.97329,0.97329,0.97326,0.97321,0.97315,0.97308,0.97296,0.97283,0.97271,0.97255,0.97252,0.97257,0.97261,0.97263,0.97264,0.97253,0.97239
-0.6602,-0.73267,-0.82473,-0.87193,-0.91145,-0.93514,-0.94463,-0.94816,-0.94711,-0.94402,-0.9305,-0.90422,-0.86379,-0.76766,-0.61075,-0.50054,-0.41824,-0.34065,-0.32118,-0.34722,-0.3532,-0.35772,-0.3419,-0.31908,-0.31018,-0.30002,-0.29443,-0.29134,-0.28776,-0.28618,-0.26925,-0.30111,-0.3381,-0.33586,-0.3609,-0.42852,-0.48101,-0.57533,-0.64684,-0.71526,-0.78122,-0.8382,-0.88741,-0.90992,-0.93243,-0.95034,-0.97363,-0.97489,-0.98159,-0.98543,-0.98835,-0.99191,-0.98955,-0.98562,-0.98146,-0.97674,-0.97359,-0.97104,-0.96897,-0.96756,-0.9664,-0.97804,-0.98458,-0.98886,-0.99137,-0.99269,-0.99481,-0.99493,-0.99581,-0.9965,-0.99726,-0.99832,-1,-0.99983,-0.99975,-0.99959,-0.9995,-0.99939,-0.99925
