-0.017699,-0.017014,-0.016296,-0.015058,-0.012785,-0.01239,-0.010443,-0.009253,-0.0090397,-0.0085306,-0.0089467,-0.0098087,-0.010914,-0.011998,-0.014172,-0.017112,-0.023719,-0.025041,-0.025807,-0.027367,-0.028085,-0.028412,-0.029465,-0.031614,-0.032771,-0.0334,-0.033459,-0.034684,-0.035285,-0.035412,-0.036955,-0.038839,-0.038062,-0.038032,-0.037231,-0.036102,-0.034706,-0.033443,-0.032034,-0.029528,-0.028033,-0.025953,-0.025014,-0.02453,-0.023545,-0.023385,-0.024186,-0.025327,-0.026444,-0.027405,-0.028619,-0.029983,-0.030143,-0.030262
0.006212,0.0058529,0.0058159,0.0055613,0.0070253,0.0068901,0.0065183,0.0055561,0.0017577,-0.0054842,-0.024116,-0.023234,-0.024268,-0.025914,-0.026345,-0.026868,-0.026386,-0.025894,-0.025446,-0.025732,-0.026063,-0.026396,-0.026673,-0.024665,-0.021514,-0.021979,-0.019618,-0.021516,-0.02079,-0.020446,-0.025203,-0.029766,-0.031989,-0.032269,-0.032413,-0.032854,-0.032497,-0.03247,-0.032229,-0.031333,-0.029768,-0.02933,-0.028128,-0.022374,-0.023061,-0.021967,-0.020004,-0.015151,-0.014546,-0.011626,-0.0085686,-0.0060367,-0.00043308,-0.0005049
-0.027374,-0.027026,-0.027095,-0.025836,-0.025202,-0.025067,-0.025032,-0.024853,-0.024701,-0.023841,-0.023537,-0.021188,-0.021322,-0.021373,-0.020522,-0.018621,-0.017712,-0.018461,-0.017869,-0.01756,-0.01711,-0.017158,-0.017003,-0.016929,-0.016863,-0.016837,-0.016848,-0.017105,-0.016942,-0.017033,-0.01777,-0.018715,-0.018937,-0.019081,-0.019224,-0.01953,-0.019803,-0.01982,-0.02,-0.020057,-0.02021,-0.020481,-0.020761,-0.021164,-0.021718,-0.021609,-0.022468,-0.022475,-0.023226,-0.023268,-0.023323,-0.023334,-0.023589,-0.023804
-0.11991,-0.12046,-0.11724,-0.11184,-0.11248,-0.10615,-0.10048,-0.085989,-0.077055,-0.064555,-0.044387,-0.029807,-0.0094463,-0.0052603,0.0058148,0.0081397,0.010779,0.011504,0.01096,0.010049,0.010834,0.010471,0.010384,0.007206,0.0082274,-0.0019003,0.0011894,-0.0026703,-0.0049983,-0.0072725,-0.0054832,-0.0072693,-0.0091083,-0.013513,-0.014473,-0.017106,-0.022285,-0.024772,-0.029729,-0.036047,-0.039961,-0.039957,-0.042482,-0.045099,-0.046939,-0.049895,-0.05306,-0.060399,-0.06472,-0.063226,-0.071223,-0.072377,-0.075384,-0.076388
0.92172,0.92167,0.92167,0.92185,0.92218,0.92262,0.92298,0.92238,0.92163,0.92042,0.9186,0.91737,0.91711,0.91655,0.91578,0.91518,0.91525,0.91479,0.91509,0.91529,0.91465,0.91464,0.91401,0.91424,0.91379,0.91332,0.91289,0.91261,0.91268,0.91179,0.91059,0.90947,0.90892,0.90836,0.90788,0.90799,0.90829,0.90813,0.90839,0.90846,0.9089,0.90904,0.91018,0.9137,0.91424,0.91611,0.91627,0.91744,0.91828,0.91886,0.91963,0.91995,0.91987,0.92062
0.32338,0.32483,0.32528,0.32497,0.32586,0.32552,0.32618,0.33666,0.3354,0.35106,0.36845,0.37653,0.38586,0.38609,0.39118,0.39446,0.39664,0.39832,0.39888,0.40015,0.40151,0.40301,0.40335,0.40187,0.39835,0.39185,0.39224,0.39301,0.39271,0.39288,0.39244,0.39286,0.39601,0.39566,0.39574,0.39579,0.39514,0.39547,0.39519,0.39405,0.39369,0.3925,0.39013,0.38283,0.37585,0.3752,0.36875,0.35616,0.35572,0.35237,0.34601,0.34583,0.34358,0.34248
-0.020518,-0.020534,-0.02051,-0.02056,-0.020564,-0.020589,-0.02061,-0.020665,-0.020654,-0.020752,-0.020847,-0.020881,-0.020921,-0.020934,-0.021005,-0.021047,-0.02105,-0.021073,-0.021107,-0.021097,-0.02112,-0.021143,-0.021126,-0.021136,-0.021141,-0.021147,-0.021151,-0.021152,-0.021168,-0.021168,-0.021168,-0.021171,-0.021183,-0.021191,-0.02119,-0.021195,-0.021197,-0.021198,-0.021199,-0.0212,-0.021202,-0.021203,-0.021203,-0.021204,-0.021204,-0.021205,-0.021205,-0.021208,-0.021208,-0.021209,-0.02121,-0.02121,-0.021211,-0.021211
0.074878,0.076364,0.074299,0.075141,0.072794,0.074694,0.079714,0.094469,0.092663,0.24356,0.31365,0.36066,0.42683,0.50754,0.34258,0.28476,0.36524,0.37422,0.36659,0.34161,0.34679,0.37695,0.40254,0.46515,0.45657,0.29059,0.25248,0.17655,0.13459,0.097479,0.069826,0.12029,0.19178,0.23645,0.31212,0.33805,0.34085,0.34538,0.34879,0.35322,0.35164,0.35178,0.35414,0.40826,0.45255,0.512,0.29668,0.51207,0.47362,0.46273,0.27614,0.2617,0.20056,0.15905
0.9323,0.9323,0.93221,0.93179,0.93098,0.92883,0.92871,0.92731,0.92141,-0.9339,0.92285,0.9334,0.94123,0.95082,0.95942,0.96792,0.98003,0.97901,0.98021,0.98072,0.98082,0.98082,0.98181,0.98631,0.99155,0.99477,0.99849,0.99891,1,0.9996,-1,-0.98918,-0.97613,-0.96391,-0.95476,-0.94997,-0.94951,-0.94911,-0.95129,-0.95386,-0.95622,-0.95755,-0.9594,-0.961,-0.9627,-0.96422,-0.96557,-0.96748,-0.9686,-0.96945,-0.97028,-0.97087,-0.97109,-0.97109
-0.42221,-0.41851,-0.41524,-0.40435,-0.37469,-0.34673,-0.30272,-0.27857,-0.26802,-0.33101,-0.17481,-0.15528,-0.086373,-0.030883,0.041163,0.091215,0.11987,0.13864,0.14431,0.13319,0.12251,0.11257,0.118,0.13822,0.14779,0.14799,0.13987,0.1296,0.12524,0.1131,-0.14655,-0.16313,-0.2287,-0.28117,-0.32777,-0.3631,-0.36631,-0.35692,-0.31847,-0.26363,-0.22817,-0.26788,-0.27903,-0.29163,-0.30295,-0.3062,-0.31027,-0.31711,-0.32688,-0.33849,-0.35214,-0.37695,-0.3784,-0.39349
