-0.31183,-0.31175,-0.31104,-0.31094,-0.31046,-0.30983,-0.31016,-0.31584,-0.31543,-0.31725,-0.31748,-0.31985,-0.3201,-0.32194,-0.32328,-0.32401,-0.32444,-0.32467,-0.32492,-0.32492,-0.3248,-0.32464,-0.3244,-0.32413,-0.32404,-0.32411,-0.32407,-0.32402,-0.32403,-0.32406,-0.32423,-0.32447,-0.32484,-0.32464,-0.32357,-0.3234,-0.32188,-0.32086,-0.3185,-0.31707,-0.31532,-0.31355,-0.30659,-0.30798,-0.30722
-0.40277,-0.40257,-0.40247,-0.40214,-0.40162,-0.40114,-0.40382,-0.39107,-0.39012,-0.383,-0.37857,-0.37627,-0.37536,-0.37595,-0.37697,-0.37881,-0.38015,-0.38046,-0.38088,-0.38211,-0.38285,-0.38291,-0.38275,-0.38241,-0.38204,-0.3818,-0.38179,-0.38157,-0.38107,-0.38057,-0.37909,-0.37942,-0.37989,-0.37996,-0.38078,-0.3808,-0.38102,-0.38088,-0.38073,-0.38036,-0.37976,-0.38043,-0.38227,-0.38173,-0.38393
-0.38665,-0.3868,-0.38706,-0.38733,-0.38763,-0.38817,-0.38591,-0.38611,-0.38856,-0.38856,-0.3885,-0.38854,-0.38913,-0.3906,-0.39245,-0.39149,-0.39307,-0.39351,-0.3939,-0.39471,-0.39501,-0.39535,-0.39578,-0.39607,-0.39695,-0.3967,-0.39762,-0.39806,-0.39797,-0.39783,-0.39766,-0.39761,-0.39825,-0.39878,-0.39935,-0.39985,-0.39995,-0.39994,-0.39999,-0.39985,-0.39956,-0.39927,-0.3978,-0.39648,-0.39564
-0.40935,-0.41142,-0.41197,-0.41447,-0.41243,-0.40648,-0.40444,-0.39232,-0.37767,-0.37506,-0.36946,-0.35411,-0.32771,-0.27484,-0.27177,-0.26005,-0.24855,-0.2543,-0.25568,-0.25134,-0.25031,-0.24866,-0.24256,-0.23828,-0.2364,-0.23407,-0.2359,-0.23859,-0.23545,-0.23092,-0.22908,-0.22201,-0.20978,-0.20848,-0.22622,-0.24752,-0.27253,-0.2992,-0.3224,-0.34175,-0.3694,-0.3787,-0.38138,-0.38911,-0.39359
0.96421,0.96436,0.96427,0.96383,0.95969,0.95746,0.94139,0.92888,0.92053,0.90521,0.89719,0.88663,0.89071,0.88842,0.88915,0.88951,0.88948,0.8904,0.89115,0.89165,0.89204,0.89247,0.8925,0.89247,0.89482,0.89318,0.89451,0.89421,0.89469,0.89509,0.89561,0.89641,0.90162,0.90133,0.91604,0.92705,0.93261,0.92917,0.93535,0.93888,0.94261,0.94656,0.94878,0.94896,0.95031
0.10418,0.095137,0.062123,0.014164,-0.054462,-0.14904,-0.16348,-0.246,-0.27906,-0.31025,-0.33895,-0.38343,-0.42005,-0.43825,-0.44746,-0.4412,-0.43299,-0.4315,-0.43594,-0.43958,-0.46897,-0.51538,-0.53901,-0.542,-0.54435,-0.54742,-0.54888,-0.55604,-0.57584,-0.58491,-0.56959,-0.55787,-0.55311,-0.51792,-0.4891,-0.43424,-0.31415,-0.23322,-0.12309,-0.05604,-0.0039803,0.041695,0.072847,0.093785,0.10895
-0.32408,-0.34641,-0.35685,-0.36653,-0.37372,-0.37732,-0.38129,-0.38301,-0.38475,-0.38601,-0.38671,-0.38741,-0.38789,-0.3882,-0.38827,-0.38855,-0.38854,-0.38854,-0.38876,-0.38891,-0.389,-0.38906,-0.38912,-0.38913,-0.38916,-0.38917,-0.38917,-0.38918,-0.38919,-0.3892,-0.3892,-0.3892,-0.38921,-0.38921,-0.38922,-0.38922,-0.38922,-0.38922,-0.38922,-0.38922,-0.38923,-0.38923,-0.38923,-0.38923,-0.38923
-0.36912,-0.39702,-0.41242,-0.40324,-0.31485,-0.34965,-0.34076,-0.31766,-0.27976,-0.090165,-0.089639,-0.21032,-0.27254,-0.33427,-0.36306,-0.34154,-0.31622,-0.20975,-0.16611,-0.3548,-0.23817,-0.32712,-0.33858,-0.30674,-0.19232,-0.21041,-0.23203,-0.19694,-0.27693,-0.30857,-0.32139,-0.34747,-0.3716,-0.35904,-0.35186,-0.36649,-0.30949,-0.23687,-0.23358,-0.32589,-0.38893,-0.4302,-0.45121,-0.43929,-0.43741
0.97274,0.97272,0.97266,0.97235,0.97122,0.96886,0.96469,0.95785,0.94752,0.93899,0.93429,0.93196,0.9249,0.92449,0.92017,0.92109,0.91877,0.91829,0.915,0.91478,0.91338,0.91234,0.91134,0.91023,0.9088,0.90707,0.90492,0.9051,0.90061,0.90336,0.90136,0.9006,0.90052,0.90195,0.90655,0.91038,0.91514,0.9206,0.93058,0.92879,0.93339,0.94147,0.94392,0.94929,0.94949
-0.88453,-0.88463,-0.8854,-0.88609,-0.88971,-0.89801,-0.90377,-0.92086,-0.92953,-0.94582,-0.95046,-0.95323,-0.95589,-0.96361,-0.9649,-0.96621,-0.96814,-0.96933,-0.97031,-0.97076,-0.9707,-0.97113,-0.97277,-0.97505,-0.9789,-0.97903,-0.98593,-0.98289,-0.98965,-0.9953,-0.99742,-0.99977,-1,-0.99067,-0.97899,-0.97968,-0.96578,-0.96521,-0.95799,-0.94755,-0.94462,-0.93791,-0.93005,-0.92278,-0.90372
