-0.058725,-0.055445,-0.048179,-0.046408,-0.046366,-0.046043,-0.04675,-0.049231,-0.051107,-0.054725,-0.058979,-0.062732,-0.068711,-0.069125,-0.071375,-0.0784,-0.073857,-0.076275,-0.077221,-0.076763,-0.076136,-0.077847,-0.078442,-0.078008,-0.077932,-0.077436,-0.076905,-0.075444,-0.072931,-0.071071,-0.069661,-0.069531,-0.069913,-0.071421,-0.074998,-0.078795,-0.084606,-0.084785
-0.063117,-0.064803,-0.068851,-0.069459,-0.076446,-0.076544,-0.078585,-0.08114,-0.083808,-0.085736,-0.086621,-0.085616,-0.086764,-0.088583,-0.089381,-0.090215,-0.090094,-0.08991,-0.088972,-0.08897,-0.088644,-0.088714,-0.088591,-0.08872,-0.089416,-0.090415,-0.091275,-0.09193,-0.091495,-0.090757,-0.089789,-0.089482,-0.088196,-0.086849,-0.085061,-0.08288,-0.080961,-0.079144
-0.069757,-0.07038,-0.068691,-0.06784,-0.06739,-0.067199,-0.066093,-0.0651,-0.064878,-0.063493,-0.062612,-0.058837,-0.059683,-0.059775,-0.059496,-0.0591,-0.058802,-0.058497,-0.058061,-0.058152,-0.058186,-0.058298,-0.058231,-0.058241,-0.058435,-0.059062,-0.059301,-0.060602,-0.05967,-0.060854,-0.060257,-0.060779,-0.061207,-0.061148,-0.061593,-0.06217,-0.062765,-0.062847
-0.062054,-0.047488,-0.04464,-0.041228,-0.03243,-0.020786,-0.014116,-0.007696,-0.0067345,-0.0098948,-0.010725,-0.01535,-0.016526,-0.016552,-0.017317,-0.018088,-0.023185,-0.023448,-0.024394,-0.024634,-0.025103,-0.026582,-0.039132,-0.037794,-0.043946,-0.044756,-0.045238,-0.047391,-0.0491,-0.050644,-0.052434,-0.054194,-0.057259,-0.063886,-0.073301,-0.092714,-0.096718,-0.11658
0.89904,0.89885,0.89735,0.89567,0.89343,0.89083,0.88718,0.88423,0.88218,0.88025,0.87868,0.87631,0.87365,0.87235,0.87125,0.87033,0.86952,0.86864,0.86815,0.86789,0.86728,0.8669,0.86711,0.86731,0.86775,0.86764,0.86793,0.86837,0.86958,0.87079,0.872,0.87394,0.87578,0.87837,0.88069,0.88267,0.88335,0.88426
0.31065,0.31583,0.32945,0.34336,0.35307,0.36038,0.36824,0.3749,0.37714,0.38178,0.38892,0.39203,0.39559,0.39771,0.39708,0.39763,0.39464,0.39273,0.39031,0.3882,0.38851,0.38844,0.38614,0.38391,0.3826,0.38214,0.3816,0.38034,0.37649,0.3747,0.37212,0.36649,0.36321,0.35568,0.34142,0.32897,0.32839,0.32168
-0.046472,-0.041853,-0.039375,-0.034051,-0.039178,-0.045733,-0.046514,-0.049073,-0.050338,-0.052212,-0.053567,-0.055451,-0.055576,-0.056663,-0.056981,-0.057783,-0.057529,-0.058019,-0.058014,-0.058177,-0.058338,-0.058312,-0.058518,-0.058681,-0.058743,-0.058855,-0.059172,-0.059177,-0.059262,-0.059293,-0.059289,-0.059284,-0.059281,-0.059474,-0.059604,-0.059756,-0.059825,-0.059939
-0.0053656,-0.0015465,0.00095077,0.0019828,0.0035122,0.0037357,0.0031036,0.0017882,0.00063741,0.00023956,-0.0010951,-0.003063,-0.0057099,-0.007265,-0.010729,-0.011549,-0.011904,-0.01542,-0.017492,-0.017409,-0.017353,-0.017952,-0.017804,-0.017152,-0.016119,-0.013166,-0.012772,-0.012985,-0.012433,-0.010329,-0.0089259,-0.0083205,-0.0082243,-0.011231,-0.01128,-0.011243,-0.0097066,-0.0029186
0.88614,0.88429,0.88116,0.87576,-0.98147,-0.96397,-0.94347,-0.94117,-0.94352,0.83803,0.85401,0.89639,-1,-0.98805,-0.98335,-0.97521,-0.97185,-0.96732,-0.96266,-0.95967,-0.95768,-0.95024,-0.94557,-0.94614,-0.92982,-0.91692,-0.92636,0.82177,0.83775,0.85568,0.85619,0.8625,0.86729,0.87051,0.87219,0.87486,0.87652,0.88168
-0.41111,-0.38609,-0.37972,-0.38883,-0.41425,-0.44168,-0.44741,-0.43719,-0.43656,-0.39294,-0.35569,-0.17881,-0.29789,-0.30794,-0.31976,-0.34081,-0.37604,-0.4261,-0.46372,-0.51865,-0.51808,-0.53348,-0.54178,-0.54395,-0.57296,-0.58449,-0.56336,-0.53254,-0.52928,-0.51347,-0.48867,-0.47151,-0.45667,-0.45575,-0.46118,-0.46563,-0.47188,-0.47811
-0.06203,-0.061576,-0.061256,-0.061171,-0.061009,-0.060865,-0.060783,-0.060667,-0.060607,-0.060562,-0.060531,-0.060507,-0.060491,-0.060478,-0.060468,-0.060456,-0.060451,-0.060446,-0.060444,-0.060438,-0.060438,-0.060437,-0.060435,-0.060434,-0.060433,-0.060433,-0.060433,-0.060432,-0.060432,-0.060432,-0.060431,-0.060431,-0.060431,-0.060431,-0.060431,-0.060431,-0.060431,-0.057246
-0.21206,-0.17087,-0.1546,-0.20175,0.58855,0.67761,-0.42499,0.94609,-0.50093,-0.89605,0.60919,1,0.1008,-0.6289,0.44097,0.94521,0.8732,0.98264,0.88406,-0.52283,0.44244,-0.42822,0.26849,-0.33373,-0.084295,0.34514,0.60043,0.21611,0.28698,0.24753,0.18347,0.10639,0.048517,-0.014641,-0.055983,-0.07794,-0.096572,-0.11854
0.92771,0.92775,0.9279,0.92786,0.9278,0.92766,0.92741,0.92715,0.92693,0.92616,0.92616,0.9259,0.92563,0.92543,0.92522,0.92502,0.92489,0.9248,0.92482,0.92477,0.92472,0.92461,0.9244,0.9243,0.92408,0.92402,0.92382,0.92367,0.92351,0.92315,0.92287,0.92287,0.92294,0.92288,0.92289,0.92299,0.92304,0.92308
0.30118,0.30092,0.30044,0.29918,0.29765,0.29487,0.29375,0.29228,0.29024,0.29118,0.29137,0.29676,0.2943,0.29452,0.29222,0.29089,0.2893,0.28957,0.2897,0.29019,0.29094,0.2915,0.29194,0.29202,0.29171,0.28975,0.28976,0.28968,0.29082,0.29285,0.29382,0.29445,0.29597,0.29705,0.29854,0.2978,0.29849,0.29791
