-0.02329,-0.023311,-0.023286,-0.02296,-0.022331,-0.020361,-0.016901,-0.015623,-0.013605,-0.012365,-0.010407,-0.0090757,-0.0092906,-0.009237,-0.009469,-0.0097379,-0.010814,-0.012055,-0.01311,-0.014379,-0.016087,-0.018923,-0.021679,-0.024901,-0.028479,-0.02871,-0.029316,-0.029337,-0.031677,-0.03164,-0.031458,-0.031814,-0.031937,-0.031968,-0.031899,-0.03246,-0.033724,-0.033816,-0.034055,-0.033526,-0.033362,-0.033019,-0.032738,-0.032296
-0.0043717,-0.0041731,-0.0041852,-0.004206,-0.0044725,-0.0084505,-0.010418,-0.010359,-0.010246,-0.014027,-0.022788,-0.023595,-0.030228,-0.031818,-0.034791,-0.035884,-0.037818,-0.040235,-0.038977,-0.039514,-0.038093,-0.036526,-0.034757,-0.032887,-0.031398,-0.030868,-0.031147,-0.031759,-0.031527,-0.030029,-0.029049,-0.029191,-0.028889,-0.028841,-0.028461,-0.026664,-0.023668,-0.019541,-0.017036,-0.013116,-0.010097,-0.0069686,-0.0042005,-0.0026722
-0.018806,-0.018801,-0.018789,-0.018767,-0.018734,-0.018661,-0.018525,-0.018357,-0.017899,-0.01742,-0.017276,-0.016996,-0.016848,-0.01655,-0.016521,-0.016562,-0.016563,-0.016276,-0.016191,-0.015976,-0.015986,-0.015935,-0.015958,-0.016015,-0.016,-0.015611,-0.014797,-0.015083,-0.014659,-0.014805,-0.014904,-0.014866,-0.014916,-0.015003,-0.015126,-0.015261,-0.015543,-0.015717,-0.015769,-0.016439,-0.016616,-0.017083,-0.017115,-0.01734
-0.05769,-0.056911,-0.056799,-0.050722,-0.051689,-0.045127,-0.035823,-0.025421,-0.024851,-0.013226,-0.013814,-0.011259,-0.008833,-0.0071761,-0.0061567,-0.0080036,-0.0067742,-0.0066999,-0.0076334,-0.0076947,-0.0071934,-0.011152,-0.013347,-0.019067,-0.02317,-0.025119,-0.024418,-0.022935,-0.02157,-0.020285,-0.021201,-0.021456,-0.022194,-0.027864,-0.037623,-0.035765,-0.040867,-0.046957,-0.050016,-0.053682,-0.054485,-0.061564,-0.059155,-0.061675
0.97097,0.97099,0.97101,0.97116,0.97124,0.97123,0.97114,0.96953,0.96844,0.96472,0.96282,0.96238,0.95937,0.95593,0.95224,0.94947,0.94752,0.94549,0.94346,0.94221,0.94051,0.93575,0.93585,0.9345,0.93397,0.93227,0.93239,0.93229,0.93229,0.93229,0.93225,0.93221,0.93206,0.93194,0.93192,0.93223,0.93252,0.93355,0.93667,0.9359,0.93807,0.93964,0.94191,0.94421
0.37177,0.37174,0.37201,0.37202,0.37186,0.37112,0.36984,0.37234,0.37815,0.38349,0.39265,0.39987,0.40208,0.4079,0.40744,0.40601,0.40298,0.40224,0.40545,0.40701,0.40965,0.41084,0.41411,0.41357,0.41537,0.41668,0.41789,0.419,0.41958,0.42031,0.41968,0.41944,0.41938,0.41897,0.41812,0.41572,0.41284,0.41075,0.40825,0.40376,0.39178,0.39263,0.38514,0.38021
-0.013755,-0.012817,-0.011756,-0.0098007,-0.0084247,-0.0089671,-0.010513,-0.011756,-0.013301,-0.013411,-0.013907,-0.014437,-0.014455,-0.014746,-0.014818,-0.01492,-0.014912,-0.01498,-0.014988,-0.014988,-0.015005,-0.015005,-0.015011,-0.015024,-0.015023,-0.015028,-0.015056,-0.015046,-0.015072,-0.015067,-0.015099,-0.015098,-0.015108,-0.015116,-0.015121,-0.015123,-0.015129,-0.015137,-0.015136,-0.015142,-0.015142,-0.015145,-0.015146,-0.015149
0.28686,0.32673,0.23821,0.20844,0.17111,0.13852,0.11739,0.10728,0.10149,0.091316,0.095882,0.1156,0.13877,0.1504,0.15617,0.1558,0.15565,0.15285,0.15149,0.13979,0.13554,0.11364,0.097842,0.10035,0.10768,0.12233,0.12408,0.11319,0.11714,0.12011,0.1267,0.12402,0.12436,0.1242,0.12615,0.12651,0.12973,0.1355,0.13934,0.13577,0.13079,0.12512,0.11387,0.09528
-0.99995,-1,-0.99961,-0.99548,-0.99862,-0.99577,-0.99677,-0.99582,-0.99488,0.95797,0.94877,0.93976,0.93262,-0.95713,-0.94463,-0.9428,-0.92479,0.91633,0.92867,0.93275,-0.9538,-0.94298,-0.93963,-0.94058,-0.94165,0.92198,0.93356,0.93825,0.93706,-0.95743,-0.94633,-0.93612,-0.93589,-0.93808,0.91531,0.92447,0.93036,0.93544,0.93944,0.94356,0.94884,0.95015,0.95726,0.95963
-0.43033,-0.43178,-0.42506,-0.40339,-0.38465,-0.36213,-0.35232,-0.34281,-0.33669,-0.34632,-0.357,-0.36197,-0.359,-0.37047,-0.39784,-0.41398,-0.4739,-0.40947,-0.40483,-0.40903,-0.41826,-0.44021,-0.44732,-0.45345,-0.47099,-0.45721,-0.4296,-0.42216,-0.42038,-0.44072,-0.46566,-0.48105,-0.48939,-0.48952,-0.48901,-0.51367,-0.52566,-0.48186,-0.44824,-0.43029,-0.4191,-0.41616,-0.41655,-0.42037
