-0.35474,-0.35211,-0.34087,-0.33973,-0.33469,-0.32663,-0.31613,-0.31396,-0.31306,-0.3102,-0.30903,-0.30842,-0.30799,-0.3075,-0.30629,-0.30545,-0.30329,-0.30283,-0.30227,-0.30198,-0.30179,-0.30129,-0.301,-0.30122,-0.30098,-0.29978,-0.29839,-0.29793,-0.29795,-0.30011,-0.30408,-0.3119,-0.32307,-0.33597,-0.34942,-0.36208
-0.50264,-0.50643,-0.51239,-0.5111,-0.5067,-0.50621,-0.50422,-0.50015,-0.49699,-0.49587,-0.49416,-0.49052,-0.48707,-0.48547,-0.48479,-0.48436,-0.48269,-0.4826,-0.48256,-0.48233,-0.48226,-0.48168,-0.48126,-0.48117,-0.48214,-0.4838,-0.48556,-0.48654,-0.48731,-0.48685,-0.4865,-0.48597,-0.48558,-0.48617,-0.48591,-0.48614
-0.47395,-0.46894,-0.46839,-0.46558,-0.46495,-0.4653,-0.46558,-0.46461,-0.46315,-0.46358,-0.46282,-0.46237,-0.46193,-0.46157,-0.46137,-0.46146,-0.46151,-0.46162,-0.4612,-0.46132,-0.46138,-0.4614,-0.46108,-0.46068,-0.46093,-0.46151,-0.46203,-0.46388,-0.46354,-0.46355,-0.46348,-0.46373,-0.464,-0.46433,-0.46525,-0.46683
-0.31538,-0.31092,-0.30117,-0.27369,-0.26051,-0.23476,-0.20767,-0.20114,-0.19675,-0.18818,-0.18314,-0.18112,-0.18506,-0.18668,-0.18692,-0.18452,-0.19331,-0.20622,-0.20897,-0.21263,-0.2121,-0.20996,-0.2073,-0.20396,-0.20651,-0.20791,-0.205,-0.20575,-0.20781,-0.21304,-0.22743,-0.2342,-0.25224,-0.25464,-0.28318,-0.31608
0.96943,0.96968,0.97024,0.9721,0.9725,0.97299,0.97407,0.97534,0.97495,0.97566,0.97542,0.97526,0.97507,0.97488,0.9749,0.9749,0.97488,0.97445,0.97361,0.9739,0.9742,0.97364,0.9734,0.97329,0.97331,0.97342,0.97703,0.97417,0.97428,0.97507,0.97506,0.97741,0.97836,0.97835,0.97755,0.97671
0.074993,0.082068,0.080287,0.082385,0.085946,0.088363,0.090239,0.091033,0.091749,0.091669,0.091955,0.093577,0.092655,0.094006,0.094213,0.093815,0.093911,0.095596,0.0993,0.098759,0.098187,0.098457,0.097726,0.09736,0.097615,0.096518,0.083927,0.076663,0.067538,0.068921,0.070622,0.073547,0.07671,0.073849,0.07059,0.069811
-0.37264,-0.37391,-0.37837,-0.39723,-0.41776,-0.43167,-0.44279,-0.45339,-0.45202,-0.43733,-0.4213,-0.41203,-0.40982,-0.4052,-0.40146,-0.39867,-0.39927,-0.38446,-0.39228,-0.38289,-0.38564,-0.38643,-0.38096,-0.37529,-0.37329,-0.37626,-0.37865,-0.38675,-0.39532,-0.40073,-0.40111,-0.40547,-0.40581,-0.40674,-0.40449,-0.40432
-0.45158,-0.45482,-0.45744,-0.45451,-0.44922,-0.44577,-0.43811,-0.44233,-0.44251,-0.44781,-0.4572,-0.46282,-0.48064,-0.50121,-0.51334,-0.52402,-0.53464,-0.53951,-0.53361,-0.53663,-0.54187,-0.54437,-0.55023,-0.54968,-0.55369,-0.55531,-0.55569,-0.55553,-0.55554,-0.55567,-0.556,-0.55673,-0.55891,-0.54741,-0.52999,-0.51349
0.9787,0.98579,0.99305,0.99415,0.99356,0.99399,0.99348,0.99326,0.9932,0.99289,0.99199,0.99135,0.9901,0.99019,0.98916,0.98951,0.98875,0.98776,0.98649,0.987,0.98641,0.98644,0.98663,0.9865,0.98655,0.98619,0.98593,0.98603,0.98611,0.98647,0.98692,0.98665,0.98668,0.98552,0.98132,0.98221
-0.47117,-0.28959,-0.23571,-0.19338,-0.13664,-0.087711,-0.035855,-0.028098,0.00678,0.039766,0.05951,0.069859,0.078205,0.087743,0.1013,0.10081,0.098473,0.08841,0.081543,0.082068,0.093958,0.11033,0.10482,0.10674,0.10302,0.077346,0.039877,0.02468,-0.078268,-0.15416,-0.30548,-0.3964,-0.52139,-0.61387,-0.70618,-0.79714
-0.48435,-0.48196,-0.48001,-0.47815,-0.47701,-0.47611,-0.4755,-0.47504,-0.47451,-0.47449,-0.47435,-0.47428,-0.47425,-0.47416,-0.47416,-0.47411,-0.47407,-0.47406,-0.47405,-0.47401,-0.47401,-0.47401,-0.47398,-0.47397,-0.47397,-0.47396,-0.47394,-0.47393,-0.47392,-0.47391,-0.47391,-0.47391,-0.4739,-0.4739,-0.4739,-0.50569
-0.61937,-0.6555,-0.65927,-0.54156,-0.5079,-0.54178,-0.62652,-0.70265,-0.61675,-0.56338,-0.55198,-0.54584,-0.57209,-0.58914,-0.55455,-0.50501,-0.51079,-0.55693,-0.58783,-0.59314,-0.55754,-0.50928,-0.46217,-0.42331,-0.41022,-0.40882,-0.45398,-0.47068,-0.57467,-0.64359,-0.70847,-0.74848,-0.73947,-0.68725,-0.66574,-0.64556
0.99107,0.99084,0.99026,0.98983,0.99019,0.98956,0.9896,0.9897,0.98976,0.99014,0.99043,0.99111,0.99121,0.99143,0.99183,0.9924,0.99286,0.99293,0.99318,0.99348,0.99375,0.99399,0.99418,0.99423,0.99444,0.99571,0.99558,0.99566,0.99566,0.99563,0.99564,0.99568,0.99587,0.99596,0.99628,0.99658
-0.010738,-0.010484,-0.010722,-0.0023448,0.0074636,0.0085923,0.010802,0.012026,0.011358,0.010182,0.0095779,0.0080359,0.0049042,0.0064462,0.0018361,0.0043319,0.0018838,0.0022812,0.0026627,0.0031873,0.0036165,0.0017884,0.00043716,0.00064382,-0.0020268,-0.019052,-0.024012,-0.030578,-0.029528,-0.034059,-0.03692,-0.039051,-0.040275,-0.040211,-0.038876,-0.042802
-0.47702,-0.47907,-0.48572,-0.49448,-0.49971,-0.50671,-0.52028,-0.52055,-0.52524,-0.52763,-0.5296,-0.53073,-0.53333,-0.53239,-0.53517,-0.53919,-0.53963,-0.54145,-0.54304,-0.54451,-0.54579,-0.54595,-0.54671,-0.54685,-0.54705,-0.54572,-0.54306,-0.54339,-0.54408,-0.54266,-0.54127,-0.5388,-0.53415,-0.53514,-0.52879,-0.51791
-0.53216,-0.53594,-0.53817,-0.5263,-0.52182,-0.51954,-0.51456,-0.51075,-0.51115,-0.50806,-0.50766,-0.50576,-0.50566,-0.5042,-0.50304,-0.50076,-0.5006,-0.50043,-0.49967,-0.49867,-0.49784,-0.49728,-0.49693,-0.49677,-0.49751,-0.49882,-0.49992,-0.50139,-0.50164,-0.50247,-0.50308,-0.50334,-0.50292,-0.49906,-0.501,-0.50202
