0.042593,0.046908,0.049468,0.05192,0.05275,0.052367,0.052878,0.0523,0.051701,0.051072,0.048625,0.043857,0.037603,0.037388,0.029793,0.028629,0.028157,0.026275,0.024712,0.022623,0.022326,0.021988,0.021291,0.019683,0.017315
-0.056889,-0.060101,-0.063615,-0.064356,-0.064585,-0.064893,-0.064445,-0.063894,-0.063667,-0.064136,-0.064522,-0.064329,-0.064544,-0.063962,-0.062139,-0.062442,-0.061966,-0.059742,-0.05928,-0.052455,-0.052949,-0.051017,-0.048536,-0.045807,-0.043293
-0.0067448,-0.0055508,-0.0057582,-0.0058976,-0.0063449,-0.0076823,-0.0077017,-0.0081842,-0.0082772,-0.0084946,-0.008912,-0.009464,-0.010385,-0.011011,-0.011946,-0.011287,-0.012024,-0.012648,-0.013298,-0.013876,-0.014552,-0.015406,-0.016287,-0.017022,-0.017727
0.044204,0.052617,0.06555,0.06341,0.068608,0.07002,0.069569,0.071379,0.071089,0.070409,0.070152,0.067021,0.066478,0.065252,0.064627,0.063944,0.063356,0.061619,0.057409,0.05244,0.047023,0.040528,0.035865,0.029699,0.024874
0.96497,0.96499,0.96487,0.96495,0.96507,0.96603,0.96836,0.96833,0.96797,0.96764,0.9673,0.96696,0.96716,0.96693,0.96678,0.96677,0.96686,0.96705,0.96703,0.96699,0.96731,0.96789,0.96795,0.96821,0.96842
0.38763,0.38741,0.38775,0.38616,0.38546,0.38303,0.37667,0.36924,0.36807,0.36743,0.36993,0.37235,0.37744,0.38409,0.3867,0.38739,0.38712,0.38732,0.387,0.38695,0.38546,0.38509,0.38383,0.38099,0.38042
0.035233,0.036995,0.026461,0.012722,0.0099815,0.0030499,-0.00075675,-0.00022866,-0.002402,-0.0039721,0.0075349,0.021727,0.026601,0.024402,0.024737,0.027452,0.029221,0.032047,0.034639,0.034199,0.033447,0.035018,0.034876,0.034764,0.034478
0.011585,-0.0032568,-0.001899,-0.00096146,-0.0025534,-0.0026601,-0.0019948,0.0006446,0.0039351,0.0082666,0.012001,0.015983,0.018788,0.021632,0.025056,0.024131,0.027346,0.026324,0.027594,0.028078,0.029548,0.031796,0.033208,0.035486,0.038996
-0.99641,-0.9982,-0.99842,-0.99968,-0.99979,-1,-0.99968,-0.99855,-0.99832,-0.99706,-0.99492,-0.99395,-0.99267,-0.99192,-0.99172,-0.99209,-0.99102,-0.99122,-0.99089,-0.99092,-0.99137,-0.99155,-0.99147,-0.99135,-0.99125
-0.13669,-0.11307,-0.097493,-0.093835,-0.090228,-0.087735,-0.084395,-0.081742,-0.082149,-0.086467,-0.091322,-0.10191,-0.11464,-0.12436,-0.14083,-0.16075,-0.18434,-0.21208,-0.2368,-0.2586,-0.28489,-0.31654,-0.34345,-0.3663,-0.38488
-0.01455,-0.014733,-0.014843,-0.014955,-0.015021,-0.015075,-0.015111,-0.015138,-0.015157,-0.015179,-0.015187,-0.015192,-0.015193,-0.015195,-0.015195,-0.015198,-0.0152,-0.015202,-0.015203,-0.015204,-0.015204,-0.015205,-0.0030542,0.010817,0.014377
-0.063129,-0.083633,-0.013424,0.017817,0.049318,0.065414,0.045149,0.023861,0.045275,0.06777,0.080523,0.090806,0.10746,0.13833,0.22739,0.3734,0.068924,-0.12463,-0.045774,-0.078375,-0.069532,-0.061977,-0.079243,-0.090879,-0.087308
0.98562,0.98591,0.98338,0.98473,0.98356,0.98282,0.98295,0.98248,0.98216,0.98209,0.98206,0.98191,0.98189,0.98196,0.98211,0.98218,0.98269,0.98284,0.98333,0.98333,0.98402,0.985,0.9861,0.98599,0.98587
0.35122,0.34902,0.34571,0.34619,0.34334,0.34381,0.34389,0.34261,0.34254,0.34288,0.34346,0.34441,0.34584,0.34695,0.34723,0.34778,0.348,0.34805,0.34801,0.34793,0.34769,0.34709,0.34687,0.34617,0.34585
-0.011821,-0.012654,-0.01312,-0.013423,-0.013578,-0.013735,-0.013767,-0.013729,-0.013652,-0.013564,-0.013399,-0.013141,-0.012888,-0.012612,-0.011758,-0.01188,-0.010666,-0.010205,-0.0093477,-0.0085488,-0.0074578,-0.0041529,-0.0035856,-0.0017737,0.00020797
-0.020074,-0.017817,-0.017151,-0.014231,-0.013903,-0.012125,-0.0096821,-0.0071979,-0.0046478,-0.0026492,-0.0030945,-0.003639,-0.0044282,-0.0053482,-0.0049797,-0.0052234,-0.0051413,-0.0052622,-0.0051367,-0.0049045,-0.0046794,-0.0040222,-0.0043297,-0.0045609,-0.0053479
0.99876,0.99853,0.99807,0.99977,0.99973,0.99992,1,0.99997,0.99989,0.99977,0.99963,0.99934,0.99879,0.99812,0.99805,0.99729,0.9975,0.99685,0.99696,0.99656,0.99634,0.99629,0.9961,0.99559,0.99566
-0.36414,-0.36479,-0.36659,-0.36837,-0.36927,-0.36861,-0.36879,-0.36852,-0.3693,-0.36973,-0.37027,-0.37053,-0.37101,-0.37163,-0.3725,-0.37254,-0.37282,-0.37311,-0.37448,-0.37418,-0.37405,-0.37411,-0.37415,-0.37581,-0.37783
-0.017252,-0.024488,-0.025059,-0.028294,-0.030549,-0.032713,-0.03462,-0.036216,-0.0388,-0.041692,-0.041821,-0.042331,-0.041942,-0.042502,-0.041647,-0.040595,-0.038304,-0.037862,-0.033929,-0.034909,-0.03347,-0.031076,-0.025002,-0.018629,-0.014936
-0.047725,-0.046164,-0.04399,-0.042424,-0.040929,-0.039292,-0.037034,-0.034732,-0.033361,-0.033161,-0.033205,-0.032714,-0.032599,-0.032789,-0.032961,-0.033106,-0.033198,-0.03316,-0.032769,-0.032329,-0.031716,-0.031323,-0.030902,-0.03276,-0.035502
