-0.37396,-0.37435,-0.37458,-0.3745,-0.37457,-0.37454,-0.37446,-0.37449,-0.37341,-0.3702,-0.36578,-0.35259,-0.35184,-0.34727,-0.34463,-0.34333,-0.34375,-0.34368,-0.34399,-0.34446,-0.34449,-0.34445,-0.34442,-0.34395,-0.34371,-0.34386,-0.34372,-0.34401,-0.34426,-0.34429,-0.34442,-0.3443,-0.34397,-0.3435,-0.34195,-0.34189,-0.34293,-0.34434,-0.34862,-0.34892,-0.35325,-0.35711,-0.35978,-0.36375,-0.36873,-0.37272,-0.37646,-0.3816
-0.48553,-0.48542,-0.48611,-0.48614,-0.48584,-0.485,-0.48408,-0.48338,-0.48422,-0.48883,-0.48793,-0.49016,-0.49104,-0.49035,-0.4915,-0.49156,-0.49147,-0.49218,-0.49325,-0.49319,-0.4933,-0.49332,-0.49324,-0.49293,-0.49373,-0.4933,-0.49338,-0.49332,-0.49326,-0.4931,-0.49286,-0.4926,-0.49228,-0.49207,-0.49147,-0.49046,-0.48988,-0.48931,-0.48848,-0.4874,-0.48592,-0.48491,-0.48504,-0.48259,-0.48064,-0.4795,-0.47791,-0.47673
-0.47427,-0.47426,-0.47424,-0.4742,-0.47411,-0.47408,-0.4741,-0.47419,-0.47419,-0.47405,-0.47376,-0.47308,-0.47203,-0.47201,-0.47174,-0.47143,-0.47142,-0.47145,-0.47149,-0.47146,-0.47143,-0.47138,-0.47135,-0.47138,-0.47152,-0.47188,-0.47211,-0.47242,-0.47264,-0.4727,-0.47296,-0.47305,-0.47342,-0.47359,-0.47399,-0.47408,-0.4741,-0.47424,-0.47442,-0.47505,-0.47609,-0.4764,-0.47686,-0.4794,-0.47897,-0.47961,-0.47995,-0.47957
-0.3759,-0.37192,-0.37385,-0.37234,-0.3713,-0.37132,-0.37137,-0.37008,-0.36614,-0.35947,-0.34768,-0.33254,-0.32281,-0.31785,-0.30486,-0.28826,-0.29127,-0.28487,-0.27551,-0.27773,-0.27301,-0.27601,-0.26857,-0.26648,-0.26298,-0.25497,-0.25641,-0.25537,-0.25424,-0.25288,-0.25201,-0.25077,-0.2514,-0.25164,-0.25158,-0.25286,-0.256,-0.2608,-0.28265,-0.27732,-0.29443,-0.30966,-0.33048,-0.36392,-0.39754,-0.45095,-0.4829,-0.51958
0.96221,0.96214,0.96256,0.96273,0.96286,0.96298,0.96322,0.96341,0.96327,0.96224,0.96214,0.96124,0.96004,0.95926,0.95874,0.95864,0.95861,0.95802,0.95794,0.95774,0.95714,0.95661,0.95679,0.95625,0.95626,0.95615,0.95609,0.95601,0.95561,0.9553,0.95466,0.9542,0.95422,0.95438,0.95452,0.95461,0.95433,0.95387,0.95366,0.95381,0.95365,0.95373,0.95374,0.95389,0.95398,0.95417,0.95463,0.95439
0.054168,0.054516,0.054865,0.054976,0.055499,0.056355,0.057084,0.058781,0.071399,0.075552,0.094829,0.10835,0.10843,0.11953,0.1232,0.12417,0.12782,0.13199,0.13663,0.14296,0.14289,0.14779,0.14606,0.15095,0.15305,0.15391,0.155,0.15791,0.15797,0.16011,0.16303,0.16502,0.16618,0.16607,0.1658,0.16556,0.1662,0.16591,0.16529,0.16204,0.15228,0.14759,0.14004,0.12924,0.11663,0.10746,0.097777,0.087997
-0.38274,-0.38313,-0.38346,-0.38051,-0.37692,-0.37699,-0.3768,-0.37616,-0.37609,-0.37854,-0.38099,-0.38525,-0.38869,-0.39203,-0.39466,-0.39655,-0.3977,-0.39929,-0.40424,-0.4068,-0.40807,-0.4093,-0.40996,-0.40982,-0.41103,-0.41214,-0.41312,-0.41457,-0.41654,-0.4178,-0.41858,-0.41806,-0.41774,-0.41733,-0.41683,-0.41632,-0.41705,-0.41708,-0.41476,-0.41181,-0.40659,-0.3988,-0.3906,-0.37219,-0.35705,-0.35552,-0.34707,-0.34095
-0.42683,-0.42826,-0.42993,-0.43018,-0.43422,-0.43434,-0.44665,-0.45367,-0.45646,-0.4566,-0.45709,-0.46231,-0.46545,-0.46703,-0.46791,-0.46716,-0.46727,-0.46772,-0.46801,-0.46873,-0.47006,-0.46985,-0.47095,-0.47239,-0.47151,-0.47253,-0.4731,-0.47348,-0.4746,-0.47601,-0.4775,-0.47879,-0.47986,-0.48138,-0.48135,-0.4827,-0.48622,-0.49015,-0.49064,-0.49403,-0.49714,-0.50079,-0.52509,-0.55875,-0.57977,-0.57968,-0.57633,-0.55763
0.96506,0.96514,0.96514,0.96495,0.9646,0.96413,0.96406,0.96297,0.96073,0.96222,0.96123,0.96108,0.96116,0.96119,0.96103,0.96091,0.96069,0.96026,0.95981,0.95978,0.95978,0.95939,0.9594,0.9592,0.95866,0.9574,0.9568,0.95599,0.95538,0.95417,0.95271,0.95265,0.95059,0.9488,0.94764,0.94384,0.94425,0.94314,0.94176,0.94032,0.93987,0.93987,0.94041,0.94227,0.9441,0.94778,0.94842,0.95067
-0.94502,-0.94617,-0.94685,-0.93017,-0.90439,-0.86944,-0.83483,-0.81071,-0.76897,-0.7294,-0.70914,-0.69636,-0.68907,-0.68799,-0.68738,-0.68815,-0.69552,-0.71713,-0.72353,-0.74099,-0.75545,-0.75965,-0.75651,-0.75205,-0.75876,-0.77404,-0.77087,-0.76952,-0.76867,-0.76577,-0.7657,-0.76786,-0.77959,-0.79688,-0.82661,-0.87855,-0.91874,-0.94758,-0.96776,-0.98824,-0.98694,-0.99058,-0.99399,-0.99689,-0.99959,-0.99921,-1,-1
