-0.17403,-0.17354,-0.17347,-0.17339,-0.17276,-0.172,-0.17222,-0.17238,-0.17058,-0.17005,-0.17064,-0.17045,-0.17032,-0.17035,-0.17035,-0.17027,-0.17013,-0.17,-0.17,-0.17004,-0.16996,-0.16987,-0.16974,-0.16934,-0.16908,-0.16862,-0.1685,-0.16858,-0.16815,-0.1681,-0.16781,-0.16756,-0.16744,-0.16743,-0.16749,-0.1676,-0.16772,-0.1681,-0.16864,-0.16891,-0.16911,-0.16953,-0.16998,-0.17081,-0.17093,-0.17159,-0.17279,-0.17394,-0.17513,-0.17278,-0.17142,-0.17222,-0.1703,-0.171,-0.17177,-0.17264
-0.17859,-0.17882,-0.17998,-0.17913,-0.17889,-0.1799,-0.18154,-0.18216,-0.18255,-0.18317,-0.18211,-0.18073,-0.18015,-0.18119,-0.1823,-0.18263,-0.18271,-0.18283,-0.1823,-0.18188,-0.18153,-0.18134,-0.18181,-0.1826,-0.18356,-0.1836,-0.18385,-0.18396,-0.18388,-0.18389,-0.18394,-0.18406,-0.18422,-0.18427,-0.18442,-0.18473,-0.1848,-0.18529,-0.18504,-0.18508,-0.18529,-0.18564,-0.18574,-0.18627,-0.18675,-0.18701,-0.18691,-0.18601,-0.18425,-0.18167,-0.18227,-0.18196,-0.18198,-0.18083,-0.18063,-0.18062
-0.18861,-0.18829,-0.18782,-0.18885,-0.1901,-0.18958,-0.1893,-0.18908,-0.18886,-0.18843,-0.18871,-0.1888,-0.18927,-0.18878,-0.18884,-0.18801,-0.18792,-0.18817,-0.18847,-0.18843,-0.18846,-0.18856,-0.18842,-0.18813,-0.18765,-0.18741,-0.1868,-0.1872,-0.187,-0.18697,-0.18692,-0.18686,-0.18685,-0.18682,-0.18681,-0.18677,-0.18669,-0.18657,-0.18646,-0.18614,-0.18613,-0.18569,-0.18577,-0.1853,-0.18497,-0.18464,-0.1845,-0.184,-0.18396,-0.18396,-0.1842,-0.18443,-0.1846,-0.18533,-0.18542,-0.18565
-0.19969,-0.20307,-0.20297,-0.20174,-0.19217,-0.19322,-0.19297,-0.19443,-0.19668,-0.19575,-0.19684,-0.19698,-0.19703,-0.20131,-0.20129,-0.20598,-0.20615,-0.20519,-0.20418,-0.20307,-0.2041,-0.20406,-0.20432,-0.20441,-0.20435,-0.20414,-0.20323,-0.20111,-0.20125,-0.1992,-0.19789,-0.19724,-0.19678,-0.1967,-0.19639,-0.19608,-0.19597,-0.19602,-0.19621,-0.19637,-0.19668,-0.19685,-0.19703,-0.1977,-0.19919,-0.19907,-0.20085,-0.20282,-0.20377,-0.20426,-0.20485,-0.21026,-0.21042,-0.21325,-0.21648,-0.21612
0.92675,0.92616,0.92677,0.93047,0.93932,0.94072,0.93766,0.93645,0.93224,0.9321,0.93952,0.94933,0.95369,0.94938,0.94247,0.93569,0.93632,0.93806,0.94135,0.94586,0.94727,0.9514,0.94884,0.94574,0.94156,0.93955,0.93966,0.94245,0.94317,0.94655,0.94649,0.9481,0.94974,0.94949,0.94928,0.94895,0.94724,0.94504,0.94147,0.94073,0.93961,0.93878,0.93628,0.9358,0.93436,0.93426,0.93375,0.93309,0.93193,0.93057,0.93108,0.93123,0.93107,0.93148,0.93131,0.93115
0.20498,0.17806,0.15838,0.13057,0.089702,0.087038,0.096275,0.097779,0.1065,0.12212,0.11667,0.11171,0.10751,0.12849,0.15161,0.15079,0.15258,0.15341,0.14638,0.1403,0.13334,0.12849,0.13967,0.15384,0.15897,0.17287,0.17672,0.17131,0.1621,0.15829,0.15398,0.14912,0.14944,0.1458,0.14564,0.1549,0.16522,0.1763,0.18222,0.17327,0.16267,0.1518,0.15208,0.13196,0.11302,0.10413,0.14338,0.14963,0.1511,0.14802,0.14761,0.15668,0.16802,0.17993,0.18932,0.19187
-0.17792,-0.17845,-0.17937,-0.18027,-0.18081,-0.1811,-0.18122,-0.18145,-0.18158,-0.18174,-0.18293,-0.18283,-0.18272,-0.18227,-0.18233,-0.18235,-0.18238,-0.18252,-0.1825,-0.18249,-0.18248,-0.18247,-0.18247,-0.18246,-0.18246,-0.18246,-0.18247,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246
-0.073622,-0.4851,-0.27835,-0.23852,-0.23373,-0.2085,-0.19936,-0.18699,-0.61288,-0.59929,-0.67044,-0.73408,-0.76993,-0.81051,-0.80687,-0.55602,-0.8377,-0.77355,-0.733,-0.73784,-0.73314,-0.73081,-0.73376,-0.74816,-0.77272,-0.77388,-0.76235,-0.75186,-0.74277,-0.73984,-0.7445,-0.74985,-0.74762,-0.75121,-0.74932,-0.74568,-0.74188,-0.74193,-0.79064,-0.57619,-0.50832,-0.39764,-0.71928,-0.8426,-0.93217,-1,-0.61213,-0.56139,-0.38988,-0.32324,-0.20573,-0.15184,-0.11802,-0.27434,-0.080672,-0.06932
0.92008,0.92256,0.92319,0.9259,0.92841,0.92925,0.92965,0.93015,0.92996,0.9297,0.93016,0.93005,0.92994,0.93016,0.93015,0.9301,0.93021,0.92938,0.9278,0.92906,0.92712,0.92671,0.92684,0.92631,0.92624,0.92631,0.92605,0.92616,0.92631,0.92663,0.92681,0.92718,0.92695,0.92672,0.92707,0.92722,0.92725,0.92739,0.92746,0.92748,0.92745,0.92759,0.92755,0.9274,0.92706,0.92665,0.92672,0.92613,0.92576,0.92536,0.92538,0.92505,0.92492,0.92441,0.92407,0.92294
-0.63481,-0.59011,-0.53729,-0.51304,-0.47834,-0.47898,-0.48962,-0.49511,-0.49315,-0.4975,-0.50689,-0.50631,-0.50796,-0.50401,-0.50456,-0.51736,-0.52318,-0.51879,-0.52199,-0.52418,-0.52284,-0.52191,-0.52095,-0.5135,-0.50937,-0.51114,-0.51011,-0.50853,-0.50668,-0.50641,-0.50601,-0.50653,-0.50683,-0.50653,-0.50791,-0.50773,-0.50802,-0.5098,-0.51525,-0.52902,-0.53117,-0.53946,-0.54329,-0.56248,-0.5648,-0.582,-0.59238,-0.60174,-0.61156,-0.61479,-0.62658,-0.63516,-0.63572,-0.62637,-0.61292,-0.60312
-0.18146,-0.18171,-0.18192,-0.18207,-0.18216,-0.18223,-0.1823,-0.18234,-0.18235,-0.18238,-0.18241,-0.18241,-0.18242,-0.18242,-0.18242,-0.18243,-0.18243,-0.18243,-0.18244,-0.18244,-0.18244,-0.18245,-0.18245,-0.18245,-0.18245,-0.18245,-0.18245,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246,-0.18246
-0.028141,1,0.016438,0.54812,-0.1611,0.68074,0.19915,0.74282,0.2917,0.38497,0.46378,0.48247,0.50348,0.51525,0.52796,0.51965,0.52446,0.5414,0.55117,0.5563,0.55731,0.55757,0.55795,0.30751,0.44946,0.47854,0.49203,0.52347,0.53325,0.55015,0.55295,0.55449,0.56202,0.56614,0.57009,0.57247,0.57392,0.57406,0.57088,0.56937,0.56072,0.52871,0.5508,0.17552,0.49419,-0.024738,0.055111,-0.25736,-0.20176,-0.24786,-0.27875,-0.24966,-0.27874,-0.31599,-0.33601,-0.53361
