-0.37113,-0.3727,-0.37479,-0.37395,-0.37322,-0.3754,-0.37598,-0.37517,-0.37404,-0.36943,-0.36082,-0.35947,-0.35725,-0.35556,-0.35369,-0.35007,-0.34748,-0.3402,-0.34516,-0.3426,-0.34181,-0.34072,-0.33962,-0.33904,-0.33829,-0.33814,-0.33844,-0.33852,-0.33849,-0.33868,-0.33896,-0.33884,-0.33822,-0.33728,-0.33546,-0.33405,-0.33244,-0.33227,-0.33074,-0.3289,-0.32775,-0.32667,-0.32666,-0.32647,-0.3265,-0.32735,-0.32741,-0.32692,-0.32731,-0.33234,-0.33866,-0.34201,-0.35146,-0.36968,-0.36746,-0.37722,-0.38148,-0.38635,-0.38823
-0.45572,-0.45689,-0.45765,-0.45776,-0.45825,-0.45796,-0.45812,-0.45838,-0.45863,-0.45836,-0.45701,-0.45828,-0.45822,-0.4601,-0.46053,-0.4616,-0.4628,-0.46384,-0.4663,-0.46604,-0.46993,-0.47108,-0.46981,-0.46978,-0.46996,-0.47103,-0.47193,-0.47252,-0.47328,-0.47414,-0.47379,-0.47347,-0.47481,-0.47399,-0.47404,-0.47402,-0.47416,-0.47444,-0.47487,-0.47483,-0.47502,-0.47505,-0.47493,-0.47488,-0.47515,-0.47537,-0.47505,-0.47333,-0.47245,-0.47033,-0.46899,-0.47013,-0.47294,-0.47493,-0.47443,-0.47242,-0.4681,-0.4636,-0.45961
-0.45514,-0.45482,-0.45479,-0.45456,-0.45438,-0.4543,-0.45431,-0.4542,-0.45411,-0.45314,-0.45281,-0.45267,-0.45275,-0.45316,-0.45366,-0.45356,-0.45388,-0.45405,-0.45439,-0.45442,-0.45478,-0.45523,-0.45508,-0.45536,-0.45536,-0.4554,-0.45553,-0.45585,-0.45587,-0.45583,-0.45608,-0.45609,-0.45622,-0.45621,-0.45669,-0.45641,-0.45674,-0.45707,-0.45733,-0.45748,-0.45751,-0.45751,-0.45749,-0.45743,-0.45742,-0.45737,-0.45731,-0.45725,-0.45709,-0.45668,-0.45595,-0.45446,-0.453,-0.45015,-0.44797,-0.44711,-0.44746,-0.44896,-0.44989
-0.46706,-0.46817,-0.46893,-0.4625,-0.46001,-0.45647,-0.44869,-0.4369,-0.42412,-0.39838,-0.39785,-0.37972,-0.37584,-0.37482,-0.36958,-0.36176,-0.35084,-0.34338,-0.3402,-0.33306,-0.32908,-0.32701,-0.31913,-0.32384,-0.31713,-0.31974,-0.31701,-0.31538,-0.31377,-0.30978,-0.31055,-0.31007,-0.31019,-0.31044,-0.31108,-0.31116,-0.31123,-0.31031,-0.31063,-0.31066,-0.3103,-0.31117,-0.31208,-0.31611,-0.3197,-0.33229,-0.34229,-0.34728,-0.35528,-0.36759,-0.38333,-0.39923,-0.41355,-0.4275,-0.43834,-0.45428,-0.45628,-0.45699,-0.46245
0.9601,0.95933,0.95946,0.95966,0.9591,0.95868,0.95772,0.9566,0.95512,0.95345,0.95196,0.95015,0.94849,0.94659,0.94487,0.94378,0.94315,0.94109,0.93812,0.93519,0.93381,0.93288,0.93216,0.93166,0.93047,0.93016,0.92894,0.9281,0.92747,0.92707,0.92587,0.92473,0.92588,0.92616,0.92749,0.93239,0.93391,0.93196,0.93336,0.93296,0.93352,0.93344,0.93321,0.933,0.93281,0.93267,0.93274,0.93289,0.93342,0.93483,0.93452,0.93695,0.93876,0.93906,0.93897,0.93917,0.93958,0.93975,0.94036
0.090377,0.09211,0.094906,0.099294,0.098904,0.10134,0.10607,0.10754,0.11029,0.11561,0.12505,0.12676,0.13256,0.13821,0.14274,0.14811,0.15331,0.15876,0.16585,0.17224,0.18008,0.18064,0.18375,0.18842,0.19304,0.19651,0.20143,0.20515,0.21266,0.21664,0.21561,0.2161,0.21541,0.21455,0.21305,0.21246,0.2108,0.20963,0.20905,0.2084,0.20801,0.2079,0.2076,0.20733,0.20677,0.20613,0.20535,0.20345,0.19962,0.19587,0.19204,0.18705,0.18561,0.18338,0.18021,0.1741,0.16347,0.15441,0.15144
-0.33398,-0.33393,-0.33398,-0.33441,-0.33509,-0.33653,-0.33675,-0.33725,-0.3378,-0.33891,-0.33971,-0.33998,-0.34165,-0.34374,-0.34416,-0.34673,-0.34822,-0.35068,-0.35523,-0.3627,-0.36145,-0.36729,-0.36362,-0.36324,-0.36571,-0.36991,-0.37081,-0.37063,-0.37052,-0.37375,-0.37342,-0.37277,-0.37462,-0.37581,-0.37763,-0.38353,-0.38371,-0.38323,-0.38242,-0.38407,-0.38471,-0.38466,-0.38481,-0.38492,-0.3849,-0.38464,-0.38456,-0.38362,-0.38362,-0.38196,-0.38153,-0.37488,-0.37163,-0.37191,-0.37091,-0.36961,-0.36789,-0.36781,-0.36767
-0.55106,-0.54946,-0.54286,-0.54651,-0.54279,-0.54077,-0.53873,-0.53689,-0.53438,-0.53237,-0.53073,-0.52978,-0.52798,-0.52603,-0.52442,-0.51711,-0.51809,-0.51523,-0.5124,-0.51033,-0.50837,-0.50672,-0.50637,-0.50619,-0.50601,-0.50596,-0.50574,-0.50524,-0.50513,-0.50477,-0.50471,-0.50472,-0.50402,-0.50344,-0.50228,-0.50118,-0.49948,-0.49987,-0.50045,-0.50114,-0.50178,-0.50051,-0.49987,-0.49599,-0.49293,-0.49557,-0.49395,-0.49339,-0.49248,-0.49211,-0.49187,-0.49165,-0.49175,-0.49213,-0.49172,-0.49898,-0.50981,-0.51256,-0.51178
0.965,0.96488,0.9645,0.96336,0.96127,0.95565,0.95637,0.9529,0.94998,0.94684,0.94479,0.94386,0.9388,0.93939,0.93836,0.93705,0.93578,0.93428,0.93238,0.9306,0.92871,0.92704,0.92612,0.92568,0.92351,0.92296,0.91981,0.9162,0.91496,0.91442,0.91421,0.91396,0.91382,0.91406,0.9142,0.91471,0.91471,0.91482,0.915,0.91503,0.91512,0.9151,0.915,0.91489,0.91484,0.91479,0.91476,0.91487,0.91528,0.91977,0.9258,0.92682,0.93219,0.93641,0.93987,0.94395,0.9442,0.94545,0.94606
-0.9841,-0.97447,-0.94445,-0.88201,-0.84323,-0.79741,-0.75801,-0.73352,-0.74677,-0.78587,-0.81376,-0.83088,-0.84867,-0.85043,-0.85834,-0.86193,-0.86272,-0.86346,-0.85667,-0.85601,-0.8534,-0.85087,-0.84939,-0.84822,-0.84669,-0.84484,-0.84637,-0.84786,-0.84786,-0.8474,-0.84383,-0.83491,-0.83218,-0.82604,-0.8185,-0.80999,-0.80288,-0.79451,-0.78567,-0.78595,-0.78103,-0.77521,-0.77125,-0.7706,-0.77314,-0.77661,-0.78312,-0.80399,-0.83454,-0.87617,-0.91059,-0.93575,-0.95855,-0.97864,-0.99219,-1,-0.99964,-0.99703,-0.99505
-0.58619,-0.56789,-0.53529,-0.50865,-0.49587,-0.4839,-0.4752,-0.46895,-0.46635,-0.46387,-0.46165,-0.45908,-0.45855,-0.45696,-0.45612,-0.4553,-0.45494,-0.45473,-0.45468,-0.45415,-0.45436,-0.45411,-0.45387,-0.4536,-0.45343,-0.45333,-0.45325,-0.45326,-0.45321,-0.45315,-0.45317,-0.45317,-0.45311,-0.45307,-0.45304,-0.45304,-0.45301,-0.45303,-0.45301,-0.45297,-0.45296,-0.45297,-0.45295,-0.45293,-0.45292,-0.45292,-0.45291,-0.45291,-0.45291,-0.4529,-0.4529,-0.4529,-0.4529,-0.4529,-0.4529,-0.46277,-0.47754,-0.48779,-0.47694
-0.39606,-0.39514,-0.40639,-0.44195,-0.46554,-0.4584,-0.4458,-0.42105,-0.38969,-0.39605,-0.4126,-0.41985,-0.43876,-0.44501,-0.43509,-0.37887,-0.32283,-0.33488,-0.35078,-0.3831,-0.39158,-0.3804,-0.3458,-0.31711,-0.34579,-0.37704,-0.40779,-0.43356,-0.40529,-0.37879,-0.38782,-0.40605,-0.39451,-0.37453,-0.37054,-0.38793,-0.39665,-0.40254,-0.38781,-0.39533,-0.39924,-0.37761,-0.34453,-0.33555,-0.34898,-0.35324,-0.3647,-0.40184,-0.44832,-0.4712,-0.48355,-0.48832,-0.42043,-0.38151,-0.36072,-0.36676,-0.38371,-0.40402,-0.43185
0.98907,0.98907,0.98904,0.98885,0.98866,0.98863,0.9884,0.98838,0.98821,0.98832,0.98838,0.98858,0.98879,0.9891,0.98933,0.98941,0.9896,0.98982,0.98988,0.99007,0.9903,0.9903,0.99043,0.99052,0.9906,0.99065,0.99066,0.99069,0.99071,0.99077,0.99083,0.99086,0.99099,0.99104,0.99122,0.9915,0.99155,0.99172,0.99172,0.99182,0.99191,0.99196,0.99196,0.99196,0.99199,0.99204,0.992,0.99171,0.99133,0.99065,0.99004,0.98793,0.98779,0.98796,0.98724,0.98729,0.98705,0.9871,0.9871
0.046789,0.046492,0.046617,0.054051,0.053926,0.059939,0.062844,0.064265,0.067201,0.06717,0.067341,0.066904,0.066467,0.066873,0.066982,0.066108,0.066404,0.064733,0.061141,0.059517,0.057784,0.056534,0.055566,0.05427,0.052036,0.049366,0.045899,0.041432,0.041682,0.040167,0.040246,0.040449,0.04062,0.041885,0.041776,0.042635,0.04301,0.043525,0.044244,0.044493,0.0444,0.044618,0.044665,0.044821,0.044837,0.045243,0.04618,0.052833,0.065452,0.071168,0.068107,0.071105,0.072651,0.071246,0.070355,0.070387,0.069746,0.069403,0.069418
-0.41015,-0.40975,-0.40994,-0.41036,-0.41379,-0.41273,-0.41449,-0.41768,-0.41842,-0.42468,-0.4309,-0.43094,-0.43495,-0.43878,-0.44481,-0.44757,-0.45065,-0.45378,-0.45563,-0.45634,-0.45842,-0.46018,-0.46256,-0.45987,-0.45814,-0.45898,-0.45885,-0.45875,-0.45879,-0.4591,-0.4592,-0.45923,-0.45975,-0.46051,-0.46177,-0.46273,-0.4642,-0.46553,-0.46683,-0.46775,-0.46815,-0.46828,-0.46824,-0.46814,-0.46787,-0.46718,-0.46587,-0.46337,-0.46241,-0.45827,-0.45565,-0.45264,-0.44925,-0.44379,-0.43809,-0.43137,-0.42528,-0.42094,-0.40974
-0.474,-0.47465,-0.47483,-0.47524,-0.47543,-0.47543,-0.47539,-0.47522,-0.47493,-0.47348,-0.47303,-0.47302,-0.47285,-0.47334,-0.47391,-0.47443,-0.47465,-0.47526,-0.47518,-0.47489,-0.47464,-0.47433,-0.47401,-0.47438,-0.47433,-0.47446,-0.47447,-0.47442,-0.4744,-0.47441,-0.47442,-0.47451,-0.47509,-0.47539,-0.47556,-0.47594,-0.47623,-0.47641,-0.47636,-0.47646,-0.4765,-0.47659,-0.47667,-0.47675,-0.4768,-0.47667,-0.47589,-0.47566,-0.47481,-0.47434,-0.47451,-0.47532,-0.47705,-0.47727,-0.477,-0.47628,-0.47496,-0.47455,-0.47501
0.99088,0.99082,0.99079,0.99066,0.99002,0.99019,0.99002,0.98994,0.98988,0.99033,0.99083,0.99136,0.99188,0.99236,0.99272,0.99339,0.99396,0.99446,0.99478,0.99503,0.99531,0.99577,0.99622,0.9963,0.99631,0.99644,0.9966,0.99705,0.99766,0.99813,0.99814,0.99824,0.99831,0.99842,0.99855,0.99867,0.99883,0.99906,0.99936,0.99945,0.99975,0.99978,0.99995,1,0.99997,0.99995,1,0.99956,0.99844,0.99864,0.99883,0.99756,0.99699,0.99642,0.9963,0.99594,0.99558,0.99491,0.99411
-0.94156,-0.94206,-0.94228,-0.94195,-0.94259,-0.94251,-0.94231,-0.94137,-0.93973,-0.92869,-0.91993,-0.9204,-0.91715,-0.91351,-0.91214,-0.90965,-0.90809,-0.9078,-0.90687,-0.90667,-0.90672,-0.90719,-0.90762,-0.90659,-0.90566,-0.90466,-0.90419,-0.90397,-0.9036,-0.90338,-0.90327,-0.9032,-0.90239,-0.90192,-0.90063,-0.89961,-0.89903,-0.89875,-0.89846,-0.89816,-0.89799,-0.89697,-0.89627,-0.89526,-0.89608,-0.8961,-0.89729,-0.89908,-0.90016,-0.90133,-0.90255,-0.91078,-0.90901,-0.91493,-0.91831,-0.92215,-0.92329,-0.92449,-0.9254
-0.45401,-0.45427,-0.45436,-0.45429,-0.45425,-0.45431,-0.45433,-0.45437,-0.45441,-0.45626,-0.45944,-0.46034,-0.46194,-0.46338,-0.46534,-0.46709,-0.46805,-0.46952,-0.47156,-0.47286,-0.47541,-0.47452,-0.4772,-0.47671,-0.47867,-0.48021,-0.48145,-0.48239,-0.48306,-0.48307,-0.48334,-0.48334,-0.48352,-0.48421,-0.48727,-0.4875,-0.48879,-0.48958,-0.49001,-0.48998,-0.49011,-0.49064,-0.49171,-0.49231,-0.49299,-0.49155,-0.48899,-0.48525,-0.48188,-0.47402,-0.47646,-0.47275,-0.46915,-0.46504,-0.46265,-0.46312,-0.46186,-0.46121,-0.46072
-0.44809,-0.44863,-0.44948,-0.44943,-0.45166,-0.45032,-0.44983,-0.45054,-0.45057,-0.44943,-0.4497,-0.45054,-0.44927,-0.44963,-0.45191,-0.45213,-0.45279,-0.45353,-0.45402,-0.45442,-0.45533,-0.45535,-0.45588,-0.45648,-0.45706,-0.45755,-0.45789,-0.45804,-0.45799,-0.45801,-0.4582,-0.45849,-0.459,-0.45913,-0.4594,-0.45948,-0.45957,-0.45966,-0.45961,-0.45961,-0.45955,-0.45952,-0.45933,-0.45919,-0.45907,-0.45687,-0.4557,-0.45195,-0.4523,-0.44943,-0.4487,-0.44989,-0.45069,-0.45242,-0.45273,-0.45266,-0.45203,-0.45148,-0.45095
