-0.36591,-0.35389,-0.34506,-0.33813,-0.33349,-0.32929,-0.32655,-0.32506,-0.32528,-0.32697,-0.32827,-0.32925,-0.33322,-0.34025,-0.35002,-0.35859,-0.36506,-0.37058,-0.37426,-0.3783,-0.38155,-0.38695,-0.39833,-0.40771,-0.42438,-0.42579,-0.43246,-0.44414
-0.47293,-0.47844,-0.4875,-0.49278,-0.49703,-0.50272,-0.50367,-0.50157,-0.50026,-0.49637,-0.49435,-0.49056,-0.4874,-0.48436,-0.48205,-0.48112,-0.47776,-0.47732,-0.47581,-0.47439,-0.47192,-0.46453,-0.46729,-0.46399,-0.46,-0.45291,-0.45112,-0.44656
-0.44379,-0.44194,-0.43916,-0.43788,-0.43624,-0.43623,-0.43637,-0.43673,-0.43701,-0.43728,-0.43739,-0.43761,-0.4381,-0.43773,-0.43825,-0.43838,-0.43914,-0.43971,-0.43978,-0.43998,-0.44007,-0.44094,-0.44477,-0.4455,-0.4489,-0.45187,-0.45371,-0.45523
-0.35277,-0.32645,-0.30509,-0.28586,-0.27631,-0.27283,-0.27168,-0.27182,-0.27328,-0.27982,-0.28495,-0.28796,-0.29172,-0.29547,-0.30449,-0.30569,-0.30726,-0.31645,-0.31556,-0.31942,-0.32351,-0.33462,-0.35072,-0.36613,-0.38571,-0.40158,-0.41589,-0.44014
0.96656,0.96767,0.96553,0.96508,0.96322,0.96277,0.96558,0.97132,0.97686,0.97954,0.98432,0.98543,0.98582,0.9853,0.98445,0.9848,0.98451,0.98386,0.98309,0.98241,0.98159,0.98019,0.97946,0.97718,0.9775,0.9767,0.97656,0.97622
0.075489,0.079486,0.087077,0.10525,0.11439,0.11872,0.11226,0.09331,0.070629,0.051373,0.03582,0.026176,0.021949,0.021069,0.022288,0.028182,0.034956,0.040063,0.044769,0.050138,0.053934,0.055369,0.055354,0.055199,0.054767,0.053039,0.052129,0.045618
-0.38647,-0.39379,-0.39479,-0.40035,-0.40429,-0.40626,-0.40551,-0.41044,-0.41787,-0.42313,-0.42503,-0.42764,-0.42777,-0.43022,-0.43162,-0.42861,-0.42773,-0.42603,-0.42417,-0.41638,-0.41604,-0.41518,-0.41521,-0.41506,-0.41503,-0.41516,-0.41543,-0.41552
-0.12849,-0.12557,-0.13662,-0.14955,-0.15771,-0.15049,-0.15026,-0.15827,-0.17928,-0.19698,-0.20169,-0.1926,-0.20288,-0.20717,-0.20389,-0.19441,-0.18874,-0.18539,-0.18394,-0.1778,-0.17183,-0.17796,-0.18984,-0.19766,-0.18695,-0.16796,-0.13855,-0.10936
0.941,0.9459,0.94877,0.95019,0.95391,0.95768,0.96169,0.96505,0.96698,0.96896,0.97017,0.97027,0.96997,0.96963,0.96758,0.96565,0.9632,0.96453,0.96403,0.96453,0.96488,0.96221,0.96192,0.96024,0.95805,0.95272,0.9516,0.94677
-0.74242,-0.72154,-0.65351,-0.58791,-0.50072,-0.43252,-0.40235,-0.38844,-0.3713,-0.35795,-0.35603,-0.36119,-0.37337,-0.40607,-0.44003,-0.48673,-0.54046,-0.58293,-0.61975,-0.65814,-0.69334,-0.767,-0.81315,-0.8578,-0.89551,-0.9251,-0.9489,-0.96757
