-0.0048735,-0.008975,-0.018123,-0.036922,-0.039951,-0.048546,-0.053556,-0.057331,-0.060254,-0.063154,-0.065217,-0.064903,-0.062497,-0.058858,-0.052471,-0.046202,-0.035529,-0.014217,-0.011642,0.00011154,0.013148,0.034108
-0.05861,-0.06484,-0.068875,-0.077188,-0.079195,-0.083554,-0.086571,-0.08721,-0.089297,-0.091701,-0.094013,-0.095833,-0.091551,-0.093123,-0.091489,-0.089392,-0.079871,-0.068193,-0.058307,-0.050935,-0.046698,-0.041423
-0.01296,-0.012088,-0.012229,-0.010317,-0.0096937,-0.0089364,-0.0083985,-0.0081788,-0.007536,-0.0072213,-0.0067056,-0.0065962,-0.0063367,-0.005662,-0.0056962,-0.0055328,-0.0051496,-0.0047034,-0.005493,-0.0057216,-0.0070501,-0.0095251
0.036046,0.039608,0.05771,0.064424,0.059825,0.058824,0.054655,0.05825,0.057504,0.055145,0.052709,0.050062,0.042474,0.033108,0.029945,0.029366,0.030104,0.028951,0.02734,0.028625,0.028705,0.025918
0.96512,0.96158,0.96235,0.96019,0.95665,0.95209,0.95269,0.95239,0.95242,0.95241,0.95237,0.9522,0.95187,0.95405,0.95397,0.95758,0.96006,0.96166,0.96505,0.96827,0.96861,0.97157
0.42214,0.43803,0.44329,0.44433,0.45094,0.45146,0.47174,0.4639,0.45892,0.45834,0.45594,0.45422,0.45955,0.45546,0.45378,0.44752,0.44703,0.43849,0.43184,0.42623,0.41428,0.40561
0.033063,0.030035,0.018348,0.0063301,0.0056697,0.0051672,6.2948e-05,-0.0046393,-0.011653,-0.018567,-0.015893,-0.011609,-0.019875,-0.0234,-0.018341,-0.015882,-0.015483,-0.011207,-0.010625,-0.0056355,-0.0017647,0.00399
-0.0080065,-0.031343,-0.047742,-0.048223,-0.047483,-0.048452,-0.020634,-0.010228,0.040706,0.04555,0.022364,0.0060098,-0.0059325,-0.030702,-0.045105,-0.043932,-0.029587,-0.014581,-0.016554,-0.016671,-0.015639,-0.014978
0.96025,0.95784,0.96086,-1,-0.99057,-0.98962,-0.98785,-0.98615,-0.98634,-0.98595,-0.98603,-0.9859,-0.98726,0.95156,-0.99179,-0.9899,-0.99745,0.96472,0.97566,0.98193,0.9819,0.98465
0.16441,0.18541,0.26082,0.24716,0.25163,0.25474,0.25446,0.25603,0.25744,0.26119,0.26452,0.27055,0.32983,0.35078,0.1562,0.31604,0.21394,0.16287,0.083369,-0.054692,-0.12973,-0.19296
-0.021977,-0.021611,-0.021292,-0.021094,-0.020937,-0.02077,-0.020766,-0.020681,-0.020685,-0.020662,-0.020619,-0.020612,-0.013602,-0.013003,-0.049133,-0.033059,-0.032101,-0.030636,-0.027492,-0.026446,-0.024741,-0.023294
-0.17259,-0.12272,-0.068149,-0.03967,-0.024086,-0.011176,-0.0036002,0.010391,0.021859,0.030662,0.040272,0.050981,0.055436,0.05715,-0.047829,-0.046374,-0.10858,-0.15955,-0.20477,-0.18192,-0.13601,-0.095357
0.99816,0.99479,0.99008,0.98605,0.98476,0.98265,0.98337,0.98154,0.97972,0.98039,0.97902,0.97803,0.97781,0.97679,0.97805,0.97916,0.98128,0.98342,0.98601,0.98783,0.9888,0.98969
0.34442,0.35843,0.36219,0.37408,0.38506,0.39305,0.4035,0.40182,0.40137,0.40052,0.40101,0.40099,0.4091,0.40921,0.41082,0.41504,0.41257,0.40786,0.40255,0.39779,0.39282,0.38761
-0.025736,-0.031133,-0.037385,-0.044258,-0.053222,-0.061639,-0.063281,-0.065283,-0.064274,-0.063691,-0.062283,-0.060907,-0.060568,-0.060801,-0.059543,-0.059735,-0.057126,-0.049635,-0.032075,-0.028227,-0.014644,-0.0039536
-0.061817,-0.0068005,-0.028459,-0.013027,-0.021404,-0.021015,-0.018787,-0.018201,-0.018825,-0.019329,-0.018778,-0.018132,-0.024813,-0.024289,-0.028466,-0.034398,-0.040903,-0.04805,-0.057202,-0.067658,-0.066717,-0.066795
0.99918,1,0.99991,0.99839,0.99839,0.99742,0.99634,0.99657,0.99599,0.99604,0.99578,0.99583,0.99481,0.99356,0.9946,0.99478,0.99457,0.99427,0.99397,0.99431,0.99452,0.99485
-0.37016,-0.37148,-0.37927,-0.3856,-0.38424,-0.38257,-0.38081,-0.38064,-0.38125,-0.3818,-0.3809,-0.38009,-0.37962,-0.37739,-0.37115,-0.36367,-0.3619,-0.36449,-0.37076,-0.36923,-0.36968,-0.36978
-0.069778,-0.073605,-0.068152,-0.072189,-0.07602,-0.078276,-0.080518,-0.07971,-0.080535,-0.080175,-0.079556,-0.077578,-0.07646,-0.080557,-0.095023,-0.093778,-0.094511,-0.090227,-0.075117,-0.077547,-0.068898,-0.062125
-0.081737,-0.078697,-0.1586,-0.11838,-0.10388,-0.096805,-0.083969,-0.075017,-0.07484,-0.073789,-0.0703,-0.06764,-0.066842,-0.065428,-0.06394,-0.063047,-0.06448,-0.14962,-0.17875,-0.2082,-0.1806,-0.15105
