-0.072063,-0.072643,-0.073015,-0.073486,-0.074061,-0.074371,-0.074146,-0.07388,-0.072399,-0.070524,-0.067747,-0.065431,-0.06514,-0.064256,-0.063221,-0.062547,-0.062074,-0.062253,-0.06331,-0.063407,-0.065242,-0.067685,-0.070559,-0.074244,-0.07655,-0.078533,-0.080825,-0.083085,-0.085414,-0.088136,-0.09073
-0.12916,-0.12959,-0.13047,-0.13119,-0.13165,-0.13535,-0.13316,-0.13479,-0.13713,-0.1406,-0.14341,-0.1429,-0.14717,-0.14488,-0.148,-0.14633,-0.14591,-0.14666,-0.14733,-0.14719,-0.14741,-0.14722,-0.1464,-0.14526,-0.14547,-0.1441,-0.1403,-0.13965,-0.13721,-0.13455,-0.13193
-0.11273,-0.11261,-0.11246,-0.11258,-0.11244,-0.11234,-0.11208,-0.11174,-0.11051,-0.11068,-0.11028,-0.10993,-0.10974,-0.10957,-0.10955,-0.10957,-0.10975,-0.11003,-0.11104,-0.11078,-0.11094,-0.11095,-0.11078,-0.10997,-0.10988,-0.10928,-0.10884,-0.10879,-0.10904,-0.11009,-0.11078
-0.10225,-0.10024,-0.098886,-0.093207,-0.086859,-0.070152,-0.070066,-0.056296,-0.050872,-0.046828,-0.03875,-0.038127,-0.033742,-0.033564,-0.033313,-0.032517,-0.03401,-0.034417,-0.035507,-0.037196,-0.03993,-0.042371,-0.045859,-0.051093,-0.056604,-0.067671,-0.067763,-0.073092,-0.078212,-0.08632,-0.083919
0.97045,0.96992,0.97005,0.96962,0.96962,0.96974,0.96986,0.9698,0.97009,0.971,0.97289,0.9713,0.97227,0.97435,0.97275,0.97351,0.97401,0.97401,0.97394,0.97391,0.97362,0.97304,0.97111,0.97022,0.97044,0.96949,0.96863,0.96688,0.96599,0.96557,0.96433
0.31685,0.31731,0.31602,0.31562,0.31563,0.31428,0.31699,0.31449,0.31007,0.30566,0.29957,0.29605,0.2958,0.29168,0.29149,0.29056,0.29028,0.29001,0.2908,0.29114,0.293,0.2945,0.29643,0.29845,0.30228,0.31053,0.31063,0.31388,0.31335,0.31842,0.323
-0.062353,-0.07196,-0.083512,-0.085631,-0.089539,-0.094073,-0.08218,-0.079802,-0.090833,-0.098396,-0.098652,-0.09787,-0.10007,-0.10087,-0.10165,-0.1034,-0.10661,-0.10492,-0.10629,-0.10605,-0.10695,-0.10757,-0.10802,-0.10841,-0.10849,-0.10874,-0.10905,-0.10939,-0.10946,-0.097062,-0.083689
-0.051444,-0.050628,-0.048711,-0.04751,-0.046436,-0.049504,-0.053848,-0.057231,-0.058725,-0.060155,-0.061135,-0.061989,-0.062027,-0.062518,-0.060935,-0.058384,-0.053548,-0.05075,-0.046172,-0.043848,-0.042989,-0.043582,-0.04244,-0.04821,-0.047886,-0.049289,-0.05015,-0.050153,-0.050455,-0.053196,-0.053219
0.99123,0.99262,0.99273,0.99428,0.99389,0.98917,0.9858,0.98278,0.98179,0.98037,0.97886,0.97775,0.97694,0.97631,0.97598,0.97416,0.97259,0.97151,0.97066,0.97001,0.96975,0.96936,0.96901,0.96872,0.96845,0.96959,0.96963,0.97018,0.97076,0.97142,0.97212
-0.32739,-0.29537,-0.26499,-0.21468,-0.17475,-0.15822,-0.14514,-0.13725,-0.14824,-0.16041,-0.15983,-0.15285,-0.14284,-0.14108,-0.13697,-0.1321,-0.13053,-0.13035,-0.13323,-0.13908,-0.16637,-0.18672,-0.20322,-0.22997,-0.26975,-0.31482,-0.35654,-0.39778,-0.4326,-0.46037,-0.48042
-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11253,-0.11466,-0.11692,-0.11357,-0.11045
-0.70465,0.70556,0.7711,0.79516,-1,-0.66381,-0.5943,-0.42797,-0.31535,-0.21648,-0.13618,-0.078177,-0.047268,-0.030312,-0.017778,-0.0095034,-0.0036408,-0.0022326,0.0098467,0.012634,0.017229,0.02479,0.032842,-0.0089889,-0.053333,-0.082514,-0.093118,-0.10518,-0.1212,-0.13292,-0.13978
0.98946,0.98946,0.98952,0.98947,0.98927,0.98916,0.98904,0.98878,0.9883,0.98782,0.98795,0.9872,0.98733,0.98752,0.98704,0.98678,0.9868,0.9869,0.98699,0.98691,0.98688,0.98695,0.98696,0.98703,0.9871,0.98729,0.9874,0.98793,0.98851,0.98842,0.9894
0.28638,0.28691,0.28759,0.28755,0.28749,0.28745,0.28763,0.28819,0.288,0.28859,0.2881,0.28755,0.28712,0.28664,0.28572,0.28579,0.28524,0.28486,0.28425,0.28211,0.28222,0.28207,0.28198,0.28209,0.28191,0.28201,0.28218,0.28201,0.28179,0.28055,0.27886
-0.10543,-0.10563,-0.1058,-0.10649,-0.10748,-0.10802,-0.11061,-0.1104,-0.11238,-0.11147,-0.10993,-0.10847,-0.10717,-0.10971,-0.11176,-0.11197,-0.11128,-0.11306,-0.11321,-0.11321,-0.11298,-0.11285,-0.11242,-0.11196,-0.1117,-0.11163,-0.11165,-0.1114,-0.111,-0.1101,-0.1079
-0.10216,-0.10401,-0.10397,-0.10746,-0.10536,-0.10666,-0.1072,-0.10712,-0.10661,-0.10604,-0.10576,-0.10552,-0.10479,-0.10409,-0.10324,-0.10238,-0.10209,-0.10199,-0.10188,-0.1018,-0.10173,-0.1017,-0.10172,-0.10161,-0.10153,-0.10152,-0.10157,-0.10173,-0.10199,-0.10272,-0.10277
0.99935,0.99858,0.99882,0.9991,0.99941,0.99971,1,0.99958,0.99963,0.99974,0.99984,0.99978,0.99981,0.99982,0.99983,0.99994,0.99992,0.99983,0.99963,0.99933,0.99925,0.99901,0.99895,0.99876,0.99874,0.99862,0.99861,0.99849,0.99836,0.99828,0.99809
-0.502,-0.50196,-0.50203,-0.50204,-0.50206,-0.50209,-0.50217,-0.50228,-0.50216,-0.50265,-0.5027,-0.50299,-0.50333,-0.50366,-0.50397,-0.50418,-0.5049,-0.50599,-0.50955,-0.50908,-0.50996,-0.51282,-0.51274,-0.51277,-0.51239,-0.51172,-0.5118,-0.51227,-0.51231,-0.51181,-0.51209
-0.11847,-0.11875,-0.11966,-0.12065,-0.12217,-0.12487,-0.12815,-0.13067,-0.13265,-0.13545,-0.13899,-0.14384,-0.13972,-0.142,-0.14338,-0.14304,-0.14238,-0.14156,-0.14265,-0.14268,-0.14262,-0.14244,-0.14253,-0.14241,-0.14223,-0.14175,-0.14154,-0.14023,-0.14006,-0.13979,-0.1391
-0.13262,-0.13364,-0.13539,-0.13687,-0.13638,-0.13713,-0.13706,-0.1368,-0.13618,-0.13551,-0.13476,-0.13401,-0.13382,-0.13286,-0.13287,-0.13042,-0.13191,-0.13237,-0.13149,-0.13123,-0.13107,-0.13088,-0.13089,-0.13086,-0.1307,-0.13061,-0.13064,-0.13077,-0.13108,-0.1315,-0.13287
