-0.0046978,-0.0049499,-0.0050124,-0.0049017,-0.0054294,-0.0048315,-0.004415,-0.0045268,-0.0055903,-0.0080573,-0.010891,-0.011119,-0.01454,-0.018761,-0.022456,-0.0254,-0.027175,-0.029433,-0.031296,-0.034159,-0.038333,-0.038706,-0.039888,-0.040564,-0.040957,-0.04107,-0.040997,-0.04092,-0.041389,-0.041271,-0.041529,-0.041465,-0.040862,-0.040538,-0.040526,-0.039686,-0.039626,-0.039324,-0.039788,-0.03926,-0.035392,-0.032354,-0.030032,-0.028611,-0.028132,-0.028006,-0.027997
0.005271,0.0046934,0.0036762,0.0023215,-0.00032773,-6.6861e-05,-0.0010084,-0.0015805,-0.002008,-0.0023346,-0.0026328,-0.0032049,-0.0041618,-0.004609,-0.0054935,-0.0066886,-0.0080037,-0.0077636,-0.008416,-0.0084856,-0.008021,-0.0081531,-0.0083211,-0.0083237,-0.0085137,-0.0085767,-0.0085651,-0.0085538,-0.0085917,-0.0087874,-0.008833,-0.0089954,-0.0091172,-0.009128,-0.0090344,-0.0088417,-0.0086811,-0.0075095,-0.0041815,-0.0039141,-0.0003902,-0.0020858,-0.0011827,-0.0001951,0.0024168,0.003981,0.0048918
-0.021003,-0.021172,-0.021442,-0.021668,-0.021254,-0.021126,-0.021056,-0.02094,-0.020805,-0.020696,-0.020565,-0.020371,-0.020022,-0.019608,-0.018852,-0.017266,-0.018114,-0.017208,-0.01682,-0.016938,-0.017155,-0.017413,-0.017775,-0.017724,-0.01773,-0.017712,-0.017698,-0.017689,-0.017741,-0.017749,-0.017737,-0.017724,-0.017653,-0.017579,-0.017423,-0.017318,-0.01727,-0.01732,-0.017427,-0.017538,-0.017721,-0.017993,-0.018343,-0.018374,-0.01856,-0.018777,-0.019094
-0.092008,-0.091179,-0.090498,-0.08864,-0.08535,-0.083524,-0.081209,-0.081339,-0.081456,-0.08114,-0.080055,-0.077858,-0.079458,-0.075922,-0.077732,-0.075953,-0.076183,-0.073523,-0.073004,-0.07136,-0.069994,-0.068106,-0.068261,-0.067732,-0.067331,-0.067092,-0.067085,-0.0672,-0.066667,-0.066349,-0.066241,-0.066281,-0.066388,-0.066445,-0.066522,-0.06651,-0.06645,-0.066435,-0.066435,-0.066461,-0.066537,-0.066604,-0.066736,-0.066581,-0.066559,-0.066397,-0.066338
0.96888,0.96893,0.9695,0.96893,0.97323,0.97628,0.9758,0.97556,0.9738,0.97095,0.96862,0.96658,0.96491,0.96381,0.96174,0.96173,0.95989,0.95563,0.95558,0.95446,0.9547,0.95425,0.95436,0.95402,0.95415,0.95409,0.95403,0.95401,0.95405,0.9541,0.95417,0.95421,0.95433,0.95444,0.95447,0.95464,0.95463,0.95542,0.95506,0.95565,0.95677,0.95631,0.9566,0.95694,0.95733,0.95759,0.95822
0.32579,0.29613,0.27965,0.25994,0.23854,0.22438,0.2152,0.21965,0.23321,0.26853,0.28372,0.29585,0.30663,0.30852,0.30978,0.31113,0.31205,0.31139,0.31143,0.31154,0.31212,0.31273,0.31275,0.31255,0.31933,0.31972,0.31354,0.31066,0.30532,0.2946,0.29165,0.29404,0.29533,0.29667,0.30041,0.30157,0.30587,0.29826,0.28978,0.30005,0.31365,0.32244,0.32969,0.33531,0.33767,0.34345,0.35477
-0.015951,-0.015983,-0.016015,-0.016038,-0.016054,-0.016065,-0.016073,-0.016079,-0.016082,-0.016085,-0.016088,-0.016102,-0.0161,-0.016099,-0.016099,-0.016098,-0.016098,-0.016097,-0.016097,-0.016097,-0.016097,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096,-0.016096
-0.23698,-0.092118,-0.05025,-0.050696,-0.034137,-0.024715,-0.02556,-0.30461,-0.45769,-0.44298,-0.42619,-0.40063,-0.35586,-0.39648,-0.44878,-0.46433,-0.46872,-0.47035,-0.47464,-0.49168,-0.50825,-0.4908,-0.46277,-0.45013,-0.22162,-0.36539,-0.36494,-0.33501,-0.44106,-0.49256,-0.536,-0.51662,-0.4945,-0.40165,-0.34153,-0.26214,-0.21042,-0.16723,-0.090147,-0.060764,-0.022689,0.026876,0.06374,0.083038,0.096833,0.13018,0.093225
-1,-0.99874,-0.99775,-0.99933,0.97003,0.97194,0.97242,0.97312,0.97283,0.97171,0.97082,0.97059,0.97362,0.97374,0.97443,0.97475,0.97479,0.97472,0.97465,0.97456,0.97446,0.97498,0.97545,0.97563,0.97568,0.97585,0.97582,0.97585,0.97585,0.97584,0.97571,0.97563,0.9756,0.97538,0.9735,0.97368,0.97272,0.97246,0.97223,0.97113,0.96855,0.97061,0.97129,0.97049,0.97032,0.97029,0.97046
-0.45749,-0.4767,-0.49131,-0.49852,-0.50241,-0.50479,-0.50556,-0.50569,-0.50895,-0.50788,-0.50796,-0.50875,-0.50343,-0.49738,-0.49667,-0.49705,-0.49589,-0.49514,-0.49429,-0.49254,-0.48902,-0.47943,-0.47581,-0.42357,-0.40626,-0.37637,-0.36563,-0.36738,-0.34701,-0.33914,-0.3438,-0.34904,-0.35632,-0.35768,-0.36599,-0.36831,-0.35337,-0.36544,-0.38738,-0.40081,-0.41372,-0.42109,-0.424,-0.4467,-0.45381,-0.45869,-0.45972
-0.020608,-0.020891,-0.020016,-0.01899,-0.018889,-0.018643,-0.018559,-0.018533,-0.018329,-0.018037,-0.017937,-0.017692,-0.017615,-0.017547,-0.01752,-0.017323,-0.017205,-0.017125,-0.016991,-0.016892,-0.016864,-0.016785,-0.016721,-0.016488,-0.016444,-0.016356,-0.016271,-0.01623,-0.016193,-0.016166,-0.016151,-0.016139,-0.016126,-0.016119,-0.016112,-0.016108,-0.016104,-0.016102,-0.0161,-0.016099,-0.016098,-0.016098,-0.016097,-0.032741,-0.047516,-0.046863,-0.042843
-0.22884,-0.14531,-0.12687,-0.10457,-0.094502,-0.078903,-0.077243,-0.067469,-0.059518,-0.048884,-0.048073,-0.047381,-0.046819,-0.04363,-0.041655,-0.039238,-0.038246,0.48537,-0.27584,-0.18925,-0.16912,-0.12489,-0.11513,0.1889,0.29298,0.18967,0.21902,0.22557,0.27168,0.37227,0.44547,0.42317,0.36405,0.31699,0.088639,0.080796,0.072986,0.055183,0.016381,-0.044721,-0.09308,-0.11454,-0.12705,-0.13601,-0.13398,-0.1251,-0.11673
0.99854,0.99849,0.99838,0.99854,0.99828,0.99821,0.99817,0.99806,0.99796,0.99798,0.99799,0.99798,0.99794,0.99784,0.99783,0.99788,0.99784,0.99784,0.99791,0.99795,0.99794,0.99784,0.99785,0.99779,0.99779,0.99788,0.99794,0.99799,0.99797,0.99792,0.99786,0.99796,0.99799,0.99801,0.99803,0.99816,0.99828,0.99888,0.99942,0.99905,0.99933,0.99885,0.99907,0.9993,0.99952,0.99974,1
0.26127,0.26225,0.26235,0.26245,0.26386,0.26474,0.26538,0.2659,0.26713,0.26766,0.27144,0.27204,0.27445,0.27635,0.27797,0.27954,0.2794,0.28036,0.27994,0.28047,0.28082,0.28101,0.28159,0.28193,0.28208,0.28238,0.28242,0.28237,0.28256,0.28279,0.28302,0.28323,0.28342,0.28347,0.28358,0.28346,0.28326,0.28132,0.27553,0.27655,0.27815,0.28056,0.28381,0.28576,0.28845,0.28776,0.28655
0.047186,0.045462,0.042092,0.041876,0.042527,0.040995,0.039984,0.038712,0.038505,0.037947,0.035287,0.034941,0.033912,0.033393,0.032849,0.031982,0.031877,0.031609,0.031247,0.030986,0.030814,0.030364,0.030216,0.029806,0.029375,0.029027,0.028563,0.028508,0.028542,0.028031,0.027334,0.027396,0.026775,0.026805,0.025916,0.025941,0.026004,0.026236,0.026422,0.026878,0.027131,0.02709,0.026227,0.025745,0.025403,0.025387,0.025638
0.012748,0.012275,0.012432,0.012377,0.014481,0.019969,0.017299,0.019117,0.018835,0.019853,0.020112,0.021302,0.022154,0.023072,0.024314,0.025516,0.026478,0.028464,0.0303,0.034054,0.031765,0.033075,0.034039,0.03416,0.03465,0.034951,0.035102,0.035101,0.035058,0.035094,0.035149,0.035187,0.035142,0.035146,0.035149,0.035099,0.034981,0.034734,0.03355,0.031374,0.02913,0.026947,0.027165,0.027232,0.027287,0.023966,0.023922
