-0.055131,-0.05427,-0.054839,-0.054405,-0.053907,-0.052373,-0.052312,-0.052533,-0.052042,-0.052223,-0.052085,-0.052124,-0.05206,-0.051852,-0.052095,-0.05188,-0.05177,-0.051837,-0.052108,-0.054333,-0.054789,-0.056311,-0.057508,-0.058814,-0.059621,-0.060525,-0.061825,-0.063015,-0.065007,-0.065067,-0.06645,-0.065853,-0.067199,-0.067946,-0.068213,-0.068262,-0.068353,-0.068376,-0.068304,-0.067315,-0.067686,-0.067098,-0.064733,-0.064478,-0.063768,-0.063749,-0.065364,-0.066759,-0.067328,-0.06787,-0.068246,-0.06906,-0.069463,-0.069348
-0.063435,-0.063633,-0.063659,-0.063681,-0.063721,-0.064012,-0.064215,-0.064997,-0.066039,-0.06851,-0.069065,-0.070911,-0.072864,-0.077204,-0.075732,-0.078226,-0.080133,-0.083391,-0.083328,-0.085084,-0.085325,-0.0857,-0.085548,-0.085954,-0.08725,-0.088987,-0.091529,-0.09132,-0.090855,-0.090502,-0.089929,-0.089775,-0.089981,-0.091919,-0.091756,-0.09126,-0.090862,-0.090466,-0.089813,-0.089094,-0.08733,-0.08724,-0.086659,-0.086138,-0.085598,-0.084784,-0.084341,-0.081482,-0.079682,-0.07916,-0.077631,-0.07687,-0.075235,-0.075402
-0.074258,-0.07424,-0.074231,-0.074181,-0.074126,-0.073723,-0.073827,-0.07402,-0.074181,-0.074288,-0.074623,-0.074894,-0.07525,-0.075759,-0.075907,-0.075923,-0.075472,-0.075035,-0.074755,-0.074314,-0.074207,-0.074288,-0.074012,-0.074108,-0.074115,-0.074144,-0.074065,-0.072857,-0.072293,-0.072006,-0.071651,-0.071041,-0.07102,-0.070846,-0.070603,-0.070468,-0.070658,-0.070923,-0.071099,-0.071022,-0.071016,-0.071004,-0.070894,-0.070655,-0.070296,-0.069769,-0.069283,-0.06948,-0.069715,-0.069993,-0.069823,-0.06987,-0.069971,-0.07007
-0.12421,-0.12421,-0.12301,-0.12186,-0.12058,-0.12056,-0.12019,-0.11832,-0.11671,-0.11209,-0.10747,-0.1025,-0.095011,-0.091904,-0.090162,-0.093455,-0.091987,-0.093103,-0.093644,-0.093702,-0.092699,-0.09211,-0.08798,-0.086657,-0.085154,-0.081528,-0.077952,-0.076154,-0.075698,-0.075475,-0.074923,-0.073251,-0.072874,-0.071749,-0.06945,-0.069874,-0.06747,-0.064677,-0.06088,-0.063702,-0.062239,-0.06233,-0.06351,-0.06543,-0.068164,-0.068746,-0.074114,-0.079558,-0.080035,-0.082654,-0.088725,-0.088367,-0.091783,-0.096516
0.89628,0.89608,0.89595,0.89593,0.89592,0.8959,0.89592,0.89598,0.89607,0.89629,0.89622,0.89616,0.89646,0.89624,0.89622,0.89448,0.89451,0.89367,0.89323,0.89122,0.89229,0.89179,0.89207,0.89172,0.89141,0.89129,0.89089,0.89074,0.89033,0.89029,0.89024,0.88988,0.88992,0.8893,0.88867,0.88889,0.88864,0.88867,0.88867,0.88868,0.8887,0.88883,0.88883,0.88897,0.88903,0.88919,0.88924,0.88952,0.88937,0.88943,0.88934,0.88937,0.88937,0.88932
0.30172,0.30385,0.30502,0.30573,0.30617,0.30627,0.30675,0.30673,0.30644,0.30661,0.30655,0.30645,0.3065,0.30829,0.30912,0.31187,0.3172,0.31927,0.32167,0.32575,0.32748,0.32772,0.33288,0.33093,0.33733,0.33665,0.33836,0.34009,0.3407,0.34139,0.34241,0.34355,0.34532,0.34579,0.34614,0.34871,0.34798,0.34986,0.35068,0.35147,0.35213,0.35223,0.35196,0.35174,0.35051,0.35024,0.34927,0.34824,0.34613,0.34435,0.34068,0.34294,0.34114,0.33986
-0.023434,-0.023741,-0.023783,-0.023694,-0.023585,-0.023744,-0.023815,-0.023837,-0.023915,-0.023903,-0.023894,-0.023755,-0.021661,-0.021187,-0.019301,-0.01305,-0.009904,-0.0058763,-0.0048675,-0.0026356,-0.0013824,-0.0010745,-0.00045219,-0.00038544,-0.00049525,-0.000576,-0.00080748,-0.00074395,-0.00057492,-0.00039728,-0.0002121,-0.00037682,-0.00034991,-0.00037036,-0.0003779,-0.0004285,-0.000576,-0.00037036,-0.00040051,-0.00053724,-0.0012941,-0.0027282,-0.0063015,-0.0080522,-0.0076947,-0.0084774,-0.0090265,-0.011147,-0.011307,-0.011992,-0.011987,-0.012233,-0.012276,-0.01219
0.0063651,0.0062768,0.0055285,0.005437,0.0053498,0.0048632,0.0041138,0.0039889,0.0035486,0.003231,0.003189,0.0033462,0.0040051,0.0069389,0.008879,0.012452,0.014668,0.01606,0.016435,0.017921,0.018942,0.018888,0.019122,0.019361,0.019986,0.020531,0.020452,0.020263,0.019873,0.019561,0.019126,0.019182,0.019162,0.019177,0.019187,0.019152,0.019141,0.019376,0.019416,0.019691,0.01994,0.02001,0.020004,0.019645,0.019383,0.018787,0.017617,0.017764,0.017627,0.017322,0.01699,0.016758,0.016701,0.016779
0.89334,0.89346,0.89348,0.8934,0.89326,0.89293,0.89177,0.89089,0.88897,0.8851,0.87921,0.87833,0.87453,-1,-0.98057,0.8519,0.87197,0.87941,0.88691,0.89446,0.9048,0.91019,0.91739,0.91324,0.90941,0.90711,0.90101,0.90771,0.92146,0.92383,0.92472,0.924,0.92288,0.92279,0.9283,0.93405,0.93403,0.93387,0.93002,0.9211,0.91735,0.9093,0.90222,0.89764,0.8922,0.89362,0.89289,0.89281,0.89022,0.88959,0.88935,0.88877,0.8886,0.88748
-0.51669,-0.51626,-0.51507,-0.50171,-0.47926,-0.45574,-0.43227,-0.39734,-0.39343,-0.37859,-0.36797,-0.35867,-0.3098,-0.31354,-0.33077,-0.28254,-0.24834,-0.23018,-0.21127,-0.15507,-0.11752,-0.10017,-0.08055,-0.095748,-0.12345,-0.12848,-0.13965,-0.077139,-0.045844,-0.054233,-0.076435,-0.10584,-0.13186,-0.12801,-0.092616,-0.063074,-0.075235,-0.10522,-0.15747,-0.22996,-0.28292,-0.32652,-0.35913,-0.3851,-0.4131,-0.43738,-0.45664,-0.4732,-0.48341,-0.49097,-0.5009,-0.50517,-0.50536,-0.50765
