-0.39145,-0.39152,-0.39107,-0.38989,-0.38747,-0.38686,-0.38408,-0.37617,-0.37133,-0.35639,-0.35061,-0.3377,-0.3297,-0.32267,-0.31585,-0.31692,-0.31174,-0.31138,-0.30964,-0.30828,-0.30723,-0.30585,-0.3045,-0.30478,-0.30518,-0.30465,-0.30464,-0.30489,-0.30511,-0.30527,-0.30527,-0.30519,-0.30484,-0.30497,-0.30448,-0.30417,-0.30423,-0.30423,-0.30445,-0.30486,-0.30614,-0.30756,-0.31041,-0.31571,-0.32222,-0.32639,-0.34005,-0.34052,-0.34935,-0.35852
-0.47812,-0.47895,-0.47929,-0.47929,-0.47902,-0.48009,-0.48183,-0.48503,-0.48744,-0.48999,-0.49555,-0.49373,-0.49849,-0.49964,-0.50191,-0.50503,-0.50715,-0.50827,-0.50881,-0.50998,-0.51094,-0.51164,-0.5116,-0.51163,-0.51152,-0.51179,-0.51185,-0.51193,-0.51193,-0.51195,-0.51195,-0.51203,-0.51218,-0.51237,-0.51237,-0.51242,-0.5124,-0.51235,-0.51224,-0.51189,-0.51116,-0.50941,-0.50704,-0.50588,-0.50618,-0.50669,-0.50689,-0.50749,-0.50727,-0.50736
-0.47168,-0.47143,-0.47129,-0.47107,-0.4707,-0.47074,-0.47074,-0.47073,-0.47029,-0.46981,-0.46934,-0.46855,-0.46732,-0.46593,-0.46541,-0.46491,-0.4649,-0.46475,-0.46471,-0.46479,-0.46506,-0.46516,-0.46518,-0.46555,-0.466,-0.46598,-0.4665,-0.46743,-0.46788,-0.468,-0.46878,-0.46851,-0.46872,-0.46916,-0.46902,-0.46904,-0.4691,-0.46939,-0.46946,-0.46941,-0.46976,-0.46988,-0.46986,-0.47012,-0.47036,-0.47035,-0.47062,-0.47095,-0.47122,-0.4714
-0.58977,-0.5847,-0.57522,-0.55922,-0.53867,-0.51536,-0.49163,-0.45628,-0.44618,-0.4212,-0.39716,-0.37599,-0.34465,-0.33317,-0.33211,-0.32216,-0.31593,-0.31124,-0.30833,-0.30453,-0.30164,-0.30047,-0.29878,-0.29796,-0.29777,-0.2982,-0.29858,-0.29956,-0.3005,-0.30114,-0.30106,-0.30102,-0.30126,-0.30226,-0.30322,-0.30426,-0.30499,-0.30603,-0.30847,-0.30983,-0.30983,-0.31019,-0.31065,-0.31468,-0.3193,-0.33164,-0.35467,-0.35468,-0.37948,-0.38702
0.95776,0.95787,0.9575,0.95757,0.95761,0.95747,0.95716,0.95692,0.95622,0.95515,0.95463,0.95455,0.95332,0.9511,0.94936,0.94963,0.94848,0.94739,0.9474,0.94748,0.94729,0.9472,0.9472,0.94723,0.94731,0.9475,0.94756,0.94777,0.948,0.94814,0.94821,0.94821,0.94814,0.948,0.94788,0.94786,0.94788,0.94788,0.94791,0.94786,0.94813,0.94854,0.94947,0.95046,0.94999,0.94942,0.94898,0.94904,0.94844,0.94773
0.029676,0.031964,0.037377,0.034268,0.037566,0.040943,0.049307,0.057623,0.074808,0.075045,0.082762,0.094298,0.10664,0.12349,0.12558,0.13085,0.13307,0.14342,0.14353,0.1453,0.14633,0.14795,0.1489,0.14884,0.14846,0.14855,0.14825,0.14825,0.14784,0.14802,0.14786,0.14792,0.14808,0.14798,0.14825,0.14854,0.14879,0.14888,0.14882,0.1489,0.14832,0.14712,0.14532,0.14298,0.14189,0.14058,0.14063,0.13998,0.14006,0.13938
-0.37868,-0.37884,-0.37891,-0.37908,-0.37933,-0.37993,-0.38395,-0.3817,-0.3834,-0.38773,-0.388,-0.39082,-0.39615,-0.40293,-0.40566,-0.40473,-0.40956,-0.41202,-0.41498,-0.4172,-0.41855,-0.41825,-0.41985,-0.42109,-0.42202,-0.42285,-0.42314,-0.42386,-0.42436,-0.42616,-0.42526,-0.425,-0.4256,-0.42556,-0.42546,-0.4256,-0.42566,-0.4258,-0.42579,-0.42571,-0.42564,-0.42541,-0.42519,-0.4249,-0.42446,-0.42369,-0.42299,-0.4218,-0.42031,-0.41856
-0.34659,-0.35756,-0.36543,-0.37515,-0.38768,-0.39485,-0.40445,-0.41946,-0.42122,-0.42751,-0.43144,-0.43869,-0.43928,-0.44224,-0.44492,-0.44721,-0.44895,-0.45071,-0.45214,-0.45631,-0.45674,-0.45792,-0.45872,-0.45926,-0.45945,-0.46017,-0.46053,-0.46061,-0.46064,-0.46133,-0.46218,-0.46299,-0.46338,-0.46403,-0.4649,-0.46493,-0.46518,-0.46556,-0.46579,-0.46635,-0.46655,-0.46673,-0.46699,-0.46754,-0.4676,-0.46782,-0.47037,-0.46928,-0.47021,-0.47269
0.97005,0.96994,0.96939,0.96834,0.96672,0.96536,0.9635,0.96096,0.96206,0.96296,0.96165,0.96009,0.9597,0.95998,0.95878,0.9575,0.95823,0.95782,0.95791,0.95791,0.95755,0.95752,0.95714,0.95657,0.95588,0.95473,0.95495,0.95479,0.95364,0.95271,0.95212,0.95166,0.95103,0.95054,0.94939,0.94933,0.94854,0.94646,0.94753,0.94788,0.94709,0.94688,0.94715,0.94873,0.94873,0.95012,0.95013,0.95029,0.95002,0.94917
-1,-0.98037,-0.93658,-0.89451,-0.83998,-0.78552,-0.73692,-0.69838,-0.67324,-0.65849,-0.6515,-0.65085,-0.6533,-0.6556,-0.65852,-0.66741,-0.66928,-0.6838,-0.68718,-0.69384,-0.69152,-0.69106,-0.69079,-0.69131,-0.69961,-0.71513,-0.71377,-0.71259,-0.71044,-0.71546,-0.71465,-0.71825,-0.7207,-0.72267,-0.7269,-0.73313,-0.73653,-0.74279,-0.75979,-0.77604,-0.80555,-0.84377,-0.8877,-0.88788,-0.90069,-0.91235,-0.92706,-0.92585,-0.92566,-0.9273
