-0.37681,-0.37596,-0.37772,-0.38038,-0.39128,-0.38898,-0.39156,-0.39971,-0.39987,-0.40258,-0.40471,-0.40811,-0.40787,-0.40845,-0.40831,-0.40852,-0.40826,-0.40808,-0.40761,-0.40769,-0.40773,-0.40715,-0.40647,-0.40559,-0.40456,-0.40334,-0.4014,-0.39792,-0.38765,-0.37932,-0.37238,-0.36442,-0.35027,-0.34099,-0.33442,-0.33056,-0.32935,-0.33031,-0.33191
-0.47075,-0.46987,-0.46824,-0.46834,-0.46736,-0.4692,-0.46883,-0.46737,-0.46598,-0.46631,-0.46762,-0.47501,-0.47469,-0.47806,-0.47797,-0.47908,-0.47765,-0.47797,-0.47798,-0.47798,-0.47797,-0.47792,-0.47788,-0.4779,-0.47798,-0.47814,-0.47769,-0.47714,-0.47678,-0.47391,-0.46857,-0.46626,-0.46471,-0.45909,-0.45834,-0.46147,-0.46168,-0.46191,-0.46256
-0.45586,-0.45626,-0.45682,-0.4568,-0.4567,-0.45644,-0.45639,-0.45673,-0.45714,-0.45755,-0.45804,-0.45823,-0.45881,-0.45852,-0.45874,-0.45878,-0.45867,-0.45871,-0.45869,-0.45865,-0.45861,-0.4586,-0.45856,-0.45856,-0.45852,-0.45853,-0.4585,-0.45856,-0.45838,-0.45746,-0.45688,-0.45606,-0.4539,-0.45418,-0.45463,-0.45428,-0.45381,-0.45333,-0.45333
-0.42247,-0.42989,-0.43025,-0.43352,-0.4363,-0.43522,-0.43582,-0.43075,-0.42872,-0.41918,-0.41195,-0.40738,-0.38871,-0.38859,-0.38561,-0.38373,-0.3816,-0.38236,-0.38273,-0.38355,-0.38426,-0.38472,-0.38574,-0.38523,-0.38533,-0.38519,-0.38509,-0.38447,-0.38423,-0.38528,-0.39895,-0.39879,-0.40317,-0.40755,-0.40854,-0.4083,-0.41152,-0.41342,-0.41782
0.9618,0.96061,0.95735,0.95736,0.95964,0.95893,0.95906,0.95824,0.95726,0.95699,0.9576,0.95848,0.95785,0.95834,0.95843,0.95852,0.95873,0.9591,0.95965,0.95964,0.96007,0.96023,0.96073,0.96122,0.96159,0.96203,0.96197,0.9621,0.96188,0.95903,0.95545,0.95502,0.95484,0.95594,0.95884,0.95816,0.95837,0.95851,0.95953
0.052111,0.052425,0.055745,0.055573,0.048853,0.04381,0.039878,0.043873,0.0398,-0.0020989,-0.018764,-0.02528,-0.027003,-0.021913,-0.021427,-0.018075,-0.018498,-0.01806,-0.021067,-0.01546,-0.005764,-0.017652,-0.034569,-0.042541,-0.033707,-0.020378,-0.020722,-0.025061,-0.037451,-0.049809,-0.063906,-0.021647,0.042792,0.066741,0.082905,0.093086,0.096203,0.08834,0.076781
-0.44781,-0.44942,-0.45097,-0.45204,-0.45284,-0.45341,-0.45383,-0.45407,-0.45426,-0.45446,-0.45451,-0.45455,-0.45456,-0.45472,-0.45464,-0.45471,-0.45475,-0.45481,-0.45481,-0.45483,-0.45485,-0.45486,-0.45487,-0.45488,-0.45488,-0.45488,-0.45488,-0.45488,-0.45489,-0.45489,-0.45489,-0.45489,-0.39018,-0.3828,-0.38453,-0.40088,-0.41338,-0.41938,-0.41925
-0.33592,-0.34862,-0.36954,-0.39082,-0.30354,-0.26941,-0.27644,-0.27826,-0.3688,-0.54973,-0.68033,-0.76079,-0.81871,-0.83524,-0.83281,-0.83632,-0.84948,-0.84758,-0.8606,-0.86813,-0.86628,-0.90658,-0.95835,-0.98044,-0.96557,-0.93826,-0.81283,-0.70137,-0.62853,-0.56542,-1,-0.53996,-0.5452,-0.48956,-0.43585,-0.42984,-0.42473,-0.39913,-0.37376
0.96148,0.96034,0.95956,0.96034,0.96152,0.96238,0.96253,0.9623,0.96264,0.96267,0.96394,0.96504,0.96518,0.96567,0.96695,0.967,0.96626,0.96551,0.96482,0.96402,0.96465,0.96473,0.9649,0.9649,0.96509,0.96518,0.96579,0.96584,0.96604,0.96527,0.96706,0.968,0.97331,0.97412,0.97384,0.97442,0.97538,0.97497,0.97456
-0.8658,-0.8733,-0.87083,-0.86273,-0.86173,-0.86151,-0.86896,-0.87335,-0.87097,-0.87621,-0.89125,-0.8916,-0.89925,-0.91686,-0.91876,-0.91717,-0.93221,-0.93461,-0.94748,-0.95223,-0.9617,-0.97074,-0.97566,-0.98091,-0.98501,-0.98687,-0.98586,-0.98431,-0.98117,-0.97419,-0.95343,-0.93288,-0.91617,-0.96684,-0.97362,-0.97536,-0.96565,-0.94825,-0.92981
-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.45489,-0.52897,-0.5255,-0.53101,-0.52921,-0.52423,-0.52402
-0.49051,-0.51693,-0.059739,-0.051344,0.070641,0.18265,0.2451,0.044076,0.012029,-0.09849,-0.1847,-0.23416,-0.2589,-0.047929,-0.0093509,0.062778,0.10183,0.10466,0.12303,0.13602,0.13621,0.13654,0.13893,0.13873,0.13901,0.1392,0.13953,0.14144,0.16157,0.24408,0.053192,-0.14683,-0.24859,-0.30994,-0.3529,-0.38218,-0.42516,-0.46339,-0.4946
0.98889,0.9899,0.99153,0.99269,0.99325,0.99319,0.99317,0.99317,0.99328,0.99326,0.99317,0.99312,0.99301,0.99284,0.99267,0.99256,0.99253,0.99253,0.99251,0.99247,0.99243,0.99243,0.9924,0.99239,0.99234,0.99229,0.99226,0.99226,0.99226,0.99247,0.99361,0.99392,0.99413,0.99406,0.99402,0.994,0.99391,0.99375,0.99339
0.0018952,-3.1326e-05,-0.0055918,-0.011418,-0.017511,-0.025124,-0.028852,-0.033754,-0.038062,-0.044671,-0.045376,-0.048587,-0.051469,-0.054304,-0.056372,-0.058048,-0.058471,-0.059598,-0.061259,-0.063405,-0.064908,-0.065738,-0.066443,-0.066803,-0.067242,-0.069247,-0.071205,-0.069842,-0.065034,-0.064391,-0.059755,-0.055886,-0.044405,-0.025296,-0.013094,-0.0071267,-0.0094606,-0.010228,-0.011403
