-0.0031597,-0.0038195,-0.0035886,-0.0030094,0.0035001,0.011309,0.015493,0.018995,0.021381,0.022119,0.022748,0.023638,0.02531,0.024978,0.028596,0.028032,0.028702,0.028633,0.027355,0.025792,0.023187,0.016384,0.012257,0.010205,0.0040726,-0.0017175,-0.0062709,-0.0095533,-0.012333,-0.013795
-0.053494,-0.055573,-0.055054,-0.055057,-0.060022,-0.067522,-0.070271,-0.070627,-0.072918,-0.073583,-0.072637,-0.072306,-0.07284,-0.072916,-0.073357,-0.076722,-0.074859,-0.076377,-0.076425,-0.076642,-0.075815,-0.074073,-0.072167,-0.068116,-0.065802,-0.063988,-0.06242,-0.059403,-0.056772,-0.053622
-0.032267,-0.033319,-0.036066,-0.038251,-0.034728,-0.030397,-0.027949,-0.029799,-0.030001,-0.029356,-0.029068,-0.027991,-0.028116,-0.028221,-0.027881,-0.027825,-0.028109,-0.028178,-0.028551,-0.02912,-0.02944,-0.030898,-0.030906,-0.032446,-0.032624,-0.032516,-0.032562,-0.032378,-0.032008,-0.031627
-0.030856,-0.017155,0.003677,0.019455,0.02572,0.027671,0.030206,0.043893,0.052783,0.072964,0.092206,0.10622,0.1199,0.1246,0.12819,0.12926,0.13244,0.1331,0.13291,0.12891,0.12607,0.12033,0.11271,0.10083,0.077283,0.075545,0.052303,0.053401,0.038209,0.038625
0.96519,0.96607,0.96725,0.9697,0.97057,0.97225,0.97335,0.97313,0.97387,0.97493,0.97555,0.97532,0.97488,0.97471,0.97446,0.97481,0.97596,0.97795,0.97777,0.97876,0.97895,0.9789,0.97824,0.97811,0.9769,0.97684,0.97609,0.97541,0.97471,0.97433
0.35014,0.35315,0.35544,0.356,0.35495,0.35385,0.35195,0.35452,0.35848,0.36114,0.3643,0.36684,0.3665,0.36782,0.37027,0.37116,0.36933,0.36751,0.36587,0.36489,0.36459,0.36407,0.36334,0.36203,0.36068,0.35907,0.35677,0.35579,0.35373,0.35285
-0.0058266,-0.011217,-0.011177,-0.013424,-0.015539,-0.017595,-0.018609,-0.0088084,0.0010068,0.0029487,0.018762,0.016355,0.018509,0.020937,0.017804,0.021301,0.017042,0.0076966,0.0020369,0.0021408,0.0051811,0.007638,0.011106,0.012251,0.015078,0.0071141,0.0078889,0.013364,0.012225,0.013491
0.025751,0.027698,0.037062,0.046484,0.04382,0.043192,0.038219,0.031705,0.019521,0.025484,-0.0028061,-0.018157,-0.00229,0.0037488,0.0079143,0.011114,0.011934,0.0097146,0.0086525,0.0064422,-0.013209,-0.0095234,-0.012698,-0.0099114,-0.0088725,-0.0065118,0.001839,0.0099843,0.020395,0.020114
-1,-0.99008,-0.96653,-0.94198,0.92527,0.94219,0.96345,0.96198,0.97099,0.97118,0.97913,0.97981,0.98067,0.98207,0.98132,0.98458,0.99214,0.9958,0.9921,0.9909,0.98721,0.98459,0.98271,0.97931,0.97524,0.97281,0.9714,0.969,0.963,0.96427
-0.34789,-0.3384,-0.36213,-0.38972,-0.22651,-0.19731,-0.14219,-0.09299,-0.055911,-0.023058,0.00088415,0.020533,0.027626,0.029936,0.024783,0.025377,0.037655,0.036548,0.031494,-0.064843,-0.13003,-0.18599,-0.23436,-0.27928,-0.31564,-0.34255,-0.35815,-0.36724,-0.37486,-0.38019
-0.030286,-0.030141,-0.030038,-0.029946,-0.029912,-0.029873,-0.029845,-0.029825,-0.029811,-0.029806,-0.029803,-0.029796,-0.029789,-0.029787,-0.029784,-0.029783,-0.029782,-0.02978,-0.029778,-0.029778,-0.029777,-0.029776,-0.032016,-0.024962,-0.011806,0.00089189,-0.0032161,-0.0064223,-0.0094638,-0.010841
0.43731,-0.19948,0.05739,-0.049141,-0.077184,-0.096012,-0.10258,-0.10042,-0.083407,-0.05037,-0.020872,0.0058255,0.028347,0.04357,0.051281,0.082259,0.13526,0.29257,0.3907,0.16849,0.13533,0.086006,0.02229,-0.028935,-0.073078,-0.10343,-0.12003,-0.12315,-0.12209,-0.12221
0.98683,0.9868,0.98675,0.98658,0.98661,0.98662,0.98583,0.98414,0.98386,0.9822,0.98069,0.98205,0.98232,0.98252,0.9818,0.98106,0.98013,0.98031,0.98064,0.98075,0.98103,0.98128,0.98227,0.98274,0.98361,0.98404,0.98425,0.9843,0.98432,0.98434
0.36512,0.36277,0.35761,0.35465,0.35417,0.35201,0.35178,0.35119,0.35178,0.35557,0.35606,0.35855,0.35887,0.35882,0.35783,0.35921,0.3595,0.35814,0.35845,0.3584,0.35904,0.35861,0.35812,0.35783,0.35783,0.35818,0.35921,0.36069,0.36056,0.36062
-0.01919,-0.021156,-0.024162,-0.027521,-0.030931,-0.033721,-0.03796,-0.041254,-0.044965,-0.048134,-0.052122,-0.050939,-0.054479,-0.053859,-0.053537,-0.055619,-0.054746,-0.053415,-0.054269,-0.053789,-0.052982,-0.05164,-0.049673,-0.047085,-0.045209,-0.03932,-0.040172,-0.036745,-0.036362,-0.034536
-0.056274,-0.052196,-0.043369,-0.041948,-0.045207,-0.047038,-0.044587,-0.036892,-0.033876,-0.026728,-0.017197,-0.014146,-0.010572,-0.0084205,0.0058089,0.0074545,0.0074998,0.0068124,0.0060045,0.0062134,0.0034239,-0.0027552,-0.0091068,-0.013517,-0.015351,-0.01664,-0.015945,-0.015685,-0.015299,-0.015017
0.9973,0.99783,0.99859,1,0.99934,0.99871,0.99959,0.99977,0.99976,0.99937,0.99894,0.99844,0.99736,0.99632,0.99602,0.99619,0.99626,0.9963,0.99622,0.99609,0.99589,0.99589,0.9954,0.99487,0.9944,0.99416,0.99399,0.99389,0.99377,0.99365
