-1.5154e-18,-2.207e-17,3.8083e-17
-1.5111e-16,4.6003e-17,-0.0057684
4.8019e-16,5.4338e-16,3.4694e-18
-2.0356e-16,-2.34e-17,1.9051e-17
-0.12071,0.99268,4.2759e-16
-2.9006e-16,4.513e-17,7.019e-18
4.9136e-18,-4.4096e-17,-1.32e-18
-5.8076e-18,4.9273e-17,-2.1034e-17
2.672e-18,-2.1783e-17,5.8732e-18
-7.6632e-17,-2.4854e-16,4.5328e-18
-3.1437e-18,-1.6371e-18,-1.4841e-18
-1.9414e-18,-1.4367e-17,-5.859e-19
1.2481e-17,3.8716e-18,-5.0203e-20
-0.99253,-0.12071,3.3721e-15
-0.0010187,-0.00014929,7.2416e-18
1.7193e-17,-1.2394e-16,-9.8231e-18
-5.9965e-19,4.4091e-17,-7.2873e-19
-0.0011305,-0.00016677,3.8389e-18
-9.6264e-16,3.058e-17,-0.28016
1.7878e-16,-6.8807e-16,-0.021917
-4.6859e-16,4.9964e-16,-0.020656
-3.2503e-15,1.9435e-17,-0.95669
6.9813e-18,-1.0595e-16,-0.00074021
-2.6161e-17,1.1665e-16,-0.0007544
-1.6927e-36,-3.5735e-36,0
2.351e-36,3.3149e-36,0
1.051e-18,-3.4163e-19,-4.0571e-20
-0.0015177,0.00192,5.1851e-18
-0.0014319,0.0018115,-3.1597e-17
-1.3278e-17,1.2716e-16,-1.5912e-18
-1.9273e-18,9.5424e-18,-2.6894e-17
0,0,0
8.5643e-19,-2.6677e-19,7.5466e-19
0,0,0
-0.0030188,0.0010751,1.0367e-17
-0.0031479,0.0011211,1.0623e-17
-0.0010695,-0.00015673,3.5756e-18
-0.00096756,-0.00014409,3.048e-18
-0.00096756,-0.00014409,3.2449e-18
0,0,0
-1.6549e-18,-7.4364e-19,-8.9025e-20
-5.4304e-19,-2.9618e-23,-4.6831e-20
2.436e-18,6.2892e-20,-8.1496e-20
-4.9419e-16,-2.3732e-16,-0.031168
1.4234e-16,1.1793e-16,-0.036573
-9.5741e-20,3.1348e-19,1.9377e-19
-2.3398e-18,1.5468e-18,-7.1963e-19
1.5296e-18,-2.6446e-19,2.5496e-19
0,0,0
-1.4646e-16,-1.0018e-16,-0.024311
-2.2423e-16,-1.5882e-16,-0.024482
-0.00027539,-4.0611e-05,1.0626e-18
-0.0003081,-4.5436e-05,1.0462e-18
-0.015426,-0.0023157,5.2315e-17
-0.00123,-0.00018145,3.8367e-18
0,0,0
-1.3951e-18,-8.7762e-19,1.8145e-20
-1.005e-18,-2.9136e-19,-6.8834e-19
1.5868e-18,1.0799e-18,-3.2372e-20
-0.0043255,-0.00064241,1.4365e-17
-0.0010686,-0.00015913,3.0375e-18
-0.0010079,-0.00015009,3.2207e-18
1.2086e-18,-4.475e-19,7.3503e-21
-1.6536e-18,3.7694e-19,2.0036e-19
9.201e-35,6.7528e-36,-7.2296e-36
2.6935e-17,-1.8776e-17,-0.0015122
4.2179e-17,-1.2032e-17,-0.00072737
4.1693e-18,-6.5981e-18,-5.0639e-19
-3.6619e-19,5.0052e-19,2.6744e-19
4.5554e-17,-2.1481e-17,-0.00074153
-0.0021533,0.0014566,7.3497e-18
-0.0020741,0.0014031,7.3065e-18
-0.0027546,0.00056569,9.3526e-18
-0.0028207,0.00057928,9.6598e-18
-1.3558e-19,7.516e-19,1.3246e-20
4.2538e-18,1.0829e-19,2.8563e-20
5.5689e-19,-7.1024e-19,-9.9455e-21
-2.0356e-18,1.3074e-18,4.4276e-20
3.7122e-16,4.685e-16,-0.02383
2.3009e-16,1.7548e-16,-0.027232
0,0,0
4.9818e-17,-2.0321e-17,-0.00078228
-1.3083e-19,-1.4634e-19,-4.288e-20
0,0,0
-0.0011794,-0.00017493,4.0053e-18
-0.0012198,-0.00018092,4.1425e-18
-0.00044061,-6.4675e-05,1.4969e-18
-0.00039715,-5.8296e-05,1.3493e-18
1.6682e-18,3.3432e-19,-2.7764e-20
0,0,0
9.8252e-19,5.6629e-21,-3.2291e-33
-1.456e-18,-2.2875e-19,4.7558e-33
-1.1207e-18,5.6639e-20,4.3065e-33
0,0,0
3.4255e-17,7.7072e-17,-0.0046412
-5.3068e-19,-9.1039e-20,2.146e-33
