0.99763,0.99762,0.9976,0.99762,0.99781,0.99794,0.99823,0.99882,0.99965,0.99977,1,1,0.9998,0.99962,0.99963,0.99945,0.99933,0.99899,0.99901,0.99911,0.99914,0.99927,0.99936,0.99966,0.99982,0.99994,0.99992,0.99986,0.9996,0.99921
-0.55469,-0.55469,-0.55584,-0.55757,-0.56662,-0.57882,-0.59239,-0.60913,-0.62113,-0.62932,-0.6289,-0.62924,-0.62929,-0.62746,-0.62224,-0.6198,-0.6138,-0.6124,-0.60912,-0.59888,-0.59655,-0.59174,-0.59294,-0.59228,-0.58813,-0.58982,-0.58746,-0.58769,-0.58706,-0.58661
-0.51827,-0.51825,-0.51822,-0.51819,-0.51875,-0.51822,-0.51376,-0.51266,-0.50918,-0.50628,-0.49999,-0.49566,-0.49633,-0.49113,-0.48983,-0.48704,-0.48539,-0.48309,-0.48149,-0.48267,-0.48405,-0.48638,-0.48909,-0.49821,-0.50085,-0.49762,-0.50108,-0.50398,-0.5087,-0.51294
-0.52961,-0.52945,-0.52944,-0.52986,-0.52988,-0.53008,-0.53011,-0.52992,-0.52966,-0.52948,-0.52936,-0.52927,-0.52922,-0.52921,-0.52918,-0.52922,-0.52928,-0.52947,-0.53018,-0.53033,-0.53061,-0.53095,-0.53096,-0.53099,-0.53085,-0.53046,-0.52978,-0.52957,-0.52935,-0.52902
-0.57909,-0.5801,-0.57989,-0.57972,-0.57026,-0.56466,-0.55479,-0.54248,-0.53438,-0.53016,-0.52055,-0.51545,-0.50938,-0.50712,-0.50315,-0.50403,-0.50288,-0.50298,-0.50327,-0.50454,-0.50576,-0.50634,-0.50866,-0.509,-0.51203,-0.51631,-0.52104,-0.52497,-0.52898,-0.53533
-0.56843,-0.56819,-0.56818,-0.56688,-0.56309,-0.55709,-0.55078,-0.54213,-0.58758,-0.65084,-0.68365,-0.71327,-0.71892,-0.72398,-0.73009,-0.73425,-0.73702,-0.7438,-0.70019,-0.64152,-0.61047,-0.58503,-0.57279,-0.56269,-0.55768,-0.55387,-0.55316,-0.55224,-0.55172,-0.55179
-0.535,-0.535,-0.53501,-0.53509,-0.53532,-0.5357,-0.53682,-0.53834,-0.53586,-0.53345,-0.53155,-0.53081,-0.53024,-0.52974,-0.5296,-0.5293,-0.52909,-0.5287,-0.53148,-0.53432,-0.53504,-0.53625,-0.5364,-0.53676,-0.53717,-0.53759,-0.53781,-0.53786,-0.53784,-0.53781
-0.53208,-0.53199,-0.53189,-0.53182,-0.53176,-0.53179,-0.53185,-0.5318,-0.53156,-0.53129,-0.53134,-0.53077,-0.53011,-0.53005,-0.52985,-0.52972,-0.52964,-0.52947,-0.5294,-0.52937,-0.52931,-0.52935,-0.5294,-0.5294,-0.52939,-0.5294,-0.5294,-0.52937,-0.52935,-0.52932
-0.46922,-0.46813,-0.4685,-0.46922,-0.47599,-0.4936,-0.51127,-0.52887,-0.53062,-0.53772,-0.54194,-0.54215,-0.54148,-0.5482,-0.55018,-0.55123,-0.55414,-0.55209,-0.5532,-0.55272,-0.55124,-0.54996,-0.54753,-0.54505,-0.54103,-0.53621,-0.53122,-0.52724,-0.52317,-0.5198
-0.1628,-0.15689,-0.15209,-0.15486,-0.17864,-0.2213,-0.29343,-0.66186,-0.74033,-0.86285,-0.92283,-0.96447,-0.98946,-1,-0.99968,-0.98657,-0.95533,-0.95067,-0.92196,-0.86135,-0.76005,-0.70029,-0.66893,-0.65006,-0.63962,-0.62061,-0.60292,-0.5879,-0.57508,-0.55591
-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52704,-0.527,-0.52773,-0.52863,-0.52995,-0.53021,-0.53041
-0.40839,-0.41931,-0.46982,-0.50695,-0.49513,-0.50699,-0.51094,-0.51303,-0.51368,-0.51258,-0.50221,-0.48833,-0.47531,-0.45772,-0.46265,-0.46053,-0.458,-0.46006,-0.46775,-0.48498,-0.48704,-0.49972,-0.50521,-0.50955,-0.51193,-0.51244,-0.51422,-0.51463,-0.51548,-0.51595
-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734
-0.61216,-0.61243,-0.61287,-0.61296,-0.61303,-0.61324,-0.61314,-0.61253,-0.61259,-0.61291,-0.61323,-0.61446,-0.61694,-0.61579,-0.617,-0.61691,-0.61756,-0.61774,-0.61789,-0.61783,-0.61781,-0.61782,-0.61782,-0.61766,-0.61766,-0.61729,-0.61683,-0.61647,-0.6158,-0.61559
-0.52718,-0.52718,-0.5272,-0.52721,-0.52722,-0.52724,-0.52726,-0.52729,-0.52731,-0.52734,-0.52737,-0.52737,-0.52738,-0.5274,-0.52744,-0.5275,-0.52753,-0.52754,-0.52755,-0.52757,-0.52757,-0.52757,-0.52756,-0.52755,-0.52754,-0.52751,-0.52745,-0.52742,-0.52739,-0.52733
-0.50562,-0.5056,-0.50561,-0.50498,-0.50377,-0.50032,-0.49514,-0.49079,-0.48612,-0.48342,-0.48215,-0.47903,-0.479,-0.47837,-0.47818,-0.47831,-0.4786,-0.47906,-0.47964,-0.48019,-0.48062,-0.48159,-0.48438,-0.48281,-0.4839,-0.48456,-0.48435,-0.48423,-0.48529,-0.48526
-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734,-0.52734
-0.46838,-0.46828,-0.46776,-0.46767,-0.46704,-0.4656,-0.46422,-0.46274,-0.46079,-0.45986,-0.45768,-0.45538,-0.45375,-0.4523,-0.45012,-0.45083,-0.44831,-0.44903,-0.44977,-0.44849,-0.44871,-0.44843,-0.44851,-0.4485,-0.44871,-0.45036,-0.45304,-0.45511,-0.46003,-0.4622
-0.52676,-0.52676,-0.52676,-0.52676,-0.52677,-0.52679,-0.5268,-0.52684,-0.52688,-0.52693,-0.52701,-0.52701,-0.52709,-0.52715,-0.52719,-0.52727,-0.52734,-0.52733,-0.52732,-0.52736,-0.52736,-0.52737,-0.52735,-0.52726,-0.52706,-0.52683,-0.52682,-0.5267,-0.52663,-0.52651
-0.52523,-0.52547,-0.52556,-0.52538,-0.52263,-0.51862,-0.51323,-0.50627,-0.50167,-0.49946,-0.4989,-0.49798,-0.49821,-0.49773,-0.49776,-0.49807,-0.49872,-0.4995,-0.5001,-0.50111,-0.50215,-0.50314,-0.50686,-0.50677,-0.50749,-0.50885,-0.50927,-0.5094,-0.50966,-0.50999
