0.99999,1,0.99996,0.99991,0.99987,0.99984,0.9997,0.99947,0.9987,0.99843,0.99827,0.99785,0.99732,0.99685,0.99621,0.99564,0.99515,0.99448,0.99363,0.99276,0.99189,0.99108,0.99047,0.9899,0.98946,0.98908,0.9883,0.98825,0.98789,0.98666,0.98653,0.98599,0.98614,0.98625,0.98645,0.9874,0.98869,0.98939,0.99121,0.99139,0.99323,0.99487,0.99559,0.99611,0.99614,0.99608,0.99601,0.99602,0.99597,0.99594,0.99598,0.99613,0.99631,0.99651,0.99686,0.99705,0.99734,0.99732,0.99742,0.99748,0.99751,0.99757,0.99762,0.99765,0.99768,0.99774,0.99781,0.99791,0.99793,0.99797,0.998,0.99803,0.99808,0.99811,0.99813,0.99814,0.99814,0.99814,0.9982
-0.51039,-0.51066,-0.50943,-0.50772,-0.49877,-0.49632,-0.49523,-0.48423,-0.4913,-0.49258,-0.48794,-0.48416,-0.48495,-0.48405,-0.48415,-0.48554,-0.48499,-0.48775,-0.48883,-0.4885,-0.48974,-0.4938,-0.49641,-0.49525,-0.49764,-0.49658,-0.49678,-0.49668,-0.49617,-0.49707,-0.49746,-0.49845,-0.49893,-0.49901,-0.50094,-0.50198,-0.50067,-0.49998,-0.4984,-0.4915,-0.49021,-0.48316,-0.47807,-0.47454,-0.46716,-0.46627,-0.46411,-0.46135,-0.46009,-0.46055,-0.46202,-0.46269,-0.46374,-0.4655,-0.46419,-0.4636,-0.4641,-0.46395,-0.46392,-0.46378,-0.46379,-0.46399,-0.46415,-0.46457,-0.46552,-0.46554,-0.46498,-0.46493,-0.46501,-0.4648,-0.46458,-0.4645,-0.46395,-0.46334,-0.46288,-0.4626,-0.46265,-0.46259,-0.46258
-0.43533,-0.44049,-0.44083,-0.44049,-0.43998,-0.43939,-0.44087,-0.44098,-0.4411,-0.4415,-0.44246,-0.44348,-0.4447,-0.44411,-0.44444,-0.44427,-0.44429,-0.44413,-0.44363,-0.4438,-0.44288,-0.43812,-0.44151,-0.43831,-0.43941,-0.43709,-0.43826,-0.43809,-0.43856,-0.43792,-0.43789,-0.43759,-0.43732,-0.43622,-0.43464,-0.43261,-0.43153,-0.43026,-0.43036,-0.43032,-0.43235,-0.43306,-0.43473,-0.43811,-0.44618,-0.44281,-0.4432,-0.44701,-0.44892,-0.45029,-0.45134,-0.45187,-0.45201,-0.45202,-0.45189,-0.45159,-0.4508,-0.44898,-0.44867,-0.44753,-0.44766,-0.44571,-0.44496,-0.44511,-0.44443,-0.44375,-0.44337,-0.44282,-0.44226,-0.4416,-0.4406,-0.43984,-0.43929,-0.43886,-0.4388,-0.4388,-0.43847,-0.4384,-0.43806
-0.4355,-0.43681,-0.43802,-0.43806,-0.43819,-0.43798,-0.43762,-0.43756,-0.43732,-0.43712,-0.43704,-0.43712,-0.43715,-0.43751,-0.43778,-0.43831,-0.43878,-0.43964,-0.44015,-0.4403,-0.44037,-0.43981,-0.43927,-0.439,-0.43906,-0.43908,-0.43912,-0.43928,-0.43945,-0.4396,-0.44029,-0.44128,-0.44216,-0.44288,-0.44309,-0.44273,-0.44226,-0.44182,-0.44235,-0.44199,-0.44118,-0.44015,-0.4384,-0.43811,-0.43708,-0.43681,-0.43644,-0.43566,-0.43553,-0.43519,-0.43465,-0.43468,-0.43464,-0.43463,-0.43467,-0.43475,-0.43493,-0.43515,-0.43536,-0.43537,-0.43537,-0.43561,-0.43586,-0.43599,-0.43609,-0.43626,-0.43627,-0.43628,-0.43629,-0.43639,-0.4366,-0.43664,-0.43661,-0.43658,-0.43667,-0.43674,-0.43679,-0.43683,-0.43693
-0.44554,-0.44703,-0.44876,-0.44944,-0.45074,-0.45176,-0.45481,-0.45558,-0.45541,-0.45524,-0.45472,-0.45389,-0.45401,-0.45142,-0.44056,-0.42234,-0.41492,-0.38082,-0.36571,-0.34621,-0.337,-0.33583,-0.32443,-0.32383,-0.31993,-0.31702,-0.31498,-0.31287,-0.30961,-0.3109,-0.30757,-0.30723,-0.30291,-0.30312,-0.30311,-0.30927,-0.3148,-0.32946,-0.34457,-0.35631,-0.36693,-0.37705,-0.38948,-0.39141,-0.39889,-0.40531,-0.4091,-0.41181,-0.4169,-0.42198,-0.42521,-0.42681,-0.42937,-0.42859,-0.43017,-0.43007,-0.42968,-0.42991,-0.42974,-0.42954,-0.42947,-0.42929,-0.4286,-0.42767,-0.42767,-0.42712,-0.42655,-0.4257,-0.42468,-0.42517,-0.42451,-0.4245,-0.42435,-0.42428,-0.42429,-0.4243,-0.42434,-0.4244,-0.42452
-0.41707,-0.41635,-0.41603,-0.41646,-0.42276,-0.42124,-0.42176,-0.42424,-0.42386,-0.42348,-0.63633,-0.69276,-0.84311,-0.89673,-0.92907,-0.97634,-1,-0.781,-0.77965,-0.60241,-0.55452,-0.46563,-0.39884,-0.35365,-0.30398,-0.26836,-0.22705,-0.23153,-0.23568,-0.26707,-0.31139,-0.36344,-0.39865,-0.598,-0.779,-0.78532,-0.60271,-0.56032,-0.50653,-0.46389,-0.44305,-0.43573,-0.43585,-0.43791,-0.44813,-0.44843,-0.45513,-0.45558,-0.56794,-0.61999,-0.66379,-0.69745,-0.71049,-0.71806,-0.73337,-0.75099,-0.6562,-0.60362,-0.55911,-0.52101,-0.48217,-0.48394,-0.47194,-0.47424,-0.46799,-0.46727,-0.46577,-0.45926,-0.45908,-0.58118,-0.63182,-0.68047,-0.72233,-0.76636,-0.77465,-0.7768,-0.78501,-0.79499,-0.79551
-0.44712,-0.44737,-0.44699,-0.44714,-0.4473,-0.44766,-0.44842,-0.44852,-0.44991,-0.45316,-0.44977,-0.44575,-0.44406,-0.44197,-0.44133,-0.44033,-0.43997,-0.43938,-0.43913,-0.43916,-0.43909,-0.43888,-0.43883,-0.43874,-0.43873,-0.43868,-0.4387,-0.43869,-0.43865,-0.43863,-0.43861,-0.4386,-0.43859,-0.43859,-0.43858,-0.43858,-0.4431,-0.44199,-0.44097,-0.4396,-0.43891,-0.43852,-0.43832,-0.43843,-0.43883,-0.4405,-0.44366,-0.44739,-0.44704,-0.44367,-0.44265,-0.44133,-0.44043,-0.44055,-0.4401,-0.43983,-0.44312,-0.44668,-0.44775,-0.44842,-0.44896,-0.44896,-0.44921,-0.44955,-0.44974,-0.44996,-0.45019,-0.45076,-0.45192,-0.44935,-0.44582,-0.44257,-0.44277,-0.44207,-0.44119,-0.44115,-0.44085,-0.44063,-0.44032
-0.43548,-0.43559,-0.43556,-0.43563,-0.43588,-0.43584,-0.43618,-0.43612,-0.43607,-0.43604,-0.43558,-0.43165,-0.43244,-0.40669,-0.39258,-0.38561,-0.37928,-0.38435,-0.40512,-0.42402,-0.44222,-0.44848,-0.45445,-0.45666,-0.45775,-0.45561,-0.45414,-0.4555,-0.45802,-0.45984,-0.45955,-0.46836,-0.50834,-0.46325,-0.45432,-0.45949,-0.45829,-0.45545,-0.45206,-0.45118,-0.45351,-0.45369,-0.45137,-0.45069,-0.44929,-0.4461,-0.44091,-0.43715,-0.43482,-0.43311,-0.43244,-0.43208,-0.43243,-0.43283,-0.4335,-0.43468,-0.43559,-0.4368,-0.43771,-0.43866,-0.43887,-0.43928,-0.43942,-0.43976,-0.43972,-0.43977,-0.43983,-0.43984,-0.4399,-0.43979,-0.43964,-0.43954,-0.43942,-0.43918,-0.43922,-0.43921,-0.43922,-0.43919,-0.4392
-0.45071,-0.4536,-0.4555,-0.45424,-0.45524,-0.45583,-0.45629,-0.45707,-0.45663,-0.45609,-0.45534,-0.45545,-0.45441,-0.4491,-0.44073,-0.42098,-0.40011,-0.39485,-0.37867,-0.3624,-0.34757,-0.33885,-0.33087,-0.32092,-0.32173,-0.31782,-0.3156,-0.31397,-0.31269,-0.30925,-0.30438,-0.30336,-0.30136,-0.29994,-0.29718,-0.30063,-0.30698,-0.31964,-0.33604,-0.34866,-0.36757,-0.37123,-0.37621,-0.3854,-0.39351,-0.39965,-0.40314,-0.40553,-0.40987,-0.41988,-0.4206,-0.42238,-0.42474,-0.42622,-0.42891,-0.42763,-0.42714,-0.42792,-0.42817,-0.42809,-0.42801,-0.42786,-0.42756,-0.42746,-0.42714,-0.4267,-0.42658,-0.42626,-0.42586,-0.42555,-0.42531,-0.42511,-0.4251,-0.42516,-0.42522,-0.4253,-0.42541,-0.42536,-0.42539
-0.041199,-0.049164,-0.098624,-0.13411,-0.15644,-0.16738,-0.16102,-0.15269,-0.13794,-0.11061,-0.082233,-0.042971,-0.0041264,0.039241,0.096607,0.11854,0.11791,0.094793,-0.020546,-0.17836,-0.2743,-0.37746,-0.44419,-0.49809,-0.54389,-0.57427,-0.5976,-0.60728,-0.5963,-0.55932,-0.49615,-0.45204,-0.43003,-0.21902,-0.13951,-0.024507,0.017478,0.02877,0.020618,-0.0013611,-0.0342,-0.070149,-0.1693,-0.22593,-0.2729,-0.31117,-0.35481,-0.35597,-0.36869,-0.37819,-0.38912,-0.40608,-0.37215,-0.32981,-0.30365,-0.27857,-0.2627,-0.24941,-0.23524,-0.21396,-0.19116,-0.27224,-0.32367,-0.36269,-0.39721,-0.41833,-0.43835,-0.44036,-0.44675,-0.45066,-0.45446,-0.45923,-0.46741,-0.46748,-0.46915,-0.47017,-0.4708,-0.47123,-0.47151
