0.99616,0.99657,0.99708,0.99757,0.99806,0.99852,0.99891,0.9994,0.99948,0.99976,0.99983,1,0.99992,0.99991,0.99989,0.99986,0.99976,0.99934,0.99956,0.99948,0.99927,0.99913,0.99901,0.99891,0.99871,0.99876,0.99879,0.99882,0.99856,0.9983,0.99787,0.99757,0.99738,0.99695,0.99659,0.99645,0.9964
-0.55171,-0.55069,-0.54928,-0.54703,-0.54605,-0.54416,-0.5416,-0.54249,-0.5414,-0.54066,-0.54002,-0.54007,-0.54104,-0.5411,-0.5412,-0.54137,-0.54146,-0.54175,-0.5427,-0.5447,-0.54768,-0.54944,-0.54996,-0.5503,-0.55155,-0.55143,-0.55008,-0.54884,-0.54984,-0.55054,-0.5517,-0.55277,-0.55226,-0.55285,-0.55228,-0.55155,-0.54985
-0.54726,-0.54601,-0.5445,-0.54219,-0.53792,-0.53687,-0.53305,-0.52937,-0.52299,-0.52284,-0.5211,-0.52007,-0.51751,-0.51759,-0.51652,-0.51632,-0.5166,-0.51686,-0.51657,-0.51642,-0.5161,-0.5155,-0.51513,-0.51468,-0.51427,-0.51467,-0.51475,-0.51522,-0.51576,-0.51743,-0.51971,-0.52177,-0.52201,-0.52285,-0.52451,-0.52701,-0.52725
-0.52559,-0.52618,-0.527,-0.52773,-0.52891,-0.529,-0.52907,-0.52906,-0.52914,-0.5292,-0.52927,-0.52934,-0.52942,-0.52959,-0.5297,-0.5298,-0.52983,-0.52994,-0.52995,-0.53007,-0.53017,-0.53015,-0.53021,-0.53022,-0.5302,-0.53022,-0.53033,-0.53058,-0.53102,-0.53208,-0.53367,-0.53376,-0.53372,-0.53366,-0.53319,-0.53229,-0.53159
-0.54028,-0.54055,-0.54067,-0.54079,-0.54102,-0.54138,-0.54184,-0.54293,-0.5447,-0.5457,-0.54705,-0.54854,-0.54888,-0.55045,-0.55279,-0.55218,-0.55164,-0.55337,-0.55335,-0.55291,-0.55237,-0.55298,-0.55294,-0.55318,-0.55344,-0.55332,-0.55295,-0.55263,-0.55035,-0.53678,-0.54133,-0.53678,-0.52328,-0.52395,-0.52005,-0.51834,-0.51782
-0.8451,-0.85685,-0.86698,-0.87992,-0.88866,-0.91402,-0.91876,-0.92678,-0.92631,-0.93612,-0.94862,-0.96051,-0.97657,-0.97167,-0.97464,-0.98145,-0.98479,-0.98601,-0.9884,-0.98825,-0.99372,-0.99593,-0.99939,-1,-0.99992,-0.98081,-0.95762,-0.9485,-0.98194,-0.99083,-0.74127,-0.69281,-0.60156,-0.5409,-0.51254,-0.50218,-0.50325
-0.53063,-0.53031,-0.53005,-0.52988,-0.52974,-0.52965,-0.52958,-0.52953,-0.52955,-0.52953,-0.52951,-0.52948,-0.52947,-0.52946,-0.52945,-0.52944,-0.52943,-0.52943,-0.52943,-0.52943,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.53539,-0.53111,-0.52904,-0.52861,-0.52805,-0.52795,-0.52921
-0.51371,-0.51448,-0.52529,-0.54038,-0.55376,-0.56755,-0.57971,-0.58415,-0.577,-0.57676,-0.57317,-0.59947,-0.62235,-0.62257,-0.61386,-0.62521,-0.64305,-0.67053,-0.66549,-0.65256,-0.67666,-0.70747,-0.69555,-0.67725,-0.66538,-0.62459,-0.60681,-0.59332,-0.54322,-0.54564,-0.54206,-0.54239,-0.53884,-0.53643,-0.53237,-0.53011,-0.52993
-0.54377,-0.5437,-0.54366,-0.54352,-0.54428,-0.54476,-0.54617,-0.54614,-0.54616,-0.54642,-0.54732,-0.54987,-0.55604,-0.55518,-0.55633,-0.55678,-0.55786,-0.559,-0.55978,-0.56011,-0.56022,-0.56023,-0.56018,-0.56014,-0.56007,-0.55981,-0.55899,-0.5556,-0.55054,-0.54611,-0.53085,-0.53268,-0.52597,-0.51885,-0.51589,-0.51477,-0.51433
-0.074811,-0.074107,-0.038569,-0.03136,-0.05819,-0.057639,-0.055266,-0.055726,-0.052052,-0.0474,-0.038752,-0.034559,-0.030304,-0.020769,-0.026233,-0.0072546,-0.010009,-0.0084331,-0.0045762,-0.00097952,0.0013621,0.0039793,0.03035,0.025422,-0.00074995,-0.0095963,-0.037559,-0.023631,-0.031008,-0.086734,-0.081897,-0.041094,-0.28432,0.0027549,-0.05669,-0.058419,-0.067281
-0.52926,-0.52931,-0.52933,-0.52936,-0.52937,-0.52939,-0.52939,-0.5294,-0.5294,-0.5294,-0.52941,-0.52941,-0.52941,-0.52941,-0.52941,-0.52941,-0.52941,-0.52941,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52501,-0.52773,-0.52781,-0.52811,-0.5283
-0.50087,-0.50415,-0.39917,-0.49112,-0.47985,-0.47603,-0.48709,-0.48776,-0.48119,-0.46189,-0.46503,-0.46231,-0.4461,-0.43265,-0.46804,-0.53041,-0.47594,-0.46076,-0.44565,-0.42326,-0.40085,-0.37788,-0.36865,-0.42982,-0.41807,-0.41034,-0.4504,-0.47752,-0.49434,-0.50462,-0.51149,-0.51352,-0.51645,-0.51994,-0.52105,-0.52137,-0.52301
-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942,-0.52942
-0.60126,-0.59638,-0.58862,-0.58084,-0.57221,-0.56318,-0.55373,-0.54498,-0.53862,-0.52813,-0.52389,-0.5235,-0.51988,-0.52329,-0.52902,-0.53266,-0.53636,-0.53915,-0.54108,-0.54695,-0.54727,-0.54928,-0.5512,-0.55325,-0.55334,-0.56003,-0.55743,-0.56018,-0.56146,-0.56265,-0.57099,-0.58092,-0.59569,-0.59826,-0.60606,-0.60879,-0.61189
