0.99059,0.99064,0.99065,0.99065,0.99078,0.99131,0.99178,0.99204,0.99224,0.99296,0.99309,0.99404,0.99538,0.99651,0.99775,0.99893,0.99962,0.9999,0.99998,1,1,0.99998,0.99995,0.99994,0.99989,0.99984,0.99973,0.99975,0.99975,0.99973,0.99976,0.99962,0.99968,0.99963,0.99963,0.99963,0.99965,0.99967,0.9997,0.99978,0.99978,0.99981,0.99978,0.99971,0.99955,0.99906,0.9989,0.99847,0.99785,0.99691,0.99677,0.99586
-0.64691,-0.64818,-0.64867,-0.64927,-0.64977,-0.64524,-0.64882,-0.64698,-0.64676,-0.6495,-0.65306,-0.65226,-0.65291,-0.65221,-0.66054,-0.6625,-0.66339,-0.65152,-0.65541,-0.65052,-0.64661,-0.66327,-0.68638,-0.69663,-0.68182,-0.66431,-0.65871,-0.65345,-0.64926,-0.66795,-0.68884,-0.67894,-0.66548,-0.65697,-0.65703,-0.65329,-0.64454,-0.65004,-0.65161,-0.6533,-0.64974,-0.65045,-0.64972,-0.65002,-0.65372,-0.65396,-0.65447,-0.65433,-0.65529,-0.65538,-0.65543,-0.65521
-0.59661,-0.59669,-0.59672,-0.59679,-0.59667,-0.59602,-0.59534,-0.59444,-0.5941,-0.5931,-0.59233,-0.5903,-0.58972,-0.58919,-0.59152,-0.59877,-0.60051,-0.59916,-0.59896,-0.59764,-0.59633,-0.59838,-0.60155,-0.60351,-0.59959,-0.60165,-0.60071,-0.60101,-0.59869,-0.59993,-0.60011,-0.59814,-0.59586,-0.59467,-0.59489,-0.59457,-0.59437,-0.59394,-0.59383,-0.5938,-0.59388,-0.59395,-0.59373,-0.5938,-0.59395,-0.59406,-0.59413,-0.59434,-0.59459,-0.59477,-0.59511,-0.59537
-0.58858,-0.5886,-0.58844,-0.58841,-0.58853,-0.58877,-0.58909,-0.58938,-0.58977,-0.59022,-0.59088,-0.59232,-0.59298,-0.59482,-0.59643,-0.59717,-0.59694,-0.59754,-0.59868,-0.59811,-0.59782,-0.59596,-0.59575,-0.59514,-0.59626,-0.5969,-0.59634,-0.59602,-0.59637,-0.59493,-0.5946,-0.59457,-0.5946,-0.59485,-0.5953,-0.59519,-0.59507,-0.59499,-0.59476,-0.59474,-0.59458,-0.59446,-0.59431,-0.59412,-0.59395,-0.59374,-0.59335,-0.59304,-0.5928,-0.59248,-0.59225,-0.59174
-0.63793,-0.63927,-0.63938,-0.63933,-0.63964,-0.63955,-0.6393,-0.63876,-0.6393,-0.63912,-0.63863,-0.63838,-0.63911,-0.64008,-0.62565,-0.6061,-0.60692,-0.61937,-0.61689,-0.62259,-0.62539,-0.61537,-0.60158,-0.59902,-0.6116,-0.62827,-0.64215,-0.63419,-0.63411,-0.62787,-0.61798,-0.63137,-0.6444,-0.64717,-0.65096,-0.65208,-0.65374,-0.65513,-0.65488,-0.65433,-0.65462,-0.6546,-0.65435,-0.6541,-0.65396,-0.65362,-0.65318,-0.65193,-0.64998,-0.64907,-0.64817,-0.64562
-0.93724,-0.93609,-0.93533,-0.93531,-0.93562,-0.93934,-0.94213,-0.9571,-0.97263,-0.97584,-0.98712,-0.99688,-0.99852,-1,-0.99667,-0.99318,-0.98575,-0.96492,-0.96428,-0.95474,-0.95605,-0.9588,-0.96567,-0.96775,-0.96194,-0.95208,-0.94375,-0.94261,-0.93667,-0.93912,-0.94602,-0.93861,-0.92769,-0.92449,-0.925,-0.91238,-0.9138,-0.91353,-0.91463,-0.93549,-0.96043,-0.95003,-0.95076,-0.95269,-0.96481,-0.97436,-0.98239,-0.98802,-0.99291,-0.99439,-0.99452,-0.99476
-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923,-0.5923
-0.59744,-0.59748,-0.59703,-0.59683,-0.59637,-0.59612,-0.59553,-0.59475,-0.5951,-0.59465,-0.59452,-0.59455,-0.59499,-0.59694,-0.59701,-0.59877,-0.60347,-0.60725,-0.60498,-0.60565,-0.60819,-0.60828,-0.60991,-0.60827,-0.60651,-0.60565,-0.60781,-0.61023,-0.61174,-0.60842,-0.60578,-0.60603,-0.60419,-0.60322,-0.60436,-0.6044,-0.60211,-0.60136,-0.59339,-0.59083,-0.53865,-0.5431,-0.55642,-0.56679,-0.57345,-0.57974,-0.5848,-0.59038,-0.58989,-0.59061,-0.5914,-0.59174
-0.64067,-0.64226,-0.64344,-0.64448,-0.64593,-0.64619,-0.64627,-0.64631,-0.64655,-0.64574,-0.64304,-0.64254,-0.6445,-0.64536,-0.62886,-0.60457,-0.59369,-0.60463,-0.62205,-0.62997,-0.63963,-0.62174,-0.60155,-0.59287,-0.60785,-0.63304,-0.65752,-0.65574,-0.66059,-0.64096,-0.6236,-0.52048,-0.51979,-0.66821,-0.67268,-0.6746,-0.6758,-0.67593,-0.67382,-0.67166,-0.67006,-0.66868,-0.66716,-0.66664,-0.66583,-0.66478,-0.66197,-0.66014,-0.65896,-0.65709,-0.65533,-0.65316
-0.58712,-0.58719,-0.58693,-0.55592,-0.48045,-0.36203,-0.29191,-0.22845,-0.21081,-0.21785,-0.25096,-0.29844,-0.3619,-0.43794,-0.48172,-0.49819,-0.50304,-0.49538,-0.49582,-0.53435,-0.5732,-0.66963,-0.68828,-0.6875,-0.65072,-0.63124,-0.61359,-0.62128,-0.64775,-0.69333,-0.69519,-0.67702,-0.65646,-0.6436,-0.64357,-0.6363,-0.63744,-0.63417,-0.62815,-0.62798,-0.5737,-0.53867,-0.50305,-0.48144,-0.46842,-0.43509,-0.45676,-0.5012,-0.52116,-0.5406,-0.55182,-0.5607
