1,1,0.99975,0.99932,0.99878,0.99875,0.9986,0.99827,0.99799,0.99761,0.99763,0.9973,0.99729,0.99698,0.99675,0.99651,0.99622,0.99599,0.99582,0.99567,0.99554,0.99485,0.99487,0.99472,0.99465,0.99457,0.99455,0.99448,0.99449,0.99442,0.99444,0.99442,0.99446,0.99466,0.99548,0.99645,0.99698,0.99729,0.99784
-0.91627,-0.9136,-0.91357,-0.91086,-0.90989,-0.91067,-0.91161,-0.91351,-0.91749,-0.91752,-0.91685,-0.91722,-0.92246,-0.92535,-0.926,-0.92662,-0.92677,-0.92644,-0.92658,-0.92618,-0.92612,-0.92557,-0.92544,-0.92558,-0.92581,-0.92648,-0.92933,-0.92963,-0.92985,-0.93202,-0.93435,-0.93594,-0.93709,-0.93855,-0.94085,-0.94098,-0.94359,-0.94511,-0.94501
-0.89277,-0.8944,-0.89712,-0.89795,-0.89769,-0.89618,-0.89664,-0.89373,-0.89525,-0.89312,-0.89279,-0.88584,-0.88636,-0.88556,-0.88171,-0.88134,-0.87936,-0.87792,-0.87674,-0.87542,-0.8728,-0.87152,-0.86992,-0.86906,-0.86757,-0.86638,-0.8667,-0.86582,-0.8658,-0.86492,-0.86391,-0.86302,-0.8623,-0.86203,-0.86227,-0.86414,-0.86507,-0.86914,-0.87478
-0.89682,-0.89615,-0.89591,-0.89581,-0.8953,-0.89499,-0.89497,-0.89548,-0.89681,-0.89738,-0.89856,-0.89993,-0.90103,-0.90257,-0.90413,-0.9055,-0.9064,-0.90682,-0.90711,-0.90777,-0.9081,-0.90923,-0.90897,-0.90909,-0.90913,-0.90892,-0.90785,-0.9061,-0.9035,-0.90328,-0.90203,-0.9007,-0.89891,-0.89851,-0.89769,-0.89609,-0.89622,-0.89537,-0.89473
-0.89115,-0.89596,-0.9006,-0.90502,-0.90849,-0.91124,-0.91104,-0.91255,-0.91228,-0.91223,-0.91209,-0.91152,-0.9107,-0.90914,-0.90618,-0.90417,-0.9015,-0.89921,-0.89962,-0.89702,-0.89441,-0.89497,-0.89501,-0.88672,-0.88604,-0.88199,-0.87338,-0.87438,-0.87186,-0.86801,-0.86628,-0.86541,-0.86514,-0.86401,-0.86375,-0.86335,-0.86435,-0.87549,-0.87674
-0.88083,-0.88161,-0.88273,-0.88536,-0.88816,-0.89037,-0.89091,-0.89073,-0.89059,-0.88761,-0.88719,-0.88536,-0.88553,-0.88194,-0.88125,-0.87995,-0.87889,-0.87905,-0.87707,-0.87523,-0.87377,-0.87399,-0.87404,-0.87328,-0.87255,-0.87144,-0.87121,-0.86934,-0.86905,-0.86877,-0.86876,-0.86811,-0.86822,-0.86857,-0.86884,-0.86877,-0.86849,-0.86732,-0.86692
-0.90877,-0.91018,-0.91078,-0.90995,-0.91098,-0.91117,-0.91102,-0.91078,-0.91035,-0.90989,-0.90966,-0.909,-0.90857,-0.90768,-0.90702,-0.90657,-0.90632,-0.90614,-0.90601,-0.90588,-0.90581,-0.90581,-0.9058,-0.9058,-0.9058,-0.90578,-0.90576,-0.9057,-0.90568,-0.90567,-0.90569,-0.90578,-0.90587,-0.90599,-0.90615,-0.90629,-0.90651,-0.90701,-0.90768
-0.88989,-0.89071,-0.89195,-0.89236,-0.89262,-0.89323,-0.89335,-0.89358,-0.89377,-0.89369,-0.89351,-0.8934,-0.89348,-0.89349,-0.89348,-0.89345,-0.89341,-0.89336,-0.89336,-0.89336,-0.89334,-0.89328,-0.89321,-0.89311,-0.89311,-0.89311,-0.89311,-0.89318,-0.89334,-0.89419,-0.89537,-0.89583,-0.89614,-0.89694,-0.89686,-0.89832,-0.89929,-0.89855,-0.89756
-0.89543,-0.89956,-0.90331,-0.90755,-0.91344,-0.91399,-0.91588,-0.91543,-0.91447,-0.91437,-0.91365,-0.91228,-0.90662,-0.90723,-0.9044,-0.902,-0.90183,-0.89275,-0.89222,-0.88886,-0.88926,-0.88947,-0.88638,-0.88342,-0.88089,-0.88018,-0.87167,-0.87663,-0.87297,-0.87043,-0.86874,-0.86598,-0.8629,-0.8607,-0.85917,-0.85876,-0.86331,-0.86528,-0.87063
-0.63594,-0.63161,-0.60184,-0.52956,-0.44984,-0.39074,-0.36611,-0.33273,-0.30004,-0.31635,-0.33566,-0.34817,-0.36875,-0.36022,-0.36516,-0.38787,-0.40797,-0.41914,-0.4172,-0.43932,-0.46736,-0.49138,-0.48071,-0.48587,-0.50023,-0.53941,-0.60047,-0.65789,-0.69014,-0.71052,-0.73795,-0.76232,-0.79928,-0.79688,-0.78603,-0.74871,-0.69132,-0.64902,-0.62506
-0.89536,-0.89547,-0.89563,-0.89587,-0.89596,-0.89606,-0.89617,-0.89617,-0.89621,-0.89623,-0.89625,-0.89625,-0.89626,-0.89627,-0.89627,-0.89628,-0.89628,-0.89628,-0.89628,-0.89628,-0.89628,-0.89628,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629
-0.89348,-0.89518,-0.8992,-0.89973,-0.89875,-0.8953,-0.89967,-0.89964,-0.89424,-0.89564,-0.8967,-0.89668,-0.89042,-0.89166,-0.89144,-0.89251,-0.89406,-0.89476,-0.89545,-0.89543,-0.89552,-0.89613,-0.89678,-0.89694,-0.89529,-0.89398,-0.8931,-0.89104,-0.89079,-0.89054,-0.89025,-0.8973,-0.90132,-0.89889,-0.89873,-0.89595,-0.89037,-0.89146,-0.89404
-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629
-0.97405,-0.97458,-0.97581,-0.978,-0.97957,-0.98105,-0.98226,-0.98379,-0.98624,-0.9941,-0.99433,-0.99686,-0.99795,-0.9985,-0.99881,-0.99922,-0.99974,-0.99964,-1,-0.99985,-0.99968,-0.9998,-0.9997,-0.99951,-0.99939,-0.99927,-0.99922,-0.99912,-0.99905,-0.99889,-0.99889,-0.99879,-0.99863,-0.99763,-0.99548,-0.9935,-0.99044,-0.98662,-0.98729
-0.89958,-0.89937,-0.8984,-0.8984,-0.89852,-0.89832,-0.89833,-0.89829,-0.89823,-0.89825,-0.89828,-0.89832,-0.89836,-0.89845,-0.89849,-0.89864,-0.899,-0.89903,-0.899,-0.89919,-0.8993,-0.8994,-0.89949,-0.89948,-0.89948,-0.89978,-0.89959,-0.89972,-0.89971,-0.89974,-0.89975,-0.89975,-0.89974,-0.89972,-0.8997,-0.89967,-0.89959,-0.89923,-0.89902
-0.85682,-0.85947,-0.85834,-0.85689,-0.85563,-0.85742,-0.85812,-0.85823,-0.85828,-0.85791,-0.85811,-0.858,-0.85778,-0.85769,-0.8577,-0.85773,-0.85773,-0.85779,-0.85788,-0.85793,-0.85812,-0.85837,-0.85849,-0.85849,-0.85846,-0.85837,-0.85824,-0.85814,-0.85798,-0.85786,-0.85782,-0.85791,-0.85797,-0.85779,-0.85763,-0.85746,-0.85727,-0.85696,-0.85646
-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629,-0.89629
