0.99981,0.9999,0.99994,0.99994,0.99996,0.99998,1,0.99998,1,0.99975,0.99931,0.99669,0.99646,0.99452,0.99272,0.99037,0.99106,0.99008,0.9896,0.98897,0.98892,0.98853,0.98819,0.98764,0.98724,0.98659,0.98704,0.98683,0.98701,0.98727,0.98745,0.98785,0.98783,0.98781,0.98871,0.98884,0.98957,0.99058,0.99335,0.99352,0.99547,0.99696,0.99805,0.99906,0.99968,0.99989,0.99994,0.99989
-0.9184,-0.91818,-0.91873,-0.91914,-0.91957,-0.92072,-0.92187,-0.92294,-0.92433,-0.93754,-0.93438,-0.93787,-0.93824,-0.93717,-0.93771,-0.93738,-0.93715,-0.93674,-0.93599,-0.9362,-0.93662,-0.93689,-0.93677,-0.93578,-0.93149,-0.93354,-0.92995,-0.92661,-0.92511,-0.92426,-0.92301,-0.92201,-0.92119,-0.92091,-0.91995,-0.91858,-0.91811,-0.91807,-0.91758,-0.91747,-0.91816,-0.91822,-0.91817,-0.9188,-0.9197,-0.92057,-0.92148,-0.92154
-0.89928,-0.89887,-0.89889,-0.89829,-0.89736,-0.89673,-0.89604,-0.89421,-0.89375,-0.8933,-0.89141,-0.88867,-0.88402,-0.88325,-0.88075,-0.87732,-0.87706,-0.87691,-0.87722,-0.87642,-0.87623,-0.87545,-0.87511,-0.87459,-0.8737,-0.87261,-0.87118,-0.86995,-0.86959,-0.86954,-0.86914,-0.86898,-0.86832,-0.86795,-0.86716,-0.86702,-0.86734,-0.86768,-0.86833,-0.86804,-0.86848,-0.86931,-0.87243,-0.88369,-0.88228,-0.8882,-0.89224,-0.89282
-0.9106,-0.91068,-0.91063,-0.91062,-0.91057,-0.91058,-0.91063,-0.91063,-0.91138,-0.91312,-0.9168,-0.92446,-0.92889,-0.93116,-0.93729,-0.94474,-0.94342,-0.94551,-0.94789,-0.94708,-0.94756,-0.94734,-0.9482,-0.94872,-0.9494,-0.95077,-0.95046,-0.9505,-0.94944,-0.94914,-0.94895,-0.94831,-0.94841,-0.94847,-0.9483,-0.94809,-0.94751,-0.94645,-0.94115,-0.9425,-0.93858,-0.93532,-0.93123,-0.92573,-0.92004,-0.91184,-0.90774,-0.90424
-0.91873,-0.91904,-0.91751,-0.91697,-0.91685,-0.91664,-0.91616,-0.91551,-0.91484,-0.91421,-0.91488,-0.9154,-0.91646,-0.91748,-0.91844,-0.91839,-0.91802,-0.91804,-0.91763,-0.91676,-0.91623,-0.91523,-0.91556,-0.9147,-0.91441,-0.91428,-0.9143,-0.91432,-0.91381,-0.91332,-0.91242,-0.91179,-0.91191,-0.91213,-0.91245,-0.9128,-0.91276,-0.91283,-0.91235,-0.91173,-0.91094,-0.91062,-0.91001,-0.91008,-0.91054,-0.91135,-0.91307,-0.91242
-0.90258,-0.90055,-0.89869,-0.89896,-0.89744,-0.89593,-0.89492,-0.89328,-0.88554,-0.88516,-0.8781,-0.87463,-0.87508,-0.87492,-0.87482,-0.87469,-0.87437,-0.87358,-0.87233,-0.86964,-0.8699,-0.86785,-0.86871,-0.86718,-0.86689,-0.86701,-0.86721,-0.867,-0.86678,-0.86586,-0.86477,-0.86419,-0.86416,-0.86432,-0.86468,-0.86521,-0.86614,-0.86582,-0.86701,-0.86695,-0.86678,-0.86711,-0.86739,-0.86923,-0.87199,-0.87405,-0.87701,-0.87895
-0.91451,-0.91445,-0.9144,-0.91481,-0.91527,-0.91525,-0.91526,-0.91529,-0.91518,-0.91498,-0.9147,-0.91447,-0.91433,-0.91419,-0.91408,-0.91399,-0.91392,-0.91374,-0.91345,-0.9132,-0.9131,-0.91297,-0.91288,-0.91291,-0.91278,-0.91269,-0.91259,-0.91243,-0.91211,-0.91186,-0.91167,-0.91178,-0.91189,-0.91201,-0.91214,-0.91227,-0.91212,-0.91209,-0.91189,-0.91203,-0.91207,-0.91259,-0.91334,-0.91577,-0.91837,-0.91866,-0.92036,-0.92176
-0.90388,-0.90392,-0.904,-0.90402,-0.90425,-0.90424,-0.90507,-0.90557,-0.90576,-0.90578,-0.90584,-0.90604,-0.90617,-0.9062,-0.9062,-0.90624,-0.90624,-0.90632,-0.90634,-0.90641,-0.90651,-0.9065,-0.90658,-0.9067,-0.90663,-0.90672,-0.90676,-0.90679,-0.90688,-0.907,-0.90712,-0.90722,-0.90731,-0.90742,-0.90741,-0.90751,-0.90777,-0.9081,-0.9082,-0.90856,-0.90889,-0.90921,-0.91061,-0.91214,-0.91257,-0.91243,-0.91222,-0.91117
-0.91598,-0.91562,-0.91545,-0.91546,-0.91557,-0.91521,-0.915,-0.91418,-0.91269,-0.91369,-0.9136,-0.91536,-0.91561,-0.91693,-0.91718,-0.9168,-0.91755,-0.91788,-0.91757,-0.9171,-0.91666,-0.91593,-0.91613,-0.91651,-0.91596,-0.91619,-0.9163,-0.91609,-0.91504,-0.91436,-0.91287,-0.91333,-0.91254,-0.91274,-0.91323,-0.91495,-0.91466,-0.91456,-0.91352,-0.91223,-0.91095,-0.91032,-0.90987,-0.91162,-0.91214,-0.91435,-0.91437,-0.91491
-0.31899,-0.32421,-0.33596,-0.31118,-0.27743,-0.24166,-0.23,-0.23119,-0.21556,-0.21974,-0.24189,-0.27541,-0.30988,-0.32194,-0.32092,-0.31544,-0.31962,-0.34701,-0.36067,-0.40355,-0.44656,-0.46149,-0.45793,-0.43739,-0.42484,-0.41977,-0.41119,-0.41471,-0.40745,-0.40731,-0.4131,-0.41819,-0.43852,-0.45833,-0.49657,-0.57574,-0.63911,-0.68078,-0.69542,-0.68187,-0.65407,-0.61149,-0.58898,-0.55852,-0.53414,-0.52342,-0.51805,-0.51566
-0.90601,-0.90621,-0.90632,-0.90654,-0.90666,-0.90676,-0.90682,-0.90687,-0.90691,-0.90693,-0.90694,-0.90695,-0.90696,-0.90696,-0.90697,-0.90697,-0.90698,-0.90698,-0.90698,-0.90698,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699,-0.90699
-0.9126,-0.91106,-0.90949,-0.90927,-0.90896,-0.90421,-0.90443,-0.90564,-0.90147,-0.89972,-0.90089,-0.90751,-0.91507,-0.91871,-0.92182,-0.92133,-0.91745,-0.91199,-0.89643,-0.89596,-0.8936,-0.89626,-0.89606,-0.8995,-0.90148,-0.90028,-0.89791,-0.89612,-0.90065,-0.90529,-0.90935,-0.91596,-0.91662,-0.91087,-0.90949,-0.90786,-0.90447,-0.90083,-0.89501,-0.89342,-0.89702,-0.89891,-0.89987,-0.9022,-0.90599,-0.90929,-0.90987,-0.90963
