0.99338,0.99338,0.99339,0.99339,0.99339,0.99339,0.99339,0.99339,0.99341,0.99342,0.99344,0.99347,0.99347,0.99349,0.99352,0.99356,0.99358,0.9937,0.99369,0.99375,0.99384,0.99393,0.99393,0.99399,0.99399,0.99401,0.99413,0.99441,0.99482,0.99505,0.99625,0.99722,0.99728,0.99779,0.99806,0.99853,0.99877,0.99899,0.9992,0.99935,0.99948,0.9996,0.99969,0.99983,0.99985,0.99989,0.99995,0.99994,0.99997,0.99998,0.99997,0.99998,0.99998,1,1,0.99998,0.99997,0.99997,0.99992,0.99988,0.99972,0.99966,0.99945,0.99905,0.99879,0.99882,0.99842,0.99837,0.99816,0.99777,0.99747,0.99734,0.99702,0.9966,0.99628,0.99605,0.99608,0.9961,0.99588,0.99574,0.99568,0.9957,0.99559,0.99562,0.99554,0.99556,0.99554,0.99554,0.99554,0.99556,0.99559,0.99562,0.9957,0.99576,0.99581,0.99585,0.99587,0.99585,0.99584,0.99588
-0.56112,-0.56126,-0.56218,-0.56231,-0.56232,-0.56238,-0.56262,-0.5634,-0.56395,-0.56434,-0.5643,-0.56491,-0.56487,-0.56517,-0.56512,-0.56516,-0.56517,-0.56523,-0.56526,-0.5652,-0.5647,-0.56427,-0.56226,-0.56317,-0.56213,-0.56076,-0.56002,-0.56203,-0.56514,-0.56725,-0.5719,-0.5716,-0.57029,-0.56786,-0.57036,-0.57168,-0.57261,-0.58041,-0.57443,-0.5711,-0.57171,-0.5685,-0.56525,-0.56365,-0.56202,-0.55791,-0.55449,-0.55168,-0.54964,-0.54694,-0.54518,-0.54469,-0.54553,-0.54668,-0.54768,-0.54889,-0.55291,-0.55317,-0.55097,-0.5514,-0.55078,-0.54973,-0.54957,-0.54908,-0.54829,-0.54868,-0.54817,-0.54771,-0.54747,-0.54757,-0.54803,-0.54897,-0.55082,-0.55201,-0.55429,-0.55759,-0.55724,-0.55904,-0.56063,-0.56162,-0.5623,-0.56393,-0.5642,-0.56406,-0.56433,-0.56461,-0.56452,-0.56454,-0.5645,-0.5645,-0.56451,-0.56453,-0.56445,-0.56436,-0.56428,-0.56419,-0.56428,-0.56437,-0.56439,-0.56456
-0.53603,-0.53603,-0.53606,-0.53606,-0.53608,-0.53609,-0.53612,-0.53618,-0.53618,-0.53621,-0.53621,-0.53621,-0.5362,-0.53618,-0.53615,-0.53609,-0.53603,-0.53606,-0.53599,-0.53597,-0.53589,-0.53588,-0.53564,-0.53519,-0.53467,-0.53419,-0.5344,-0.53369,-0.5324,-0.53139,-0.52753,-0.52586,-0.52276,-0.52005,-0.519,-0.51868,-0.51899,-0.52239,-0.52221,-0.52221,-0.52384,-0.52489,-0.527,-0.52728,-0.52832,-0.52961,-0.53128,-0.53234,-0.53224,-0.53273,-0.53318,-0.53391,-0.53428,-0.53472,-0.53538,-0.53507,-0.53542,-0.53537,-0.53541,-0.5354,-0.53548,-0.53554,-0.53558,-0.53558,-0.53557,-0.5356,-0.53563,-0.53565,-0.53568,-0.53573,-0.53592,-0.53592,-0.536,-0.53603,-0.53599,-0.53588,-0.53583,-0.53571,-0.53571,-0.53567,-0.53566,-0.53569,-0.53568,-0.53564,-0.53568,-0.53568,-0.53561,-0.53561,-0.53558,-0.5356,-0.53567,-0.5357,-0.53585,-0.53614,-0.53601,-0.53616,-0.53615,-0.53613,-0.53627,-0.53631
-0.53358,-0.53332,-0.5333,-0.53312,-0.53309,-0.53303,-0.53298,-0.53293,-0.53288,-0.53281,-0.53276,-0.53275,-0.53276,-0.53278,-0.53278,-0.5328,-0.53282,-0.53284,-0.53287,-0.53294,-0.53297,-0.53302,-0.53316,-0.53322,-0.53344,-0.5339,-0.53531,-0.53567,-0.53597,-0.53684,-0.53726,-0.53795,-0.5379,-0.53837,-0.53876,-0.53879,-0.53897,-0.53902,-0.53955,-0.53994,-0.54,-0.53991,-0.54002,-0.54001,-0.54002,-0.54007,-0.54013,-0.54018,-0.54029,-0.5403,-0.54034,-0.54028,-0.5401,-0.53969,-0.53939,-0.53916,-0.53879,-0.53815,-0.53724,-0.53599,-0.53635,-0.53594,-0.53532,-0.53498,-0.53472,-0.53461,-0.53438,-0.5342,-0.53426,-0.53432,-0.53426,-0.53432,-0.53442,-0.53453,-0.53473,-0.53475,-0.53483,-0.5349,-0.53496,-0.53501,-0.53506,-0.53508,-0.53511,-0.53512,-0.53519,-0.53524,-0.53527,-0.53526,-0.53528,-0.53528,-0.53526,-0.53524,-0.53518,-0.53519,-0.5351,-0.535,-0.53499,-0.535,-0.535,-0.53494
-0.61531,-0.61546,-0.61568,-0.61571,-0.61597,-0.61631,-0.61662,-0.61669,-0.61666,-0.61685,-0.61706,-0.61722,-0.61743,-0.61743,-0.61736,-0.61726,-0.61717,-0.61704,-0.61684,-0.61657,-0.6165,-0.61663,-0.61646,-0.61631,-0.61609,-0.61571,-0.61384,-0.61122,-0.60992,-0.60922,-0.60819,-0.60749,-0.60649,-0.6077,-0.60751,-0.60706,-0.6073,-0.60071,-0.60623,-0.61091,-0.61157,-0.61279,-0.61352,-0.61401,-0.6182,-0.61595,-0.61914,-0.6209,-0.62215,-0.62262,-0.622,-0.62275,-0.62255,-0.62212,-0.62196,-0.62165,-0.6214,-0.62145,-0.6225,-0.62353,-0.62381,-0.62476,-0.6285,-0.62787,-0.62837,-0.62904,-0.62834,-0.6278,-0.62572,-0.62313,-0.6216,-0.62017,-0.61672,-0.61454,-0.61633,-0.61197,-0.61424,-0.61404,-0.61361,-0.61184,-0.6107,-0.60949,-0.60861,-0.60829,-0.6081,-0.60729,-0.60649,-0.60651,-0.6063,-0.60622,-0.60616,-0.60612,-0.60605,-0.60601,-0.60586,-0.60568,-0.60552,-0.60545,-0.60549,-0.6055
-0.58629,-0.58626,-0.58577,-0.58585,-0.58512,-0.58453,-0.5841,-0.5837,-0.58338,-0.58333,-0.58334,-0.58334,-0.58326,-0.58311,-0.58286,-0.58257,-0.58223,-0.58169,-0.58171,-0.58077,-0.58088,-0.58007,-0.58034,-0.57979,-0.57923,-0.57883,-0.57717,-0.5741,-0.57233,-0.57146,-0.56821,-0.56633,-0.56549,-0.56483,-0.56395,-0.56208,-0.5625,-0.55812,-0.5633,-0.55982,-0.56207,-0.56276,-0.56344,-0.60094,-0.64255,-0.63281,-0.61952,-0.6088,-0.60711,-0.60345,-0.60137,-0.59803,-0.59443,-0.58741,-0.59283,-0.58902,-0.5872,-0.5877,-0.58921,-0.59064,-0.59073,-0.59147,-0.5917,-0.59201,-0.59213,-0.59192,-0.5917,-0.59136,-0.59052,-0.58947,-0.58825,-0.58852,-0.58711,-0.58466,-0.58366,-0.58075,-0.57719,-0.57437,-0.57462,-0.57191,-0.56939,-0.56735,-0.56569,-0.56432,-0.56318,-0.56297,-0.5623,-0.56246,-0.56258,-0.56274,-0.56206,-0.56164,-0.56145,-0.56138,-0.56141,-0.56144,-0.56145,-0.5615,-0.56156,-0.56161
-0.54491,-0.5449,-0.54487,-0.54486,-0.54482,-0.54481,-0.54481,-0.54477,-0.54476,-0.54477,-0.54478,-0.54479,-0.5448,-0.54476,-0.54474,-0.5447,-0.54462,-0.54455,-0.54449,-0.54449,-0.54449,-0.54445,-0.54441,-0.54439,-0.54443,-0.54458,-0.5447,-0.54495,-0.54487,-0.5448,-0.54498,-0.54498,-0.54493,-0.54491,-0.54485,-0.54487,-0.54487,-0.54496,-0.54468,-0.54477,-0.54435,-0.54384,-0.54341,-0.54096,-0.54228,-0.54117,-0.54134,-0.54148,-0.54126,-0.54117,-0.54113,-0.54137,-0.54199,-0.54274,-0.54325,-0.54317,-0.54324,-0.54325,-0.54327,-0.54334,-0.54328,-0.54319,-0.54318,-0.54313,-0.54315,-0.54318,-0.5433,-0.54349,-0.54368,-0.54388,-0.54403,-0.54411,-0.54411,-0.54409,-0.54407,-0.54405,-0.54402,-0.54399,-0.54396,-0.54395,-0.54395,-0.54395,-0.54395,-0.54396,-0.54397,-0.54398,-0.54398,-0.54398,-0.54399,-0.544,-0.54402,-0.54404,-0.54406,-0.54405,-0.54404,-0.54403,-0.54406,-0.54406,-0.54408,-0.5441
-0.54065,-0.54064,-0.54064,-0.54065,-0.54065,-0.54065,-0.54066,-0.54066,-0.54066,-0.54067,-0.54067,-0.54069,-0.54069,-0.54072,-0.54072,-0.54072,-0.54072,-0.54072,-0.54072,-0.54072,-0.54073,-0.54074,-0.54075,-0.54076,-0.54061,-0.54061,-0.5407,-0.54059,-0.5407,-0.541,-0.54094,-0.54099,-0.54183,-0.54182,-0.54203,-0.54195,-0.54188,-0.54176,-0.54173,-0.5416,-0.54176,-0.54202,-0.54196,-0.54153,-0.5416,-0.54157,-0.54157,-0.54162,-0.54176,-0.54174,-0.54186,-0.54202,-0.54214,-0.54226,-0.5425,-0.54238,-0.54239,-0.54241,-0.54232,-0.54214,-0.54191,-0.5417,-0.54102,-0.54139,-0.54114,-0.54108,-0.54091,-0.54089,-0.54083,-0.54076,-0.54072,-0.54067,-0.54065,-0.54064,-0.54062,-0.54061,-0.5406,-0.54057,-0.54055,-0.54051,-0.54052,-0.54047,-0.54044,-0.54042,-0.54039,-0.54037,-0.54036,-0.54036,-0.54037,-0.54037,-0.54037,-0.54037,-0.54036,-0.54034,-0.54029,-0.54032,-0.54033,-0.5403,-0.54028,-0.54029
-0.61948,-0.61965,-0.61985,-0.61989,-0.62001,-0.62015,-0.62048,-0.62078,-0.62103,-0.62121,-0.62134,-0.62145,-0.62157,-0.62169,-0.62175,-0.62177,-0.62178,-0.62175,-0.62171,-0.6216,-0.62149,-0.62151,-0.62146,-0.62132,-0.62075,-0.61971,-0.61819,-0.61683,-0.61551,-0.61445,-0.45693,-0.45491,-0.45331,-0.45126,-0.45128,-0.45158,-0.45119,-0.61719,-0.45076,-0.44314,-0.44256,-0.44248,-0.44225,-0.44126,-0.43372,-0.43122,-0.43002,-0.42787,-0.42668,-0.42623,-0.42641,-0.64392,-0.63636,-0.63384,-0.63366,-0.63247,-0.63211,-0.63271,-0.63422,-0.63529,-0.63618,-0.63764,-0.63896,-0.63829,-0.63849,-0.63829,-0.63741,-0.6371,-0.63559,-0.63401,-0.63216,-0.6293,-0.62997,-0.62996,-0.62757,-0.62115,-0.62214,-0.62104,-0.61822,-0.61595,-0.6144,-0.61144,-0.61382,-0.61445,-0.615,-0.61566,-0.61658,-0.61491,-0.61506,-0.61472,-0.6144,-0.61429,-0.614,-0.61391,-0.61386,-0.6138,-0.61373,-0.61373,-0.61347,-0.61318
-0.51932,-0.51926,-0.51921,-0.5192,-0.51916,-0.51911,-0.51897,-0.51874,-0.51873,-0.51878,-0.51865,-0.51857,-0.51859,-0.51863,-0.51866,-0.51871,-0.51872,-0.51874,-0.51873,-0.51876,-0.49955,-0.44966,-0.38938,-0.33963,-0.29581,-0.28061,-0.28853,-0.31477,-0.35517,-0.3884,-0.40078,-0.40547,-0.41657,-0.41025,-0.42367,-0.45305,-0.48628,-0.49476,-0.5044,-0.50951,-0.51136,-0.50478,-0.50986,-0.51886,-0.5373,-0.55131,-0.55659,-0.53992,-0.52586,-0.52721,-0.5277,-0.52293,-0.52679,-0.54101,-0.53348,-0.51178,-0.46637,-0.44843,-0.44943,-0.42955,-0.38864,-0.33861,-0.31365,-0.31531,-0.32343,-0.33497,-0.33396,-0.34654,-0.35239,-0.35682,-0.39176,-0.43467,-0.4591,-0.48488,-0.4883,-0.49439,-0.50565,-0.50739,-0.51498,-0.51522,-0.51859,-0.52817,-0.52881,-0.53507,-0.53198,-0.5346,-0.53665,-0.53855,-0.54026,-0.54017,-0.54133,-0.54186,-0.54214,-0.54226,-0.54232,-0.54233,-0.54232,-0.54234,-0.54234,-0.54232
