0.98006,0.98029,0.98043,0.9807,0.98198,0.98205,0.98305,0.98385,0.98455,0.98735,0.99066,0.99312,0.99532,0.99705,0.99838,0.9993,0.99996,1,1,0.99992,0.99986,0.99983,0.99977,0.99977,0.99969,0.99965,0.99962,0.99958,0.99955,0.99955,0.99952,0.99944,0.99949,0.99949,0.99954,0.99961,0.99968,0.99975,0.9998,0.99987,0.99986,0.99979,0.99969,0.99941,0.99899,0.99892,0.99795,0.99761,0.99676,0.99572,0.99447,0.99256,0.99208,0.99128
-0.45346,-0.45451,-0.45419,-0.4532,-0.44561,-0.44298,-0.44342,-0.44549,-0.45318,-0.46073,-0.48906,-0.48586,-0.48741,-0.48854,-0.489,-0.48713,-0.48829,-0.48836,-0.48787,-0.48749,-0.48722,-0.48749,-0.48789,-0.49121,-0.49523,-0.49438,-0.49693,-0.49455,-0.49574,-0.49925,-0.47328,-0.44732,-0.43475,-0.43207,-0.42453,-0.42693,-0.42632,-0.42704,-0.42822,-0.4286,-0.43036,-0.43007,-0.42961,-0.42707,-0.42707,-0.42599,-0.42485,-0.42444,-0.4247,-0.42735,-0.42958,-0.43239,-0.44152,-0.44127
-0.40614,-0.40644,-0.40635,-0.40645,-0.40648,-0.40667,-0.40713,-0.40661,-0.4059,-0.3988,-0.40162,-0.40524,-0.40508,-0.40509,-0.40622,-0.40845,-0.40876,-0.40814,-0.4082,-0.40793,-0.40757,-0.40748,-0.40724,-0.40695,-0.40664,-0.40628,-0.40596,-0.40477,-0.40564,-0.40526,-0.40618,-0.40769,-0.40805,-0.40829,-0.4084,-0.40865,-0.40891,-0.40887,-0.40889,-0.40883,-0.40875,-0.40863,-0.40851,-0.40838,-0.40825,-0.40827,-0.40801,-0.40798,-0.40765,-0.40762,-0.40758,-0.40758,-0.40745,-0.40734
-0.39219,-0.39217,-0.39239,-0.39287,-0.39285,-0.39359,-0.39428,-0.39637,-0.39776,-0.39994,-0.40339,-0.40595,-0.4096,-0.41045,-0.41246,-0.4129,-0.41332,-0.41341,-0.41328,-0.4131,-0.41327,-0.4132,-0.41316,-0.41246,-0.41268,-0.41067,-0.4112,-0.41044,-0.40997,-0.40955,-0.40978,-0.40942,-0.40907,-0.40833,-0.40819,-0.40778,-0.40707,-0.40676,-0.4061,-0.40529,-0.40479,-0.40481,-0.40452,-0.40423,-0.40405,-0.40378,-0.40352,-0.40304,-0.40278,-0.40288,-0.40241,-0.40236,-0.40216,-0.40201
-0.48478,-0.48476,-0.48474,-0.48466,-0.48431,-0.48328,-0.48158,-0.47166,-0.4649,-0.46007,-0.44258,-0.42928,-0.42819,-0.42784,-0.42659,-0.42708,-0.42739,-0.42978,-0.42839,-0.42668,-0.42888,-0.42856,-0.42909,-0.42846,-0.42796,-0.42487,-0.42201,-0.42083,-0.42104,-0.41657,-0.43367,-0.45157,-0.46057,-0.46128,-0.46527,-0.46382,-0.46454,-0.46461,-0.46401,-0.46441,-0.46453,-0.46609,-0.46785,-0.47395,-0.47472,-0.47772,-0.47797,-0.47974,-0.48102,-0.48183,-0.48293,-0.48361,-0.48352,-0.48542
-0.70236,-0.69953,-0.69816,-0.69918,-0.69607,-0.69794,-0.69653,-0.68877,-0.68906,-0.67048,-0.65203,-0.64875,-0.64846,-0.65029,-0.65141,-0.65258,-0.65361,-0.65427,-0.65466,-0.65565,-0.66049,-0.66282,-0.67007,-0.6874,-0.70932,-0.73981,-0.7484,-0.74257,-0.75208,-0.76178,-0.74936,-0.73581,-0.71174,-0.71472,-0.703,-0.69985,-0.69458,-0.69406,-0.69155,-0.68678,-0.68733,-0.68388,-0.68184,-0.6838,-0.6876,-0.68811,-0.69227,-0.69991,-0.69984,-0.70044,-0.69214,-0.68739,-0.67952,-0.67281
-0.40696,-0.40696,-0.40696,-0.40695,-0.40695,-0.40695,-0.40694,-0.40693,-0.40693,-0.40692,-0.4069,-0.40689,-0.40688,-0.40688,-0.40687,-0.40686,-0.40686,-0.40685,-0.40685,-0.40685,-0.40684,-0.40684,-0.40684,-0.40684,-0.40684,-0.40684,-0.40684,-0.40684,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683,-0.40683
-0.40473,-0.40456,-0.40479,-0.40468,-0.40495,-0.4046,-0.40359,-0.40257,-0.40276,-0.36042,-0.34229,-0.32903,-0.30542,-0.27648,-0.31696,-0.33159,-0.28569,-0.27693,-0.27016,-0.27066,-0.25505,-0.23462,-0.20775,-0.15585,-0.14865,-0.24844,-0.26618,-0.30759,-0.33031,-0.35118,-0.3667,-0.31304,-0.25256,-0.21512,-0.1776,-0.17352,-0.17925,-0.18209,-0.18403,-0.18686,-0.18795,-0.19078,-0.19178,-0.16097,-0.1396,-0.10516,-0.23196,-0.098926,-0.1312,-0.14409,-0.24967,-0.25793,-0.29839,-0.32752
-0.47923,-0.47933,-0.47933,-0.47943,-0.47906,-0.47679,-0.47349,-0.47,-0.46048,-0.35337,-0.43261,-0.42415,-0.42139,-0.42076,-0.42239,-0.42682,-0.43488,-0.43542,-0.43725,-0.43748,-0.43747,-0.43744,-0.43676,-0.43412,-0.43075,-0.42783,-0.42317,-0.42206,-0.4184,-0.41845,-0.35477,-0.34937,-0.34384,-0.33791,-0.33499,-0.33291,-0.33387,-0.33364,-0.33496,-0.33441,-0.33501,-0.33423,-0.3331,-0.33225,-0.33126,-0.33024,-0.32914,-0.32772,-0.32707,-0.3267,-0.32648,-0.32636,-0.32625,-0.32603
-0.34005,-0.2986,-0.25661,-0.19398,-0.10758,-0.068509,-0.032309,-0.038598,-0.081846,-0.20039,-0.25741,-0.30932,-0.3497,-0.36224,-0.39342,-0.40759,-0.43099,-0.45942,-0.48825,-0.52293,-0.5474,-0.57114,-0.56939,-0.54891,-0.54224,-0.54596,-0.56067,-0.57761,-0.58377,-0.58096,-0.55003,-0.54287,-0.51084,-0.48772,-0.485,-0.49593,-0.50628,-0.50888,-0.47978,-0.41929,-0.35718,-0.3533,-0.35255,-0.34876,-0.34339,-0.32831,-0.30753,-0.28294,-0.27468,-0.29643,-0.32211,-0.34511,-0.34311,-0.34757
