-0.55191,-0.552,-0.55207,-0.55209,-0.55212,-0.55215,-0.55217,-0.55219,-0.5522,-0.55221,-0.55222,-0.55222,-0.55222,-0.55223,-0.55223,-0.55223,-0.55223,-0.55223,-0.55223,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55306
-0.554,-0.55398,-0.55337,-0.53766,-0.94558,-0.7829,-0.38102,-0.92374,-0.39596,-0.33262,-0.42467,-0.58438,-0.47628,-0.51815,-0.82281,-1,-0.74577,-0.76665,-0.95328,-0.51773,-0.80637,-0.47396,-0.7106,-0.47753,-0.58663,-0.82033,-0.69323,-0.68522,-0.68349,-0.68529,-0.65512,-0.62209,-0.60017,-0.57848,-0.56755,-0.56291,-0.56188,-0.56169
-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224
-0.63297,-0.63263,-0.63201,-0.63008,-0.62825,-0.62517,-0.62284,-0.61942,-0.61196,-0.6085,-0.60715,-0.60212,-0.59522,-0.595,-0.59204,-0.59008,-0.5865,-0.58635,-0.5852,-0.58381,-0.58252,-0.582,-0.58178,-0.58182,-0.58227,-0.58466,-0.58485,-0.58704,-0.5895,-0.59518,-0.59846,-0.59935,-0.60192,-0.60324,-0.60458,-0.60452,-0.60587,-0.60741
-0.5516,-0.55161,-0.5516,-0.55166,-0.55171,-0.55174,-0.55189,-0.55198,-0.5521,-0.55222,-0.55235,-0.55244,-0.55264,-0.55253,-0.55245,-0.55237,-0.5524,-0.5524,-0.55231,-0.55214,-0.55203,-0.55192,-0.55168,-0.55132,-0.5513,-0.55072,-0.55106,-0.55105,-0.55077,-0.55061,-0.55046,-0.55038,-0.55037,-0.55044,-0.55045,-0.55057,-0.55065,-0.55076
-0.53871,-0.54061,-0.54176,-0.54201,-0.5435,-0.54537,-0.54791,-0.55158,-0.54856,-0.54645,-0.54342,-0.53649,-0.53899,-0.54957,-0.55338,-0.55867,-0.56147,-0.56645,-0.55208,-0.54724,-0.54238,-0.53819,-0.55165,-0.55803,-0.55835,-0.55032,-0.54658,-0.55006,-0.55265,-0.5536,-0.55463,-0.55586,-0.55807,-0.55964,-0.5605,-0.55997,-0.55826,-0.5562
-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224,-0.55224
-0.50929,-0.50614,-0.50051,-0.50098,-0.49787,-0.49782,-0.49731,-0.49708,-0.49787,-0.49809,-0.49832,-0.49861,-0.49982,-0.49932,-0.50038,-0.50146,-0.50343,-0.50588,-0.50862,-0.51029,-0.51086,-0.51112,-0.51135,-0.51146,-0.51136,-0.5112,-0.51106,-0.51067,-0.51009,-0.50909,-0.50767,-0.5067,-0.50647,-0.50909,-0.51274,-0.51708,-0.51858,-0.52063
-0.55074,-0.55091,-0.55117,-0.55119,-0.55126,-0.55141,-0.55138,-0.55148,-0.55159,-0.55171,-0.5517,-0.55198,-0.55222,-0.55238,-0.55238,-0.55238,-0.55248,-0.55245,-0.55234,-0.55235,-0.55224,-0.55214,-0.55206,-0.55188,-0.55187,-0.55189,-0.55184,-0.55182,-0.55178,-0.55172,-0.55165,-0.55163,-0.55147,-0.55145,-0.55124,-0.55104,-0.55073,-0.55044
-0.51212,-0.51202,-0.5137,-0.51343,-0.51381,-0.51433,-0.51511,-0.51576,-0.51645,-0.51371,-0.51609,-0.5102,-0.50918,-0.51148,-0.51371,-0.51538,-0.51666,-0.51902,-0.5211,-0.52255,-0.52342,-0.52577,-0.52669,-0.52821,-0.52726,-0.52862,-0.52777,-0.5279,-0.52763,-0.52762,-0.52763,-0.5276,-0.52787,-0.5283,-0.52842,-0.52805,-0.52706,-0.52566
