0.99907,0.99911,0.99904,0.99902,0.99905,0.99911,0.99917,0.99973,0.9994,0.99947,0.99971,0.99994,0.99992,1,0.99998,0.99989,0.99968,0.99964,0.9995,0.99935,0.99923,0.9991,0.99898,0.99827,0.99839,0.99814,0.99794,0.99754,0.99782,0.99784,0.99763,0.99745,0.99718,0.99695,0.99698,0.99701,0.99701,0.997,0.99679,0.99637,0.99623,0.9962,0.99625,0.99632,0.99628,0.9964,0.9965,0.99673,0.99733,0.99791,0.99862,0.99922,0.99965
-0.50708,-0.50688,-0.50759,-0.50717,-0.50738,-0.5076,-0.50801,-0.50826,-0.50851,-0.50902,-0.50896,-0.50878,-0.50967,-0.50902,-0.50903,-0.50897,-0.50872,-0.50885,-0.50883,-0.50902,-0.50975,-0.50946,-0.50993,-0.50963,-0.50922,-0.50969,-0.50975,-0.51,-0.51056,-0.51033,-0.51081,-0.51084,-0.51091,-0.51118,-0.51156,-0.51155,-0.51138,-0.51119,-0.51091,-0.51086,-0.51065,-0.51014,-0.5098,-0.50933,-0.50837,-0.50852,-0.50779,-0.50736,-0.50626,-0.50327,-0.50328,-0.50172,-0.50361
-0.52217,-0.52222,-0.52188,-0.52191,-0.52127,-0.51959,-0.52038,-0.51833,-0.51928,-0.51768,-0.51624,-0.51576,-0.51365,-0.51162,-0.50909,-0.50964,-0.50977,-0.50523,-0.5009,-0.49571,-0.49517,-0.49361,-0.4919,-0.49174,-0.49089,-0.49093,-0.4906,-0.49037,-0.49026,-0.49032,-0.49037,-0.49041,-0.49044,-0.49041,-0.49029,-0.49027,-0.49023,-0.49012,-0.49013,-0.49005,-0.49002,-0.49003,-0.49,-0.48999,-0.48983,-0.48986,-0.48999,-0.49004,-0.49036,-0.49044,-0.4908,-0.4914,-0.49193
-0.48743,-0.48741,-0.48728,-0.4873,-0.48725,-0.48729,-0.48735,-0.48829,-0.4886,-0.48917,-0.49045,-0.49116,-0.4924,-0.49367,-0.49507,-0.49655,-0.4985,-0.49993,-0.50044,-0.50042,-0.5007,-0.50124,-0.50165,-0.50205,-0.50234,-0.50291,-0.50309,-0.50307,-0.50312,-0.50314,-0.50317,-0.5032,-0.50323,-0.50329,-0.50332,-0.50341,-0.5036,-0.50356,-0.50382,-0.50407,-0.50427,-0.50424,-0.50437,-0.50441,-0.50431,-0.50373,-0.50346,-0.50296,-0.50205,-0.50133,-0.50039,-0.49956,-0.4989
-0.49147,-0.49155,-0.49174,-0.49213,-0.49327,-0.49694,-0.49942,-0.49741,-0.49995,-0.50204,-0.50334,-0.50393,-0.50411,-0.50406,-0.50392,-0.50361,-0.50307,-0.50276,-0.5026,-0.50199,-0.50186,-0.50192,-0.50126,-0.50027,-0.49921,-0.49827,-0.49748,-0.49746,-0.4977,-0.49739,-0.49725,-0.49722,-0.49708,-0.49704,-0.49699,-0.49689,-0.49673,-0.49662,-0.49655,-0.49654,-0.49651,-0.49636,-0.49635,-0.49633,-0.49623,-0.49639,-0.49652,-0.49685,-0.49771,-0.49862,-0.49966,-0.50052,-0.50031
-0.65942,-0.7134,-0.76287,-0.78321,-0.78953,-0.79999,-0.80131,-0.7988,-0.79957,-0.80754,-0.81169,-0.82774,-0.854,-0.883,-0.90912,-0.91485,-0.90233,-0.91045,-0.91045,-0.92131,-0.93147,-0.93614,-0.96665,-1,-0.99548,-0.98577,-0.98447,-0.97924,-0.97427,-0.97774,-0.95881,-0.93169,-0.91824,-0.92545,-0.92419,-0.95877,-0.98966,-0.97837,-0.96126,-0.96114,-0.94949,-0.97402,-0.98465,-0.98133,-0.97243,-0.96779,-0.96072,-0.96812,-0.97442,-0.97348,-0.95658,-0.95355,-0.92809
-0.50697,-0.50322,-0.50131,-0.4996,-0.49821,-0.49763,-0.49709,-0.49666,-0.49634,-0.49614,-0.49602,-0.4959,-0.49584,-0.49578,-0.49575,-0.49574,-0.49574,-0.49571,-0.49569,-0.49568,-0.49567,-0.49567,-0.49566,-0.49566,-0.49565,-0.49565,-0.49565,-0.49565,-0.49565,-0.49565,-0.49565,-0.49565,-0.49565,-0.49565,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564
-0.49341,-0.49359,-0.49413,-0.49112,-0.4904,-0.49065,-0.4886,-0.46596,-0.45502,-0.47224,-0.47616,-0.52628,-0.54366,-0.61106,-0.59551,-0.58119,-0.57027,-0.54105,-0.59548,-0.62283,-0.65133,-0.66586,-0.6756,-0.67013,-0.63108,-0.62942,-0.60329,-0.60767,-0.63114,-0.6283,-0.58951,-0.57737,-0.5616,-0.56883,-0.58474,-0.63388,-0.62752,-0.61479,-0.60867,-0.63901,-0.65178,-0.67774,-0.67155,-0.62466,-0.62491,-0.59396,-0.58553,-0.62109,-0.63097,-0.62421,-0.63572,-0.58972,-0.52747
-0.49347,-0.49353,-0.49377,-0.49425,-0.49535,-0.49562,-0.49714,-0.49902,-0.50056,-0.50426,-0.50498,-0.50383,-0.50421,-0.50426,-0.50377,-0.50242,-0.50234,-0.50111,-0.4996,-0.50081,-0.49863,-0.49764,-0.49749,-0.4975,-0.49747,-0.49658,-0.49672,-0.49591,-0.49544,-0.49549,-0.49537,-0.4953,-0.49525,-0.4951,-0.49505,-0.49498,-0.4949,-0.49479,-0.49463,-0.49464,-0.4946,-0.4946,-0.49462,-0.49461,-0.49462,-0.49475,-0.49508,-0.49532,-0.49623,-0.49793,-0.4978,-0.49947,-0.49917
-0.50121,-0.50248,-0.37823,-0.32017,-0.2369,-0.17155,-0.12618,-0.088292,-0.066769,-0.059819,-0.056307,-0.060795,-0.064637,-0.059309,-0.050108,-0.050604,-0.050574,-0.038266,-0.050874,-0.037771,-0.034304,-0.02773,-0.034109,-0.0061013,0.020405,0.026289,0.035309,0.028405,0.031617,0.017268,0.0067166,0.011129,0.019144,0.022176,0.023032,0.021516,0.019309,0.020795,0.022626,0.019054,0.017748,0.016848,0.017688,0.018094,0.02075,0.023767,0.025598,0.024983,0.031917,0.03696,0.06078,0.079256,0.05344
-0.48484,-0.48355,-0.48577,-0.48923,-0.49139,-0.49226,-0.49317,-0.49409,-0.49438,-0.4948,-0.495,-0.49519,-0.4953,-0.4954,-0.49546,-0.49543,-0.49547,-0.49551,-0.49555,-0.49558,-0.4956,-0.49561,-0.49561,-0.49562,-0.49562,-0.49563,-0.49563,-0.49563,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564
-0.4985,-0.50087,-0.50166,-0.50294,-0.50293,-0.50319,-0.48956,-0.48509,-0.47821,-0.46788,-0.45223,-0.42637,-0.40352,-0.37062,-0.39336,-0.40627,-0.42124,-0.39792,-0.37932,-0.35195,-0.32403,-0.32095,-0.32994,-0.34087,-0.35212,-0.36334,-0.40454,-0.41065,-0.34869,-0.39117,-0.41265,-0.40816,-0.39218,-0.37553,-0.39604,-0.35557,-0.36273,-0.37874,-0.38037,-0.39708,-0.40827,-0.40032,-0.40025,-0.40873,-0.41761,-0.40811,-0.38998,-0.38249,-0.3728,-0.36319,-0.39633,-0.42155,-0.44722
-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564,-0.49564
