0.99674,0.99875,0.99964,1,0.99739,0.99641,0.9873,0.98658,0.9794,0.97142,0.95885,0.9451,0.93472,0.92476,0.91935,0.9156,0.92172,0.92833,0.93473,0.94352,0.9526,0.96281,0.97166,0.97892,0.98544,0.99343,0.99429,0.99685
-0.59206,-0.61546,-0.62499,-0.62661,-0.63681,-0.63776,-0.63716,-0.64278,-0.63929,-0.63653,-0.62243,-0.61138,-0.61075,-0.60669,-0.60336,-0.60124,-0.60083,-0.6017,-0.58303,-0.58769,-0.58639,-0.58866,-0.59075,-0.59166,-0.58998,-0.58662,-0.57663,-0.56935
-0.55996,-0.56127,-0.56211,-0.56235,-0.56217,-0.56232,-0.56236,-0.56235,-0.56193,-0.56121,-0.56391,-0.5634,-0.56361,-0.56352,-0.56326,-0.56342,-0.56323,-0.56297,-0.56251,-0.56235,-0.56217,-0.56204,-0.56206,-0.56219,-0.56221,-0.5621,-0.56218,-0.56208
-0.55915,-0.55975,-0.56042,-0.56089,-0.56181,-0.56247,-0.56392,-0.56723,-0.5712,-0.57426,-0.57658,-0.57818,-0.58184,-0.58668,-0.59114,-0.59727,-0.59586,-0.59492,-0.59149,-0.58895,-0.58517,-0.58375,-0.5801,-0.57676,-0.57318,-0.56837,-0.56808,-0.56542
-0.61795,-0.59791,-0.58897,-0.58022,-0.57588,-0.57264,-0.56461,-0.55471,-0.5344,-0.52184,-0.50284,-0.48646,-0.48801,-0.48641,-0.47915,-0.47428,-0.48031,-0.48955,-0.50523,-0.52257,-0.5385,-0.55412,-0.56642,-0.57117,-0.57605,-0.58799,-0.59302,-0.59344
-0.59431,-0.58126,-0.57091,-0.56218,-0.62485,-0.68919,-0.75218,-0.81904,-0.86597,-0.89052,-0.92187,-0.95235,-0.97854,-0.91243,-0.80668,-0.8015,-0.85537,-0.90986,-0.93152,-0.97742,-1,-0.99007,-0.98187,-0.94672,-0.85826,-0.7958,-0.78485,-0.75585
-0.57246,-0.57227,-0.57274,-0.57362,-0.5713,-0.56784,-0.56649,-0.56457,-0.56348,-0.56291,-0.5621,-0.56227,-0.56222,-0.56385,-0.56523,-0.56443,-0.56337,-0.56269,-0.56229,-0.56175,-0.56176,-0.56142,-0.56138,-0.56115,-0.56414,-0.5673,-0.565,-0.56593
-0.56179,-0.56202,-0.56221,-0.56244,-0.56217,-0.56176,-0.56066,-0.55929,-0.55475,-0.55323,-0.55844,-0.56155,-0.56299,-0.563,-0.56319,-0.56309,-0.56059,-0.55788,-0.55757,-0.5578,-0.55875,-0.55795,-0.55817,-0.5591,-0.55913,-0.55962,-0.56062,-0.56194
-0.62536,-0.60677,-0.59094,-0.57788,-0.57176,-0.56608,-0.55267,-0.5467,-0.51492,-0.50308,-0.50712,-0.50613,-0.50538,-0.50368,-0.49634,-0.49608,-0.49581,-0.49889,-0.51276,-0.53076,-0.54682,-0.56781,-0.57127,-0.57811,-0.59068,-0.59287,-0.59936,-0.60859
-0.48439,-0.49266,-0.5155,-0.55028,-0.59571,-0.64635,-0.6905,-0.71053,-0.74681,-0.78848,-0.82912,-0.87629,-0.89681,-0.9164,-0.94416,-0.9487,-0.92588,-0.88656,-0.7819,-0.74379,-0.68929,-0.66229,-0.63463,-0.60876,-0.58057,-0.55533,-0.53693,-0.52317
