1,0.9976,0.99058,0.98751,0.97936,0.96767,0.95865,0.95493,0.95451,0.95092,0.94948,0.94824,0.94699,0.9473,0.94632,0.94536,0.94125,0.94029,0.93835,0.93686,0.93534,0.93392,0.93216,0.93287,0.9349,0.93498,0.93674,0.93812,0.93935,0.94112,0.94426,0.94983,0.95842,0.96867,0.97939,0.98941
-0.90949,-0.90977,-0.91002,-0.91025,-0.91041,-0.91053,-0.91062,-0.91068,-0.91075,-0.91076,-0.91078,-0.91079,-0.91079,-0.9108,-0.9108,-0.91081,-0.91082,-0.91082,-0.91082,-0.91082,-0.91082,-0.91082,-0.91083,-0.91083,-0.91083,-0.91083,-0.91083,-0.91083,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.90503
-0.95024,-0.94973,-0.94766,-0.92511,-0.91825,-0.92285,-0.93949,-0.95368,-0.94121,-0.93314,-0.92973,-0.92733,-0.92879,-0.92918,-0.92469,-0.91785,-0.91866,-0.92691,-0.93354,-0.93426,-0.92731,-0.91791,-0.90802,-0.90109,-0.90071,-0.90004,-0.90655,-0.90976,-0.91733,-0.91704,-0.90967,-0.90499,-0.90308,-0.90577,-0.90562,-0.90751
-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084
-1,-0.99854,-0.99606,-0.98945,-0.98156,-0.98054,-0.97769,-0.97525,-0.97601,-0.97625,-0.9749,-0.97372,-0.97123,-0.97333,-0.97095,-0.972,-0.971,-0.97116,-0.97127,-0.97137,-0.9714,-0.9705,-0.96965,-0.96974,-0.96978,-0.97411,-0.97528,-0.97653,-0.97569,-0.97625,-0.97597,-0.97541,-0.97528,-0.97546,-0.97583,-0.97882
-0.91132,-0.91146,-0.91189,-0.91252,-0.91291,-0.91342,-0.91454,-0.91457,-0.91497,-0.91517,-0.91534,-0.91544,-0.91568,-0.91558,-0.91584,-0.9162,-0.91623,-0.91638,-0.9165,-0.9166,-0.91669,-0.9167,-0.91675,-0.91676,-0.91676,-0.91661,-0.91632,-0.91636,-0.91642,-0.91626,-0.91607,-0.91578,-0.91533,-0.91546,-0.91503,-0.91415
-0.86929,-0.86646,-0.86473,-0.8733,-0.87648,-0.87809,-0.88165,-0.88437,-0.88403,-0.88618,-0.88647,-0.88781,-0.88789,-0.88892,-0.88974,-0.89136,-0.89148,-0.8916,-0.89214,-0.89286,-0.89345,-0.89385,-0.8941,-0.8942,-0.89365,-0.89269,-0.89188,-0.8908,-0.8906,-0.88998,-0.88952,-0.88933,-0.88963,-0.89246,-0.89104,-0.89029
-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084,-0.91084
-0.81579,-0.80877,-0.80001,-0.78949,-0.7787,-0.76752,-0.76354,-0.75389,-0.75228,-0.74976,-0.74849,-0.74637,-0.74447,-0.74341,-0.74236,-0.74145,-0.74014,-0.73855,-0.73732,-0.7356,-0.73538,-0.73458,-0.73469,-0.73476,-0.73508,-0.73558,-0.73626,-0.73622,-0.73724,-0.73824,-0.74222,-0.74888,-0.75414,-0.76479,-0.77764,-0.80046
-0.91001,-0.91039,-0.91083,-0.91091,-0.91127,-0.91129,-0.9114,-0.91147,-0.91169,-0.91179,-0.91168,-0.91165,-0.91162,-0.9116,-0.91169,-0.91174,-0.91177,-0.91179,-0.91181,-0.91183,-0.91184,-0.91186,-0.91188,-0.91187,-0.91186,-0.91186,-0.91184,-0.9118,-0.91177,-0.91171,-0.91171,-0.91163,-0.91157,-0.91158,-0.91153,-0.91144
-0.88508,-0.88205,-0.88069,-0.87898,-0.88952,-0.89557,-0.90109,-0.90766,-0.91028,-0.91228,-0.91496,-0.91519,-0.91637,-0.91707,-0.91793,-0.91797,-0.91835,-0.91865,-0.91895,-0.91925,-0.91932,-0.91953,-0.91954,-0.91962,-0.91891,-0.91856,-0.91676,-0.91528,-0.91407,-0.91351,-0.91228,-0.9135,-0.91674,-0.91674,-0.91948,-0.9197
