0.99823,0.99823,0.9982,0.99815,0.99814,0.9981,0.99809,0.99804,0.99799,0.99791,0.9979,0.99745,0.99764,0.9974,0.99707,0.99675,0.99642,0.9961,0.99587,0.99552,0.99532,0.99506,0.9949,0.99463,0.9947,0.99476,0.99446,0.99455,0.99447,0.99454,0.99466,0.99463,0.99473,0.99485,0.99487,0.9949,0.99505,0.9953,0.9953,0.99578,0.99605,0.99688,0.99755,0.99861,0.99895,0.99971,0.9997,1,0.99997,0.99986,0.99987,0.99979,0.99971,0.99965,0.99962,0.99943,0.99946,0.99941,0.99938,0.99935,0.99935,0.99935,0.99927,0.99919,0.99909,0.99909
-0.62655,-0.62588,-0.6264,-0.6268,-0.62696,-0.62705,-0.62685,-0.627,-0.6272,-0.62725,-0.62759,-0.62759,-0.62742,-0.62684,-0.62636,-0.62534,-0.62446,-0.62352,-0.62263,-0.62217,-0.62235,-0.62245,-0.62269,-0.62291,-0.62291,-0.62299,-0.62294,-0.62274,-0.62233,-0.62185,-0.62149,-0.62159,-0.62152,-0.62152,-0.62157,-0.6215,-0.62141,-0.62089,-0.62007,-0.61957,-0.61865,-0.61547,-0.61456,-0.6091,-0.60857,-0.60336,-0.60314,-0.60286,-0.60283,-0.60372,-0.60499,-0.60739,-0.60982,-0.61196,-0.61401,-0.61513,-0.61644,-0.61703,-0.6178,-0.61975,-0.62019,-0.62111,-0.62192,-0.62221,-0.6262,-0.624
-0.58969,-0.58958,-0.58959,-0.59018,-0.58992,-0.58957,-0.58973,-0.58941,-0.58881,-0.58847,-0.58769,-0.58614,-0.58633,-0.58532,-0.5845,-0.58288,-0.5811,-0.58123,-0.57944,-0.57702,-0.57499,-0.57337,-0.57025,-0.56778,-0.56648,-0.56498,-0.56254,-0.56053,-0.56076,-0.56087,-0.56093,-0.56097,-0.55935,-0.55835,-0.55776,-0.55804,-0.55783,-0.56149,-0.5625,-0.56713,-0.57439,-0.5827,-0.58152,-0.58575,-0.58827,-0.59344,-0.59307,-0.59507,-0.5961,-0.59742,-0.59876,-0.60092,-0.60233,-0.60325,-0.60453,-0.60592,-0.60471,-0.60558,-0.6057,-0.60577,-0.60645,-0.60642,-0.60756,-0.60759,-0.60837,-0.60894
-0.59983,-0.59894,-0.59766,-0.59647,-0.59655,-0.59596,-0.59581,-0.5959,-0.59603,-0.5961,-0.59714,-0.59722,-0.59805,-0.59927,-0.60051,-0.60386,-0.60391,-0.60542,-0.6065,-0.60751,-0.60829,-0.6091,-0.60968,-0.61119,-0.61169,-0.61216,-0.61234,-0.61329,-0.61332,-0.61349,-0.6135,-0.61345,-0.61359,-0.6138,-0.61425,-0.61395,-0.614,-0.61212,-0.60998,-0.60865,-0.60611,-0.60394,-0.60265,-0.60091,-0.59973,-0.59746,-0.59471,-0.5937,-0.59164,-0.58997,-0.58864,-0.58719,-0.58717,-0.58695,-0.58683,-0.58683,-0.5869,-0.58699,-0.58705,-0.58718,-0.58757,-0.5878,-0.58806,-0.58859,-0.58849,-0.58858
-0.59758,-0.5981,-0.59889,-0.60005,-0.60286,-0.60145,-0.60112,-0.60227,-0.60162,-0.60071,-0.60019,-0.59531,-0.59278,-0.59552,-0.59318,-0.59354,-0.59245,-0.59135,-0.58954,-0.58761,-0.58784,-0.58556,-0.58591,-0.58616,-0.58395,-0.58435,-0.58239,-0.58251,-0.58193,-0.57923,-0.57975,-0.57781,-0.57654,-0.57632,-0.5754,-0.57473,-0.57305,-0.56784,-0.56789,-0.56705,-0.56804,-0.57008,-0.57208,-0.57478,-0.57957,-0.58034,-0.58222,-0.5834,-0.58644,-0.58705,-0.58935,-0.59236,-0.59444,-0.59566,-0.59629,-0.59643,-0.59638,-0.5962,-0.59572,-0.59543,-0.59423,-0.59407,-0.59418,-0.59409,-0.59376,-0.59349
-0.57004,-0.56898,-0.57002,-0.57072,-0.57067,-0.57077,-0.5711,-0.57093,-0.57096,-0.57018,-0.56923,-0.5688,-0.56679,-0.56493,-0.56474,-0.56391,-0.56224,-0.56169,-0.56059,-0.55938,-0.55856,-0.55578,-0.55756,-0.55464,-0.55458,-0.55479,-0.55408,-0.55385,-0.55371,-0.55365,-0.55322,-0.55275,-0.5524,-0.55213,-0.55194,-0.55183,-0.55118,-0.54976,-0.54806,-0.54578,-0.54593,-0.5495,-0.54955,-0.56137,-0.56169,-0.56742,-0.57532,-0.57774,-0.58091,-0.58344,-0.58667,-0.58655,-0.58678,-0.75044,-0.80431,-0.8682,-0.92405,-0.96512,-1,-0.86306,-0.81103,-0.75347,-0.70171,-0.66897,-0.63275,-0.63146
-0.60231,-0.6019,-0.60213,-0.60202,-0.60195,-0.60177,-0.60117,-0.60068,-0.60013,-0.60012,-0.6004,-0.60041,-0.60035,-0.60018,-0.60035,-0.60023,-0.60009,-0.59999,-0.59963,-0.59924,-0.59932,-0.59896,-0.59864,-0.59842,-0.5983,-0.5983,-0.59829,-0.59832,-0.59835,-0.59843,-0.59865,-0.59882,-0.59895,-0.59913,-0.59906,-0.59892,-0.59871,-0.59842,-0.59835,-0.59814,-0.59834,-0.59944,-0.59938,-0.59974,-0.59971,-0.59974,-0.59965,-0.59961,-0.59961,-0.59973,-0.59993,-0.60177,-0.60586,-0.60228,-0.59832,-0.59476,-0.59512,-0.59424,-0.59393,-0.59745,-0.60167,-0.60421,-0.60401,-0.60384,-0.60376,-0.60366
-0.58989,-0.59005,-0.59016,-0.59029,-0.59039,-0.59045,-0.59053,-0.59064,-0.59062,-0.59062,-0.59072,-0.59075,-0.59072,-0.59079,-0.59083,-0.5936,-0.59602,-0.59656,-0.5964,-0.59529,-0.59408,-0.59277,-0.59269,-0.59223,-0.59247,-0.59238,-0.59212,-0.59192,-0.592,-0.59175,-0.59155,-0.59129,-0.59145,-0.59134,-0.59134,-0.59134,-0.59135,-0.59123,-0.59109,-0.59093,-0.59087,-0.59087,-0.59063,-0.59018,-0.59017,-0.59039,-0.58993,-0.59003,-0.59,-0.58929,-0.58917,-0.58934,-0.5896,-0.5898,-0.58997,-0.59,-0.59013,-0.59036,-0.59027,-0.59039,-0.59053,-0.59071,-0.59086,-0.59082,-0.59099,-0.59115
-0.60255,-0.60347,-0.60388,-0.60475,-0.60496,-0.60493,-0.60539,-0.60542,-0.60479,-0.60185,-0.6001,-0.59856,-0.59607,-0.5948,-0.59403,-0.59281,-0.5918,-0.59087,-0.58992,-0.58762,-0.58519,-0.58159,-0.57992,-0.57949,-0.57873,-0.57814,-0.57734,-0.57592,-0.5745,-0.57215,-0.5708,-0.56827,-0.56665,-0.56698,-0.56611,-0.56533,-0.56381,-0.56174,-0.55932,-0.56197,-0.56418,-0.56905,-0.57239,-0.57775,-0.58086,-0.58139,-0.58293,-0.58363,-0.587,-0.589,-0.58971,-0.59132,-0.59314,-0.59395,-0.59424,-0.59472,-0.59457,-0.59471,-0.59453,-0.59435,-0.59395,-0.59344,-0.59295,-0.59245,-0.59214,-0.591
-0.37453,-0.35981,-0.35747,-0.33425,-0.27574,-0.20366,-0.13655,-0.086295,-0.064855,-0.060634,-0.074508,-0.10885,-0.1488,-0.18607,-0.23609,-0.2313,-0.24618,-0.24508,-0.24891,-0.26597,-0.28464,-0.29552,-0.30817,-0.31722,-0.31449,-0.31792,-0.32724,-0.33702,-0.34315,-0.35032,-0.35984,-0.36864,-0.38291,-0.38735,-0.41701,-0.44834,-0.46094,-0.43328,-0.39153,-0.36461,-0.33617,-0.27561,-0.24557,-0.25476,-0.25285,-0.26521,-0.27268,-0.2788,-0.28397,-0.28339,-0.28195,-0.36305,-0.42769,-0.4724,-0.51235,-0.53877,-0.5561,-0.56738,-0.57289,-0.58075,-0.58556,-0.59272,-0.59007,-0.59769,-0.60063,-0.60209
