0.98611,0.98643,0.98723,0.98759,0.98867,0.98975,0.99058,0.99142,0.99264,0.99288,0.99376,0.99424,0.99448,0.99485,0.99535,0.99579,0.99604,0.99625,0.9966,0.99729,0.99818,0.9983,0.9986,0.9986,0.99857,0.99853,0.99844,0.99825,0.99816,0.99816,0.9981,0.9981,0.99807,0.99809,0.99812,0.99818,0.99827,0.99831,0.99836,0.99847,0.99859,0.99875,0.99892,0.99911,0.99956,0.99926,0.99944,0.99961,0.99973,0.99989,1,0.99992,0.99977,0.99929,0.9992,0.99898,0.99886,0.99878,0.99859,0.9983,0.99836,0.99828,0.99821,0.99819,0.99818,0.99821,0.99824,0.99828,0.99828,0.99836,0.99847,0.99839,0.99847,0.99853,0.99851,0.99854,0.99856,0.99856,0.99854,0.99854
-0.52423,-0.52406,-0.5225,-0.52032,-0.51871,-0.51348,-0.51426,-0.51294,-0.50766,-0.50726,-0.50016,-0.49963,-0.49819,-0.49593,-0.49426,-0.49533,-0.49782,-0.50293,-0.50209,-0.49963,-0.5007,-0.49994,-0.49954,-0.49903,-0.49934,-0.49928,-0.49944,-0.50132,-0.50253,-0.50317,-0.50287,-0.50331,-0.50412,-0.50555,-0.50636,-0.50846,-0.50987,-0.50918,-0.50993,-0.51035,-0.51273,-0.51316,-0.51415,-0.5155,-0.51655,-0.51811,-0.51646,-0.51422,-0.51128,-0.50625,-0.50396,-0.50651,-0.50921,-0.51424,-0.51673,-0.51939,-0.51921,-0.5195,-0.51942,-0.51838,-0.51793,-0.51652,-0.51499,-0.51593,-0.51718,-0.51836,-0.51855,-0.51947,-0.52095,-0.5231,-0.52313,-0.5239,-0.52451,-0.52458,-0.52474,-0.52439,-0.52391,-0.52337,-0.52302,-0.52258
-0.49959,-0.50018,-0.50233,-0.5051,-0.50782,-0.51911,-0.51023,-0.51548,-0.51721,-0.51707,-0.51665,-0.51656,-0.51622,-0.51586,-0.51485,-0.51433,-0.51383,-0.51393,-0.51431,-0.51449,-0.51509,-0.51529,-0.51586,-0.51639,-0.51623,-0.51676,-0.51613,-0.51597,-0.51399,-0.51412,-0.51381,-0.51366,-0.51338,-0.51345,-0.51336,-0.51433,-0.51532,-0.51679,-0.51776,-0.52039,-0.52009,-0.52022,-0.5204,-0.52034,-0.52031,-0.52006,-0.51938,-0.51703,-0.51693,-0.51634,-0.51614,-0.51593,-0.51565,-0.51529,-0.51476,-0.51403,-0.51389,-0.51343,-0.51333,-0.51302,-0.513,-0.51283,-0.51199,-0.51184,-0.51116,-0.50976,-0.50972,-0.50887,-0.50889,-0.50863,-0.50849,-0.50864,-0.50872,-0.50884,-0.50887,-0.50907,-0.50932,-0.50947,-0.50973,-0.50991
-0.50645,-0.50523,-0.50229,-0.50012,-0.4982,-0.49753,-0.49745,-0.49776,-0.49806,-0.49849,-0.49837,-0.49828,-0.49834,-0.4983,-0.49824,-0.4981,-0.49805,-0.49795,-0.49799,-0.49875,-0.49896,-0.49886,-0.49891,-0.49883,-0.49884,-0.4987,-0.49841,-0.498,-0.49782,-0.49727,-0.49725,-0.49728,-0.49728,-0.49723,-0.49746,-0.49672,-0.49645,-0.49597,-0.49623,-0.49513,-0.49535,-0.49447,-0.49402,-0.49392,-0.49397,-0.49477,-0.49584,-0.49708,-0.49827,-0.49909,-0.49897,-0.49883,-0.49875,-0.49859,-0.49829,-0.49838,-0.49807,-0.49769,-0.49769,-0.49763,-0.49769,-0.49777,-0.49787,-0.49802,-0.49824,-0.49861,-0.49877,-0.49922,-0.49906,-0.49895,-0.49936,-0.49942,-0.49969,-0.50005,-0.50032,-0.50029,-0.50026,-0.50023,-0.50045,-0.50042
-0.49936,-0.49939,-0.49914,-0.4982,-0.49876,-0.49822,-0.49817,-0.49864,-0.49966,-0.50052,-0.50245,-0.50585,-0.51052,-0.51002,-0.51128,-0.51291,-0.51533,-0.51948,-0.52034,-0.52179,-0.52202,-0.52264,-0.52344,-0.5242,-0.52454,-0.52479,-0.52517,-0.52565,-0.52559,-0.52628,-0.52636,-0.52671,-0.52707,-0.52732,-0.52753,-0.52773,-0.52792,-0.52798,-0.52794,-0.52775,-0.5277,-0.52759,-0.52716,-0.52593,-0.52612,-0.52407,-0.52096,-0.518,-0.51729,-0.51582,-0.51656,-0.52085,-0.51876,-0.52015,-0.52289,-0.52717,-0.52578,-0.5291,-0.53137,-0.53255,-0.53399,-0.53366,-0.53417,-0.53433,-0.5344,-0.53439,-0.53415,-0.53397,-0.53337,-0.53232,-0.53231,-0.53151,-0.53046,-0.52941,-0.52753,-0.52569,-0.52585,-0.5259,-0.52594,-0.52592
-0.74168,-0.76332,-0.67949,-0.62722,-0.58711,-0.55244,-0.53458,-0.52402,-0.51409,-0.51572,-0.51183,-0.51,-0.50909,-0.50764,-0.63618,-0.68304,-0.72468,-0.77111,-0.81805,-0.8572,-0.88265,-0.8973,-0.91066,-0.93345,-0.93437,-0.95133,-0.96488,-0.97411,-0.97647,-0.97536,-0.97706,-0.97949,-0.98009,-0.97614,-0.97104,-0.97272,-0.9746,-0.97358,-0.97373,-0.97483,-0.97826,-0.9766,-0.97242,-0.97709,-0.98277,-1,-0.75187,-0.72366,-0.64708,-0.59788,-0.5762,-0.56233,-0.55991,-0.56182,-0.56439,-0.56529,-0.5641,-0.55982,-0.55909,-0.55662,-0.55498,-0.55343,-0.55177,-0.54833,-0.54796,-0.5395,-0.53926,-0.53982,-0.53679,-0.53416,-0.53446,-0.53445,-0.53385,-0.53286,-0.52939,-0.52554,-0.52616,-0.52657,-0.5246,-0.52294
-0.50304,-0.50304,-0.50735,-0.51194,-0.51402,-0.51569,-0.51834,-0.51768,-0.51763,-0.51784,-0.51769,-0.51774,-0.51777,-0.51876,-0.51472,-0.51047,-0.50854,-0.50687,-0.50581,-0.50516,-0.5046,-0.50413,-0.50383,-0.5036,-0.50343,-0.50332,-0.50322,-0.50326,-0.50323,-0.5032,-0.50315,-0.50314,-0.50313,-0.50313,-0.50312,-0.50312,-0.50311,-0.5031,-0.50309,-0.50308,-0.50307,-0.50306,-0.50305,-0.50305,-0.50304,-0.50304,-0.50389,-0.5025,-0.50319,-0.50368,-0.50473,-0.50516,-0.50483,-0.50487,-0.50534,-0.50652,-0.50694,-0.50664,-0.50632,-0.50668,-0.50678,-0.50698,-0.50706,-0.50733,-0.50747,-0.50764,-0.50772,-0.50766,-0.50787,-0.50786,-0.50788,-0.50788,-0.50787,-0.50785,-0.5078,-0.50779,-0.5078,-0.50778,-0.50777,-0.50777
-0.49157,-0.49453,-0.49678,-0.49899,-0.49065,-0.48805,-0.49063,-0.49187,-0.49585,-0.49613,-0.48223,-0.46728,-0.45531,-0.45314,-0.47022,-0.47525,-0.46056,-0.4724,-0.47929,-0.44906,-0.45697,-0.44575,-0.46758,-0.47524,-0.42847,-0.48114,-0.48767,-0.52295,-0.52663,-0.52704,-0.57587,-0.5976,-0.60305,-0.56662,-0.56698,-0.56798,-0.56635,-0.5629,-0.56403,-0.56104,-0.56173,-0.55278,-0.53965,-0.51464,-0.50594,-0.5023,-0.50364,-0.50294,-0.50285,-0.50357,-0.50316,-0.50285,-0.50337,-0.50359,-0.50401,-0.50406,-0.50437,-0.50461,-0.50397,-0.50373,-0.50354,-0.50343,-0.50338,-0.50342,-0.50347,-0.50373,-0.50374,-0.50374,-0.5038,-0.50374,-0.50366,-0.50357,-0.50349,-0.5035,-0.50351,-0.50422,-0.50546,-0.50557,-0.50599,-0.50659
-0.50182,-0.50158,-0.5014,-0.50012,-0.49871,-0.49841,-0.49855,-0.49915,-0.5008,-0.50206,-0.5045,-0.50673,-0.50771,-0.50856,-0.50971,-0.51167,-0.51322,-0.51489,-0.51705,-0.51722,-0.51729,-0.51744,-0.51902,-0.52091,-0.52288,-0.52253,-0.52372,-0.52377,-0.52385,-0.52456,-0.5252,-0.52501,-0.52587,-0.52588,-0.52628,-0.52644,-0.52642,-0.52623,-0.52601,-0.52578,-0.52588,-0.5258,-0.52553,-0.52486,-0.52438,-0.52179,-0.51838,-0.51282,-0.50957,-0.50924,-0.5103,-0.51629,-0.51356,-0.51674,-0.51921,-0.52113,-0.52488,-0.52504,-0.52608,-0.52779,-0.52811,-0.52888,-0.5289,-0.52877,-0.52867,-0.52851,-0.52873,-0.52876,-0.52874,-0.52863,-0.52839,-0.52818,-0.52779,-0.52742,-0.52689,-0.52617,-0.52542,-0.5247,-0.52409,-0.52325
-0.20105,-0.22142,-0.22974,-0.22734,-0.22428,-0.2209,-0.20886,-0.19746,-0.19497,-0.19022,-0.18088,-0.15768,-0.14167,-0.12235,-0.071872,0.018416,0.017859,0.065072,0.05952,0.062755,0.064831,0.061942,0.057594,0.058031,0.057684,0.059385,0.059505,0.060528,0.063296,0.063056,0.064741,0.06438,0.065132,0.064395,0.064274,0.063898,0.063402,0.062349,0.061506,0.060814,0.068713,0.070428,0.060453,0.034409,0.015,0.0091176,0.021981,-0.20856,-0.24446,-0.31576,-0.37396,-0.40528,-0.42196,-0.43126,-0.43055,-0.43247,-0.43408,-0.43674,-0.43977,-0.44466,-0.44944,-0.45156,-0.45337,-0.45758,-0.46033,-0.45943,-0.45915,-0.45973,-0.46398,-0.46865,-0.46702,-0.47105,-0.47446,-0.48127,-0.48187,-0.48399,-0.48557,-0.48707,-0.48727,-0.48894
