0.99994,0.99991,0.99996,1,0.99998,0.99996,0.99987,0.99975,0.99962,0.99945,0.99932,0.99913,0.999,0.99877,0.99837,0.99835,0.99824,0.99773,0.99699,0.99686,0.99633,0.99529,0.99512,0.99448,0.99389,0.99259,0.99208,0.99192,0.99151,0.99102,0.99066,0.99028,0.98973,0.9899,0.99005,0.9896,0.98903,0.98947,0.98907,0.98916,0.98894,0.98901,0.99013,0.99041,0.99143,0.99393,0.9948,0.99635,0.99699,0.99722,0.99801
-0.91737,-0.9174,-0.91681,-0.91579,-0.91451,-0.91458,-0.91267,-0.9132,-0.91188,-0.90917,-0.90912,-0.90857,-0.9088,-0.90729,-0.90773,-0.90831,-0.90862,-0.90893,-0.91096,-0.91432,-0.91769,-0.92013,-0.9218,-0.92248,-0.92377,-0.92531,-0.9252,-0.92571,-0.92569,-0.92562,-0.92592,-0.9262,-0.92632,-0.92628,-0.92622,-0.92605,-0.92592,-0.92573,-0.92556,-0.9253,-0.92489,-0.92462,-0.92466,-0.92554,-0.9259,-0.92582,-0.92523,-0.92472,-0.92423,-0.92432,-0.92312
-0.84955,-0.85342,-0.8562,-0.85881,-0.86478,-0.86057,-0.86522,-0.86298,-0.86244,-0.86422,-0.86415,-0.86565,-0.86712,-0.86696,-0.86797,-0.86865,-0.86922,-0.86967,-0.86951,-0.87008,-0.86994,-0.86951,-0.86951,-0.86923,-0.86882,-0.86807,-0.86723,-0.86646,-0.8665,-0.86644,-0.86564,-0.86564,-0.86409,-0.86455,-0.86385,-0.86297,-0.86231,-0.86222,-0.86185,-0.86144,-0.8614,-0.86133,-0.86127,-0.86077,-0.86096,-0.8601,-0.85962,-0.85952,-0.85961,-0.8596,-0.86009
-0.89834,-0.89822,-0.89457,-0.89478,-0.89386,-0.89247,-0.89246,-0.89227,-0.89196,-0.8918,-0.8915,-0.89101,-0.89079,-0.89051,-0.89023,-0.89034,-0.89027,-0.89047,-0.89053,-0.89106,-0.89132,-0.89203,-0.89216,-0.8924,-0.89281,-0.89295,-0.89316,-0.89345,-0.89383,-0.89383,-0.89387,-0.8951,-0.89443,-0.89442,-0.89438,-0.89482,-0.89502,-0.8955,-0.89662,-0.89671,-0.89699,-0.89687,-0.89673,-0.89634,-0.89579,-0.89493,-0.89463,-0.89431,-0.89426,-0.89409,-0.89382
-0.89615,-0.90105,-0.90402,-0.90776,-0.90944,-0.91065,-0.91061,-0.90975,-0.90831,-0.90489,-0.89327,-0.89339,-0.87846,-0.87902,-0.86714,-0.86336,-0.85779,-0.85272,-0.84864,-0.84106,-0.84007,-0.83682,-0.83406,-0.82448,-0.83117,-0.82593,-0.82393,-0.82218,-0.82236,-0.81884,-0.8157,-0.81629,-0.81667,-0.81504,-0.81433,-0.81387,-0.81291,-0.81287,-0.81297,-0.81255,-0.81234,-0.81245,-0.81275,-0.81406,-0.81415,-0.81476,-0.81639,-0.81832,-0.82423,-0.8247,-0.83462
-0.8861,-0.88987,-0.89375,-0.89988,-0.90352,-0.90355,-0.9038,-0.90333,-0.90214,-0.89951,-0.89892,-0.89768,-0.89417,-0.89141,-0.88737,-0.88325,-0.87858,-0.87857,-0.87729,-0.87621,-0.87529,-0.86984,-0.86956,-0.86989,-0.87002,-0.86999,-0.86774,-0.86799,-0.86582,-0.8647,-0.864,-0.86352,-0.86358,-0.86366,-0.86382,-0.86313,-0.86327,-0.86275,-0.86306,-0.86362,-0.86391,-0.86457,-0.86612,-0.86846,-0.87069,-0.87225,-0.87304,-0.8714,-0.8692,-0.86712,-0.86702
-0.89169,-0.89174,-0.89175,-0.89167,-0.89146,-0.89155,-0.89154,-0.89155,-0.89145,-0.89148,-0.89133,-0.89111,-0.89107,-0.89088,-0.89068,-0.89043,-0.89046,-0.89036,-0.89033,-0.8903,-0.89026,-0.89018,-0.89006,-0.88987,-0.88977,-0.88966,-0.88944,-0.8895,-0.88928,-0.88912,-0.88902,-0.88895,-0.88895,-0.88896,-0.88893,-0.88893,-0.88894,-0.88894,-0.88892,-0.88895,-0.88905,-0.88978,-0.88966,-0.89021,-0.89066,-0.89114,-0.8916,-0.89245,-0.89297,-0.89358,-0.89581
-0.89306,-0.89291,-0.89243,-0.8922,-0.89178,-0.89211,-0.89212,-0.89213,-0.89251,-0.8929,-0.8933,-0.89315,-0.89344,-0.89349,-0.8936,-0.89363,-0.89376,-0.89387,-0.89398,-0.89392,-0.89393,-0.89391,-0.89379,-0.89377,-0.89354,-0.89327,-0.89301,-0.89304,-0.89307,-0.89272,-0.89274,-0.89265,-0.89259,-0.89245,-0.89227,-0.89227,-0.89222,-0.89227,-0.89229,-0.89238,-0.89239,-0.89243,-0.89287,-0.89266,-0.89159,-0.89045,-0.88908,-0.88856,-0.88752,-0.88681,-0.88659
-0.90683,-0.90734,-0.91448,-0.92215,-0.91429,-0.91854,-0.9188,-0.91703,-0.91331,-0.90901,-0.90067,-0.88805,-0.88102,-0.87379,-0.86859,-0.86137,-0.85543,-0.84971,-0.84089,-0.84005,-0.83601,-0.83383,-0.82706,-0.82858,-0.82387,-0.81672,-0.81614,-0.81626,-0.80893,-0.81276,-0.80883,-0.80969,-0.81027,-0.80716,-0.80509,-0.80401,-0.80347,-0.80318,-0.80303,-0.80311,-0.80339,-0.80384,-0.80445,-0.80913,-0.80969,-0.81177,-0.81619,-0.81826,-0.82143,-0.82815,-0.83491
-0.60984,-0.6184,-0.56188,-0.46956,-0.39308,-0.31747,-0.25545,-0.22122,-0.20626,-0.20813,-0.24987,-0.30711,-0.33718,-0.3414,-0.34741,-0.34754,-0.35654,-0.35887,-0.36099,-0.37271,-0.38691,-0.39699,-0.4018,-0.39043,-0.38135,-0.39087,-0.3928,-0.39745,-0.39805,-0.40044,-0.40242,-0.41261,-0.4122,-0.42215,-0.42184,-0.42489,-0.43625,-0.44981,-0.45724,-0.45641,-0.49414,-0.53251,-0.54448,-0.54719,-0.52752,-0.5251,-0.51863,-0.51506,-0.51383,-0.51613,-0.52408
-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783
-0.87713,-0.88013,-0.88199,-0.88344,-0.88423,-0.88586,-0.88466,-0.88684,-0.86605,-0.8593,-0.85262,-0.85779,-0.86573,-0.87079,-0.87501,-0.87704,-0.87869,-0.87997,-0.88237,-0.88294,-0.88368,-0.88346,-0.88428,-0.88637,-0.88669,-0.88707,-0.88812,-0.88783,-0.88832,-0.88816,-0.88839,-0.88857,-0.88855,-0.8893,-0.88874,-0.88287,-0.88117,-0.88418,-0.88482,-0.88569,-0.88676,-0.88791,-0.88325,-0.879,-0.88152,-0.88289,-0.88362,-0.88353,-0.88405,-0.88497,-0.88644
-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783
-0.96469,-0.9651,-0.96704,-0.96888,-0.97272,-0.9704,-0.97069,-0.97277,-0.97418,-0.97566,-0.97762,-0.97928,-0.98097,-0.98351,-0.98271,-0.98224,-0.98207,-0.9852,-0.98907,-0.98934,-0.99079,-0.99205,-0.99186,-0.99258,-0.99298,-0.99342,-0.99454,-0.99405,-0.99469,-0.99534,-0.99589,-0.99627,-0.99653,-0.99661,-0.99681,-0.99706,-0.99708,-0.99719,-0.99831,-0.99882,-0.99958,-0.99989,-1,-0.99957,-0.99862,-0.9964,-0.99589,-0.99266,-0.98991,-0.98612,-0.98494
-0.88897,-0.889,-0.889,-0.889,-0.88901,-0.88902,-0.88902,-0.88902,-0.88901,-0.88902,-0.88905,-0.88908,-0.88911,-0.88919,-0.88933,-0.88933,-0.88937,-0.88949,-0.88966,-0.88991,-0.89011,-0.8901,-0.89029,-0.89048,-0.89058,-0.89063,-0.89071,-0.89099,-0.89082,-0.89099,-0.89112,-0.89124,-0.89134,-0.89143,-0.8915,-0.89152,-0.89152,-0.8916,-0.89173,-0.89188,-0.89183,-0.89186,-0.8915,-0.8916,-0.89148,-0.89128,-0.89107,-0.89075,-0.89051,-0.89032,-0.88994
-0.86746,-0.86662,-0.86508,-0.86537,-0.86435,-0.86424,-0.86379,-0.86372,-0.86368,-0.86234,-0.86202,-0.86092,-0.85976,-0.85984,-0.8597,-0.85612,-0.85646,-0.85581,-0.85245,-0.84943,-0.84715,-0.84932,-0.84789,-0.84686,-0.84544,-0.84482,-0.84504,-0.84385,-0.84299,-0.84284,-0.84178,-0.84227,-0.84207,-0.84185,-0.84148,-0.84149,-0.84161,-0.84174,-0.84159,-0.84153,-0.84158,-0.8417,-0.84178,-0.84184,-0.84206,-0.84254,-0.8433,-0.84438,-0.84651,-0.84778,-0.85219
-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783,-0.88783
-0.81806,-0.81745,-0.81931,-0.82096,-0.82153,-0.8215,-0.82123,-0.82083,-0.82011,-0.81923,-0.81791,-0.81596,-0.81387,-0.812,-0.81018,-0.80752,-0.80275,-0.80174,-0.79884,-0.79544,-0.79261,-0.7872,-0.78417,-0.78374,-0.77951,-0.7786,-0.77662,-0.77415,-0.77096,-0.77087,-0.76982,-0.7673,-0.76457,-0.76499,-0.76382,-0.76269,-0.76289,-0.76242,-0.7573,-0.76014,-0.75744,-0.75855,-0.75921,-0.7608,-0.76449,-0.77204,-0.77787,-0.78836,-0.79226,-0.79335,-0.79897
-0.88611,-0.8859,-0.88572,-0.88559,-0.8855,-0.88531,-0.88533,-0.88532,-0.88532,-0.88532,-0.88535,-0.88532,-0.8853,-0.88529,-0.88528,-0.88527,-0.88528,-0.8853,-0.88532,-0.88536,-0.88544,-0.88576,-0.88563,-0.88567,-0.88571,-0.88579,-0.88586,-0.88607,-0.8861,-0.88619,-0.88634,-0.88667,-0.8865,-0.88668,-0.88664,-0.88681,-0.88695,-0.88702,-0.88706,-0.88708,-0.8871,-0.88711,-0.88709,-0.88705,-0.88704,-0.88694,-0.88694,-0.88691,-0.88691,-0.8869,-0.88691
-0.90221,-0.89005,-0.88056,-0.87468,-0.86923,-0.86711,-0.86638,-0.86725,-0.86827,-0.86928,-0.87042,-0.87115,-0.88238,-0.88784,-0.89268,-0.89625,-0.8904,-0.89383,-0.89637,-0.89011,-0.89105,-0.89346,-0.89423,-0.88699,-0.88128,-0.88301,-0.88788,-0.89033,-0.88322,-0.88616,-0.8898,-0.89134,-0.89346,-0.89426,-0.89525,-0.89606,-0.89697,-0.89852,-0.89132,-0.88664,-0.88346,-0.88932,-0.89347,-0.89421,-0.89515,-0.89592,-0.89119,-0.88839,-0.88604,-0.88352,-0.88164
