0.99882,0.99876,0.99878,0.99878,0.99875,0.99875,0.99878,0.99882,0.99882,0.99885,0.99888,0.99891,0.99894,0.99893,0.99893,0.99893,0.99891,0.99887,0.99887,0.99887,0.99884,0.99882,0.99881,0.99881,0.99881,0.99881,0.99881,0.99882,0.99885,0.99888,0.99897,0.99909,0.99921,0.9993,0.99939,0.99961,0.99966,0.99963,0.99961,0.99976,0.99975,0.99981,0.99987,0.9999,0.99993,0.99996,1,1,0.99999,0.99997,0.99999,0.99999,1,1,0.99991,0.99972,0.99978,0.9996,0.99951,0.99949
-0.50724,-0.50718,-0.50715,-0.50711,-0.50741,-0.50743,-0.50743,-0.50749,-0.50756,-0.50776,-0.50864,-0.50841,-0.50821,-0.50815,-0.50825,-0.50828,-0.50825,-0.50832,-0.50845,-0.50852,-0.50854,-0.50844,-0.50828,-0.5085,-0.50981,-0.50988,-0.50967,-0.51005,-0.51001,-0.51008,-0.5099,-0.50973,-0.50963,-0.50969,-0.50974,-0.50952,-0.50937,-0.50924,-0.50925,-0.5093,-0.50931,-0.50929,-0.50938,-0.5095,-0.50959,-0.50987,-0.51025,-0.5104,-0.51096,-0.51103,-0.51128,-0.51124,-0.51119,-0.511,-0.51062,-0.50999,-0.50981,-0.50948,-0.50953,-0.50963
-0.51115,-0.51088,-0.51013,-0.51043,-0.50986,-0.50967,-0.50906,-0.50806,-0.50705,-0.50504,-0.50313,-0.50127,-0.50162,-0.49936,-0.49375,-0.49762,-0.49402,-0.49234,-0.49134,-0.49047,-0.48993,-0.48933,-0.48888,-0.48908,-0.48884,-0.48862,-0.48879,-0.48902,-0.48927,-0.48939,-0.48925,-0.48947,-0.48942,-0.48942,-0.48954,-0.48963,-0.48969,-0.48971,-0.48964,-0.48955,-0.48948,-0.48937,-0.48927,-0.48923,-0.48915,-0.4891,-0.48897,-0.48873,-0.48855,-0.48825,-0.48784,-0.48746,-0.48765,-0.48763,-0.48815,-0.48849,-0.48865,-0.48865,-0.48864,-0.48865
-0.48066,-0.48064,-0.48068,-0.48093,-0.48141,-0.48173,-0.48208,-0.48282,-0.48354,-0.48466,-0.48624,-0.48667,-0.48789,-0.4882,-0.4885,-0.48865,-0.48899,-0.4893,-0.48915,-0.48938,-0.48951,-0.48959,-0.48968,-0.48975,-0.49005,-0.48999,-0.49,-0.49,-0.48999,-0.48998,-0.49,-0.49004,-0.49009,-0.49013,-0.4902,-0.49023,-0.49029,-0.49034,-0.49051,-0.49076,-0.49099,-0.49149,-0.49162,-0.49194,-0.49217,-0.49235,-0.49269,-0.4931,-0.49338,-0.49356,-0.49353,-0.4935,-0.49359,-0.49326,-0.493,-0.49292,-0.49229,-0.49131,-0.4901,-0.48999
-0.47108,-0.47135,-0.47163,-0.47232,-0.47288,-0.47376,-0.47499,-0.47567,-0.47559,-0.47568,-0.47566,-0.47555,-0.47552,-0.47572,-0.47593,-0.47615,-0.47616,-0.47621,-0.47626,-0.47627,-0.47632,-0.47638,-0.47653,-0.47648,-0.47655,-0.47667,-0.47664,-0.47671,-0.47728,-0.47744,-0.48004,-0.48146,-0.48038,-0.48198,-0.48343,-0.48445,-0.48523,-0.48587,-0.48653,-0.48653,-0.48654,-0.48663,-0.48747,-0.48733,-0.48744,-0.48759,-0.48761,-0.48757,-0.4875,-0.48742,-0.48714,-0.48682,-0.4858,-0.48429,-0.48318,-0.48079,-0.47764,-0.47543,-0.474,-0.47353
-0.60655,-0.66124,-0.71363,-0.75806,-0.7839,-0.80591,-0.821,-0.82419,-0.82228,-0.82599,-0.84149,-0.85782,-0.88645,-0.90458,-0.91122,-0.91053,-0.91847,-0.93482,-0.94756,-0.9496,-0.94099,-0.93592,-0.93355,-0.94217,-0.94136,-0.93095,-0.91601,-0.9063,-0.94521,-0.98406,-0.94552,-0.89785,-0.91129,-0.94449,-0.93419,-0.90812,-0.9068,-0.92896,-0.92954,-0.9548,-1,-0.97458,-0.93457,-0.91223,-0.88888,-0.87444,-0.86729,-0.85662,-0.84466,-0.84154,-0.82233,-0.76885,-0.77704,-0.77366,-0.81121,-0.62935,-0.6057,-0.55835,-0.5225,-0.51527
-0.49811,-0.49406,-0.49253,-0.49049,-0.48986,-0.48903,-0.48853,-0.48814,-0.48786,-0.48765,-0.48751,-0.4874,-0.48734,-0.48729,-0.48725,-0.48723,-0.4872,-0.4872,-0.48718,-0.48718,-0.48718,-0.48717,-0.48717,-0.48717,-0.48717,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.48716,-0.49202,-0.48801,-0.48814,-0.48744,-0.48817
-0.48998,-0.48868,-0.48828,-0.48477,-0.47738,-0.45555,-0.44803,-0.42348,-0.40391,-0.41948,-0.43752,-0.54214,-0.55873,-0.59236,-0.57623,-0.5271,-0.51554,-0.55432,-0.59296,-0.56419,-0.55661,-0.54352,-0.54378,-0.59791,-0.56858,-0.54967,-0.53692,-0.5205,-0.61937,-0.61836,-0.57,-0.56309,-0.56294,-0.58496,-0.52875,-0.52476,-0.51694,-0.56195,-0.52447,-0.58425,-0.5837,-0.55928,-0.54878,-0.53458,-0.52886,-0.52661,-0.52586,-0.52556,-0.52041,-0.50567,-0.5032,-0.49367,-0.46849,-0.46628,-0.4742,-0.47815,-0.48011,-0.48125,-0.48391,-0.48558
-0.47247,-0.47251,-0.47267,-0.47295,-0.47356,-0.47402,-0.47419,-0.47452,-0.47446,-0.47426,-0.47438,-0.47443,-0.47444,-0.47451,-0.47457,-0.47462,-0.47473,-0.47483,-0.47502,-0.47529,-0.47543,-0.47547,-0.47558,-0.47565,-0.47578,-0.47592,-0.47598,-0.47606,-0.47736,-0.4777,-0.47848,-0.47947,-0.48119,-0.48096,-0.4807,-0.48241,-0.48329,-0.48392,-0.48435,-0.4854,-0.48546,-0.48589,-0.48652,-0.48717,-0.48773,-0.48771,-0.4877,-0.48758,-0.48738,-0.48729,-0.48687,-0.48677,-0.48586,-0.48492,-0.48181,-0.47692,-0.47264,-0.47354,-0.47106,-0.47045
-0.29859,-0.23429,-0.16711,-0.10626,-0.068406,-0.031212,0.010051,0.0067132,0.0072944,0.0094849,0.014537,0.014,0.014537,0.014939,0.030019,0.046694,0.041494,0.046843,0.056738,0.083621,0.11867,0.1473,0.13672,0.12783,0.11575,0.10797,0.083367,0.052417,0.036099,0.022256,0.0056701,-0.013106,-0.0097084,0.017413,0.027382,0.011139,0.039825,0.045011,0.028604,0.027397,0.021734,0.041404,0.03832,0.016533,0.010439,0.00097606,-0.012525,-0.018292,-0.017204,-0.0085312,-0.031286,-0.064591,-0.081475,-0.091355,-0.067214,-0.042895,-0.0019149,0.045875,0.043878,0.025534
