0.99712,0.99703,0.99705,0.99702,0.997,0.997,0.99698,0.99688,0.99683,0.99688,0.9969,0.9969,0.9969,0.9969,0.99693,0.99696,0.997,0.99703,0.99705,0.99717,0.99716,0.99739,0.99791,0.99802,0.99859,0.9987,0.99864,0.9986,0.99887,0.99897,0.99911,0.99935,0.99955,0.99969,0.99975,0.99982,0.99987,1,0.99992,1,1,0.99999,0.9999,0.99979,0.99973
-0.41319,-0.4105,-0.40561,-0.39802,-0.39843,-0.39651,-0.39861,-0.40893,-0.40686,-0.40717,-0.40549,-0.40515,-0.40445,-0.40452,-0.40902,-0.40872,-0.41067,-0.41062,-0.41112,-0.41053,-0.41045,-0.41209,-0.41223,-0.41271,-0.41257,-0.41219,-0.41164,-0.41131,-0.41127,-0.41176,-0.41241,-0.41343,-0.41484,-0.41822,-0.4221,-0.42473,-0.42629,-0.426,-0.4258,-0.42515,-0.42467,-0.42587,-0.42538,-0.42626,-0.42678
-0.40346,-0.40039,-0.40015,-0.39982,-0.39944,-0.39944,-0.39849,-0.3983,-0.39762,-0.39752,-0.39745,-0.39726,-0.39726,-0.39712,-0.39661,-0.3962,-0.39538,-0.39491,-0.39446,-0.39393,-0.39365,-0.39332,-0.39304,-0.39227,-0.39282,-0.39224,-0.39224,-0.39205,-0.39202,-0.39206,-0.39216,-0.39249,-0.39367,-0.39452,-0.39545,-0.39576,-0.39724,-0.3971,-0.39886,-0.40146,-0.40155,-0.40117,-0.4009,-0.40201,-0.40236
-0.40067,-0.40126,-0.40116,-0.40138,-0.40153,-0.40153,-0.40147,-0.40136,-0.40126,-0.40147,-0.40188,-0.40159,-0.40196,-0.40188,-0.40182,-0.40221,-0.40227,-0.40241,-0.40259,-0.40293,-0.40321,-0.40362,-0.40356,-0.40357,-0.4036,-0.40365,-0.40361,-0.40357,-0.40346,-0.40398,-0.40429,-0.40443,-0.40447,-0.40448,-0.40448,-0.40447,-0.4044,-0.40439,-0.40422,-0.40423,-0.40399,-0.40405,-0.4039,-0.4038,-0.40385
-0.41543,-0.39812,-0.3874,-0.37892,-0.37469,-0.36481,-0.36456,-0.36479,-0.36348,-0.36483,-0.36263,-0.35648,-0.35637,-0.35519,-0.3555,-0.35563,-0.35541,-0.3552,-0.35416,-0.35262,-0.3512,-0.35119,-0.35101,-0.35071,-0.35042,-0.34988,-0.34912,-0.34867,-0.34838,-0.34843,-0.34891,-0.34996,-0.35355,-0.35939,-0.36373,-0.36403,-0.36677,-0.36925,-0.37102,-0.37327,-0.37651,-0.37906,-0.38097,-0.38253,-0.38395
-0.48619,-0.4997,-0.50445,-0.51062,-0.51312,-0.52033,-0.53838,-0.5637,-0.58152,-0.5866,-0.59313,-0.59629,-0.59793,-0.59876,-0.60638,-0.6141,-0.61222,-0.61139,-0.61324,-0.61264,-0.61394,-0.61346,-0.62375,-0.6236,-0.62396,-0.62416,-0.62428,-0.62573,-0.63564,-0.63461,-0.66033,-0.70301,-0.76137,-0.80483,-0.81682,-0.77622,-0.74277,-0.78575,-0.79497,-0.80475,-0.87088,-0.92311,-0.96328,-0.9897,-1
-0.40591,-0.40595,-0.40597,-0.40599,-0.406,-0.40601,-0.40602,-0.40603,-0.40603,-0.40603,-0.40603,-0.40603,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604,-0.40604
-0.26516,-0.29161,-0.30856,-0.32222,-0.33025,-0.33993,-0.35819,-0.35521,-0.35679,-0.3597,-0.36278,-0.36273,-0.3648,-0.36705,-0.36518,-0.36364,-0.36883,-0.37737,-0.38169,-0.38602,-0.38775,-0.39122,-0.39002,-0.38857,-0.38947,-0.3905,-0.39188,-0.39452,-0.39948,-0.40274,-0.47669,-0.49171,-0.49738,-0.47607,-0.44989,-0.43314,-0.43406,-0.37534,-0.39563,-0.39286,-0.38145,-0.37945,-0.39195,-0.39673,-0.39894
-0.4116,-0.3968,-0.38862,-0.37416,-0.37482,-0.37003,-0.36398,-0.36703,-0.36439,-0.36327,-0.35998,-0.35473,-0.35348,-0.34973,-0.3483,-0.34827,-0.34828,-0.3481,-0.34731,-0.34676,-0.34477,-0.346,-0.34481,-0.34435,-0.34425,-0.34391,-0.34201,-0.34059,-0.34052,-0.34077,-0.3413,-0.34278,-0.35226,-0.35322,-0.35292,-0.36351,-0.36445,-0.36728,-0.37115,-0.37253,-0.37651,-0.3832,-0.38385,-0.38309,-0.38543
-0.17509,-0.12502,-0.085112,-0.058414,-0.041383,-0.023829,-0.013865,-0.00049467,0.010727,0.018656,0.021681,0.020946,0.025836,0.032196,0.014402,-0.0060491,-0.023815,-0.011872,-0.0027702,0.0040704,0.0068123,0.0027419,-0.0092998,-0.0057241,-0.0057523,-0.0049326,-0.0024027,-0.0014981,5.6534e-05,-0.002431,0.014543,0.033892,0.032097,0.038867,0.026995,-0.0004664,-0.014996,-0.018105,-0.019306,-0.015109,0.016579,0.064011,0.071982,0.075119,0.073324
