0.99989,0.99966,0.99951,0.99954,0.99945,0.99934,0.99926,0.99914,0.99906,0.99854,0.99721,0.99327,0.98965,0.98872,0.98498,0.98217,0.97829,0.9778,0.97585,0.97579,0.97581,0.97654,0.97855,0.98266,0.984,0.98785,0.99198,0.99274,0.99561,0.99669,0.99939,0.99952,1,0.99979,0.99928,0.99836,0.99839,0.99796,0.99771,0.99742,0.99738,0.99725,0.99712,0.99712,0.99709,0.99707,0.9971,0.99715,0.99719,0.99725,0.99728,0.99735,0.99742,0.99756,0.99747,0.99767,0.99768,0.99778,0.99776,0.99776,0.99781,0.99785,0.99788,0.9979,0.99794,0.99801,0.99805,0.99813
-0.56924,-0.56733,-0.56574,-0.5682,-0.57553,-0.58394,-0.60515,-0.60925,-0.61622,-0.61292,-0.61134,-0.60599,-0.59765,-0.58386,-0.57385,-0.56858,-0.56529,-0.5627,-0.55606,-0.54418,-0.54314,-0.54599,-0.54685,-0.55056,-0.55771,-0.57642,-0.57006,-0.57679,-0.57643,-0.56945,-0.5635,-0.55453,-0.53684,-0.53682,-0.52993,-0.53126,-0.53185,-0.53033,-0.53006,-0.53039,-0.53128,-0.53279,-0.53463,-0.53646,-0.53722,-0.53875,-0.5433,-0.54115,-0.54378,-0.54611,-0.54715,-0.54785,-0.54785,-0.55052,-0.55073,-0.55173,-0.55233,-0.55271,-0.5527,-0.55292,-0.55281,-0.5527,-0.55256,-0.55248,-0.55243,-0.55213,-0.55206,-0.55175
-0.53765,-0.5376,-0.53788,-0.53773,-0.53732,-0.53737,-0.53651,-0.53347,-0.53107,-0.52998,-0.53136,-0.53227,-0.53243,-0.53308,-0.53155,-0.53009,-0.52884,-0.52753,-0.52577,-0.52494,-0.52559,-0.52558,-0.52559,-0.52523,-0.52591,-0.5275,-0.5302,-0.53344,-0.53249,-0.53252,-0.53545,-0.53676,-0.53869,-0.53765,-0.53838,-0.53879,-0.5389,-0.53897,-0.5393,-0.53968,-0.53999,-0.54031,-0.5404,-0.54049,-0.54053,-0.54056,-0.54045,-0.54047,-0.54047,-0.5404,-0.54043,-0.5404,-0.5404,-0.5403,-0.54033,-0.54044,-0.54061,-0.54076,-0.54086,-0.54087,-0.54084,-0.54077,-0.54079,-0.54085,-0.54093,-0.541,-0.54114,-0.54116
-0.53228,-0.53216,-0.53189,-0.53153,-0.53134,-0.53073,-0.53081,-0.53062,-0.53024,-0.52988,-0.52943,-0.52853,-0.52828,-0.52832,-0.52825,-0.52822,-0.52823,-0.52824,-0.52803,-0.52782,-0.52777,-0.52754,-0.52747,-0.52709,-0.52699,-0.5278,-0.52847,-0.5295,-0.53018,-0.53045,-0.53051,-0.53044,-0.53064,-0.5306,-0.53045,-0.53014,-0.53007,-0.52986,-0.5297,-0.52963,-0.52964,-0.52965,-0.52968,-0.52977,-0.5298,-0.5299,-0.52991,-0.53003,-0.53014,-0.53023,-0.53031,-0.53029,-0.53038,-0.53044,-0.53049,-0.53053,-0.53054,-0.53053,-0.53053,-0.53053,-0.53054,-0.53062,-0.53059,-0.53062,-0.53064,-0.53063,-0.53065,-0.53064
-0.55523,-0.55559,-0.55574,-0.55505,-0.55366,-0.54696,-0.53736,-0.52056,-0.52118,-0.51317,-0.50517,-0.49357,-0.4935,-0.48025,-0.47872,-0.47758,-0.47486,-0.47319,-0.4712,-0.47061,-0.46946,-0.46866,-0.46796,-0.46788,-0.47003,-0.47114,-0.47452,-0.47701,-0.47942,-0.48403,-0.4885,-0.49234,-0.49992,-0.50422,-0.50669,-0.50796,-0.50883,-0.50875,-0.51389,-0.51281,-0.51542,-0.51658,-0.51879,-0.52116,-0.52026,-0.51991,-0.52041,-0.52073,-0.52094,-0.52096,-0.52084,-0.5207,-0.52071,-0.52048,-0.52044,-0.5203,-0.52019,-0.52011,-0.52004,-0.51999,-0.52,-0.52004,-0.52007,-0.52017,-0.52034,-0.52048,-0.52068,-0.52084
-0.84302,-0.88358,-0.91759,-0.94146,-0.94597,-0.96768,-0.99133,-0.80356,-0.75706,-0.68228,-0.6147,-0.57234,-0.69748,-0.75493,-0.81614,-0.86574,-0.91483,-0.92277,-0.92609,-0.94045,-0.95537,-0.97124,-1,-0.80016,-0.74959,-0.67302,-0.60664,-0.56676,-0.54109,-0.53067,-0.52346,-0.52582,-0.52613,-0.52567,-0.52596,-0.52581,-0.69036,-0.74143,-0.83694,-0.83535,-0.86115,-0.88079,-0.89318,-0.76673,-0.71247,-0.65775,-0.6108,-0.58259,-0.56392,-0.55614,-0.54814,-0.54393,-0.5417,-0.54024,-0.53087,-0.53073,-0.53138,-0.53142,-0.52791,-0.52409,-0.51858,-0.51912,-0.51786,-0.51673,-0.51699,-0.51504,-0.51537,-0.51377
-0.53672,-0.53556,-0.53531,-0.53453,-0.53359,-0.53369,-0.53311,-0.53763,-0.54306,-0.54588,-0.54801,-0.54998,-0.54601,-0.54124,-0.53898,-0.53636,-0.53534,-0.53571,-0.53477,-0.53466,-0.53451,-0.53401,-0.53404,-0.53775,-0.54207,-0.54392,-0.54542,-0.54579,-0.54549,-0.54354,-0.5431,-0.54289,-0.54231,-0.54265,-0.54302,-0.54356,-0.54179,-0.53834,-0.53684,-0.5355,-0.53488,-0.53464,-0.53401,-0.53687,-0.5398,-0.54,-0.53936,-0.53841,-0.53793,-0.53761,-0.53736,-0.53713,-0.53719,-0.53716,-0.53725,-0.53758,-0.53848,-0.5395,-0.53999,-0.54061,-0.54122,-0.54204,-0.54243,-0.54287,-0.54375,-0.54364,-0.54403,-0.54467
-0.5194,-0.52259,-0.52404,-0.52512,-0.52589,-0.52614,-0.52702,-0.52775,-0.52873,-0.5294,-0.52992,-0.53032,-0.53034,-0.53083,-0.53063,-0.53083,-0.53093,-0.53102,-0.53107,-0.5311,-0.5314,-0.53128,-0.53115,-0.53116,-0.53119,-0.53131,-0.5313,-0.53133,-0.53126,-0.53135,-0.53125,-0.53112,-0.53145,-0.53169,-0.53159,-0.53167,-0.53183,-0.53229,-0.53264,-0.53272,-0.53309,-0.53321,-0.53339,-0.53321,-0.5328,-0.53263,-0.53232,-0.53372,-0.53507,-0.53467,-0.53423,-0.53412,-0.5338,-0.53289,-0.53153,-0.53061,-0.53037,-0.53068,-0.53036,-0.53044,-0.53069,-0.53099,-0.53099,-0.53139,-0.53158,-0.53231,-0.53342,-0.53343
-0.56031,-0.55992,-0.55904,-0.55759,-0.55007,-0.54926,-0.54319,-0.5311,-0.51538,-0.50021,-0.5007,-0.48861,-0.49209,-0.48995,-0.48299,-0.47949,-0.47315,-0.46964,-0.46767,-0.46776,-0.46721,-0.46652,-0.4657,-0.46623,-0.46733,-0.46906,-0.47023,-0.47255,-0.47788,-0.4806,-0.48364,-0.48683,-0.49421,-0.50476,-0.50413,-0.5084,-0.51136,-0.51914,-0.5178,-0.51906,-0.52009,-0.52065,-0.52172,-0.52254,-0.52247,-0.52225,-0.52246,-0.52255,-0.52257,-0.52249,-0.52243,-0.5223,-0.52224,-0.52212,-0.52149,-0.52172,-0.52147,-0.52144,-0.52149,-0.52156,-0.52139,-0.52141,-0.52134,-0.52133,-0.52137,-0.52145,-0.52157,-0.52173
-0.020557,-0.016277,0.040745,0.081321,0.10412,0.10585,0.091891,-0.12449,-0.2557,-0.3871,-0.50661,-0.61352,-0.70916,-0.78179,-0.8373,-0.87503,-0.90067,-0.9281,-0.91759,-0.89495,-0.84497,-0.80214,-0.76897,-0.57962,-0.49427,-0.41626,-0.39367,-0.3909,-0.3943,-0.3862,-0.37267,-0.36077,-0.34592,-0.34325,-0.34658,-0.34885,-0.34828,-0.38751,-0.43883,-0.41348,-0.35324,-0.30853,-0.26093,-0.34392,-0.39397,-0.4344,-0.47267,-0.49579,-0.51093,-0.51942,-0.52338,-0.52935,-0.53295,-0.53514,-0.53655,-0.53889,-0.54039,-0.54147,-0.54346,-0.54572,-0.54729,-0.54702,-0.54673,-0.54775,-0.54784,-0.54832,-0.54883,-0.54909
-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.52955,-0.52689,-0.52718,-0.52717,-0.52817,-0.52834,-0.52492,-0.52053,-0.51655,-0.51706,-0.51551,-0.51624,-0.5151,-0.51438,-0.51455,-0.5144,-0.51436,-0.51436,-0.51424,-0.51423,-0.51395,-0.51363,-0.51363,-0.51362,-0.51356,-0.51356,-0.51359,-0.51359,-0.51364,-0.51371,-0.51376
-0.52223,-0.5275,-0.53277,-0.53908,-0.54874,-0.55625,-0.55781,-0.57174,-0.36804,-0.57097,-0.58685,-0.56869,-0.55822,-0.54899,-0.53974,-0.53274,-0.52636,-0.52285,-0.5243,-0.52539,-0.52632,-0.52703,-0.53209,-0.52206,-0.53765,-0.5282,-0.52069,-0.52399,-0.52634,-0.52764,-0.52822,-0.52901,-0.52931,-0.52959,-0.5301,-0.5313,-0.53137,-0.53174,-0.53205,-0.53235,-0.53229,-0.53225,-0.53241,-0.5322,-0.53186,-0.53174,-0.53162,-0.53153,-0.53138,-0.5313,-0.53131,-0.5313,-0.53123,-0.53116,-0.53111,-0.53109,-0.53105,-0.531,-0.53099,-0.53093,-0.53092,-0.53088,-0.53082,-0.5308,-0.5308,-0.53079,-0.53079,-0.53078
-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199,-0.53199
