0.99972,0.99967,0.99952,0.9995,0.99935,0.99812,0.99735,0.99584,0.99354,0.99312,0.99144,0.99002,0.98859,0.98758,0.98624,0.98629,0.98593,0.98405,0.9854,0.98462,0.98482,0.98504,0.98493,0.9852,0.98576,0.98661,0.98935,0.98951,0.99264,0.99395,0.99731,0.99765,0.99919,0.99913,0.99978,0.99983,0.99989,0.99991,0.99984,1
-0.57491,-0.57466,-0.57367,-0.56812,-0.56061,-0.56593,-0.56247,-0.55998,-0.55959,-0.55954,-0.56034,-0.56126,-0.55974,-0.55555,-0.55434,-0.55545,-0.55723,-0.55902,-0.56074,-0.56233,-0.56335,-0.56053,-0.55832,-0.55558,-0.55545,-0.55106,-0.55387,-0.55345,-0.55595,-0.55646,-0.55976,-0.55942,-0.56101,-0.56188,-0.56174,-0.56415,-0.56392,-0.56462,-0.56534,-0.56499
-0.56164,-0.56159,-0.56318,-0.56268,-0.56432,-0.56667,-0.56728,-0.5685,-0.56905,-0.569,-0.56844,-0.56736,-0.56646,-0.567,-0.56733,-0.56563,-0.56416,-0.56298,-0.56342,-0.56408,-0.5646,-0.56385,-0.56353,-0.56342,-0.56313,-0.56252,-0.56169,-0.56168,-0.56126,-0.56115,-0.56108,-0.56063,-0.56029,-0.55954,-0.55887,-0.55826,-0.55737,-0.55727,-0.55726,-0.55697
-0.55206,-0.55202,-0.55211,-0.55217,-0.5526,-0.55379,-0.55321,-0.55377,-0.55523,-0.55947,-0.5595,-0.56289,-0.56567,-0.57031,-0.57426,-0.57445,-0.57635,-0.57609,-0.57689,-0.57689,-0.57626,-0.5755,-0.57384,-0.5691,-0.56899,-0.56663,-0.56468,-0.56182,-0.56111,-0.55965,-0.55921,-0.55891,-0.55822,-0.55814,-0.55806,-0.55805,-0.55805,-0.55788,-0.55786,-0.55772
-0.55819,-0.55777,-0.55641,-0.5552,-0.55286,-0.55204,-0.54322,-0.5343,-0.54144,-0.54008,-0.53448,-0.53083,-0.53205,-0.53302,-0.53329,-0.53076,-0.52935,-0.52611,-0.52245,-0.5204,-0.5199,-0.52035,-0.52203,-0.52383,-0.52685,-0.52967,-0.53253,-0.53509,-0.53394,-0.53827,-0.5424,-0.54415,-0.54815,-0.54883,-0.55047,-0.55147,-0.55233,-0.55306,-0.55363,-0.55386
-0.93545,-0.96012,-0.96929,-0.98333,-1,-0.88548,-0.83824,-0.78861,-0.70504,-0.63994,-0.58504,-0.52086,-0.47659,-0.44865,-0.41301,-0.37961,-0.35167,-0.3255,-0.33463,-0.37852,-0.43316,-0.48583,-0.59483,-0.61189,-0.60346,-0.58331,-0.58273,-0.57972,-0.5803,-0.58642,-0.58666,-0.58706,-0.58829,-0.65516,-0.7126,-0.74384,-0.7764,-0.81847,-0.8494,-0.87088
-0.55707,-0.55591,-0.55507,-0.5545,-0.55394,-0.55382,-0.55359,-0.55341,-0.55329,-0.55321,-0.55313,-0.55309,-0.55307,-0.55305,-0.55304,-0.55304,-0.55302,-0.553,-0.55299,-0.55298,-0.55298,-0.55297,-0.55297,-0.55297,-0.55852,-0.5594,-0.55856,-0.55758,-0.55714,-0.5578,-0.55766,-0.55814,-0.55971,-0.55917,-0.55678,-0.5549,-0.555,-0.55428,-0.55444,-0.55416
-0.5462,-0.51287,-0.50181,-0.49251,-0.50287,-0.51767,-0.52857,-0.53659,-0.53796,-0.52575,-0.50837,-0.50507,-0.52141,-0.53101,-0.53644,-0.53793,-0.53717,-0.53608,-0.53265,-0.53158,-0.53149,-0.52999,-0.53535,-0.53976,-0.54306,-0.54735,-0.55204,-0.55406,-0.555,-0.55549,-0.55572,-0.5549,-0.55395,-0.5527,-0.55144,-0.55127,-0.55091,-0.55068,-0.55062,-0.55067
-0.55879,-0.55826,-0.55732,-0.55619,-0.5533,-0.549,-0.54274,-0.54238,-0.53637,-0.53517,-0.53099,-0.527,-0.52526,-0.52507,-0.52444,-0.52382,-0.52304,-0.5215,-0.51972,-0.52026,-0.52093,-0.52063,-0.5223,-0.5277,-0.5265,-0.5343,-0.53978,-0.54219,-0.54171,-0.54222,-0.54406,-0.54397,-0.54436,-0.54705,-0.54991,-0.55133,-0.55202,-0.55191,-0.55176,-0.55132
-0.2985,-0.29794,-0.35595,-0.4184,-0.45692,-0.49125,-0.53434,-0.53235,-0.45301,-0.39646,-0.36258,-0.31378,-0.38955,-0.44623,-0.43361,-0.40005,-0.37973,-0.34843,-0.30455,-0.30874,-0.29995,-0.29539,-0.29301,-0.29151,-0.29248,-0.29218,-0.29094,-0.28988,-0.28644,-0.34611,-0.40653,-0.4433,-0.41728,-0.36348,-0.34015,-0.31819,-0.30569,-0.29269,-0.35042,-0.41036
-0.55232,-0.55233,-0.54939,-0.54521,-0.54251,-0.54218,-0.5403,-0.54045,-0.54254,-0.54568,-0.54701,-0.54869,-0.54752,-0.54626,-0.54853,-0.54973,-0.55011,-0.55071,-0.55113,-0.55137,-0.55125,-0.55115,-0.55155,-0.55148,-0.55143,-0.55176,-0.55171,-0.55163,-0.55187,-0.54909,-0.54573,-0.54341,-0.5455,-0.54754,-0.54881,-0.54912,-0.54923,-0.54954,-0.54682,-0.54319
-0.55294,-0.55296,-0.55341,-0.5535,-0.55375,-0.55372,-0.55392,-0.554,-0.55407,-0.55403,-0.55403,-0.55396,-0.55406,-0.55397,-0.55391,-0.55386,-0.55379,-0.55385,-0.55381,-0.55373,-0.55379,-0.55381,-0.55382,-0.55384,-0.5538,-0.55332,-0.55344,-0.55349,-0.55358,-0.55333,-0.55291,-0.55277,-0.55278,-0.55279,-0.5528,-0.55282,-0.55283,-0.55283,-0.55258,-0.55229
-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296,-0.55296
-0.62323,-0.62433,-0.62573,-0.62557,-0.62575,-0.62743,-0.63008,-0.63139,-0.63241,-0.63312,-0.63456,-0.63478,-0.63589,-0.63646,-0.63683,-0.63738,-0.63819,-0.63893,-0.63891,-0.63951,-0.63964,-0.64001,-0.64034,-0.64016,-0.64,-0.63874,-0.63577,-0.63325,-0.62982,-0.62584,-0.62349,-0.6219,-0.62271,-0.62344,-0.62411,-0.62476,-0.62568,-0.6236,-0.62263,-0.62289
-0.55071,-0.55071,-0.55067,-0.55069,-0.55065,-0.55065,-0.55066,-0.55059,-0.55049,-0.55046,-0.55046,-0.55045,-0.55045,-0.55047,-0.55048,-0.5505,-0.55051,-0.55053,-0.55059,-0.55061,-0.55066,-0.55066,-0.55071,-0.55074,-0.55077,-0.55076,-0.55074,-0.5507,-0.55063,-0.55066,-0.55065,-0.55063,-0.55048,-0.55046,-0.55037,-0.55028,-0.55023,-0.55025,-0.55024,-0.55026
-0.55464,-0.5546,-0.55469,-0.55524,-0.55644,-0.55769,-0.55831,-0.55962,-0.56068,-0.56131,-0.56224,-0.56336,-0.56658,-0.56856,-0.57375,-0.57043,-0.57283,-0.57373,-0.57401,-0.57406,-0.57411,-0.57425,-0.57434,-0.5747,-0.57496,-0.57551,-0.57529,-0.57514,-0.57446,-0.56971,-0.57054,-0.57,-0.56923,-0.56833,-0.5678,-0.56659,-0.56593,-0.56561,-0.56477,-0.56498
