0.9975,0.99806,0.99728,0.99519,0.9925,0.98911,0.98534,0.97962,0.97949,0.97778,0.97747,0.9779,0.97843,0.98017,0.98352,0.98676,0.98955,0.99189,0.99369,0.99576,0.99699,0.99812,0.99965,1,0.99865,0.99844,0.99691,0.99351
-0.60683,-0.6076,-0.60466,-0.60069,-0.59579,-0.58777,-0.57817,-0.56243,-0.56107,-0.55207,-0.54911,-0.5463,-0.54495,-0.54628,-0.54917,-0.55026,-0.5519,-0.55348,-0.55286,-0.55115,-0.54904,-0.55069,-0.5517,-0.55521,-0.55977,-0.5628,-0.56254,-0.56234
-0.46133,-0.45897,-0.45886,-0.45957,-0.46231,-0.4625,-0.45935,-0.45616,-0.45322,-0.45097,-0.44929,-0.44787,-0.44684,-0.4477,-0.44898,-0.44901,-0.45081,-0.45257,-0.45845,-0.46117,-0.46486,-0.46752,-0.47281,-0.47424,-0.47971,-0.48382,-0.48641,-0.48938
-0.51724,-0.5187,-0.51985,-0.52097,-0.5215,-0.52159,-0.52151,-0.52119,-0.5211,-0.52062,-0.52006,-0.51981,-0.51973,-0.51969,-0.51933,-0.51927,-0.51923,-0.51892,-0.51892,-0.51869,-0.51842,-0.5174,-0.51608,-0.51515,-0.5143,-0.51383,-0.51356,-0.51337
-0.49075,-0.48118,-0.47879,-0.47614,-0.47133,-0.46745,-0.46351,-0.45644,-0.45089,-0.44819,-0.44255,-0.44163,-0.44123,-0.44177,-0.44316,-0.44513,-0.44658,-0.45004,-0.4535,-0.45727,-0.46219,-0.46994,-0.47429,-0.4865,-0.48929,-0.49856,-0.50013,-0.50544
-0.48378,-0.47788,-0.47484,-0.46995,-0.46718,-0.46495,-0.46558,-0.51717,-0.58471,-0.62619,-0.65601,-0.6446,-0.64377,-0.66038,-0.65581,-0.61881,-0.5797,-0.5629,-0.5462,-0.53162,-0.5215,-0.51922,-0.51871,-0.51834,-0.51805,-0.51748,-0.51752,-0.51716
-0.51993,-0.51859,-0.51857,-0.51775,-0.51716,-0.51687,-0.51702,-0.51633,-0.51523,-0.51446,-0.51418,-0.51381,-0.51379,-0.51343,-0.51323,-0.51372,-0.51385,-0.5141,-0.51435,-0.51543,-0.51547,-0.5156,-0.5156,-0.51563,-0.51564,-0.51562,-0.51558,-0.51557
-0.48152,-0.48516,-0.48436,-0.48619,-0.48655,-0.48566,-0.48565,-0.48614,-0.48838,-0.49067,-0.49136,-0.49165,-0.49306,-0.49334,-0.49333,-0.49308,-0.49354,-0.49411,-0.49411,-0.49434,-0.49362,-0.49479,-0.4963,-0.49732,-0.49917,-0.4998,-0.48809,-0.47673
-0.48595,-0.46875,-0.46243,-0.45924,-0.45449,-0.44976,-0.44255,-0.43526,-0.43197,-0.42696,-0.42275,-0.42108,-0.42127,-0.4219,-0.42583,-0.43046,-0.44057,-0.43604,-0.44234,-0.4489,-0.45583,-0.47645,-0.47618,-0.48357,-0.49034,-0.50201,-0.504,-0.51355
-0.63853,-0.70277,-0.7565,-0.80251,-0.81443,-0.81776,-0.85915,-0.90361,-0.92989,-0.95378,-0.97198,-0.98817,-0.98956,-1,-0.98655,-0.98248,-0.98257,-0.95262,-0.89882,-0.83441,-0.78076,-0.69874,-0.65379,-0.6068,-0.56304,-0.52916,-0.50346,-0.48538
