0.99611,0.99627,0.99641,0.99601,0.99615,0.99598,0.99594,0.99594,0.99619,0.99681,0.99678,0.99708,0.99742,0.99786,0.99843,0.99876,0.9992,0.99937,0.99952,0.99953,0.99964,0.99973,0.99975,0.99981,0.99985,0.99992,0.99987,0.99993,0.99992,0.99997,1,1,0.99999,0.99999,0.99996,0.99991,0.99983,0.99976,0.99971,0.99971,0.99965,0.99964,0.99961,0.99945,0.99941,0.99921,0.99868,0.99834,0.99794,0.99762
-0.36192,-0.36199,-0.36231,-0.3623,-0.36127,-0.36034,-0.35719,-0.35672,-0.35787,-0.35743,-0.36166,-0.36493,-0.36921,-0.37229,-0.36968,-0.37256,-0.37484,-0.37635,-0.376,-0.37497,-0.37276,-0.3687,-0.36808,-0.36984,-0.36824,-0.3675,-0.36505,-0.36246,-0.36099,-0.36386,-0.3638,-0.36319,-0.36313,-0.35896,-0.35918,-0.35302,-0.35267,-0.34925,-0.34964,-0.34909,-0.3485,-0.34813,-0.34768,-0.34705,-0.34603,-0.34575,-0.34629,-0.3489,-0.3523,-0.35587
-0.33131,-0.33124,-0.33132,-0.33122,-0.33118,-0.33108,-0.33097,-0.33076,-0.32905,-0.32707,-0.32461,-0.32193,-0.32091,-0.32589,-0.32496,-0.32572,-0.32666,-0.32663,-0.3259,-0.32579,-0.32573,-0.326,-0.32758,-0.32741,-0.32766,-0.32787,-0.32813,-0.32867,-0.32865,-0.32897,-0.32922,-0.32949,-0.32975,-0.32996,-0.33018,-0.33038,-0.33051,-0.33069,-0.33094,-0.33088,-0.33107,-0.33122,-0.33116,-0.33127,-0.33125,-0.33116,-0.33115,-0.33102,-0.33089,-0.33073
-0.32669,-0.3264,-0.32655,-0.32638,-0.3264,-0.32649,-0.32661,-0.32675,-0.32762,-0.32889,-0.3312,-0.33161,-0.33216,-0.33261,-0.33365,-0.33489,-0.33453,-0.33395,-0.33299,-0.3336,-0.33358,-0.33382,-0.33446,-0.33461,-0.3346,-0.3348,-0.33483,-0.3348,-0.33478,-0.33458,-0.33458,-0.33456,-0.33454,-0.33446,-0.33429,-0.33402,-0.33371,-0.33349,-0.33308,-0.33285,-0.3323,-0.33169,-0.33074,-0.33048,-0.32961,-0.32893,-0.32903,-0.32833,-0.32824,-0.32809
-0.3715,-0.37143,-0.37845,-0.37479,-0.37883,-0.3778,-0.3764,-0.37591,-0.37793,-0.37847,-0.37851,-0.37762,-0.37763,-0.36705,-0.36723,-0.36817,-0.36911,-0.36855,-0.36816,-0.36883,-0.37078,-0.37397,-0.37572,-0.37449,-0.37642,-0.38268,-0.38189,-0.38335,-0.38302,-0.38435,-0.3843,-0.3845,-0.38475,-0.3854,-0.38606,-0.38814,-0.38793,-0.39152,-0.38956,-0.39096,-0.39167,-0.39237,-0.39291,-0.39409,-0.39409,-0.39487,-0.39701,-0.39712,-0.39978,-0.39999
-0.35739,-0.3571,-0.35811,-0.35881,-0.35897,-0.35924,-0.35956,-0.35977,-0.35865,-0.35829,-0.35667,-0.35333,-0.3494,-0.34434,-0.33635,-0.34134,-0.34285,-0.3391,-0.33948,-0.34092,-0.34156,-0.34381,-0.34652,-0.34637,-0.34641,-0.34733,-0.45334,-0.43108,-0.4006,-0.39569,-0.38386,-0.46939,-0.52033,-0.56126,-0.59363,-0.6177,-0.61762,-0.62211,-0.62526,-0.62768,-0.63071,-0.63545,-0.6453,-0.65515,-0.65485,-0.65299,-0.65171,-0.64882,-0.5746,-0.52392
-0.34214,-0.3422,-0.3422,-0.34217,-0.34187,-0.34164,-0.34162,-0.3416,-0.3416,-0.34162,-0.34168,-0.34192,-0.34191,-0.34208,-0.34232,-0.34228,-0.34227,-0.34232,-0.34277,-0.34317,-0.34282,-0.34256,-0.34302,-0.34309,-0.34333,-0.34362,-0.34085,-0.3406,-0.34282,-0.34278,-0.34287,-0.34044,-0.33716,-0.33423,-0.33444,-0.33375,-0.33314,-0.33278,-0.33241,-0.3321,-0.33188,-0.33173,-0.33133,-0.33147,-0.33159,-0.3317,-0.3313,-0.33101,-0.33361,-0.33618
-0.33152,-0.33158,-0.33158,-0.33158,-0.3315,-0.33152,-0.33155,-0.33158,-0.33151,-0.33136,-0.33132,-0.33151,-0.33166,-0.33176,-0.33237,-0.33247,-0.33273,-0.33297,-0.33231,-0.3316,-0.33126,-0.33096,-0.33086,-0.33081,-0.33086,-0.33086,-0.3307,-0.33047,-0.33035,-0.33048,-0.33057,-0.33053,-0.33054,-0.33054,-0.33054,-0.33053,-0.33054,-0.33068,-0.33089,-0.33084,-0.3311,-0.33131,-0.33136,-0.33136,-0.33134,-0.33136,-0.33133,-0.33138,-0.33141,-0.33156
-0.37586,-0.37471,-0.37608,-0.37833,-0.38014,-0.38147,-0.38227,-0.38372,-0.27098,-0.26671,-0.26648,-0.26803,-0.26933,-0.3811,-0.37218,-0.36964,-0.3672,-0.36961,-0.3732,-0.37749,-0.38123,-0.38405,-0.38667,-0.3879,-0.38936,-0.39218,-0.3964,-0.39755,-0.39915,-0.39922,-0.39837,-0.39705,-0.39589,-0.39676,-0.39719,-0.39806,-0.3994,-0.40035,-0.40156,-0.40255,-0.40236,-0.40275,-0.40297,-0.40352,-0.40367,-0.40508,-0.40546,-0.4057,-0.40568,-0.40594
-0.33722,-0.29061,-0.21918,-0.14278,-0.058536,-0.0069551,0.0027088,-0.018962,-0.10268,-0.1675,-0.24069,-0.30086,-0.3233,-0.35603,-0.38953,-0.42854,-0.46109,-0.49602,-0.50322,-0.49131,-0.4583,-0.42735,-0.42601,-0.4509,-0.49822,-0.52675,-0.54107,-0.52451,-0.49707,-0.47992,-0.46559,-0.4753,-0.50147,-0.51968,-0.54292,-0.53998,-0.51578,-0.4991,-0.46832,-0.44906,-0.41396,-0.42125,-0.40779,-0.38039,-0.35134,-0.33006,-0.31638,-0.29503,-0.27671,-0.25591
