0.9971,0.99747,0.99795,0.99828,0.99847,0.9994,0.99963,0.99978,1,0.9999,0.99991,0.99957,0.99862,0.99771,0.99645,0.99565,0.99551,0.99545,0.99508,0.99494,0.99502,0.99503,0.99535,0.99574,0.9958,0.99581,0.99587,0.99592,0.99623,0.99662,0.99722,0.99788,0.99874,0.99892,0.99918,0.99952,0.99984,0.99966,0.99961,0.99909,0.99837,0.99752,0.99602,0.99548,0.99418,0.99405
-0.52596,-0.52687,-0.52862,-0.53418,-0.54068,-0.54503,-0.54362,-0.54848,-0.55189,-0.56007,-0.55902,-0.58519,-0.61715,-0.62916,-0.61663,-0.59829,-0.58378,-0.58304,-0.57752,-0.5825,-0.57948,-0.57885,-0.58045,-0.58227,-0.58208,-0.57715,-0.57798,-0.57366,-0.57096,-0.57023,-0.56811,-0.56631,-0.56342,-0.56115,-0.55736,-0.5518,-0.54619,-0.54041,-0.54238,-0.53987,-0.53837,-0.5365,-0.53528,-0.53397,-0.53189,-0.53141
-0.49656,-0.4965,-0.49642,-0.49643,-0.49642,-0.49642,-0.49642,-0.49645,-0.49648,-0.49662,-0.49654,-0.49471,-0.49456,-0.49401,-0.49409,-0.49457,-0.49521,-0.4957,-0.49613,-0.4962,-0.49635,-0.49689,-0.49679,-0.49737,-0.4978,-0.49782,-0.49803,-0.49804,-0.49816,-0.4981,-0.49811,-0.49805,-0.49795,-0.49788,-0.49772,-0.49766,-0.49744,-0.49746,-0.49745,-0.49712,-0.4968,-0.49677,-0.49658,-0.49654,-0.49637,-0.49638
-0.49448,-0.49524,-0.49595,-0.49683,-0.49728,-0.49737,-0.49795,-0.49913,-0.4997,-0.50121,-0.50117,-0.50106,-0.50131,-0.50136,-0.50227,-0.5029,-0.50326,-0.50331,-0.50375,-0.50379,-0.50395,-0.50408,-0.5041,-0.50408,-0.50387,-0.50365,-0.50349,-0.50318,-0.50284,-0.50163,-0.50186,-0.50101,-0.50089,-0.49985,-0.49916,-0.49766,-0.49776,-0.49674,-0.49557,-0.49522,-0.49411,-0.49375,-0.49316,-0.49247,-0.49213,-0.4918
-0.56571,-0.56431,-0.56071,-0.55155,-0.55223,-0.55515,-0.55622,-0.55808,-0.5584,-0.56095,-0.56068,-0.53881,-0.51317,-0.49001,-0.50003,-0.52576,-0.53482,-0.536,-0.53926,-0.54381,-0.54512,-0.5475,-0.55054,-0.55277,-0.55274,-0.55255,-0.55236,-0.55268,-0.55288,-0.55316,-0.55475,-0.5563,-0.55859,-0.5611,-0.56353,-0.56595,-0.56932,-0.57299,-0.5752,-0.57521,-0.57658,-0.5773,-0.57761,-0.5774,-0.57713,-0.57641
-0.60468,-0.58528,-0.56892,-0.59198,-0.62493,-0.63804,-0.64894,-0.66506,-0.68638,-0.69737,-0.7014,-0.71799,-0.73964,-0.75074,-0.7582,-0.75332,-0.75426,-0.74916,-0.74513,-0.74205,-0.734,-0.73394,-0.73131,-0.72827,-0.71674,-0.7165,-0.7093,-0.711,-0.71721,-0.72748,-0.72392,-0.72685,-0.73669,-0.73562,-0.73967,-0.75712,-0.77449,-0.78938,-0.80361,-0.74868,-0.69069,-0.65615,-0.62612,-0.60841,-0.59067,-0.58348
-0.50289,-0.50391,-0.50392,-0.50099,-0.50136,-0.50042,-0.4987,-0.49875,-0.49845,-0.49813,-0.49794,-0.49754,-0.49767,-0.49773,-0.49745,-0.49719,-0.49698,-0.49689,-0.4968,-0.49679,-0.49672,-0.49663,-0.4964,-0.49639,-0.4963,-0.49627,-0.49621,-0.49621,-0.49622,-0.49622,-0.49622,-0.49623,-0.49619,-0.49617,-0.49617,-0.49615,-0.49614,-0.4961,-0.49612,-0.49879,-0.50267,-0.5038,-0.50561,-0.50652,-0.50737,-0.50829
-0.49518,-0.49617,-0.49784,-0.4979,-0.49813,-0.49796,-0.49815,-0.49766,-0.49582,-0.49603,-0.49585,-0.49578,-0.49553,-0.49535,-0.49516,-0.49481,-0.49479,-0.49456,-0.4943,-0.49413,-0.49401,-0.49389,-0.49385,-0.49375,-0.49292,-0.48958,-0.48422,-0.47839,-0.48104,-0.48394,-0.48617,-0.48831,-0.49001,-0.4915,-0.49321,-0.4934,-0.49445,-0.49478,-0.49475,-0.49492,-0.49485,-0.49479,-0.49493,-0.49501,-0.49518,-0.49542
-0.56568,-0.56329,-0.56206,-0.55697,-0.55158,-0.4359,-0.42813,-0.42356,-0.42162,-0.41952,-0.41806,-0.52856,-0.51437,-0.49721,-0.50033,-0.46944,-0.4511,-0.43611,-0.42896,-0.42521,-0.41751,-0.41293,-0.40755,-0.40676,-0.40522,-0.40472,-0.40462,-0.40462,-0.40414,-0.58776,-0.58677,-0.5856,-0.58609,-0.58623,-0.58656,-0.5871,-0.58716,-0.58696,-0.5865,-0.58692,-0.58665,-0.58576,-0.58576,-0.58511,-0.58459,-0.58361
-0.050976,-0.06332,-0.097509,-0.20027,-0.26904,-0.34138,-0.39873,-0.41096,-0.41257,-0.4398,-0.4817,-0.61334,-0.63268,-0.69157,-0.68886,-0.66354,-0.64703,-0.64812,-0.66597,-0.69105,-0.71335,-0.71979,-0.7064,-0.67125,-0.66839,-0.65895,-0.66102,-0.66298,-0.66942,-0.65452,-0.61519,-0.60129,-0.58504,-0.53719,-0.48407,-0.42884,-0.42699,-0.44793,-0.44482,-0.44824,-0.44867,-0.44583,-0.44574,-0.44837,-0.44891,-0.45179
