0.97158,0.97173,0.97242,0.97363,0.97594,0.97605,0.97743,0.97882,0.98154,0.98135,0.98324,0.98707,0.99101,0.99337,0.99636,0.99705,0.99723,0.99793,0.99934,0.99923,0.99955,0.99955,0.99978,0.99977,0.9998,0.99984,0.99988,0.99987,0.99988,0.99991,0.99996,0.99997,1,0.99999,1,0.99999,0.99996,0.99996,0.99993,0.99973,0.99971,0.99941,0.99902,0.99799,0.99738,0.99673,0.99607,0.99445
-0.49821,-0.49828,-0.49779,-0.49425,-0.49471,-0.4893,-0.48963,-0.48715,-0.48916,-0.49082,-0.49857,-0.50105,-0.49997,-0.4959,-0.49023,-0.48749,-0.48603,-0.48438,-0.48739,-0.49455,-0.49986,-0.50031,-0.49226,-0.48901,-0.49137,-0.48292,-0.47211,-0.46314,-0.45945,-0.45318,-0.44992,-0.45246,-0.45188,-0.43236,-0.43686,-0.43938,-0.44518,-0.45208,-0.45677,-0.45893,-0.46185,-0.46239,-0.467,-0.46714,-0.47078,-0.47261,-0.47297,-0.47322
-0.44218,-0.44219,-0.44217,-0.44195,-0.44,-0.43948,-0.4393,-0.43892,-0.43894,-0.43874,-0.43436,-0.42628,-0.41374,-0.40745,-0.39373,-0.39984,-0.39955,-0.4015,-0.41431,-0.42822,-0.43479,-0.44388,-0.43398,-0.43337,-0.43223,-0.42742,-0.42215,-0.42126,-0.42268,-0.42382,-0.42501,-0.42898,-0.42931,-0.4304,-0.43154,-0.43445,-0.43445,-0.4353,-0.43648,-0.43781,-0.43932,-0.44015,-0.44059,-0.44086,-0.44107,-0.44129,-0.44149,-0.44153
-0.43598,-0.43599,-0.43605,-0.43618,-0.43659,-0.43676,-0.43738,-0.43742,-0.43796,-0.43812,-0.43819,-0.43927,-0.44265,-0.44377,-0.4445,-0.44348,-0.44428,-0.44457,-0.44441,-0.44434,-0.44504,-0.44506,-0.44598,-0.4472,-0.44744,-0.44781,-0.44856,-0.44891,-0.44909,-0.44935,-0.44944,-0.44957,-0.44897,-0.44963,-0.44987,-0.44914,-0.44911,-0.44912,-0.44889,-0.44855,-0.44845,-0.44811,-0.4477,-0.44713,-0.44619,-0.44612,-0.4456,-0.44503
-0.49955,-0.49949,-0.49943,-0.49938,-0.49922,-0.49896,-0.49819,-0.49256,-0.49219,-0.48381,-0.47695,-0.48384,-0.48668,-0.49315,-0.49736,-0.48927,-0.48419,-0.48409,-0.47213,-0.45812,-0.44992,-0.44824,-0.4625,-0.46294,-0.46889,-0.47709,-0.49494,-0.4992,-0.49568,-0.49962,-0.5029,-0.50194,-0.50199,-0.50412,-0.50217,-0.499,-0.49916,-0.50133,-0.5003,-0.50028,-0.50035,-0.50219,-0.50212,-0.50283,-0.50419,-0.50812,-0.5064,-0.50869
-0.46746,-0.46739,-0.46738,-0.46731,-0.46726,-0.46714,-0.46668,-0.46585,-0.46157,-0.46047,-0.45501,-0.45354,-0.452,-0.45379,-0.45569,-0.45566,-0.45693,-0.45893,-0.44781,-0.45051,-0.44955,-0.44552,-0.44608,-0.44647,-0.44745,-0.45188,-0.4562,-0.45433,-0.45403,-0.45585,-0.45893,-0.45642,-0.45814,-0.46106,-0.46489,-0.46469,-0.46527,-0.46539,-0.46537,-0.46616,-0.46759,-0.46812,-0.47235,-0.4718,-0.47306,-0.47481,-0.47552,-0.4767
-0.45214,-0.45213,-0.45215,-0.45218,-0.45227,-0.45235,-0.45245,-0.45257,-0.45296,-0.4529,-0.45298,-0.45298,-0.45301,-0.45302,-0.45302,-0.45313,-0.45325,-0.45334,-0.45379,-0.45394,-0.45497,-0.45503,-0.45484,-0.45517,-0.45528,-0.45529,-0.45529,-0.4553,-0.4553,-0.45528,-0.45527,-0.45525,-0.45526,-0.45509,-0.45504,-0.45498,-0.45491,-0.45486,-0.45478,-0.45473,-0.4547,-0.4546,-0.45451,-0.45442,-0.45444,-0.45441,-0.45417,-0.45393
-0.44763,-0.45285,-0.45495,-0.45417,-0.45447,-0.4547,-0.45467,-0.45459,-0.45364,-0.45429,-0.45389,-0.45362,-0.45319,-0.45127,-0.4507,-0.44899,-0.44657,-0.44677,-0.44651,-0.44636,-0.44609,-0.4461,-0.44599,-0.44586,-0.44563,-0.44566,-0.44558,-0.44553,-0.44551,-0.4453,-0.44512,-0.44514,-0.44499,-0.44497,-0.44493,-0.44491,-0.44491,-0.44488,-0.44486,-0.44483,-0.44475,-0.44469,-0.44463,-0.44467,-0.4446,-0.44459,-0.44325,-0.43905
-0.49865,-0.49838,-0.49811,-0.49785,-0.49763,-0.49705,-0.49578,-0.48933,-0.48782,-0.48634,-0.47953,-0.41069,-0.4062,-0.39801,-0.38543,-0.39028,-0.39837,-0.49744,-0.47249,-0.46069,-0.4506,-0.44473,-0.4242,-0.41653,-0.40722,-0.38418,-0.37353,-0.36253,-0.35835,-0.35826,-0.35902,-0.36414,-0.37027,-0.36285,-0.35508,-0.35783,-0.52467,-0.51865,-0.51498,-0.51345,-0.51372,-0.51447,-0.5156,-0.51674,-0.51734,-0.51829,-0.51941,-0.51908
-0.43241,-0.43041,-0.37105,-0.30872,-0.23224,-0.16793,-0.098123,-0.058723,-0.045908,-0.066901,-0.10389,-0.21386,-0.26075,-0.32374,-0.3503,-0.36499,-0.3791,-0.3946,-0.42513,-0.43774,-0.44934,-0.42838,-0.37252,-0.38071,-0.3901,-0.44382,-0.46173,-0.48796,-0.49752,-0.47941,-0.434,-0.41244,-0.42098,-0.43339,-0.45328,-0.4655,-0.46537,-0.44018,-0.42801,-0.35013,-0.30218,-0.26078,-0.30806,-0.34627,-0.36793,-0.38924,-0.39941,-0.40663
-0.43697,-0.4364,-0.43792,-0.44009,-0.44146,-0.44212,-0.44273,-0.44299,-0.4433,-0.4435,-0.44366,-0.44372,-0.44379,-0.44372,-0.44382,-0.44388,-0.44394,-0.44393,-0.44395,-0.44398,-0.444,-0.44401,-0.44402,-0.44403,-0.44404,-0.44404,-0.44405,-0.44405,-0.44405,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44027,-0.44062,-0.44149,-0.44196,-0.44251,-0.44213
-0.44438,-0.44437,-0.4447,-0.44369,-0.44264,-0.44405,-0.43486,-0.4329,-0.44024,-0.46167,-0.44787,-0.44834,-0.73912,-0.44462,-0.23412,-0.38198,-0.25566,-0.44077,-0.85588,-0.75483,-0.97758,-0.23096,-0.69706,-0.26696,-0.63642,-0.33152,-0.69301,-0.83223,-1,-0.1874,-0.85062,-0.34384,-0.66649,-0.39608,-0.72496,-0.19452,-0.63125,-0.57528,-0.5183,-0.49316,-0.47528,-0.46479,-0.44221,-0.43981,-0.42954,-0.44173,-0.4246,-0.43838
-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406,-0.44406
-0.42883,-0.42883,-0.42878,-0.42849,-0.42865,-0.42853,-0.42768,-0.42762,-0.42707,-0.42645,-0.4264,-0.42266,-0.42048,-0.42012,-0.4183,-0.41524,-0.41014,-0.40194,-0.40109,-0.39842,-0.39733,-0.39709,-0.39295,-0.39069,-0.38792,-0.38671,-0.38614,-0.38574,-0.38593,-0.38619,-0.38647,-0.38692,-0.38738,-0.38728,-0.38708,-0.38728,-0.38761,-0.38922,-0.39028,-0.39628,-0.39241,-0.39464,-0.39555,-0.39845,-0.39831,-0.40163,-0.40395,-0.40866
-0.43751,-0.43751,-0.43752,-0.43755,-0.43769,-0.43777,-0.43785,-0.4379,-0.43802,-0.43805,-0.43803,-0.43805,-0.43802,-0.43797,-0.43784,-0.43788,-0.43776,-0.4375,-0.43755,-0.43757,-0.43763,-0.4376,-0.43765,-0.43761,-0.43757,-0.43755,-0.4375,-0.43736,-0.43726,-0.43713,-0.43713,-0.43712,-0.4371,-0.43708,-0.43705,-0.43698,-0.43694,-0.43696,-0.43699,-0.4371,-0.4373,-0.43715,-0.43714,-0.43726,-0.43734,-0.43745,-0.43757,-0.43758
-0.45137,-0.45138,-0.45146,-0.45184,-0.45208,-0.45333,-0.45438,-0.45465,-0.45451,-0.45387,-0.45339,-0.45404,-0.45717,-0.45875,-0.46291,-0.46055,-0.45848,-0.46329,-0.45919,-0.45226,-0.45146,-0.44938,-0.44959,-0.45066,-0.45177,-0.45388,-0.46038,-0.4597,-0.46004,-0.4621,-0.46289,-0.46347,-0.46371,-0.4675,-0.4685,-0.46838,-0.46754,-0.4643,-0.46388,-0.46249,-0.46223,-0.4605,-0.45915,-0.45914,-0.45779,-0.45732,-0.45648,-0.45657
