0.9972,0.99743,0.99772,0.99763,0.99757,0.99795,0.99812,0.99822,0.9983,0.99826,0.99801,0.99793,0.9978,0.99766,0.99757,0.99736,0.9972,0.99672,0.99709,0.99692,0.99688,0.9968,0.99672,0.99667,0.99659,0.99655,0.99642,0.99642,0.99644,0.9964,0.99638,0.99638,0.99617,0.99592,0.99559,0.99527,0.99475,0.99469,0.99425,0.99374,0.99347,0.99324,0.99326,0.99324,0.99333,0.99362,0.99368,0.99387,0.9941,0.99498,0.99586,0.99632,0.99734,0.99895,0.99879,0.9995,0.99977,1,0.99994
-0.93372,-0.93573,-0.93685,-0.93868,-0.94435,-0.94414,-0.9435,-0.94265,-0.94143,-0.93667,-0.93204,-0.93656,-0.93422,-0.93816,-0.93845,-0.94032,-0.94246,-0.94433,-0.94609,-0.94603,-0.94814,-0.9483,-0.9476,-0.94734,-0.94702,-0.94695,-0.94626,-0.94574,-0.94506,-0.94418,-0.94457,-0.94558,-0.94931,-0.94598,-0.94889,-0.94824,-0.94733,-0.94635,-0.94524,-0.94672,-0.94651,-0.9462,-0.94609,-0.94583,-0.94594,-0.94456,-0.94133,-0.93829,-0.93861,-0.93785,-0.94137,-0.93965,-0.93973,-0.94133,-0.94151,-0.93974,-0.93503,-0.93161,-0.93054
-0.91436,-0.91433,-0.9142,-0.9133,-0.91256,-0.91189,-0.91141,-0.91094,-0.91037,-0.90846,-0.90766,-0.90693,-0.90642,-0.90537,-0.90381,-0.90208,-0.89872,-0.8984,-0.89548,-0.89532,-0.89347,-0.89116,-0.89174,-0.89017,-0.89039,-0.8905,-0.88983,-0.88837,-0.88829,-0.88849,-0.88767,-0.88755,-0.8865,-0.8865,-0.88212,-0.88468,-0.88223,-0.88044,-0.87911,-0.87822,-0.87761,-0.87713,-0.87709,-0.87679,-0.87684,-0.87696,-0.87727,-0.87774,-0.87853,-0.87939,-0.88062,-0.88384,-0.88843,-0.8973,-0.90436,-0.90959,-0.91395,-0.91864,-0.91939
-0.9128,-0.9127,-0.91261,-0.91302,-0.91322,-0.91363,-0.91457,-0.91657,-0.91896,-0.92454,-0.92471,-0.92909,-0.93001,-0.93032,-0.93156,-0.93347,-0.93616,-0.9382,-0.93943,-0.94186,-0.94324,-0.94396,-0.94654,-0.94501,-0.94711,-0.94648,-0.94756,-0.94827,-0.94911,-0.95114,-0.95076,-0.95107,-0.95141,-0.95165,-0.95212,-0.9523,-0.95251,-0.95365,-0.953,-0.95288,-0.9533,-0.95322,-0.95299,-0.95198,-0.951,-0.94726,-0.94425,-0.94272,-0.94019,-0.93618,-0.93119,-0.92701,-0.92326,-0.92028,-0.91808,-0.91547,-0.91502,-0.91495,-0.91427
-0.90315,-0.9046,-0.90433,-0.90381,-0.90469,-0.90468,-0.90366,-0.90211,-0.89995,-0.89792,-0.89638,-0.8946,-0.89263,-0.88833,-0.88573,-0.88291,-0.88032,-0.87535,-0.86905,-0.86414,-0.8621,-0.86058,-0.85901,-0.85776,-0.85522,-0.85536,-0.85376,-0.85288,-0.8522,-0.85172,-0.85103,-0.85051,-0.85287,-0.85375,-0.85663,-0.8673,-0.87015,-0.86598,-0.86858,-0.86796,-0.86894,-0.86896,-0.86891,-0.86887,-0.86883,-0.86878,-0.86905,-0.86953,-0.87033,-0.87238,-0.87302,-0.87856,-0.88634,-0.8914,-0.89776,-0.89483,-0.90307,-0.90281,-0.90446
-0.87195,-0.87284,-0.87428,-0.87688,-0.87662,-0.87734,-0.87845,-0.87778,-0.87679,-0.8753,-0.87459,-0.87442,-0.87352,-0.87205,-0.87056,-0.86791,-0.86576,-0.86354,-0.86086,-0.85855,-0.85512,-0.8548,-0.85332,-0.85086,-0.84846,-0.84693,-0.84508,-0.84385,-0.84149,-0.8403,-0.84064,-0.84042,-0.84023,-0.8401,-0.84031,-0.84046,-0.84092,-0.84131,-0.84163,-0.84198,-0.84213,-0.84217,-0.84234,-0.84247,-0.84271,-0.84309,-0.84357,-0.84454,-0.8458,-0.84525,-0.84566,-0.84571,-0.84675,-0.85004,-0.85448,-0.86242,-0.87105,-0.88028,-0.88328
-0.92637,-0.92637,-0.92636,-0.92632,-0.92624,-0.92607,-0.92604,-0.92598,-0.92591,-0.92579,-0.9257,-0.92568,-0.92554,-0.92535,-0.92532,-0.92507,-0.92493,-0.92471,-0.92431,-0.92364,-0.92375,-0.92324,-0.92356,-0.9236,-0.92338,-0.92304,-0.92297,-0.92299,-0.923,-0.92274,-0.92278,-0.92284,-0.92269,-0.92259,-0.9224,-0.92177,-0.92174,-0.92179,-0.92188,-0.92169,-0.92161,-0.92161,-0.92159,-0.92158,-0.92157,-0.92158,-0.92159,-0.92163,-0.92163,-0.9217,-0.92174,-0.9221,-0.92238,-0.9224,-0.92252,-0.92262,-0.92256,-0.92249,-0.92249
-0.91461,-0.91447,-0.91465,-0.91461,-0.91464,-0.91467,-0.91471,-0.91476,-0.91479,-0.91482,-0.91485,-0.91489,-0.91491,-0.91493,-0.91493,-0.91481,-0.91482,-0.91477,-0.91472,-0.91469,-0.91466,-0.91463,-0.91464,-0.91463,-0.91464,-0.91464,-0.91465,-0.91467,-0.91468,-0.91471,-0.91471,-0.9147,-0.91468,-0.91467,-0.91464,-0.91462,-0.91459,-0.9146,-0.91462,-0.91464,-0.91466,-0.91465,-0.91465,-0.91459,-0.91452,-0.91458,-0.91455,-0.91454,-0.91452,-0.91452,-0.91453,-0.91455,-0.91456,-0.91457,-0.91458,-0.91341,-0.91193,-0.91175,-0.91178
-0.90198,-0.90206,-0.90224,-0.9033,-0.90444,-0.90316,-0.90325,-0.90007,-0.89711,-0.89444,-0.89276,-0.89183,-0.88612,-0.88612,-0.88355,-0.88014,-0.87667,-0.87376,-0.87041,-0.86775,-0.86484,-0.8624,-0.86031,-0.85859,-0.8549,-0.85436,-0.85083,-0.84707,-0.84583,-0.84522,-0.84505,-0.84487,-0.84702,-0.85003,-0.85183,-0.86115,-0.86143,-0.86303,-0.86325,-0.86331,-0.86369,-0.86397,-0.86398,-0.86402,-0.86416,-0.86448,-0.86488,-0.86532,-0.86608,-0.86937,-0.87572,-0.87722,-0.88434,-0.89078,-0.8971,-0.90403,-0.90433,-0.90761,-0.91093
-0.9488,-0.78002,-0.58453,-0.41202,-0.3364,-0.27959,-0.24523,-0.24106,-0.28333,-0.35709,-0.42115,-0.46262,-0.5165,-0.51824,-0.53475,-0.54314,-0.54645,-0.55762,-0.55243,-0.55394,-0.55243,-0.55153,-0.55337,-0.55662,-0.5634,-0.56614,-0.57432,-0.58118,-0.58123,-0.58087,-0.58141,-0.58204,-0.57999,-0.57819,-0.58219,-0.58041,-0.58024,-0.57893,-0.57934,-0.58422,-0.58736,-0.58489,-0.58361,-0.59018,-0.6041,-0.60719,-0.61155,-0.6087,-0.59627,-0.58571,-0.58441,-0.57405,-0.55767,-0.55101,-0.55229,-0.61488,-0.67901,-0.71869,-0.70102
-0.89728,-0.89936,-0.90366,-0.90704,-0.90847,-0.90999,-0.91093,-0.9117,-0.91197,-0.91228,-0.91253,-0.91282,-0.91289,-0.91306,-0.91316,-0.91324,-0.91329,-0.91331,-0.91332,-0.91338,-0.91335,-0.91338,-0.91341,-0.91344,-0.91346,-0.91347,-0.91348,-0.91348,-0.91348,-0.91349,-0.91349,-0.91349,-0.91349,-0.9135,-0.9135,-0.9135,-0.91351,-0.9135,-0.91351,-0.91351,-0.91351,-0.91351,-0.91351,-0.91351,-0.91352,-0.91352,-0.91352,-0.91352,-0.91352,-0.91352,-0.91352,-0.91352,-0.91352,-0.91352,-0.91352,-0.9115,-0.9087,-0.90667,-0.9088
-0.9149,-0.91478,-0.91466,-0.91434,-0.91435,-0.91376,-0.91228,-0.91079,-0.90665,-0.90647,-0.90965,-0.91046,-0.91001,-0.91003,-0.91116,-0.90789,-0.90548,-0.90768,-0.90834,-0.90984,-0.91049,-0.90979,-0.90742,-0.90623,-0.90778,-0.90909,-0.9085,-0.9091,-0.90973,-0.9094,-0.91045,-0.91156,-0.91146,-0.91057,-0.9109,-0.91285,-0.91266,-0.91311,-0.91415,-0.91441,-0.91436,-0.91545,-0.91608,-0.91472,-0.91235,-0.91207,-0.91172,-0.91172,-0.91126,-0.91014,-0.90973,-0.91069,-0.89996,-0.89349,-0.897,-0.90292,-0.90409,-0.90689,-0.91003
