0.98667,0.98747,0.98958,0.99003,0.99157,0.99178,0.99241,0.99314,0.99405,0.99522,0.99652,0.99652,0.99737,0.99812,0.99872,0.9991,0.99927,0.99951,0.99964,0.99981,0.99999,0.99999,1,1,0.99999,0.99999,0.99996,0.99991,0.99987,0.99987,0.99981,0.99977,0.99953,0.99947,0.99947,0.99916,0.99909,0.99879,0.99792,0.99705,0.99695,0.99659,0.99628,0.99606,0.99565,0.99542,0.99509
-0.45934,-0.46025,-0.46015,-0.4604,-0.44315,-0.4475,-0.44433,-0.44339,-0.44448,-0.44433,-0.44305,-0.43934,-0.43724,-0.43565,-0.43335,-0.42938,-0.42454,-0.42533,-0.42137,-0.41866,-0.40984,-0.411,-0.41081,-0.41096,-0.41177,-0.41237,-0.41321,-0.41294,-0.41294,-0.41536,-0.4154,-0.41626,-0.4173,-0.4181,-0.41808,-0.4183,-0.41892,-0.42233,-0.43295,-0.43336,-0.44197,-0.43758,-0.43756,-0.43779,-0.4426,-0.445,-0.44693
-0.42542,-0.42534,-0.42531,-0.4253,-0.42521,-0.42512,-0.42506,-0.42501,-0.425,-0.42502,-0.42505,-0.42508,-0.42517,-0.42516,-0.42519,-0.42522,-0.4252,-0.42518,-0.42514,-0.42505,-0.42492,-0.42478,-0.42454,-0.42456,-0.42453,-0.42449,-0.42444,-0.4244,-0.42429,-0.42429,-0.42431,-0.42429,-0.42428,-0.42427,-0.42425,-0.42424,-0.42426,-0.42427,-0.42429,-0.42431,-0.42431,-0.42433,-0.42434,-0.42434,-0.42434,-0.42434,-0.42432
-0.41703,-0.417,-0.41686,-0.41647,-0.41655,-0.41625,-0.41588,-0.41579,-0.4156,-0.41539,-0.41544,-0.41543,-0.41542,-0.41594,-0.41562,-0.41601,-0.41596,-0.41668,-0.41682,-0.41733,-0.4178,-0.41838,-0.41832,-0.41846,-0.41859,-0.4187,-0.41871,-0.41868,-0.4189,-0.41906,-0.41913,-0.41911,-0.41908,-0.41905,-0.41902,-0.41903,-0.41902,-0.41902,-0.41902,-0.41901,-0.419,-0.41899,-0.41898,-0.41902,-0.41902,-0.41905,-0.41909
-0.48012,-0.48049,-0.47685,-0.46998,-0.45273,-0.44134,-0.44025,-0.43697,-0.43817,-0.44123,-0.44393,-0.44589,-0.44534,-0.44618,-0.44439,-0.44587,-0.44618,-0.45015,-0.45029,-0.45141,-0.45111,-0.45092,-0.45106,-0.44956,-0.45019,-0.44986,-0.44965,-0.44961,-0.44966,-0.44967,-0.44977,-0.4498,-0.44988,-0.45048,-0.45163,-0.45279,-0.45267,-0.45885,-0.45533,-0.45918,-0.46654,-0.46289,-0.46358,-0.46423,-0.46506,-0.46572,-0.47057
-0.61744,-0.73886,-0.7898,-0.84733,-0.89818,-0.93998,-0.99238,-1,-0.97834,-0.89323,-0.84854,-0.8073,-0.76985,-0.76103,-0.75374,-0.74579,-0.74091,-0.73844,-0.73873,-0.73726,-0.73201,-0.72733,-0.72597,-0.7254,-0.69439,-0.67653,-0.68763,-0.69111,-0.70264,-0.73147,-0.74148,-0.74054,-0.737,-0.74284,-0.74354,-0.73874,-0.74277,-0.76676,-0.80429,-0.82636,-0.84571,-0.86862,-0.88561,-0.91751,-0.91531,-0.89043,-0.84825
-0.42488,-0.42487,-0.42486,-0.42486,-0.42486,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485
-0.47202,-0.45417,-0.4483,-0.44473,-0.44047,-0.43695,-0.43711,-0.48732,-0.52278,-0.51726,-0.51112,-0.49568,-0.47417,-0.47662,-0.48539,-0.48199,-0.47559,-0.47554,-0.48346,-0.49674,-0.50222,-0.51597,-0.53214,-0.52028,-0.46684,-0.49384,-0.50321,-0.4978,-0.55397,-0.58391,-0.60753,-0.59894,-0.58771,-0.52836,-0.50685,-0.48677,-0.47087,-0.45941,-0.45131,-0.44665,-0.43758,-0.43453,-0.42342,-0.41219,-0.40843,-0.39875,-0.40458
-0.36814,-0.37105,-0.37445,-0.38435,-0.44984,-0.43821,-0.43776,-0.43507,-0.43603,-0.439,-0.44237,-0.44286,-0.43936,-0.44045,-0.44095,-0.44203,-0.44374,-0.44382,-0.44586,-0.44765,-0.44909,-0.44846,-0.448,-0.44782,-0.44785,-0.44773,-0.44776,-0.4478,-0.44786,-0.44788,-0.44824,-0.44839,-0.44854,-0.4492,-0.45417,-0.45368,-0.45595,-0.4563,-0.45673,-0.45929,-0.46805,-0.46173,-0.46127,-0.46502,-0.46861,-0.47034,-0.46963
-0.28621,-0.31961,-0.35127,-0.38077,-0.39553,-0.40355,-0.40636,-0.40799,-0.41196,-0.41041,-0.41118,-0.41188,-0.41721,-0.4214,-0.42216,-0.42194,-0.42293,-0.42349,-0.42382,-0.42387,-0.42211,-0.42163,-0.42002,-0.2479,-0.20281,-0.12733,-0.10514,-0.11302,-0.058207,-0.036274,-0.04565,-0.05367,-0.066541,-0.062588,-0.078128,-0.081168,-0.036274,-0.024816,-0.039542,-0.048176,-0.064372,-0.074233,-0.080041,-0.20102,-0.24713,-0.29677,-0.3381
-0.42405,-0.424,-0.42416,-0.42434,-0.42435,-0.4244,-0.42441,-0.42442,-0.42445,-0.42451,-0.42452,-0.42457,-0.42458,-0.42459,-0.4246,-0.42463,-0.42465,-0.42467,-0.42469,-0.42471,-0.42471,-0.42473,-0.42474,-0.42478,-0.42479,-0.4248,-0.42482,-0.42482,-0.42483,-0.42484,-0.42484,-0.42484,-0.42484,-0.42484,-0.42484,-0.42484,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42485,-0.42104,-0.41955,-0.41985,-0.42071
-0.5248,-0.47941,-0.47464,-0.46319,-0.45905,-0.45198,-0.4512,-0.44679,-0.4432,-0.43839,-0.43803,-0.43773,-0.43748,-0.43602,-0.43513,-0.43402,-0.43357,-0.13756,-0.57241,-0.52226,-0.51087,-0.48538,-0.47977,-0.37489,-0.3466,-0.37072,-0.36446,-0.36412,-0.3399,-0.29126,-0.25727,-0.27173,-0.30323,-0.32003,-0.40801,-0.40618,-0.40227,-0.41052,-0.41421,-0.42716,-0.43321,-0.42957,-0.42626,-0.42283,-0.41873,-0.41751,-0.41745
