-0.2119,-0.57565,0.065563
-0.037106,-0.82373,-0.74365
-0.031634,0.82904,2.1969
2.0021,0.031129,-0.17019
-0.7811,0.87939,0.27795
-0.74528,-0.71563,0.8817
0.14907,0.042995,-0.028407
-0.75917,1.2111,-0.071181
-0.2031,-0.33045,0.41352
1.1394,0.019621,0.13146
-0.57571,1.1001,0.029568
-0.036579,-0.11712,-0.14847
-0.81205,0.89052,0.062611
1.7115,0.31954,0.11214
2.1101,-0.54808,0.11043
2.0837,0.41303,-0.13493
-0.47924,1.5134,0.64195
1.771,0.31072,0.064815
0.77029,2.4945,0.31974
2.0422,0.61449,-0.096986
