-0.2119,-0.57565,0.065563
-0.012046,-0.88168,-0.78156
-0.011056,0.43216,1.1204
0.25543,0.00084893,0.014868
-0.7811,0.87939,0.27795
-0.74423,-0.70646,1.3843
0.93621,-0.12227,0.053028
-0.37614,0.58051,-0.031148
-0.1975,0.1291,-0.23972
1.2183,0.026688,-0.12075
-0.27416,0.50429,0.01788
-0.10719,-0.35435,-0.45878
-0.81205,0.89052,0.062611
-0.0019456,-0.63334,0.90431
0.30303,1.8046,0.31904
1.1429,0.22477,-0.071391
1.5058,0.44946,0.41672
1.771,0.31072,0.064815
1.8848,-0.77567,0.17766
0.94523,0.26657,-0.031326
