-0.38744,0.68589,0.13324
-0.0287,-0.084776,-0.10036
-0.011886,0.011564,0.0071461
-0.010343,0.0032656,0.013387
-0.14645,-0.48691,0.77882
-0.0086213,-0.0041489,0.018017
-0.011705,0.0038742,0.013271
0.0094298,0.015582,0.0033107
0.024933,0.015118,0.0035414
0.89546,0.13496,0.1004
-0.012792,0.0034198,0.017212
-0.0035496,0.0044629,0.0007738
-0.02112,0.020259,0.013023
-0.059224,-0.25746,-0.0064206
1.739e-15,1.2087e-15,2.3956e-15
-7.8063e-18,-2.949e-16,6.4228e-16
1.8041e-16,-9.9747e-17,-2.2118e-16
-5.7246e-17,6.9389e-18,-1.2924e-16
-0.076068,-0.28381,-0.39495
-0.008872,-0.031458,-0.042483
-0.013629,-0.047042,-0.062616
-0.090534,-0.30605,-0.40128
-0.0086881,-0.026139,-0.031678
-0.0098577,-0.028737,-0.035042
-0.0063242,-0.018667,-0.023109
-0.0047019,-0.014372,-0.017674
-0.010087,-0.0027317,0.019526
-0.0022156,-0.0088848,0.002346
-0.0014866,-0.0057909,0.0030802
-0.014628,0.0091702,0.013276
0.008467,0.014179,0.0025271
0.015511,0.012708,0.0033165
0.022397,0.013045,0.0030976
0.010682,0.017644,0.0029572
-0.0019736,-0.0075686,0.0039558
-0.0022399,-0.0088978,0.00094408
3.5128e-17,5.0307e-17,1.725e-16
2.8189e-17,8.1532e-17,1.6328e-16
-1.5938e-17,-2.7322e-17,4.784e-17
-0.0011028,0.0015907,0.00020307
-0.0011028,0.0015907,0.00020307
-0.0009669,0.0013946,0.00017804
-0.0058424,0.0077798,0.0025391
-0.0092285,-0.030375,-0.039592
-0.013714,-0.044407,-0.057091
0.012573,0.0025474,0.001362
0.014837,0.0037613,0.0015127
0.014081,0.011121,0.0026664
0.0055174,0.011992,0.0028175
-0.01341,-0.045234,-0.059556
-0.010966,-0.036363,-0.047504
-8.511e-18,1.5474e-16,-2.292e-16
-3.9357e-17,-7.7412e-17,7.8849e-17
-2.8535e-17,-1.2668e-16,1.9052e-17
6.2884e-18,1.301e-18,7.481e-18
-0.0018398,-0.00031806,0.0033354
-0.00064452,0.0025769,0.001164
0.0074981,0.0025871,0.00097388
0.0016867,0.0010979,-8.3542e-05
-4.2989e-17,-2.3766e-16,7.1883e-16
4.1701e-17,6.5594e-17,4.0507e-17
-5.8438e-17,-9.0422e-17,5.3083e-16
-0.00021462,0.0010268,-0.0002048
-2.0058e-17,-3.5128e-17,-7.275e-17
6.036e-18,3.4179e-17,-8.4215e-17
-0.006601,-0.020311,-0.025007
-0.011234,-0.034751,-0.042855
-0.00074876,0.0024873,0.00020399
-0.0024474,-0.0058879,-0.006935
-0.0057081,-0.016814,-0.01993
-0.0025137,-0.007524,0.0060325
-0.0035402,-0.0095604,0.0081156
-0.0023679,-0.0053557,0.0047493
-0.0018324,-0.0071558,0.0051569
1.4192e-18,5.1918e-17,-2.4627e-16
-2.4937e-18,4.9656e-17,-1.867e-16
-0.0043939,0.0045336,0.0030057
-0.0015442,0.0020006,0.00019019
-0.012248,-0.040595,-0.052789
-0.0088282,-0.029201,-0.038085
-0.0036131,0.001717,0.0033744
-0.0064009,-0.019207,-0.023047
-0.0031143,0.001879,0.0024989
-0.0030565,0.0045466,0.0019806
6.3799e-18,2.1996e-17,3.8264e-17
1.7548e-18,1.4997e-17,-1.7922e-17
-1.172e-17,-3.6582e-17,4.9207e-18
1.5585e-18,-2.1149e-17,4.5697e-17
4.5572e-18,1.6985e-17,1.3647e-17
1.1233e-17,9.0585e-17,2.1804e-16
1.8133e-17,6.5594e-17,2.0275e-17
1.1438e-17,3.3177e-17,1.2888e-16
1.1113e-18,2.6563e-17,6.4754e-17
-1.1221e-17,-6.5703e-17,-1.5501e-16
-0.005794,-0.018871,-0.024406
0.001108,0.0029833,0.00020959
-2.9481e-18,-2.3664e-17,5.0935e-17
-0.0021955,0.0032034,0.00058646
-0.00085322,0.0010239,0.00043083
-0.00010754,0.0067305,0.0011891
-5.786e-18,-4.5562e-17,5.2065e-17
