-3.5587e-15,-0.99906,-0.040262
-0.99966,3.6707e-15,2.2204e-16
-6.9721e-17,-0.0021533,0.0076651
-2.3241e-16,-0.0019027,0.0073138
1.0524e-16,-0.040139,0.99278
-2.1186e-16,-0.0029902,0.0068077
-8.2439e-17,-0.0028866,0.0097484
-4.3233e-17,-0.001326,-0.00010112
-9.7145e-17,-0.0012959,-9.8826e-05
-8.7708e-15,-0.013719,-0.0013316
1.5613e-16,-0.0024735,0.014863
0,-3.0093e-36,-3.0815e-33
8.6086e-17,-0.00057244,0.0032113
-1.0842e-15,-0.002184,0.10647
-1.6156e-27,0,0
0,0,0
0,0,0
-6.0185e-36,0,0
-0.012046,4.4096e-17,3.7767e-17
-0.0026463,9.7073e-18,1.6336e-18
-0.0029368,1.0773e-17,1.8042e-18
-0.019847,7.2759e-17,2.1234e-17
-0.0015249,5.5939e-18,8.7597e-19
-0.0015542,5.7013e-18,8.9279e-19
-0.0050115,1.8385e-17,2.5078e-18
-0.0073794,2.7073e-17,3.5612e-18
1.2508e-16,-0.0023983,0.011454
-4.8596e-17,-0.00017153,0.0082331
-3.7403e-17,-0.00013643,0.0065066
-1.5383e-17,-0.00031833,0.0028845
-1.9412e-16,-0.0020722,-0.00016061
-1.6728e-16,-0.002045,-0.0001585
-1.7399e-16,-0.0033853,-0.00025657
-3.0534e-16,-0.0033193,-0.00025156
-3.7068e-17,-5.0724e-05,0.0025103
-9.3418e-17,-7.9437e-05,0.0040563
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.8935e-16,-0.00047876,0.00077095
-0.001246,4.5696e-18,1.1154e-18
-0.0011952,4.3833e-18,1.0699e-18
0,0,0
0,0,0
-1.3292e-16,-0.0023455,-0.00018061
-1.1591e-16,-0.0023039,-0.0001774
-0.00080983,2.9688e-18,1.0153e-18
-0.00080874,2.9648e-18,1.0139e-18
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.0030788,1.1296e-17,1.5388e-18
-0.002995,1.0988e-17,1.4969e-18
0,0,0
0,0,0
-0.0030396,1.1151e-17,1.5834e-18
-1.2441e-16,-0.00031816,0.015275
-9.9675e-17,-0.0002822,0.013509
-5.1603e-17,-0.00017709,0.0084455
-5.1807e-17,-0.00018134,0.0086482
0,0,0
0,0,0
0,0,0
0,0,0
-0.00028865,1.0565e-18,7.9599e-19
-0.00029335,1.0738e-18,8.0897e-19
0,0,0
-0.0032066,1.1764e-17,1.6704e-18
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.5651e-16,-0.00014719,0.0066679
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.3953e-16,-0.00012312,0.0055774
0,0,0
0,0,0
-8.0313e-18,-6.4387e-05,0.003019
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.283e-19,-6.988e-21,-5.241e-21
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-9.6587e-20,1.3764e-21,1.9323e-21
0,0,0
0,0,0
-4.9499e-16,-0.00011562,-2.1081e-05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-8.4252e-17,-2.1245e-05,-3.8651e-06
0,0,0
-1.4573e-16,-4.6198e-05,-8.3953e-06
-8.3336e-17,-2.0869e-05,-3.7966e-06
-8.4306e-17,-1.5864e-05,-2.9114e-06
0,0,0
-1.568e-16,-4.1383e-05,-7.5292e-06
0,0,0
0,0,0
0,0,0
0,0,0
-1.5082e-16,-3.4774e-05,-6.3516e-06
-1.5082e-16,-3.4774e-05,-6.3516e-06
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-2.7144e-33,-3.4007e-21,1.6882e-19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-4.1633e-17,-5.2159e-05,0.0025893
-5.5039e-17,-8.1598e-05,0.0040512
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
