-0.2119,-0.57565,0.065563
-0.30105,0.56908,-0.10257
-0.35653,-0.48999,-0.12176
-0.24816,-0.48757,-0.31784
1.5539,0.87821,0.28119
0.16571,-0.0072732,-0.0011651
-0.30909,-0.55577,0.17524
-0.12318,-0.39663,-0.37716
1.7375,0.26226,-0.028611
-0.24151,1.0388,-0.20106
0.66275,-0.11835,-0.017606
-0.28165,0.39975,0.18983
1.7035,1.1023,0.07492
-0.55137,0.8877,0.08666
-0.17034,-0.10635,-0.51436
-0.17879,-0.43114,-0.26155
-0.17764,-0.49906,0.54742
-0.67555,2.4473,-0.23289
-0.20061,-0.056416,-0.49675
-0.13642,-0.41003,-0.31182
