-0.2119,-0.30105,-0.35653,-0.24816,1.5539,0.28746,-0.30909,-0.12832,1.7375,-0.16673,0.66275,-0.34984,0.98647,-0.55137,-0.17034,-0.17879,-0.38699,-0.32098,-0.20061,-0.13642,-0.57565,0.56908,-0.48999,-0.48757,0.87821,0.036518,-0.55577,-0.41042,0.26226,0.81971,-0.11835,0.61932,0.61097,0.8877,-0.10635,-0.43114,-1.1321,-0.2048,-0.056416,-0.41003,0.065563,-0.10257,-0.12176,-0.31784,0.28119,-0.0057928,0.17524,-0.38223,-0.028611,0.11401,-0.017606,0.12031,0.037996,0.08666,-0.51436,-0.26155,1.3842,1.5187,-0.49675,-0.31182,-0.2119,1.7772,1.7497,0.93904,-0.7811,-0.63008,0.23996,-0.40048,-0.52529,0.74036,-0.41573,-0.20661,-0.81205,0.039695,0.33024,2.0837,2.5006,1.771,1.8848,2.0422,-0.57565,0.27468,-0.3601,0.013036,0.87939,-0.62134,-0.010609,0.63559,1.4268,0.0036831,0.7532,-0.77086,0.89052,-0.85875,1.9812,0.41303,0.27278,0.31072,-0.77567,0.61449,0.065563,0.081532,-0.14489,-0.061507,0.27795,-0.28413,-0.0041365,-0.037156,-0.31736,0.49706,0.031,-1.0727,0.062611,1.2411,0.35007,-0.13493,0.47064,0.064815,0.17766,-0.096986,-0.61908,0.17381,-0.096167,-0.2263,-0.7811,0.35405,-0.080881,0.69267,-0.26772,-0.17042,0.66275,1.206,-0.81205,-0.3139,-0.31219,-0.11224,-0.095667,-0.13824,-0.39398,-0.11924,0.99376,-0.55854,1.1433,-0.27635,0.87939,-0.055526,0.02349,0.20792,-0.66366,-0.26696,-0.11835,0.18176,0.89052,-0.33947,-0.35318,-0.04989,-0.13265,-0.19166,-0.18986,-0.21907,0.062281,-0.51098,-0.78481,-0.28009,0.27795,-0.0041483,-0.0032423,-0.026735,-0.76205,0.061141,-0.017606,0.13522,0.062611,0.84841,1.0749,2.5019,-0.82427,-0.22606,1.0981,2.4468,1.1354,-0.30105,-0.35653,-0.19961,-0.0051895,-0.12525,-0.30909,-0.1471,-0.048221,-0.22873,0.66275,-0.34984,0.011536,-0.18035,-0.17034,-0.17879,-0.033821,-0.11797,-0.20061,-0.42694,0.29269,0.56908,-0.48999,-0.39194,-0.29025,0.68841,-0.55577,-0.47236,-0.055375,-0.43009,-0.11835,0.61932,-0.32139,-0.91675,-0.10635,-0.43114,-0.04062,-0.13474,-0.056416,0.75753,-0.31465,-0.10257,-0.12176,-0.25367,-0.47733,-0.021404,0.17524,-0.44869,0.032265,-0.24711,-0.017606,0.12031,-0.13083,-1.2577,-0.51436,-0.26155,-0.14394,-0.035146,-0.49675,-0.15806
-0.2119,-0.30105,-0.35653,-0.13142,1.5539,-0.12292,-0.30909,-0.12604,1.7375,-0.11241,0.66275,-0.34984,1.7035,-0.55137,-0.17034,-0.17879,-0.22963,-0.44982,-0.20061,-0.13642,-0.57565,0.56908,-0.48999,-0.17114,0.87821,0.68475,-0.55577,-0.40434,0.26226,0.51523,-0.11835,0.61932,1.1023,0.8877,-0.10635,-0.43114,-0.65627,1.0113,-0.056416,-0.41003,0.065563,-0.10257,-0.12176,0.50117,0.28119,-0.02123,0.17524,-0.38437,-0.028611,0.07092,-0.017606,0.12031,0.07492,0.08666,-0.51436,-0.26155,0.75523,0.58109,-0.49675,-0.31182,-0.055628,1.7772,1.7497,1.5258,-0.7811,-0.71908,0.027424,-0.21408,-0.34863,0.50678,-0.2745,-0.16534,-0.81205,0.66978,1.4906,2.0837,2.5006,1.771,1.8848,2.0422,-0.15111,0.27468,-0.3601,0.0235,0.87939,-0.70162,0.025507,0.3226,0.94097,-0.026188,0.49432,-0.57361,0.89052,-0.28026,0.13606,0.41303,0.27278,0.31072,-0.77567,0.61449,0.015099,0.081532,-0.14489,-0.12725,0.27795,0.17385,-0.023971,-0.016533,-0.19458,1.6534,0.019389,-0.76478,0.062611,0.62319,0.16218,-0.13493,0.47064,0.064815,0.17766,-0.096986,-0.61908,0.62185,-0.35653,-0.26615,-0.7811,0.12837,-0.05898,0.44876,-0.26772,-0.17042,0.45799,1.206,-0.81205,-0.28987,-0.31219,-0.57395,-0.095667,-0.13824,-0.39398,-0.70474,0.99376,-0.26939,-0.48999,1.1306,0.87939,0.38652,0.021947,0.057332,-0.66366,-0.26696,-0.079849,0.18176,0.89052,-1.2072,-0.35318,1.5885,-0.13265,-0.19166,-0.18986,1.5583,0.062281,-0.2951,-0.12176,-0.24675,0.27795,-0.015695,0.039303,-0.099533,-0.76205,0.061141,-0.011875,0.13522,0.062611,1.6301,1.0749,-0.23379,-0.82427,-0.22606,1.0981,-0.14161,0.30327,-0.30105,-0.35653,-0.24816,-0.0051895,-0.047343,-0.30909,-0.12832,-0.048221,-0.22873,0.66275,-0.34984,0.011536,-0.18035,-0.17034,-0.17879,-0.033821,-0.11797,-0.20061,-0.13642,0.076679,0.56908,-0.48999,-0.48757,-0.29025,0.25642,-0.55577,-0.41042,-0.055375,-0.43009,-0.11835,0.61932,-0.32139,-0.91675,-0.10635,-0.43114,-0.04062,-0.13474,-0.056416,-0.41003,0.25619,-0.10257,-0.12176,-0.31784,-0.47733,-0.0070791,0.17524,-0.38223,0.032265,-0.24711,-0.017606,0.12031,-0.13083,-1.2577,-0.51436,-0.26155,-0.14394,-0.035146,-0.49675,-0.31182
-0.2119,-0.30105,-0.35653,-0.24816,1.5539,0.46014,-0.30909,-0.12462,1.7375,-0.17716,0.66275,-0.34984,0.1721,-0.55137,-0.17034,-0.17879,-0.27043,-0.32098,-0.20061,-0.13642,-0.57565,0.56908,-0.48999,-0.48757,0.87821,-0.013517,-0.55577,-0.39921,0.26226,0.87501,-0.11835,0.61932,0.046571,0.8877,-0.10635,-0.43114,-0.7807,-0.2048,-0.056416,-0.41003,0.065563,-0.10257,-0.12176,-0.31784,0.28119,-0.0076176,0.17524,-0.37532,-0.028611,0.12113,-0.017606,0.12031,-0.0052013,0.08666,-0.51436,-0.26155,0.9227,1.5187,-0.49675,-0.31182,-0.2119,1.7772,1.7497,0.85374,-0.7811,-0.76261,1.0135,-0.49061,-0.51828,0.73276,-0.26928,-0.14085,-0.81205,1.7115,2.5484,2.0837,0.87677,1.771,1.8848,2.0422,-0.57565,0.27468,-0.3601,0.012382,0.87939,-0.75882,-0.13078,0.77981,1.35,-0.0051263,0.48218,-0.49472,0.89052,0.31954,-0.66295,0.41303,0.77474,0.31072,-0.77567,0.61449,0.065563,0.081532,-0.14489,-0.062452,0.27795,-0.69736,0.054607,-0.045704,-0.13191,0.89481,0.018171,-0.665,0.062611,0.11214,0.13327,-0.13493,0.48255,0.064815,0.17766,-0.096986,-0.61908,0.53671,-0.30968,-0.22909,-0.7811,0.58927,-0.10804,0.67442,-0.26772,-0.17042,0.57435,1.206,-0.81205,-0.55137,-0.31219,-0.11224,-0.095667,-0.13824,-0.39398,-0.11924,0.99376,0.0024491,-0.42139,0.71107,0.87939,-0.188,0.013781,0.15173,-0.66366,-0.26696,-0.10458,0.18176,0.89052,0.8877,-0.35318,-0.04989,-0.13265,-0.19166,-0.18986,-0.21907,0.062281,-0.021701,-0.10807,-0.22709,0.27795,-0.0041216,-0.14055,-0.080182,-0.76205,0.061141,-0.015335,0.13522,0.062611,0.08666,1.0749,2.5019,-0.82427,-0.22606,1.0981,2.4468,1.28,-0.21143,-0.091577,-0.11603,-0.0073472,-0.11753,-0.080835,-0.19853,-0.31729,-0.26653,-0.8198,-0.27092,0.018038,-0.18035,-0.094794,-0.57395,-0.47924,-0.32098,-0.10715,-0.70474,0.32959,-0.66698,1.3703,-0.10401,-0.90712,0.64699,0.23768,-0.46407,-0.36661,0.79252,-0.93792,-0.90073,-0.62245,-0.91675,-0.043632,1.5885,1.5134,-0.2048,-0.023551,1.5583,-0.55895,1.425,-0.91343,0.80484,1.4617,-0.020278,0.065104,1.5234,1.4929,-0.24653,-1.1814,1.4407,1.3346,-1.2577,-0.15542,-0.23379,0.64195,1.5187,-0.1613,-0.14161
-0.2119,-0.30105,-0.35653,-0.24816,1.2172,0.083125,-0.30909,-0.1471,1.7375,-0.14393,0.66275,-0.34984,1.3429,-0.55137,-0.17034,-0.17879,-0.32622,-0.32098,-0.20061,-0.13642,-0.57565,0.56908,-0.48999,-0.48757,0.68777,0.024603,-0.55577,-0.47236,0.26226,0.69562,-0.11835,0.61932,0.86468,0.8877,-0.10635,-0.43114,-0.94969,-0.2048,-0.056416,-0.41003,0.065563,-0.10257,-0.12176,-0.31784,0.22012,-0.00084202,0.17524,-0.44869,-0.028611,0.072175,-0.017606,0.12031,0.058226,0.08666,-0.51436,-0.26155,1.147,1.5187,-0.49675,-0.31182,-0.2119,1.7772,1.7497,0.41257,-0.7811,-0.73776,0.040647,-0.13809,-0.37377,2.0067,-0.41573,-0.18164,-0.81205,1.7115,2.1111,2.0837,-0.47924,1.771,1.8848,2.0422,-0.57565,0.27468,-0.3601,0.0037755,0.87939,-0.71879,0.032551,0.19897,0.92381,0.057715,0.7532,-0.62072,0.89052,0.31954,-0.54317,0.41303,1.5134,0.31072,-0.77567,0.61449,0.065563,0.081532,-0.14489,-0.0041628,0.27795,0.24402,-0.029871,-0.0089943,-0.035329,-0.82194,0.031,-0.8196,0.062611,0.11214,0.11128,-0.13493,0.64195,0.064815,0.17766,-0.096986,-0.61908,1.0889,-0.35653,-0.21143,-0.7811,0.081585,-0.097607,0.25816,-0.26772,-0.17042,0.66275,1.206,-0.81205,-0.27651,-0.31219,-0.57395,-0.095667,-0.13824,-0.39398,-0.70474,0.99376,0.16163,-0.48999,-0.047373,0.87939,0.5062,0.030505,-0.08642,-0.66366,-0.26696,-0.11835,0.18176,0.89052,-0.72689,-0.35318,1.5885,-0.13265,-0.19166,-0.18986,1.5583,0.062281,0.045533,-0.12176,-0.24954,0.27795,-0.019048,0.066895,-0.18389,-0.76205,0.061141,-0.017606,0.13522,0.062611,1.1522,1.0749,-0.23379,-0.82427,-0.22606,1.0981,-0.14161,1.2183,-0.21143,-0.091577,-0.11603,-0.0073472,-0.027775,-0.080835,-0.12699,-0.31729,-0.22873,-0.8198,-0.27092,0.018038,-0.18035,-0.094794,-0.57395,-0.47924,-0.32098,-0.10715,-0.70474,0.3129,-0.66698,1.3703,-0.10401,-0.90712,0.14256,0.23768,-0.29741,-0.36661,-0.43009,-0.93792,-0.90073,-0.62245,-0.91675,-0.043632,1.5885,1.5134,-0.2048,-0.023551,1.5583,-0.88198,1.425,-0.91343,0.80484,1.4617,-0.0030676,0.065104,0.94733,1.4929,-0.24711,-1.1814,1.4407,1.3346,-1.2577,-0.15542,-0.23379,0.64195,1.5187,-0.1613,-0.14161
-0.2119,-0.30105,-0.35653,-0.24816,1.5539,1.0562,-0.30909,-0.1471,1.7375,-0.10246,0.21126,-0.24852,1.2284,-0.55137,-0.17034,-0.17879,-0.28206,-0.67555,-0.20061,-0.50758,-0.57565,0.56908,-0.48999,-0.48757,0.87821,-0.44808,-0.55577,-0.47236,0.26226,0.13923,-0.32613,0.42685,0.78077,0.8877,-0.10635,-0.43114,-0.81883,2.4473,-0.056416,0.97139,0.065563,-0.10257,-0.12176,-0.31784,0.28119,-0.003778,0.17524,-0.44869,-0.028611,-0.036271,-0.32424,0.092276,0.051248,0.08666,-0.51436,-0.26155,0.98182,-0.23289,-0.49675,-0.16075,-0.26001,1.7772,1.7497,1.0465,-0.7811,-0.72284,1.0921,-0.37891,-0.045767,0.70475,-0.28024,-0.14879,-0.81205,1.7115,1.1289,2.0837,-0.033821,1.771,1.8848,0.33659,-0.23053,0.27468,-0.3601,0.015835,0.87939,-0.72391,-0.1386,0.57155,-0.052601,-0.006843,0.51271,-0.54059,0.89052,0.31954,0.62391,0.41303,-0.04062,0.31072,-0.77567,0.043248,0.057405,0.081532,-0.14489,-0.084199,0.27795,-0.94687,0.059403,-0.028348,0.03183,0.94713,0.01657,-0.74114,0.062611,0.11214,0.20664,-0.13493,-0.14394,0.064815,0.17766,0.028486,-0.61908,1.2593,-0.35653,-0.26615,-0.7811,0.93189,-0.16019,1.151,-0.26772,-0.15752,0.34678,0.81592,-0.81205,-0.45095,-0.31219,-0.57395,-0.095667,-0.15246,-0.39398,-0.17125,0.99376,0.18066,-0.48999,1.1306,0.87939,-0.38906,0.092385,0.38629,-0.66366,-0.0099626,-0.2243,0.20748,0.89052,0.27973,-0.35318,1.5885,-0.13265,-0.25094,-0.18986,0.26218,0.062281,0.049151,-0.12176,-0.24675,0.27795,-0.0033974,-0.35068,-0.0022598,-0.76205,-0.010417,-0.18595,0.11087,0.062611,0.49298,1.0749,-0.23379,-0.82427,-0.40608,1.0981,-0.068107,0.89357,-0.22692,-0.35653,-0.24816,-0.0051895,-0.022953,-0.30909,-0.1471,-0.048221,-0.16613,0.66275,-0.32286,0.011536,-0.18035,-0.17034,-0.17879,-0.033821,-0.11797,-0.20061,-0.13642,0.22937,0.36251,-0.48999,-0.48757,-0.29025,0.11652,-0.55577,-0.47236,-0.055375,-0.27786,-0.11835,0.56769,-0.32139,-0.91675,-0.10635,-0.43114,-0.04062,-0.13474,-0.056416,-0.41003,-0.55084,0.015413,-0.12176,-0.31784,-0.47733,-0.0025892,0.17524,-0.44869,0.032265,-0.16326,-0.017606,0.11279,-0.13083,-1.2577,-0.51436,-0.26155,-0.14394,-0.035146,-0.49675,-0.31182
-0.2119,-0.30105,-0.35653,-0.24816,1.5539,0.0063919,-0.30909,-0.1211,1.7375,-0.10874,0.66275,-0.34984,1.1442,-0.55137,-0.17034,-0.17879,-0.38699,-0.53784,-0.20061,-0.13642,-0.57565,0.56908,-0.48999,-0.48757,0.87821,0.50931,-0.55577,-0.40227,0.26226,0.53195,-0.11835,0.61932,0.72057,0.8877,-0.10635,-0.43114,-1.1321,1.6741,-0.056416,-0.41003,0.065563,-0.10257,-0.12176,-0.31784,0.28119,-0.017458,0.17524,-0.38319,-0.028611,0.074389,-0.017606,0.12031,0.046419,0.08666,-0.51436,-0.26155,1.3842,0.14117,-0.49675,-0.31182,-0.19094,1.7772,1.7497,0.55628,-0.7811,-0.72067,0.17699,-0.19685,-0.46898,1.3636,-0.28697,-0.20661,-0.81205,1.7115,2.5484,2.0837,-0.47924,1.771,1.8848,2.0422,-0.51873,0.27468,-0.3601,0.0062789,0.87939,-0.70076,0.0096438,0.30431,1.2518,0.026679,0.51703,-0.77086,0.89052,0.31954,-0.66295,0.41303,1.5134,0.31072,-0.77567,0.61449,0.059069,0.081532,-0.14489,-0.019517,0.27795,0.32089,-0.012127,-0.016668,-0.21634,0.012837,0.020529,-1.0727,0.062611,0.11214,0.13327,-0.13493,0.64195,0.064815,0.17766,-0.096986,-0.61908,0.62234,-0.35653,-0.20538,-0.7811,0.081069,-0.12663,0.4154,-0.26772,-0.17414,0.45205,1.206,-0.81205,-0.32755,-0.31219,-0.57395,-0.095667,-0.13824,-0.39398,-0.70474,0.99376,-0.16962,-0.48999,0.017182,0.87939,0.091165,-0.1333,0.10832,-0.66366,-0.3056,-0.071931,0.18176,0.89052,-0.56385,-0.35318,1.5885,-0.13265,-0.19166,-0.18986,1.5583,0.062281,-0.2092,-0.12176,-0.23879,0.27795,-0.0039116,0.025263,-0.033195,-0.76205,-0.087476,-0.010117,0.13522,0.062611,1.0842,1.0749,-0.23379,-0.82427,-0.22606,1.0981,-0.14161,0.61917,-0.21143,-0.091577,-0.11603,-0.0073472,-0.080228,-0.080835,-0.1624,-0.31729,-0.22922,-0.8198,-0.27092,0.018038,-0.18035,-0.094794,-0.57395,-0.47924,-0.32098,-0.10715,-0.70474,0.159,-0.66698,1.3703,-0.10401,-0.90712,0.4395,0.23768,-0.38038,-0.36661,-0.018171,-0.93792,-0.90073,-0.62245,-0.91675,-0.043632,1.5885,1.5134,-0.2048,-0.023551,1.5583,0.074351,1.425,-0.91343,0.80484,1.4617,-0.01306,0.065104,1.2241,1.4929,-0.23404,-1.1814,1.4407,1.3346,-1.2577,-0.15542,-0.23379,0.64195,1.5187,-0.1613,-0.14161
-0.2119,-0.30105,-0.35653,-0.24816,1.1321,0.57613,-0.30909,-0.12506,1.1795,-0.10512,0.36916,-0.30955,1.1104,-0.55137,-0.17034,-0.17879,-0.29282,-0.67555,-0.20061,-0.13642,-0.57565,0.56908,-0.48999,-0.48757,0.63624,-0.21289,-0.55577,-0.39957,0.17751,0.12212,-0.25756,0.50554,0.69323,0.8877,-0.10635,-0.43114,-0.85278,2.4473,-0.056416,-0.41003,0.065563,-0.10257,-0.12176,-0.31784,0.20156,-0.0023405,0.17524,-0.36535,-0.019422,-0.047351,-0.21993,0.14521,0.043857,0.08666,-0.51436,-0.26155,1.0315,-0.23289,-0.49675,-0.31182,-0.2119,1.7772,1.7497,1.755,-0.7811,-0.67184,0.60026,-0.42983,-0.54939,0.8413,-0.30378,-0.1113,-0.81205,0.84045,0.33024,2.0837,2.5006,1.771,0.62148,1.8909,-0.57565,0.27468,-0.3601,0.027253,0.87939,-0.65897,-0.059465,0.67619,1.3344,-0.0026803,0.56335,-0.39041,0.89052,-0.24753,1.9812,0.41303,0.27278,0.31072,2.0017,0.56842,0.065563,0.081532,-0.14489,-0.1488,0.27795,-0.055059,0.020062,-0.038441,-0.0017536,0.88129,0.017414,-0.52432,0.062611,0.63331,0.35007,-0.13493,0.47064,0.064815,0.25692,-0.089387,-0.61908,1.2019,-0.35653,-0.2536,-0.7811,0.63229,-0.1254,0.85349,-0.26772,-0.16259,0.19955,0.88554,-0.81205,-0.315,-0.31219,-0.50562,-0.095667,-0.14346,-0.39398,-0.51624,0.99376,0.1645,-0.48999,1.0751,0.87939,-0.25042,0.058276,0.2417,-0.66366,-0.05536,-0.12946,0.19127,0.89052,-0.50499,-0.35318,1.3897,-0.13265,-0.22306,-0.18986,1.0543,0.062281,0.048005,-0.12176,-0.23513,0.27795,-0.0026655,-0.20677,-0.048857,-0.76205,-0.015759,0.072795,0.11208,0.062611,1.0068,1.0749,-0.13961,-0.82427,-0.3304,1.0981,0.33062,1.2382,-0.30105,-0.35653,-0.24816,-0.0051895,-0.053017,-0.30909,-0.1471,-0.048221,-0.17376,0.66275,-0.34984,0.011536,-0.028681,-0.17034,-0.17879,-0.033821,-0.11797,-0.20061,-0.13642,0.31752,0.56908,-0.48999,-0.48757,-0.29025,0.28875,-0.55577,-0.47236,-0.055375,-0.30811,-0.11835,0.61932,-0.32139,-0.035288,-0.10635,-0.43114,-0.04062,-0.13474,-0.056416,-0.41003,-1.1239,-0.10257,-0.12176,-0.31784,-0.47733,-0.0080923,0.17524,-0.44869,0.032265,-0.17852,-0.017606,0.12031,-0.13083,-0.032375,-0.51436,-0.26155,-0.14394,-0.035146,-0.49675,-0.31182
-0.2119,-0.30105,-0.35653,-0.2107,1.5539,0.84424,-0.30909,-0.1471,1.7375,-0.10443,0.66275,-0.21771,1.4578,-0.55137,-0.17034,-0.17879,-0.24576,-0.67555,-0.20061,-0.13642,-0.57565,0.56908,-0.48999,-0.40128,0.87821,-0.34769,-0.55577,-0.47236,0.26226,-0.063914,-0.11835,0.22682,0.93903,0.8877,-0.10635,-0.43114,-0.70836,2.4473,-0.056416,-0.41003,0.065563,-0.10257,-0.12176,-0.17242,0.28119,-0.0031357,0.17524,-0.44869,-0.028611,-0.039248,-0.017606,0.22151,0.063277,0.08666,-0.51436,-0.26155,0.83381,-0.23289,-0.49675,-0.31182,-0.2119,1.7772,1.7497,1.6091,-0.7811,-0.78829,1.4198,-0.42102,-0.43308,0.8812,-0.42407,-0.099482,-0.81205,1.7115,0.49278,2.0837,2.5006,1.771,1.0879,2.0422,-0.57565,0.27468,-0.3601,0.024958,0.87939,-0.78649,-0.18687,0.6365,1.1872,0.0041579,0.78086,-0.32532,0.89052,0.31954,1.3257,0.41303,0.27278,0.31072,1.1052,0.61449,0.065563,0.081532,-0.14489,-0.13611,0.27795,-0.83907,0.082127,-0.031808,-0.29841,0.60408,0.028504,-0.41729,0.062611,0.11214,0.25975,-0.13493,0.47064,0.064815,0.23899,-0.096986,-0.61908,0.26322,-0.35653,-0.26615,-0.7811,1.0562,-0.14521,1.151,-0.26772,-0.17593,0.45165,0.46878,-0.81205,-0.52452,-0.31219,-0.57395,-0.095667,-0.20364,-0.39398,-0.70474,0.99376,-0.24293,-0.48999,1.1306,0.87939,-0.44808,0.3779,0.38629,-0.66366,0.22551,-0.14425,0.34376,0.89052,0.84276,-0.35318,1.5885,-0.13265,-0.39717,-0.18986,1.5583,0.062281,-0.2289,-0.12176,-0.24675,0.27795,-0.003778,-0.66344,-0.0022598,-0.76205,-0.068032,-0.067854,0.11688,0.062611,0.083941,1.0749,-0.23379,-0.82427,-0.78782,1.0981,-0.14161,0.47892,-0.23531,-0.35653,-0.24816,-0.0051895,-0.015941,-0.30909,-0.1471,-0.048221,-0.2272,0.66275,-0.28347,0.011536,-0.18035,-0.17034,-0.17879,-0.033821,-0.11797,-0.20061,-0.13642,0.12134,0.17411,-0.48999,-0.48757,-0.29025,0.080773,-0.55577,-0.47236,-0.055375,0.30543,-0.11835,0.42196,-0.32139,-0.91675,-0.10635,-0.43114,-0.04062,-0.13474,-0.056416,-0.41003,-0.53731,0.29924,-0.12176,-0.31784,-0.47733,-0.00091996,0.17524,-0.44869,0.032265,-0.21961,-0.017606,0.17184,-0.13083,-1.2577,-0.51436,-0.26155,-0.14394,-0.035146,-0.49675,-0.31182
-0.2119,-0.30105,-0.35653,-0.13944,0.94067,0.35329,-0.30909,-0.12602,1.7375,-0.16445,0.66275,-0.34984,1.4263,-0.55137,-0.17034,-0.17879,-0.32492,-0.29976,-0.20061,-0.13642,-0.57565,0.56908,-0.48999,-0.18707,0.52623,0.035522,-0.55577,-0.38558,0.26226,0.8117,-0.11835,0.61932,0.9198,0.8877,-0.10635,-0.43114,-0.94479,-0.19133,-0.056416,-0.41003,0.065563,-0.10257,-0.12176,0.48994,0.16526,-0.0074193,0.17524,-0.1557,-0.028611,0.11262,-0.017606,0.12031,0.062114,0.08666,-0.51436,-0.26155,1.1376,1.4184,-0.49675,-0.31182,-0.10056,1.7772,1.7497,1.8037,-0.7811,-0.68431,0.22877,-0.48926,-0.44992,0.68213,-0.21631,-0.16668,-0.81205,1.7115,1.6429,2.0837,2.5006,1.771,1.8848,1.639,-0.27316,0.27468,-0.3601,0.028026,0.87939,-0.67649,0.0099576,0.77788,1.1831,-0.013253,0.38676,-0.58437,0.89052,0.31954,0.26352,0.41303,0.27278,0.31072,-0.77567,0.4917,0.029782,0.081532,-0.14489,-0.15311,0.27795,-0.37249,-0.011885,-0.04564,-0.15144,1.2206,0.014365,-0.78442,0.062611,0.11214,0.19709,-0.13493,0.47064,0.064815,0.17766,-0.076753,-0.61908,0.653,-0.2566,-0.26615,-0.7811,0.48104,-0.18263,0.65642,-0.26772,-0.17042,0.52624,1.206,-0.81205,-0.37562,-0.31219,-0.079306,-0.095667,-0.13824,-0.39398,-0.070091,0.99376,-0.025886,-0.050322,1.1306,0.87939,0.048708,-0.24574,0.18519,-0.66366,-0.26696,-0.092682,0.18176,0.89052,-0.070089,-0.35318,-0.043223,-0.13265,-0.19166,-0.18986,-0.033796,0.062281,-0.061071,-0.26572,-0.24675,0.27795,-0.010423,0.1088,-0.03802,-0.76205,0.061141,-0.013785,0.13522,0.062611,0.6974,1.0749,1.6519,-0.82427,-0.22606,1.0981,0.86206,0.60668,-0.21143,-0.091577,-0.11603,-0.0058704,-0.1381,-0.080835,-0.15572,-0.25805,-0.24373,-0.8198,-0.27092,0.018038,-0.18035,-0.094794,-0.57395,-0.47924,-0.2321,-0.10715,-0.70474,0.15526,-0.66698,1.3703,-0.10401,-0.67754,0.76051,0.23768,-0.36456,-0.29824,0.63964,-0.93792,-0.90073,-0.62245,-0.91675,-0.043632,1.5885,1.5134,-0.16799,-0.023551,1.5583,-0.041071,1.425,-0.91343,0.80484,0.96323,-0.023941,0.065104,1.1846,1.2001,-0.22739,-1.1814,1.4407,1.3346,-1.2577,-0.15542,-0.23379,0.64195,0.8999,-0.1613,-0.14161
-0.2119,-0.30105,-0.35653,-0.24816,0.88975,1.0562,-0.30909,-0.13047,1.7375,-0.11774,0.66275,-0.25582,1.5397,-0.14492,-0.17034,-0.17879,-0.26298,-0.48826,-0.20061,-0.47056,-0.57565,0.56908,-0.48999,-0.48757,0.49685,-0.44808,-0.55577,-0.41744,0.26226,0.1903,-0.11835,0.44333,0.99336,0.18916,-0.10635,-0.43114,-0.75778,1.7372,-0.056416,0.93575,0.065563,-0.10257,-0.12176,-0.31784,0.1555,-0.003778,0.17524,-0.38498,-0.028611,-0.0057557,-0.017606,0.091877,0.06714,0.0027111,-0.51436,-0.26155,0.89124,-0.16996,-0.49675,-0.1328,-0.33385,1.7772,1.7497,1.7401,-0.7811,-0.86252,1.7337,-0.51341,-0.31729,1.1028,-0.37886,-0.14127,-0.81205,1.7115,1.815,2.0837,-0.47924,1.771,1.6385,0.24227,0.076515,0.27468,-0.3601,0.027016,0.87939,-0.86649,-0.23652,0.81491,-0.36661,0.013547,0.68936,-0.48831,0.89052,0.31954,-0.32761,0.41303,1.5134,0.31072,-0.66763,0.012257,0.055747,0.081532,-0.14489,-0.14747,0.27795,-1.2633,0.10568,-0.04728,1.4929,0.37632,0.027306,-0.64979,0.062611,0.11214,0.11806,-0.13493,0.64195,0.064815,0.15497,0.034963,-0.61908,0.53434,-0.35653,-0.26615,-0.7811,1.0562,-0.14895,1.151,-0.26772,-0.15901,0.55228,1.0111,-0.81205,-0.55137,-0.31219,-0.11224,-0.095667,-0.1811,-0.39398,-0.12107,0.99376,-0.15602,-0.48999,1.1306,0.87939,-0.44808,0.2206,0.38629,-0.66366,0.018588,-0.10119,0.15431,0.89052,0.8877,-0.35318,-0.04989,-0.13265,-0.33359,-0.18986,0.027855,0.062281,-0.17122,-0.12176,-0.24675,0.27795,-0.003778,-0.48255,-0.0022598,-0.76205,-0.01732,-0.01361,0.11334,0.062611,0.08666,1.0749,2.5019,-0.82427,-0.62274,1.0981,-0.11028,0.54037,-0.19643,-0.35653,-0.24816,-0.0051895,-0.023959,-0.30909,-0.1471,-0.048221,-0.11477,0.66275,-0.34984,0.011536,-0.10594,-0.17034,-0.17879,-0.033821,-0.11797,-0.20061,-0.13642,0.1369,0.045789,-0.48999,-0.48757,-0.29025,0.12623,-0.55577,-0.47236,-0.055375,-0.18014,-0.11835,0.61932,-0.32139,-0.50138,-0.10635,-0.43114,-0.04062,-0.13474,-0.056416,-0.41003,-0.60852,0.38923,-0.12176,-0.31784,-0.47733,-0.0022901,0.17524,-0.44869,0.032265,-0.093409,-0.017606,0.12031,-0.13083,-0.68242,-0.51436,-0.26155,-0.14394,-0.035146,-0.49675,-0.31182
