0.012368,0.0064547,0.004423,0.0036394,0.0015131,-0.003498,-0.0082186,-0.0097732,-0.011488,-0.010474,-0.0099836,-0.0095484,-0.0099334,-0.0090753,-0.0091236,-0.00913,-0.0095832,-0.010899,-0.012826,-0.012516,-0.014042,-0.015387,-0.018456,-0.019408,-0.023476,-0.023323,-0.021531,-0.0232,-0.023594
-0.0057128,-0.0053687,-0.0029903,0.0066238,0.009609,0.020726,0.031846,0.043361,0.055166,0.065662,0.076143,0.088348,0.099477,0.11099,0.12206,0.12366,0.12861,0.13327,0.13596,0.1375,0.13792,0.138,0.13728,0.13982,0.14219,0.14732,0.15191,0.15674,0.16312
-0.018027,-0.02089,-0.024311,-0.033245,-0.044015,-0.057856,-0.072221,-0.083521,-0.099327,-0.11191,-0.1297,-0.13637,-0.14828,-0.16779,-0.16535,-0.18031,-0.18172,-0.1925,-0.1917,-0.1935,-0.1939,-0.19936,-0.19773,-0.2009,-0.20473,-0.20632,-0.21491,-0.22077,-0.23003
-0.12905,-0.12954,-0.12861,-0.12909,-0.12911,-0.12949,-0.12971,-0.1292,-0.12747,-0.12477,-0.12587,-0.12374,-0.12422,-0.12493,-0.13349,-0.12785,-0.12854,-0.13183,-0.13523,-0.13499,-0.13516,-0.13611,-0.13717,-0.13933,-0.14074,-0.14058,-0.14119,-0.14194,-0.1423
0.0022334,-0.00043917,-0.0028675,-0.0045005,-0.0062916,-0.0043028,-0.0022759,-0.0045077,-0.0094913,-0.010506,-0.012043,-0.0093361,-0.0055327,-0.0036515,-0.0038676,-0.0058692,-0.0076632,-0.0080817,-0.0078384,-0.0082456,-0.00871,-0.0086216,-0.0087849,-0.0089835,-0.0090814,-0.0091481,-0.008085,-0.0068181,-0.0054995
-0.36276,-0.3337,-0.30547,-0.28574,-0.27026,-0.31054,-0.34503,-0.34006,-0.31678,-0.29491,-0.28582,-0.35207,-0.39693,-0.42856,-0.4447,-0.42056,-0.40143,-0.37546,-0.36891,-0.35975,-0.34618,-0.33467,-0.32201,-0.30596,-0.31278,-0.33049,-0.3481,-0.36627,-0.37325
-0.90999,-0.94287,-0.94427,-0.95162,-0.95718,-0.95297,-0.94404,-0.943,-0.94252,-0.9369,-0.92939,-0.89758,-0.86356,-0.84947,-0.84515,-0.85233,-0.86028,0.90647,-0.93773,-0.95178,-0.96906,-0.98176,0.98744,1,-1,-0.97683,-0.9535,-0.93177,-0.9096
0.15154,0.18402,0.20761,0.2261,0.2374,0.23232,0.22306,0.22807,0.23863,0.24117,0.2463,0.24014,0.22234,0.21373,0.21295,0.21548,0.21536,0.14742,0.19846,0.2082,0.21423,0.13481,0.11205,0.07795,0.14718,0.17485,0.19832,0.21701,0.22443
-0.011009,-0.0097281,-0.0085833,-0.0063724,-0.0024063,-0.0069459,-0.0089881,-0.0052821,-0.00094649,0.0052922,0.0044895,0.0014752,-0.0023162,-0.0064226,-0.0022458,-0.0016402,-0.0038074,-0.0010634,5.1618e-05,0.0011012,0.0013103,0.0014649,0.0025762,0.0025581,0.0024966,0.0023307,0.0015254,0.0008579,0.00011446
-0.44531,-0.44362,-0.4426,-0.43993,-0.43684,-0.43739,-0.43466,-0.45196,-0.46548,-0.47377,-0.48133,-0.48706,-0.49104,-0.49307,-0.48843,-0.47806,-0.4805,-0.47749,-0.46806,-0.45209,-0.4482,-0.44277,-0.43465,-0.44805,-0.45988,-0.45737,-0.4415,-0.41542,-0.3945
