0.53575,0.53615,0.53553,0.5342,0.53073,0.52606,0.52205,0.51617,0.5146,0.50883,0.50663,0.49936,0.50251,0.49883,0.49972,0.50088,0.50204,0.4967,0.49926,0.49978,0.49843,0.49811,0.49799,0.49792,0.49766,0.4968,0.49626,0.49578,0.49535,0.49493,0.50066,0.50419,0.50503,0.50533,0.50571,0.50592,0.50607
0.99544,0.99904,1,0.99989,0.9947,0.99101,0.9704,0.96969,0.93947,0.9387,0.92948,0.91532,0.89595,0.89154,0.89078,0.88006,0.88088,0.8798,0.88101,0.88494,0.89324,0.89951,0.90388,0.90909,0.91868,0.9303,0.9397,0.94809,0.95506,0.95883,0.96422,0.96841,0.97292,0.97638,0.97979,0.98549,0.98995
-0.080981,-0.087191,-0.088452,-0.08658,-0.078479,-0.075809,-0.061369,-0.043795,-0.0042914,-0.0021967,0.011725,0.020975,0.042516,0.040959,0.049931,0.052434,0.049189,0.045853,0.047558,0.042775,0.037251,0.026703,0.019641,0.0092966,0.00026879,-0.020141,-0.021272,-0.031931,-0.036658,-0.039494,-0.045482,-0.056011,-0.058403,-0.06274,-0.067931,-0.07618,-0.077496
0.432,0.43553,0.44097,0.44614,0.468,0.4753,0.49054,0.49041,0.498,0.50285,0.50411,0.50627,0.50722,0.50549,0.5052,0.50434,0.50436,0.50397,0.5035,0.50301,0.50236,0.50252,0.50216,0.50212,0.50249,0.50233,0.50112,0.49801,0.49138,0.47495,0.44877,0.44495,0.44179,0.43914,0.43881,0.44495,0.45418
0.52848,0.52865,0.52872,0.5288,0.52893,0.52914,0.52942,0.53004,0.53104,0.5316,0.53235,0.53319,0.5334,0.53428,0.5356,0.53526,0.53497,0.53596,0.53596,0.53571,0.53539,0.53575,0.53572,0.53586,0.536,0.53595,0.53575,0.53557,0.53425,0.5264,0.52912,0.52665,0.51898,0.51928,0.51709,0.51613,0.51583
0.28299,0.21469,0.20136,0.16145,0.1287,0.086895,0.089323,0.086116,0.085653,0.071082,0.054102,0.055603,0.059107,0.063278,0.066615,0.071676,0.08328,0.084615,0.089397,0.09203,0.097035,0.09824,0.10048,0.10033,0.098221,0.088026,0.083354,0.071601,-0.00030587,-0.055844,-0.006516,0.0059784,0.05425,0.11125,0.18622,0.26482,0.33228
-0.59264,-0.67897,-0.75341,-0.80315,-0.83874,-0.87389,-0.91412,-0.93808,-0.93862,-0.94648,-0.95186,-0.97373,-0.98647,-0.97724,-0.95575,-0.96597,-0.99168,-0.9916,-0.99631,-0.99811,-1,-0.99943,-0.99918,-0.99596,-0.98137,-0.98213,-0.95866,-0.90996,-0.79142,-0.60671,-0.27507,-0.093309,0.14264,0.22973,0.32425,0.3869,0.41364
0.16726,0.15107,0.17947,0.18835,0.21073,0.20537,0.20589,0.1816,0.18312,0.22963,0.25601,0.22984,0.19239,0.16855,0.13005,0.16889,0.13552,0.085708,0.12959,0.1831,0.14742,0.0957,0.13022,0.17728,0.16444,0.24231,0.23438,0.23844,0.42509,0.3452,0.49575,0.55392,0.57901,0.59483,0.60798,0.56796,0.5297
0.51412,0.51415,0.51418,0.51421,0.51362,0.51331,0.51239,0.51242,0.51245,0.51233,0.51183,0.51023,0.50639,0.50693,0.50622,0.50594,0.50526,0.50451,0.504,0.50378,0.5037,0.5037,0.50373,0.50375,0.5038,0.50396,0.50448,0.50658,0.50948,0.51209,0.52067,0.5196,0.52324,0.52718,0.52882,0.52947,0.52977
0.18622,0.16112,0.11991,0.089731,0.079702,0.065039,0.048559,0.048745,0.044425,0.041589,0.037715,0.037733,0.036213,0.032784,0.035082,0.03017,0.029558,0.028835,0.026388,0.024145,0.02294,0.021105,0.0081102,0.0048105,0.011688,0.014098,0.024164,0.02092,0.029354,-0.029799,-0.040273,-0.011113,0.11233,0.072621,0.18878,0.25553,0.33192
-0.58383,-0.70598,-0.75844,-0.7876,-0.81652,-0.8649,-0.87322,-0.8984,-0.88785,-0.88546,-0.89673,-0.92883,-0.94483,-0.93028,-0.93124,-0.94489,-0.95651,-0.96904,-0.97082,-0.97229,-0.97444,-0.97516,-0.96406,-0.95929,-0.95638,-0.94987,-0.92811,-0.8646,-0.74783,-0.47617,-0.42148,-0.26691,-0.034767,-0.0077394,-0.0028084,-0.0019928,-0.003587
0.09292,0.16891,0.16523,0.2042,0.19536,0.17024,0.16334,0.14251,0.13617,0.086098,0.13595,0.15737,0.12349,0.11159,0.29394,0.44247,0.28161,0.24721,0.24111,0.23279,0.20498,0.17576,0.2273,0.35732,0.27872,0.27893,0.30983,0.40118,0.24884,0.28528,0.38441,0.42711,0.49792,0.51168,0.47663,0.4472,0.44762
0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212
0.70503,0.69248,0.67272,0.65239,0.6299,0.60661,0.58316,0.56172,0.54637,0.52156,0.51157,0.51091,0.50257,0.49314,0.48509,0.48055,0.47521,0.47178,0.47141,0.47049,0.47051,0.47047,0.47093,0.47204,0.47308,0.48532,0.48151,0.49066,0.5134,0.54099,0.57474,0.6126,0.6635,0.67165,0.69436,0.70186,0.70885
0.59976,0.60133,0.60609,0.61165,0.62202,0.63022,0.63632,0.64025,0.64432,0.65315,0.65991,0.67368,0.67426,0.69033,0.70604,0.72411,0.72596,0.73452,0.7416,0.74611,0.74932,0.75606,0.76639,0.76144,0.75953,0.76224,0.76218,0.76092,0.75084,0.73919,0.72444,0.70492,0.69909,0.68949,0.67844,0.66324,0.64252
-0.41186,-0.41197,-0.41251,-0.41316,-0.41427,-0.41419,-0.41679,-0.41685,-0.41655,-0.41705,-0.41707,-0.41709,-0.41709,-0.41666,-0.41588,-0.41597,-0.41468,-0.41525,-0.41451,-0.41338,-0.41334,-0.40999,-0.40867,-0.40999,-0.41004,-0.41069,-0.40941,-0.40962,-0.40869,-0.4083,-0.11314,-0.0014737,-0.05983,-0.17254,-0.22361,-0.26938,-0.29574
0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212,0.52212
0.63692,0.61705,0.60854,0.59624,0.58026,0.56376,0.52841,0.52959,0.50667,0.50557,0.49692,0.48273,0.47555,0.47849,0.47391,0.46502,0.46981,0.46947,0.45925,0.45907,0.45619,0.45414,0.45488,0.45401,0.45448,0.46763,0.47058,0.47543,0.49199,0.51212,0.54463,0.58195,0.63319,0.63971,0.64822,0.66327,0.67924
0.62556,0.6264,0.6266,0.62759,0.62975,0.6317,0.63369,0.63644,0.64237,0.64806,0.64961,0.65546,0.66352,0.66863,0.67278,0.67722,0.68431,0.68966,0.6927,0.69469,0.70099,0.70763,0.71068,0.71178,0.71517,0.71715,0.71721,0.71777,0.71823,0.71749,0.70694,0.6887,0.68748,0.68225,0.6721,0.66204,0.65516
-0.4195,-0.41964,-0.4199,-0.024145,0.11036,0.30328,0.47388,0.58756,0.69042,0.7767,0.32592,0.21149,0.045649,-0.098981,-0.18846,-0.25599,-0.29546,-0.33396,-0.34525,-0.34466,-0.34983,-0.36281,-0.36516,-0.36957,-0.37295,-0.37708,0.058532,-0.17795,-0.2263,-0.24952,-0.29707,-0.30873,-0.3272,-0.33623,-0.34175,-0.34629,-0.35308
