0.00099345,0.00065448,0.0014453,0.0029797,0.0041416,0.00507,0.0060346,0.0078373,0.0075534,0.0094089,0.011942,0.01146,0.013684,0.015159,0.015883,0.015669,0.015956,0.015963,0.016081,0.016127,0.01606,0.016347,0.016858,0.017028,0.01756,0.017836,0.017785,0.017442,0.017016,0.015286,0.014473,0.013717,0.013059,0.012213,0.011432,0.010727,0.0096096,0.010089,0.0089057,0.0083326,0.0072633,0.0056708,0.0054719,0.0035937,0.0021872,0.0038355,0.0039806,0.0031393,0.004224,0.005635,0.0060427,0.0058273
0.35142,0.35091,0.34886,0.34578,0.3417,0.33422,0.33485,0.33237,0.32847,0.32917,0.32821,0.32863,0.32848,0.32911,0.32914,0.33006,0.33315,0.33187,0.33433,0.33414,0.33623,0.33859,0.34078,0.34036,0.33934,0.33815,0.33679,0.3309,0.33013,0.32212,0.31345,0.3024,0.29226,0.25859,0.24498,0.23723,0.20983,0.20497,0.19221,0.18034,0.16735,0.16919,0.16585,0.16479,0.16709,0.17852,0.1802,0.19458,0.20877,0.22357,0.23805,0.24939
-0.42745,-0.42888,-0.42784,-0.4222,-0.41587,-0.4076,-0.40545,-0.39958,-0.39405,-0.39166,-0.39193,-0.39261,-0.39301,-0.39353,-0.39433,-0.39638,-0.40277,-0.4022,-0.40455,-0.40723,-0.41523,-0.40853,-0.40553,-0.40927,-0.40847,-0.40876,-0.40689,-0.40026,-0.39642,-0.38535,-0.38325,-0.36932,-0.35342,-0.3314,-0.29474,-0.26834,-0.26538,-0.24899,-0.23414,-0.22103,-0.21191,-0.20694,-0.20356,-0.2014,-0.20672,-0.22571,-0.23465,-0.24421,-0.26339,-0.2822,-0.30856,-0.31502
-0.0065777,-0.0023323,-0.0051853,-0.0088836,-0.007388,-0.010619,-0.015801,-0.01919,-0.02591,-0.02595,-0.028584,-0.031067,-0.029672,-0.028259,-0.029983,-0.030688,-0.031507,-0.035403,-0.037048,-0.041081,-0.038504,-0.041907,-0.042751,-0.042478,-0.041765,-0.04149,-0.038838,-0.039392,-0.040301,-0.040124,-0.040726,-0.041315,-0.041682,-0.042421,-0.050281,-0.049946,-0.053874,-0.061053,-0.076032,-0.083642,-0.089804,-0.10092,-0.10247,-0.10977,-0.12074,-0.13318,-0.13348,-0.13365,-0.13759,-0.13655,-0.13619,-0.13132
-0.011908,-0.0052716,-0.0024781,-0.0021163,0.0018302,0.0024574,0.0039491,0.0049823,0.005547,0.0087078,0.0082688,0.0090742,0.0091364,0.0089493,0.0092306,0.0092617,0.0090724,0.0086593,0.0083219,0.0082797,0.0079044,0.0076908,0.0072928,0.0074292,0.0075415,0.0077913,0.008088,0.0086754,0.0090265,0.0099651,0.010455,0.010353,0.010087,0.0102,0.010312,0.011022,0.011486,0.012106,0.012953,0.013871,0.014746,0.017486,0.0192,0.019581,0.020964,0.021023,0.020651,0.019939,0.018658,0.01837,0.017614,0.01729
-0.061063,-0.013708,-0.010637,-0.016634,-0.021947,-0.026539,-0.031371,-0.039602,-0.04901,-0.066639,-0.098589,-0.12995,-0.16411,-0.19402,-0.23129,-0.23849,-0.25472,-0.26183,-0.26272,-0.26397,-0.27354,-0.27883,-0.29151,-0.30079,-0.30299,-0.3364,-0.34493,-0.33923,-0.33322,-0.33166,-0.33225,-0.3342,-0.33657,-0.34049,-0.33745,-0.33235,-0.33084,-0.34876,-0.37473,-0.37154,-0.36053,-0.35662,-0.35067,-0.34411,-0.33917,-0.33225,-0.30998,-0.29047,-0.27975,-0.21729,-0.19211,-0.2002
-0.083594,-0.11543,-0.11827,-0.14133,-0.17386,-0.22139,-0.27883,-0.35696,-0.44705,-0.52287,-0.61025,-0.685,-0.75639,-0.81419,-0.86193,-0.90327,-0.92701,-0.92725,-0.91432,-0.91382,-0.91902,-0.92438,-0.95018,-0.97666,-1,-0.98818,-0.97361,-0.9558,-0.93756,-0.93036,-0.92992,-0.93329,-0.94252,-0.96047,1,-0.98945,-0.97946,-0.9709,-0.94331,-0.96236,-0.97731,-0.97534,-0.96528,-0.95228,-0.92506,-0.87667,-0.82046,-0.72551,-0.63763,-0.46955,-0.41116,-0.35719
-0.041251,-0.035917,-0.043696,-0.06225,-0.098869,-0.10687,-0.095512,-0.083221,-0.08082,-0.14955,-0.17643,-0.1424,-0.18157,-0.20193,-0.22278,-0.23869,-0.18941,-0.16495,-0.15352,-0.14933,-0.16218,-0.2381,-0.19539,-0.14188,-0.12604,-0.12341,-0.11823,-0.11999,-0.10906,-0.12743,-0.13423,-0.17971,-0.20453,-0.42619,-0.31508,-0.22934,-0.1759,-0.1751,-0.21749,-0.24514,-0.28296,-0.3386,-0.26181,-0.19957,-0.25302,-0.24847,-0.25203,-0.16764,-0.14596,-0.12066,-0.096512,-0.033255
0.027363,0.023033,0.020217,0.015495,0.015059,0.013055,0.011645,0.0099857,0.0090796,0.0067906,0.0081807,0.0086119,0.0090629,0.009568,0.0086324,0.0082858,0.0081499,0.0082881,0.0083481,0.0084064,0.0085041,0.0085244,0.0087054,0.0086135,0.0085401,0.008327,0.0081532,0.0068924,0.0062473,0.0049846,0.0051009,0.0051966,0.005386,0.0055657,0.0051148,0.0045787,0.0032236,0.0018424,-0.00024116,-0.0012852,-0.0012876,-0.0030895,-0.0046909,-0.0054733,-0.0065181,-0.0060577,-0.0052607,-0.0057539,-0.0054672,-0.0048379,-0.004397,-0.003525
-0.10992,-0.086314,-0.068406,-0.059851,-0.057006,-0.063215,-0.077882,-0.09313,-0.11165,-0.13508,-0.16215,-0.18726,-0.21292,-0.24144,-0.27956,-0.28915,-0.29343,-0.31344,-0.32134,-0.32431,-0.33929,-0.34622,-0.34832,-0.35847,-0.35961,-0.36431,-0.36974,-0.37645,-0.37704,-0.37974,-0.38492,-0.39336,-0.41068,-0.42054,-0.42029,-0.41709,-0.41195,-0.40999,-0.40944,-0.4051,-0.40104,-0.40013,-0.39248,-0.39112,-0.38095,-0.37074,-0.36644,-0.36467,-0.32842,-0.27821,-0.24297,-0.19988
