0.31811,0.3173,0.31852,0.31912,0.31947,0.32207,0.32636,0.32956,0.33167,0.33336,0.33447,0.33573,0.33641,0.33752,0.33976,0.33929,0.33898,0.34112,0.34301,0.34304,0.34343,0.34298,0.3424,0.34176,0.34105,0.33876,0.33791,0.33769,0.33691,0.33604,0.33543,0.33479,0.33396,0.33416,0.33433,0.33361,0.333,0.3338,0.33397,0.3343,0.33528,0.33619,0.33588,0.33514,0.33385,0.32972,0.32875,0.32824,0.32845,0.32933,0.33325
0.95232,0.94209,0.93409,0.93158,0.92737,0.92789,0.92798,0.92896,0.93126,0.94252,0.94259,0.94589,0.94626,0.96063,0.96601,0.96715,0.96642,0.96628,0.97177,0.97706,0.98095,0.98321,0.98469,0.98494,0.98594,0.98704,0.98701,0.98747,0.98749,0.9874,0.98772,0.98808,0.98834,0.98831,0.98829,0.98829,0.98838,0.98868,0.98877,0.98861,0.98845,0.98868,0.98906,0.99036,0.99175,0.99385,0.99604,0.99841,0.99993,0.99923,1
-0.38371,-0.37635,-0.37133,-0.36648,-0.35534,-0.36418,-0.35896,-0.36095,-0.36259,-0.36361,-0.36409,-0.36817,-0.37327,-0.37295,-0.37721,-0.3794,-0.38177,-0.38478,-0.38409,-0.38945,-0.38831,-0.38753,-0.39068,-0.39223,-0.39567,-0.4,-0.40332,-0.40581,-0.40558,-0.40549,-0.40758,-0.40738,-0.41061,-0.40959,-0.41084,-0.41232,-0.41351,-0.41369,-0.41446,-0.41565,-0.41651,-0.41824,-0.42057,-0.4246,-0.42371,-0.43155,-0.43595,-0.43948,-0.43813,-0.4434,-0.44574
0.11179,0.11266,0.14685,0.14583,0.15577,0.17645,0.17925,0.19059,0.20394,0.22156,0.24518,0.26246,0.27893,0.29165,0.3028,0.30563,0.31173,0.31558,0.31937,0.31731,0.31812,0.31584,0.31473,0.31322,0.31183,0.31133,0.3104,0.3086,0.30659,0.30632,0.30579,0.29799,0.30221,0.30208,0.30217,0.29925,0.2978,0.29442,0.28616,0.28553,0.28356,0.28491,0.28615,0.28952,0.29424,0.30116,0.30296,0.30161,0.29912,0.29589,0.2832
0.36956,0.37246,0.37419,0.37635,0.37732,0.37801,0.37797,0.37745,0.37661,0.37462,0.36792,0.36799,0.35944,0.35978,0.35303,0.35092,0.34778,0.345,0.34277,0.33856,0.33801,0.33623,0.33471,0.32945,0.3331,0.3302,0.32908,0.32812,0.32822,0.3263,0.32461,0.32493,0.32515,0.32429,0.32392,0.32369,0.32321,0.32319,0.32325,0.32304,0.32294,0.32301,0.32317,0.32391,0.32396,0.32429,0.32518,0.32621,0.32939,0.32968,0.33522
0.34793,0.34827,0.34765,0.34746,0.34689,0.34669,0.34661,0.34745,0.34978,0.3552,0.35772,0.36075,0.37174,0.37967,0.38858,0.39831,0.40955,0.41294,0.41997,0.42574,0.43107,0.44534,0.44651,0.44518,0.44336,0.44085,0.44616,0.44672,0.45128,0.45425,0.45638,0.45796,0.45805,0.45817,0.45801,0.46071,0.4604,0.46428,0.46298,0.46802,0.46825,0.46885,0.47122,0.47254,0.47237,0.47161,0.46919,0.45933,0.44399,0.42476,0.41033
0.27616,0.27603,0.27596,0.27772,0.283,0.27825,0.27767,0.27453,0.27108,0.27315,0.27379,0.27721,0.2788,0.2832,0.28785,0.29411,0.29324,0.29544,0.29602,0.29651,0.29705,0.29813,0.3004,0.30482,0.30756,0.31006,0.31545,0.31395,0.31887,0.32245,0.32499,0.32645,0.32645,0.32633,0.32698,0.32698,0.32665,0.32628,0.32632,0.32413,0.32191,0.30304,0.30417,0.29045,0.28048,0.26965,0.25959,0.23555,0.2234,0.21088,0.18068
0.53685,0.53406,0.52945,0.52535,0.51946,0.52543,0.52716,0.52596,0.53243,0.53811,0.54321,0.54168,0.54593,0.5472,0.54957,0.55086,0.55529,0.56011,0.56556,0.57386,0.57588,0.5802,0.58302,0.58176,0.58512,0.58774,0.59063,0.59008,0.58955,0.59331,0.59317,0.59413,0.59492,0.5965,0.59857,0.59873,0.59957,0.59982,0.60053,0.60178,0.60205,0.60278,0.58547,0.54073,0.50052,0.46808,0.41139,0.3922,0.36278,0.34318,0.3261
0.35338,0.35307,0.34882,0.34421,0.34892,0.34635,0.34617,0.34722,0.34943,0.35199,0.35692,0.36434,0.36838,0.37259,0.3756,0.37976,0.38316,0.38633,0.39123,0.3917,0.3939,0.39506,0.39876,0.3979,0.40045,0.40426,0.40457,0.4045,0.40841,0.40637,0.40846,0.40801,0.4077,0.40937,0.4105,0.41109,0.41139,0.41156,0.41166,0.41162,0.41149,0.41126,0.41097,0.40858,0.4083,0.40728,0.40513,0.40399,0.4023,0.39858,0.39478
0.21929,0.28855,0.305,0.28217,0.25228,0.21176,0.15915,0.10371,0.053539,0.0030073,-0.033058,-0.054109,-0.06869,-0.07532,-0.085982,-0.083066,-0.078236,-0.075844,-0.072221,-0.045383,-0.013556,0.0051261,0.017657,0.012325,0.0061969,0.0082018,0.0081334,0.0060602,0.0014125,-0.0044654,-0.006288,-0.008384,-0.0099332,-0.010457,-0.010321,-0.014581,0.010617,0.039391,0.068234,0.10557,0.16992,0.24264,0.29314,0.34163,0.40082,0.39863,0.40752,0.40958,0.40543,0.39629,0.37577
-0.89096,-0.82088,-0.77069,-0.72089,-0.73321,-0.75664,-0.81193,-0.83396,-0.83576,-0.8484,-0.83268,-0.82056,-0.8395,-0.85939,-0.88078,-0.8926,-0.89445,-0.9044,-0.91012,-0.9306,-0.95457,-0.96699,-0.97205,-0.97879,-0.98303,-0.9889,-0.98717,-0.98929,-0.98961,-0.98909,-0.98897,-0.98856,-0.98779,-0.98765,-0.9831,-0.96102,-1,-0.97002,-0.96984,-0.92767,-0.87278,-0.82662,-0.78539,-0.75538,-0.67726,-0.66635,-0.58039,-0.52844,-0.51769,-0.46757,-0.41419
