0.015653,0.014368,0.014531,0.015014,0.014122,0.013903,0.013441,0.013012,0.013976,0.015551,0.016711,0.01594,0.016184,0.016312,0.016043,0.015893,0.015857,0.015875,0.015918,0.015883,0.015757,0.015731,0.015704,0.015685,0.015746,0.015869,0.016041,0.016203,0.016422,0.016359,0.016568,0.016664,0.017278,0.017572,0.017614,0.01862,0.018718,0.019327,0.020519,0.021697,0.020745,0.020939,0.022637,0.024068,0.024823,0.025076,0.025064
0.0025587,0.0039683,0.00034663,-0.0011588,-0.0008088,-0.00094984,-0.00060508,-0.00027593,3.5713e-05,0.00033734,0.00038934,0.00032491,3.6919e-05,-0.00033071,-0.0012377,-0.0039927,-0.0079677,-0.0075699,-0.011794,-0.014909,-0.022965,-0.023208,-0.026366,-0.025877,-0.0285,-0.029838,-0.03105,-0.030806,-0.030776,-0.034522,-0.034824,-0.036387,-0.037763,-0.038894,-0.039051,-0.038949,-0.038815,-0.039925,-0.039829,-0.039965,-0.04274,-0.04074,-0.040536,-0.040317,-0.042112,-0.042818,-0.043097
-0.030046,-0.031214,-0.032764,-0.034446,-0.031942,-0.031273,-0.031155,-0.031272,-0.031392,-0.031182,-0.030761,-0.030106,-0.029088,-0.028374,-0.02664,-0.021676,-0.024068,-0.020267,-0.017656,-0.014338,-0.0091912,-0.0048637,0.0017617,0.0009774,0.0017096,0.0028095,0.0040039,0.0054253,0.0093353,0.0097927,0.0094527,0.010932,0.012623,0.013708,0.016277,0.018401,0.02002,0.019751,0.020479,0.020826,0.020768,0.021056,0.021233,0.021254,0.02135,0.021498,0.021745
-0.097241,-0.098739,-0.1015,-0.10933,-0.11458,-0.12215,-0.1315,-0.13242,-0.13445,-0.13778,-0.13948,-0.14403,-0.14073,-0.14,-0.14125,-0.13877,-0.13908,-0.13295,-0.1317,-0.12664,-0.12162,-0.11565,-0.11635,-0.11498,-0.11354,-0.11217,-0.11197,-0.11228,-0.10942,-0.10728,-0.10634,-0.10655,-0.10689,-0.10725,-0.10762,-0.10759,-0.10788,-0.10794,-0.10804,-0.10803,-0.10804,-0.10806,-0.10813,-0.10792,-0.10789,-0.1076,-0.10706
0.020934,0.021068,0.019513,0.016771,0.0099481,0.0054443,0.0048788,0.0034482,0.0039426,0.0053278,0.0065166,0.0074112,0.0071989,0.0075814,0.0068234,0.0074871,0.0076739,0.0095815,0.009644,0.010179,0.010037,0.0099565,0.010018,0.0093395,0.0096251,0.0094721,0.0093759,0.0093567,0.0093785,0.0093798,0.0094154,0.0094253,0.0094499,0.0096993,0.010197,0.010691,0.010639,0.013274,0.011762,0.01339,0.016492,0.014941,0.015198,0.01543,0.015737,0.015978,0.018025
-0.26119,-0.35599,-0.3923,-0.42837,-0.4266,-0.42191,-0.4343,-0.43743,-0.43994,-0.42887,-0.4232,-0.41791,-0.41123,-0.41018,-0.41121,-0.41363,-0.41432,-0.4192,-0.41846,-0.41846,-0.41727,-0.41573,-0.41534,-0.41526,-0.4143,-0.42015,-0.4267,-0.42972,-0.43323,-0.44042,-0.44079,-0.43444,-0.43585,-0.43068,-0.42854,-0.42413,-0.40456,-0.37187,-0.34964,-0.32468,-0.30381,-0.29181,-0.27749,-0.25838,-0.25043,-0.23674,-0.21182
-0.68422,-0.73261,-0.77459,-0.80975,-0.84851,-0.87406,-0.87718,-0.88841,-0.8947,-0.91167,-0.93494,0.95976,0.99024,0.99721,0.99961,0.99542,0.98561,0.97819,0.97446,0.97721,0.98409,1,0.99817,0.99633,-0.98861,-0.97341,-0.9706,-0.98018,-0.98943,-0.99069,-0.99697,-0.99785,-1,-0.98732,-0.96355,-0.92777,-0.89579,-0.8747,-0.83863,-0.78549,-0.69449,-0.63417,-0.5045,-0.46036,-0.38568,-0.37312,-0.34143
-0.058833,-0.011144,-0.0015226,-0.0085024,-0.0085018,-0.010143,-0.010077,-0.0591,-0.078238,-0.098018,-0.11512,-0.096355,-0.070924,-0.074946,-0.089241,-0.086495,-0.079535,-0.079778,-0.096025,-0.11586,-0.12083,-0.15838,-0.20622,-0.1895,-0.2304,-0.18645,-0.20907,-0.20526,-0.23329,-0.23798,-0.24571,-0.25465,-0.25666,-0.16082,-0.10446,-0.093647,-0.079837,-0.068264,-0.0040935,-0.010363,-0.028352,-0.018318,-0.063227,-0.11079,-0.12537,-0.14481,-0.098696
0.021696,0.020605,0.019311,0.015204,-0.012322,-0.0076092,-0.0073328,-0.0061665,-0.0065381,-0.0077905,-0.0091683,-0.009373,-0.0078101,-0.008226,-0.0083646,-0.0087539,-0.0094087,-0.0094475,-0.010244,-0.010948,-0.01151,-0.011231,-0.011017,-0.010935,-0.010941,-0.010882,-0.010896,-0.010909,-0.010928,-0.010936,-0.011089,-0.011148,-0.01121,-0.011484,-0.013599,-0.013391,-0.014383,-0.014563,-0.014771,-0.015893,-0.019687,-0.016927,-0.016661,-0.018253,-0.01971,-0.020407,-0.020097
-0.26649,-0.29912,-0.32218,-0.33887,-0.34364,-0.3421,-0.34157,-0.34097,-0.33823,-0.33838,-0.33775,-0.33768,-0.32864,-0.32113,-0.32083,-0.3219,-0.32114,-0.32148,-0.32262,-0.32497,-0.33076,-0.32801,-0.33048,-0.39373,-0.40997,-0.43735,-0.44642,-0.44512,-0.46321,-0.47081,-0.46883,-0.46506,-0.4583,-0.45468,-0.44178,-0.43187,-0.44169,-0.41605,-0.37738,-0.35132,-0.33117,-0.31727,-0.30685,-0.25314,-0.23207,-0.20657,-0.18113
