-0.0078447,-0.0081245,-0.0081828,-0.0083688,-0.0092553,-0.0098335,-0.0095709,-0.0091252,-0.010215,-0.010315,-0.010301,-0.010701,-0.01081,-0.011043,-0.011167,-0.010975,-0.010658,-0.010439,-0.010455,-0.010537,-0.010521,-0.010569,-0.010605,-0.010598,-0.010427,-0.010227,-0.010249,-0.010393,-0.010262,-0.010314,-0.010325,-0.010401,-0.010533,-0.01072,-0.010915,-0.010945,-0.010943,-0.010676,-0.010275,-0.010032,-0.0097659,-0.0093461,-0.0090032,-0.008746,-0.0087689,-0.0087703,-0.0084941,-0.0075334,-0.0053391,-0.0064251,-0.0049159,-0.005338,-0.0042352,-0.004598,-0.0050279,-0.005535
-0.0081369,-0.0059974,-0.0014644,0.0088354,0.0098845,0.014317,0.018433,0.020401,0.022431,0.025828,0.029807,0.032253,0.033161,0.034113,0.035102,0.035606,0.035917,0.03662,0.036807,0.037335,0.037716,0.03832,0.039027,0.039976,0.042436,0.042554,0.043733,0.045911,0.044979,0.045689,0.046078,0.046592,0.046909,0.046882,0.046909,0.046684,0.046373,0.043663,0.044716,0.043498,0.041663,0.038232,0.037772,0.035239,0.033125,0.031221,0.027487,0.028939,0.025244,0.017643,0.017951,0.016851,0.015478,0.008719,0.0070039,0.0030642
-0.050356,-0.054143,-0.062774,-0.063124,-0.071873,-0.073081,-0.077453,-0.081531,-0.084443,-0.090313,-0.09084,-0.091911,-0.094897,-0.094178,-0.097085,-0.10044,-0.10064,-0.10053,-0.10045,-0.10153,-0.10217,-0.10364,-0.10529,-0.10646,-0.10848,-0.10939,-0.11461,-0.11131,-0.1145,-0.11594,-0.11667,-0.11713,-0.11726,-0.11748,-0.11753,-0.1173,-0.117,-0.1161,-0.11527,-0.11281,-0.11219,-0.1087,-0.10945,-0.10567,-0.10315,-0.10002,-0.096632,-0.092208,-0.091037,-0.086506,-0.082004,-0.079267,-0.07716,-0.06938,-0.067681,-0.064115
-0.12135,-0.12483,-0.12769,-0.12861,-0.13288,-0.13316,-0.13399,-0.13412,-0.13417,-0.13363,-0.13361,-0.13338,-0.13329,-0.13238,-0.13242,-0.13183,-0.13183,-0.13196,-0.13213,-0.13241,-0.13242,-0.1327,-0.13282,-0.13314,-0.13321,-0.13314,-0.13365,-0.13439,-0.13424,-0.13479,-0.13514,-0.13539,-0.13555,-0.1356,-0.13576,-0.136,-0.13616,-0.13625,-0.1363,-0.13635,-0.13647,-0.13643,-0.13628,-0.13611,-0.13561,-0.13551,-0.13461,-0.1328,-0.13202,-0.13225,-0.13239,-0.12836,-0.12609,-0.11542,-0.1043,-0.10676
0.0056929,0.0019435,-0.0014946,-0.004954,-0.013421,-0.016197,-0.015373,-0.01484,-0.013356,-0.013209,-0.016778,-0.021541,-0.023799,-0.021235,-0.017542,-0.013919,-0.014255,-0.014855,-0.016528,-0.018669,-0.019382,-0.021719,-0.020476,-0.019074,-0.017298,-0.016508,-0.016653,-0.018184,-0.01856,-0.020533,-0.020519,-0.021553,-0.022539,-0.022367,-0.022206,-0.022077,-0.021227,-0.020148,-0.018198,-0.017765,-0.017021,-0.016362,-0.014817,-0.014545,-0.013476,-0.013399,-0.013001,-0.01265,-0.012089,-0.011059,-0.011343,-0.010856,-0.0097687,-0.0057477,-0.0057209,-0.0040192
-0.2768,-0.36391,-0.4082,-0.43286,-0.39904,-0.41018,-0.43569,-0.44233,-0.44878,-0.44299,-0.36112,-0.31947,-0.27955,-0.30125,-0.32931,-0.36064,-0.37775,-0.35346,-0.31151,-0.2785,-0.25093,-0.23259,-0.24585,-0.27936,-0.30444,-0.31812,-0.30611,-0.28636,-0.25827,-0.254,-0.25841,-0.25822,-0.25526,-0.25638,-0.25239,-0.2572,-0.27164,-0.28458,-0.30313,-0.33111,-0.35717,-0.39152,-0.39246,-0.43086,-0.46466,-0.47567,-0.44539,-0.43256,-0.42128,-0.41171,-0.39583,-0.37085,-0.33131,-0.27474,-0.20796,-0.16194
-0.60315,-0.6647,-0.72411,-0.79332,-0.83912,-0.85691,-0.85503,-0.85581,-0.8551,-0.87397,0.89913,0.93241,0.96035,-0.99978,-0.98955,-0.96309,-0.94566,0.92333,0.94808,0.96837,0.98383,1,0.98986,-1,-0.98404,-0.98985,0.95995,0.98115,0.99023,0.99052,0.99014,0.98882,0.98713,0.9858,0.98603,0.98294,0.97976,0.97348,-0.99903,-0.97175,-0.94392,-0.9217,-0.8998,-0.85685,-0.82051,-0.79421,-0.72129,-0.66794,-0.57513,-0.49158,-0.43746,-0.38946,-0.37648,-0.44544,-0.51281,-0.61902
-0.12255,-0.041009,-0.069993,-0.070687,-0.060238,-0.055186,-0.050448,-0.045862,-0.11499,-0.1154,-0.12022,-0.11214,-0.106,-0.11621,-0.14322,-0.10058,-0.16387,-0.15271,-0.14608,-0.14217,-0.1345,-0.13306,-0.14151,-0.15598,-0.17983,-0.18525,-0.17978,-0.17032,-0.1613,-0.15683,-0.16106,-0.16668,-0.16536,-0.1701,-0.17088,-0.17008,-0.16803,-0.16962,-0.19563,-0.14023,-0.12296,-0.095234,-0.13335,-0.081137,-0.051628,0.0030284,-0.051069,0.012539,-0.027556,-0.043251,-0.021961,-0.036061,-0.0401,0.025333,0.090251,0.17041
-0.045308,-0.041104,-0.04016,-0.033973,-0.02483,-0.021404,-0.020388,-0.022491,-0.022013,-0.0218,-0.019679,-0.01643,-0.014666,-0.019739,-0.019191,-0.021082,-0.022138,-0.021035,-0.019309,-0.020012,-0.015738,-0.014281,-0.015705,-0.020193,-0.020592,-0.020014,-0.021039,-0.020427,-0.019571,-0.018331,-0.018303,-0.017735,-0.017805,-0.017896,-0.01743,-0.017359,-0.017825,-0.018782,-0.021754,-0.022155,-0.021918,-0.023125,-0.023767,-0.025072,-0.026151,-0.026982,-0.026837,-0.026788,-0.026756,-0.027382,-0.027485,-0.028412,-0.029154,-0.031431,-0.03346,-0.037387
-0.29649,-0.37094,-0.43471,-0.46392,-0.50122,-0.50525,-0.50163,-0.50193,-0.50635,-0.5054,-0.5013,-0.50406,-0.5038,-0.50561,-0.50498,-0.49706,-0.49267,-0.49543,-0.49646,-0.49687,-0.49916,-0.50233,-0.50278,-0.50669,-0.5084,-0.5071,-0.50721,-0.50752,-0.50821,-0.50755,-0.50545,-0.49964,-0.50011,-0.50032,-0.49842,-0.49828,-0.49763,-0.49482,-0.48887,-0.47403,-0.47243,-0.46339,-0.45825,-0.43864,-0.43061,-0.41185,-0.40108,-0.39426,-0.38723,-0.38127,-0.35969,-0.32961,-0.29334,-0.24901,-0.20705,-0.17007
-0.62391,-0.68531,-0.72695,-0.76079,-0.78015,-0.80064,-0.8266,-0.83387,-0.83277,-0.84773,-0.86315,-0.87074,-0.87715,-0.87899,-0.8789,-0.88899,-0.88606,-0.88735,-0.88646,-0.89023,-0.9057,-0.92221,-0.92351,-0.91243,-0.90601,-0.9036,-0.90269,-0.90638,-0.90508,-0.91497,-0.91255,-0.91272,-0.90954,-0.90464,-0.90231,-0.90191,-0.9001,-0.90074,-0.90309,-0.90217,-0.90369,-0.90074,-0.89261,-0.86611,-0.83085,-0.76337,-0.71258,-0.62284,-0.56559,-0.47304,-0.42173,-0.3924,-0.3934,-0.44117,-0.5359,-0.61035
-0.096012,-0.1089,-0.071961,-0.089999,-0.047489,-0.12567,-0.10715,-0.13924,-0.12397,-0.1473,-0.17833,-0.19118,-0.2007,-0.20709,-0.21476,-0.21466,-0.2069,-0.20343,-0.20086,-0.19853,-0.19547,-0.19424,-0.19405,-0.14226,-0.16498,-0.16922,-0.16958,-0.17278,-0.17314,-0.17366,-0.17413,-0.17423,-0.17519,-0.17632,-0.17704,-0.17778,-0.17837,-0.1788,-0.17787,-0.17879,-0.18342,-0.19658,-0.18449,-0.18539,-0.14439,-0.23025,-0.28733,-0.21272,-0.17123,-0.10804,-0.088554,0.035037,0.0041994,-0.041937,0.14081,0.27338
-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446,-0.019446
0.085605,0.086094,0.086522,0.086991,0.087479,0.08785,0.088489,0.08835,0.089242,0.089925,0.090833,0.090528,0.090845,0.090909,0.091179,0.091491,0.091725,0.091958,0.092206,0.092277,0.09232,0.092432,0.092821,0.093001,0.093549,0.093628,0.093538,0.093471,0.093348,0.093807,0.094176,0.094165,0.094254,0.094288,0.094266,0.094165,0.09393,0.09365,0.093359,0.092665,0.092508,0.091053,0.091107,0.090475,0.090495,0.089707,0.088328,0.085566,0.085821,0.087655,0.0929,0.093717,0.095184,0.095833,0.09599,0.096281
