0.47903,0.47907,0.47912,0.4792,0.47926,0.47928,0.47929,0.47927,0.47936,0.47953,0.47964,0.47968,0.47984,0.48022,0.48044,0.48093,0.48132,0.48161,0.48169,0.48186,0.48207,0.48229,0.48255,0.48284,0.48317,0.48329,0.48333,0.48364,0.48371,0.48368,0.48365,0.48364,0.48363,0.48367,0.48372,0.48376,0.48413,0.48461,0.48456,0.48496,0.48514,0.48533,0.48547,0.48566,0.48579,0.48599,0.48591,0.48571,0.48543,0.48493,0.48463,0.48449,0.48403,0.48396,0.48362,0.48317,0.48232,0.48222,0.48235,0.48258
0.97721,0.97808,0.97889,0.97964,0.97979,0.98052,0.98078,0.98079,0.9818,0.98341,0.98515,0.98548,0.98629,0.98698,0.98764,0.98847,0.98947,0.99033,0.99176,0.99205,0.99363,0.99332,0.99467,0.99711,0.99731,0.9972,0.99843,0.9991,0.99934,0.99974,0.99987,0.99985,0.99995,1,0.99998,0.99989,0.99958,0.99916,0.99881,0.99877,0.99861,0.99863,0.9987,0.99866,0.99866,0.99872,0.99877,0.99885,0.99883,0.99877,0.99872,0.99855,0.99832,0.9978,0.99707,0.99584,0.99412,0.99075,0.98757,0.9838
-0.14354,-0.14448,-0.14493,-0.14592,-0.14684,-0.14781,-0.14887,-0.14955,-0.14993,-0.15028,-0.15059,-0.15129,-0.15196,-0.15251,-0.15257,-0.15257,-0.15272,-0.15326,-0.15416,-0.15433,-0.15433,-0.15499,-0.15579,-0.15652,-0.15722,-0.15751,-0.15819,-0.15846,-0.15934,-0.15962,-0.16051,-0.1607,-0.16057,-0.16138,-0.16227,-0.16249,-0.16271,-0.16282,-0.16286,-0.16348,-0.16423,-0.16489,-0.16496,-0.16493,-0.16487,-0.16484,-0.16474,-0.1646,-0.16438,-0.16463,-0.1646,-0.16445,-0.16449,-0.16451,-0.16462,-0.16465,-0.1646,-0.16361,-0.16196,-0.15515
0.3704,0.36829,0.36989,0.36624,0.36444,0.36197,0.36056,0.36066,0.36013,0.35593,0.34988,0.33718,0.32626,0.30891,0.30812,0.29747,0.28564,0.27811,0.27154,0.25373,0.2651,0.26561,0.25554,0.25316,0.24779,0.24206,0.24241,0.24316,0.24139,0.23774,0.23545,0.23802,0.23765,0.23119,0.23538,0.23273,0.23692,0.23853,0.23976,0.24891,0.25422,0.25539,0.2544,0.25993,0.25876,0.26409,0.26356,0.26348,0.26462,0.26698,0.27116,0.27949,0.28604,0.29664,0.31183,0.34966,0.3508,0.36408,0.36889,0.37634
0.48015,0.4802,0.48011,0.48003,0.47997,0.47996,0.47996,0.47995,0.47994,0.47978,0.47962,0.47923,0.47877,0.47826,0.47831,0.47778,0.47721,0.4764,0.47638,0.47572,0.47314,0.47279,0.47127,0.47011,0.4693,0.46926,0.46861,0.46879,0.46905,0.46933,0.46961,0.46916,0.46899,0.46887,0.46889,0.46895,0.46938,0.46991,0.47049,0.47049,0.4706,0.47174,0.4716,0.47158,0.47289,0.47264,0.47243,0.47352,0.47427,0.47431,0.47466,0.47488,0.47482,0.47478,0.47484,0.47525,0.4759,0.47787,0.47946,0.47819
0.48467,0.48876,0.49142,0.44165,0.41747,0.40021,0.38128,0.36702,0.35122,0.31835,0.26997,0.21304,0.16357,0.12747,0.10063,0.087444,0.079131,0.080962,0.074042,0.052968,0.029551,0.018034,0.014885,0.010638,0.010564,0.012121,0.013036,0.012542,0.011846,0.011077,0.0096305,0.0088432,0.0099052,0.014116,0.01851,0.019646,0.015911,0.013109,0.013823,0.015343,0.015343,0.021129,0.020616,0.019664,0.018913,0.018199,0.021641,0.035464,0.057399,0.069098,0.071039,0.14898,0.17756,0.2226,0.27592,0.32986,0.37803,0.41999,0.45151,0.47089
0.20934,0.2129,0.21498,0.20424,0.17893,0.1148,-0.0093559,-0.1631,-0.26143,-0.4736,-0.55203,-0.70605,-0.77328,-0.83612,-0.89159,-0.91556,-0.91609,-0.91593,-0.93416,-0.9725,-0.98803,-1,-0.99821,-0.99846,-0.9829,-0.95718,-0.92515,-0.92744,-0.92365,-0.93888,-0.95712,-0.96488,-0.97202,-0.96292,-0.95113,-0.95738,-0.97603,-0.99238,-0.99583,-0.99797,-0.99116,-0.97655,-0.97534,-0.97909,-0.974,-0.96183,-0.91541,-0.82429,-0.74029,-0.56287,-0.43119,-0.16368,-0.082006,0.059596,0.15513,0.23371,0.2848,0.30644,0.3244,0.31766
0.40218,0.41334,0.41044,0.40136,0.39139,0.41222,0.41468,0.41757,0.0067926,0.16593,0.12175,0.062489,0.060365,0.064759,0.084404,0.10879,0.13684,0.13501,0.18247,0.56549,0.41362,0.43329,0.44648,0.44321,0.44734,0.44936,0.45084,0.45208,0.45267,0.45282,0.45314,0.45332,0.45343,0.45401,0.45464,0.45546,0.45584,0.45591,0.45592,0.45606,0.45619,0.45693,0.45687,0.45693,0.45706,0.45725,0.46758,0.30356,0.36063,0.39416,0.39882,0.40583,0.44984,0.48486,0.49882,0.48521,0.48198,0.46651,0.44344,0.41688
0.49362,0.49367,0.49367,0.49368,0.4937,0.49376,0.4938,0.49383,0.49386,0.49408,0.4943,0.49463,0.49458,0.49466,0.49504,0.49532,0.49578,0.49762,0.49743,0.49809,0.49912,0.50018,0.50116,0.50378,0.50384,0.50383,0.50463,0.5044,0.5041,0.50469,0.50468,0.50487,0.50503,0.505,0.50503,0.50492,0.50439,0.50439,0.5033,0.50226,0.50171,0.50143,0.50076,0.49988,0.50001,0.49928,0.49874,0.49833,0.4983,0.49788,0.49815,0.49838,0.49836,0.49841,0.49861,0.49839,0.49822,0.49757,0.49676,0.49538
0.46719,0.46698,0.4677,0.43071,0.40524,0.37453,0.35331,0.33267,0.31071,0.27264,0.22421,0.17562,0.12976,0.093541,0.067871,0.039657,0.032206,0.0099418,-0.0085686,-0.023783,-0.036893,-0.047915,-0.053609,-0.056227,-0.058735,-0.05998,-0.060584,-0.062617,-0.063166,-0.06864,-0.074096,-0.072687,-0.072577,-0.068531,-0.07016,-0.064924,-0.058772,-0.051558,-0.042294,-0.026347,-0.020488,-0.020762,-0.016094,-0.0095573,-0.0089165,-0.0042111,-0.0033872,0.018217,0.05425,0.093028,0.12864,0.1815,0.1869,0.23386,0.24668,0.28657,0.32357,0.35367,0.38922,0.39937
