0.66744,0.66708,0.66687,0.66559,0.66367,0.66161,0.66072,0.65961,0.65825,0.65684,0.65471,0.65319,0.65284,0.65249,0.65198,0.65173,0.65137,0.6515,0.65025,0.65019,0.64877,0.64877,0.64782,0.64803,0.64843,0.6492,0.64968,0.65111,0.65241,0.65133,0.64957
0.91675,0.91585,0.9153,0.91132,0.91025,0.91264,0.91227,0.91436,0.92001,0.92776,0.93432,0.93358,0.94515,0.9405,0.95699,0.94715,0.94941,0.95716,0.97211,0.97252,0.9801,0.98526,0.99276,1,0.99815,0.99855,0.98515,0.98138,0.96783,0.94638,0.91854
0.24722,0.25269,0.27042,0.25757,0.26788,0.2669,0.26573,0.26228,0.24699,0.24784,0.23953,0.23197,0.2256,0.21861,0.2142,0.2102,0.20481,0.19524,0.17937,0.18289,0.17875,0.17603,0.17453,0.17138,0.17164,0.17398,0.17796,0.18798,0.20133,0.25093,0.28461
0.52999,0.52411,0.52438,0.5228,0.51658,0.50492,0.50419,0.49314,0.48819,0.48468,0.4781,0.47766,0.47386,0.47299,0.46943,0.46624,0.44554,0.44478,0.44527,0.43924,0.4344,0.43163,0.43007,0.43037,0.43257,0.44588,0.44618,0.45633,0.46759,0.48749,0.47911
0.64728,0.64725,0.64699,0.64656,0.64668,0.64671,0.64651,0.64581,0.64435,0.64127,0.63514,0.64034,0.63742,0.63223,0.63628,0.63434,0.63273,0.63264,0.63253,0.63203,0.63163,0.63158,0.63279,0.63375,0.63382,0.63653,0.63942,0.64269,0.64516,0.6476,0.65301
0.54053,0.52648,0.50432,0.49377,0.48524,0.47379,0.50022,0.48979,0.47203,0.46962,0.46315,0.45888,0.45952,0.45756,0.45794,0.45776,0.45806,0.45882,0.46085,0.46135,0.46266,0.46242,0.4604,0.45837,0.45576,0.44399,0.44304,0.43253,0.43425,0.45323,0.47852
0.27623,0.27234,0.26388,0.26526,0.26511,0.26433,0.27095,0.2728,0.26754,0.2616,0.25832,0.25987,0.25651,0.2554,0.25376,0.25063,0.2439,0.24786,0.24509,0.24571,0.24426,0.24356,0.24332,0.24307,0.24285,0.24273,0.24307,0.24388,0.24413,0.25244,0.2622
0.66142,0.65859,0.65419,0.65202,0.6494,0.64251,0.63983,0.63443,0.63923,0.64309,0.65899,0.67798,0.67757,0.68229,0.68755,0.69309,0.69327,0.69527,0.69432,0.69299,0.69006,0.69025,0.6851,0.69198,0.69203,0.69478,0.69585,0.6957,0.6955,0.6947,0.69416
0.61731,0.61816,0.6187,0.6201,0.61975,0.6203,0.62135,0.62294,0.62483,0.62689,0.62942,0.63131,0.63271,0.63372,0.63417,0.63613,0.6375,0.63836,0.63903,0.63936,0.6393,0.63902,0.63829,0.63662,0.632,0.62556,0.6262,0.62417,0.62222,0.61987,0.61767
0.27758,0.20824,0.1664,0.086085,0.015359,-0.032657,-0.085872,-0.15044,-0.19765,-0.21618,-0.24419,-0.27153,-0.29545,-0.29247,-0.29287,-0.29189,-0.26893,-0.27163,-0.25636,-0.23672,-0.15962,-0.094031,-0.038004,0.019684,0.090963,0.17784,0.25787,0.3231,0.37139,0.41568,0.45706
